,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_elalfa,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_greenscreen,hash_parati,hash_rd,hash_tiktok,hash_viral
4,US,7098104397682740526,1652656216,#duet with @food_handcraft,7013735492793779205,Raul Pichardo,Si me sigues te voy a sacar una sonrisa los días buenos y malos. 👋,0,False,https://www.tiktok.com/@rauleldomi/video/7098104397682740526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098104397682740526&source=h5_m,103676,97,8,87,7937,7091980452071852801,7091980452071852801,72,7091980452071852801,original sound - food_handcraft,food_handcraft,6.675893566282532e+18,food_handcraft,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7091980429875497729.mp3,,False,False,,,,,[],0,0,Dominican Republic,#duet,0,0,0,0,0,0,0,0,0,0
5,US,7076609668109618478,1647651585,Love & Basketball 😂 @*,6768664520253522949,Kam Tunechi 💕,IG: kamtunechi2 💕,0,False,https://www.tiktok.com/@kamtunechi/video/7076609668109618478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076609668109618478&source=h5_m,17778360,11091,19822,7511,3344278,6936563485677472518,6936563485677472518,72,6936563485677472518,original sound - sourcecandy (Contains music from: Lovers and Friends - Ace Bugey),"Contains music from: ""Lovers and Friends""",6.804065308203779e+18,Sheena,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6936563483618183941.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b7967f1632bb6408c8fd160100301583.json,False,False,Ace Bugey,Lovers and Friends,original sound - sourcecandy (Contains music from: Lovers and Friends - Ace Bugey),"Contains music from: ""Lovers and Friends""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
6,DO,7100381909116570885,1653186493,Mateo amor 🧡 🧡🧡🧡🧡,7087189800260944901,Bocachula84,Hola mis amores estaré usando esta cuenta por ahora 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️,0,False,https://www.tiktok.com/@bocachula35/video/7100381909116570885?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100381909116570885&source=h5_m,322970,545,651,2167,6523,7100381876254886662,7100381876254886662,72,7100381876254886662,original sound - bocachula35,Bocachula84,7.087189800260945e+18,Bocachula84,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100381873569942278.mp3,,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
7,US,7093638273549028650,1651616366,Tiktok im not a minor!!! #foryou #viral #xyzbca #fyp click the link in my bio for money playing solitaire,6821708222924440582,Kelly🍫,"🇹🇬Your future wife <3
👻-@kookelly1234
$MakeKellyRich",0,False,https://www.tiktok.com/@bhadie.kellyy/video/7093638273549028650?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093638273549028650&source=h5_m,184485,162,74,197,18918,7074121544858979073,7074121544858979073,72,7074121544858979073,original sound - funthingswithlutz786 (Contains music from: Nobody - khoufachwa),"Contains music from: ""Nobody""",6.751723196242036e+18,✨LUTZ✨,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7074121508590947074.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6eab69ad28313de9f8793bfaa0c8b3da.json,False,False,khoufachwa,Nobody,original sound - funthingswithlutz786 (Contains music from: Nobody - khoufachwa),"Contains music from: ""Nobody""",[],0,0,Dominican Republic,#foryou #viral #xyzbca #fyp,0,1,0,1,0,0,0,0,0,1
0,DO,7102635691657448746,1653711240,#tokichallenge #tiktok #viral #f #fyp #chanelfabian0 #foryou,6817098063056831493,Chanel Fabian,Sígueme en 🦋 IG: chanelfabian🦋,0,False,https://m.tiktok.com/v/7102635691657448746.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102635691657448746&source=h5_m,305580,462,91,607,34643,7097398961434086150,7097398961434086150,72,7097398961434086150,original sound - tokischaperalta,TOKISCHA PERALTA,6.754966888801142e+18,TOKISCHA PERALTA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098870331829422853.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/defdcc52b88bb4f41dbb89be818189b6.json,False,False,,,,,[],0,0,Dominican Republic,#tokichallenge #tiktok #viral #f #fyp #chanelfabian0 #foryou,0,1,0,1,0,0,0,0,1,1
1,DO,7100811327186390277,1653286479, ,6875509760704824322,Alta Gama RD,"Farándula y espectáculo 🇩🇴
También @altagamard_3.0 y @altagamard_2.0",0,False,https://m.tiktok.com/v/7100811327186390277.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100811327186390277&source=h5_m,3450639,1652,2656,8308,194273,7100811261436300037,7100811261436300037,72,7100811261436300037,original sound - altagamard_,Alta Gama RD,6.875509760704824e+18,Alta Gama RD,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100811244156472070.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/64bb66704ecb7db338cbafcb0c0f5f9a.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
2,US,7102849953965378862,1653761127,#curry #NBA #viral #warriors,7026641523656999942,Raulnocturno,,0,False,https://m.tiktok.com/v/7102849953965378862.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102849953965378862&source=h5_m,92768,67,135,212,6720,7102849905853877038,7102849905853877038,72,7102849905853877038,original sound - raulnocturno,Raulnocturno,7.026641523657e+18,Raulnocturno,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102849942154349358.mp3,,False,False,,,,,[],0,0,Dominican Republic,#curry #NBA #viral #warriors,0,0,0,0,0,0,0,0,0,1
3,DO,7091711975037701382,1651167866,Hay hay 😂😂.#fypシ #viral #parati #foryoupage #melvinmvp #javis #javisgermoso #uyyy #enelmundodelarcoiris #tionicolas #contenido @mpvindomi_,6908078990579713029,_🙇‍♂️MELVIN🙇‍♂️_,"Contenido variado✌️
Dominicano 🇩🇴
IG:mpvindomi_
Dios es mi guía🕊🙏
30k❤️🙏",0,False,https://m.tiktok.com/v/7091711975037701382.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091711975037701382&source=h5_m,942002,924,6412,12379,52667,7091712027642940165,7091712027642940165,72,7091712027642940165,original sound - mpvindomi_,_🙇‍♂️MELVIN🙇‍♂️_,6.908078990579713e+18,_🙇‍♂️MELVIN🙇‍♂️_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091712018453646085.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a2b1d214feb19e4a6cbe161ee73899e6.json,False,False,,,,,[],0,0,Dominican Republic,#fypシ #viral #parati #foryoupage #melvinmvp #javis #javisgermoso #uyyy #enelmundodelarcoiris #tionicolas #contenido,0,0,1,0,1,0,1,0,0,1
4,DO,7095223204288941318,1651985390,Los tigueres mío creativo 😂😂😂🍑@nestorbunny29 @frailinbarreiro @elbraii,6657252135669694469,Albert_diaz,"300k..?                     ⬆️
Sígueme en Instagram➡️  ⬆️ 🔥🚀",0,False,https://m.tiktok.com/v/7095223204288941318.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095223204288941318&source=h5_m,4680473,5781,12976,7410,927311,6990766058684664581,6990766058684664581,10036,6990766058684664581,Armadilha,Guélcio Smith,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/35440ce1dd0a4ab4a203a68152c5fe9d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81545c4a0de84d91b3886b25cdf4aa2b,False,True,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
5,ES,7099433353065024773,1652965640,Donde estan mis 🇩🇴 #drip #eldiosdeldrip #sneakers #viral #domi,6768196676038689797,El Dios del Drip💧,"Sigueme te gustara el contenido🥷🏻☔️
Cop the best sneakers👇🏽 kp 10$ OFF",0,False,https://m.tiktok.com/v/7099433353065024773.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099433353065024773&source=h5_m,3338001,2646,1197,3080,408016,7068937426407934725,7068937426407934725,72,7068937426407934725,prodbyJM Remix,JM,7.026816933442258e+18,JM,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068937385765079814.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f706f6f5f4d0f9dd043636809d98cfec.json,False,False,,,,,[],0,0,Dominican Republic,#drip #eldiosdeldrip #sneakers #viral #domi,0,0,0,0,0,0,0,0,0,1
6,DO,7100532856715349254,1653221638,Prt2 del bailecito 😂😂 tanto que me lo pidieron 🧏‍♂️#like #parati #paratodos,6798310797527254022,Angel rosario✅,"𝙶𝙾𝙾𝙳♥︎✍︎.     150 k ? 🥷🖤
 𝚂𝙸𝙶𝚄𝙴𝙼𝙴 𝙴𝙽 𝙸𝙶 ☝︎︎☝︎︎☝︎︎ ❤️",0,False,https://m.tiktok.com/v/7100532856715349254.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100532856715349254&source=h5_m,373991,109,70,957,18902,7097056008266074907,7097056008266074907,24,7097056008266074907,original sound - prince.yuno (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",6.913387746111423e+18,XVX,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7097056010786999067.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/428a6ac03c991df837540a2fa6c38cbb.json,False,False,Leiner,Double Tech,original sound - prince.yuno (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",[],0,0,Dominican Republic,#like #parati #paratodos,0,0,0,0,0,0,1,0,0,0
7,US,7096499635577113902,1652282580,#teamvitamina,6791237917375349765,luis 🦂,Vitamina 🇩🇴,0,False,https://m.tiktok.com/v/7096499635577113902.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096499635577113902&source=h5_m,647250,444,1428,2755,89689,7036564960453036846,7036564960453036846,72,7036564960453036846,original sound - bxrbiebrii (Contains music from: Loco dos - Drape),"Contains music from: ""Loco dos""",6.866560484227171e+18,Briana👸🏼,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7036564868169894702.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/63c2c8c4649993ef3d2a96e0d50d94ec.json,False,False,Drape,Loco dos,original sound - bxrbiebrii (Contains music from: Loco dos - Drape),"Contains music from: ""Loco dos""",[],0,0,Dominican Republic,#teamvitamina,0,0,0,0,0,0,0,0,0,0
0,DO,7093887224739056902,1651674331,Responder a @the_falette 😂😂😂,7065844491227972613,Banesabenitez🦀🥴❤️,La vuelta es papá Dios 🙏🏾❤️😼suscríbete a mi Instagram y yustu🔥🧿🔑,0,False,https://www.tiktok.com/@la_benitezz222/video/7093887224739056902?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093887224739056902&source=h5_m,1683179,665,1226,3769,188293,7093887202186316549,7093887202186316549,72,7093887202186316549,original sound - la_benitezz222,Banesabenitez🦀🥴❤️,7.065844491227973e+18,Banesabenitez🦀🥴❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093887160239147781.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/303cdf8d1811e8f04f029aa513109cb7.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
1,DO,7078938326794800390,1648193769,🥰🥰#volvi,110561787359395840,Yehidy,💕,0,False,https://www.tiktok.com/@yehidy_denisha/video/7078938326794800390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078938326794800390&source=h5_m,10812761,4723,4759,40617,583298,7073906039069936390,7073906039069936390,72,7073906039069936390,original sound - stivenpreciado5,Stiven P'reciado,6.888369483992712e+18,Stiven P'reciado,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073906023450413830.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ed85d438e1dcb3fc7b77d3896adbd46b.json,False,False,,,,,[],0,0,Dominican Republic,#volvi,0,0,0,0,0,0,0,0,0,0
2,US,7084818498471480622,1649562852, ,6801591783027098630,Kayla Nicole,Kayla Nicole 🦇,0,False,https://www.tiktok.com/@nicoletv/video/7084818498471480622?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084818498471480622&source=h5_m,18627502,811,12512,11726,3128848,7061985830927272751,7061985830927272751,72,7061985830927272751,Beat that ho (Contains music from: Move On - Bertuss),"Contains music from: ""Move On""",6.790787865649415e+18,🅿️ 𝓮𝓮𝓻𝓵𝓮𝓼𝓼 𝓙,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7061985875776998191.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/64f73cab397e3308685e60b15badc54c.json,False,False,Bertuss,Move On,Beat that ho (Contains music from: Move On - Bertuss),"Contains music from: ""Move On""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
3,DO,7103529110487584006,1653919258, ,6941230470773867526,Santana barber class,"En Santo Domingo
RD somos los más completo !!!
Síguenos en YouTube",0,False,https://www.tiktok.com/@santanabarbershop7/video/7103529110487584006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103529110487584006&source=h5_m,351838,148,89,180,24643,7103529099527768837,7103529099527768837,72,7103529099527768837,original sound - santanabarbershop7,Santana barber class,6.941230470773868e+18,Santana barber class,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103529107300240134.mp3,,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
4,US,7097043617256082730,1652409234,#dúo con @edysilva114oficial bye 😭😭😭😂😂😂😂😂#unadominicana🇩🇴🇩🇴🇩🇴❤️ #doradateam👑 #teamdorada👑 #doradamamba,6578580383196872710,👑LA DORADA👑,♌️👑🔥❤️,0,False,https://www.tiktok.com/@ladoradanicol/video/7097043617256082730?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097043617256082730&source=h5_m,669781,1413,587,1178,63822,7094778049048906501,7094778049048906501,72,7094778049048906501,original sound - edysilva114oficial,✨ Edenilson_Edy  ✨,6.674286332188067e+18,✨ Edenilson_Edy  ✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094778058133342981.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9f19c39bf91a7684faebd616572e394f.json,False,False,,,,,[],0,0,Dominican Republic,#dúo #unadominicana🇩🇴🇩🇴🇩🇴❤️ #doradateam👑 #teamdorada👑 #doradamamba,0,0,0,0,0,0,0,0,0,0
5,DO,7100987963605126405,1653327600,#santanabarbershop7 #foryou #baile #parati,7058688774238864389,PampaneaRD 🤪,Diviértete con los videos más locos y picantes 🥵 😈🍑SE PARTE DE LA  FAMILIA 🙌,0,False,https://www.tiktok.com/@pampaneard_037/video/7100987963605126405?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100987963605126405&source=h5_m,1776592,1226,1712,7314,112801,7100987941270407941,7100987941270407941,72,7100987941270407941,original sound - pampaneard_037 (Contains music from: 2/Catorce - Rauw Alejandro & Mr. Naisgai),"Contains music from: ""2/Catorce""",7.058688774238864e+18,PampaneaRD 🤪,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100987962011257606.mp3,,False,False,Rauw Alejandro & Mr. Naisgai,2/Catorce,original sound - pampaneard_037 (Contains music from: 2/Catorce - Rauw Alejandro & Mr. Naisgai),"Contains music from: ""2/Catorce""",[],0,0,Dominican Republic,#santanabarbershop7 #foryou #baile #parati,0,1,0,0,0,0,1,0,0,0
6,DO,7078482169550703877,1648087561,😂😂,213618246242017280,MenolsitoCorrupto,"BAILARIN DE LIRICO EN LA CASA 🏠
INSTAGRAM @MenolsitoCorrupto",0,False,https://www.tiktok.com/@menolsito_01/video/7078482169550703877?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078482169550703877&source=h5_m,5840872,8277,16300,22525,615405,7024529990876482310,7024529990876482310,72,7024529990876482310,original sound - elkekoflow13 (Contains music from: بسبوس عاشق بسة - المايسترو محمد الشيخ),"Contains music from: ""بسبوس عاشق بسة""",6.926274609025746e+18,Kekoflow😱🇩🇴🇩🇴🇩🇴,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7024530062284180230.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/534f56ab482d89bda3f844c7a5b131d7.json,False,False,المايسترو محمد الشيخ,بسبوس عاشق بسة,original sound - elkekoflow13 (Contains music from: بسبوس عاشق بسة - المايسترو محمد الشيخ),"Contains music from: ""بسبوس عاشق بسة""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
7,DO,7092140774770429189,1651267703,#noseporque111 Deja el BULLYING el...,7072964599327245318,The Butterfly Strawberry,"(Paz+Paz=Paz,Amor+Amor=Amor.Todo un día cambia🦋🍓, sin rencor hacía nadie. ⚔️🛡",0,False,https://www.tiktok.com/@noseporque111/video/7092140774770429189?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092140774770429189&source=h5_m,13241078,40365,95106,42488,2654232,7092140756089031430,7092140756089031430,72,7092140756089031430,original sound - noseporque111 (Contains music from: Deja el Bullying - The Butterfly Strawberry),"Contains music from: ""Deja el Bullying""",7.072964599327245e+18,The Butterfly Strawberry,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092140765656156933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3f565f070a5cef7c0d550202cd66a8e0.json,False,False,The Butterfly Strawberry,Deja el Bullying,original sound - noseporque111 (Contains music from: Deja el Bullying - The Butterfly Strawberry),"Contains music from: ""Deja el Bullying""",[],0,0,Dominican Republic,#noseporque111,0,0,0,0,0,0,0,0,0,0
0,DO,7076229020697791750,1647562958, ,6815786966170747909,Hay bobo,,0,False,https://www.tiktok.com/@adriianabrew/video/7076229020697791750?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076229020697791750&source=h5_m,4009672,2566,12550,64731,392188,7076228981330152198,7076228981330152198,72,7076228981330152198,original sound - adriianabrew,Hay bobo,6.815786966170748e+18,Hay bobo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076228987843840773.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6464bf1f7f2b18b202ec6ae65dced102.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
1,DO,7103024695083011333,1653801818,Me iba a caer 🤣,6979410222251754501,doll_bu0,Nueva Cuenta La Otra Fue Bloqueada ! 150k 😪,0,False,https://www.tiktok.com/@doll_bu0/video/7103024695083011333?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103024695083011333&source=h5_m,543454,358,132,527,53671,7097398961434086150,7097398961434086150,72,7097398961434086150,original sound - tokischaperalta,TOKISCHA PERALTA,6.754966888801142e+18,TOKISCHA PERALTA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098870331829422853.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/defdcc52b88bb4f41dbb89be818189b6.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
2,IT,7099733266311253254,1653035473,La prima protesi della piccola Agata ❤️ #rogaenna #protesi #baby #kids #amputee #disability #kidsoftiktok,6877452959321064450,rogaenna,"L'eccellenza dell'ortopedia 
💪Seguici per entrare nel nostro mondo",0,False,https://www.tiktok.com/@rogaenna/video/7099733266311253254?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099733266311253254&source=h5_m,39801633,15621,13019,19684,1815316,6706089102212597762,6706089102212597762,10033,6706089102212597762,Another Love,Tom Odell,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e884318077b843b5ab730f55583b0023,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e31d1416c77438cadec7afbfc88b319,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '608400089', 'external_song_key': 'apple_song_id'}]",0,0,Dominican Republic,#rogaenna #protesi #baby #kids #amputee #disability #kidsoftiktok,0,0,0,0,0,0,0,0,0,0
3,US,7075168019806194990,1647315925,😭😂😂😂😂😂😂 #radelortiz #fyp #parati #jajaja,6718778386288870406,Radelortiz,YOUR TIAS FAVORITE,0,False,https://www.tiktok.com/@radelortiz/video/7075168019806194990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075168019806194990&source=h5_m,1348777,3651,14696,2118,157886,7075168018975869742,7075168018975869742,72,7075168018975869742,original sound - radelortiz,Radelortiz,6.71877838628887e+18,Radelortiz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075168034800962350.mp3,,False,False,,,,,[],0,0,Dominican Republic,#radelortiz #fyp #parati #jajaja,0,0,0,1,0,0,1,0,0,0
