,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_angola,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_tiktok,hash_tiktokangola,hash_truthbetold,hash_viral
7,PT,7094259706268503301,1651761055,Eu amo esse filme 😭😭😭😂😂💀,5229630,Karina Silva,"20y old baby. I don’t look cute here, go see my IG instead 🥱",0,False,https://www.tiktok.com/@karyhomie/video/7094259706268503301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094259706268503301&source=h5_m,80306,113,22,242,6463,6818756365452905221,6818756365452905221,72,6818756365452905221,Think Like a Man movie scene (Contains music from: Beat It - Cash M.B.M.G.),"Contains music from: ""Beat It""",6.746412403184043e+18,Albert Jr. Banahene,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/3d3ac91dcdba893f2edbdaab6892069c.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9f758c4dcef764a71e5431b491d7f744.json,False,False,Cash M.B.M.G.,Beat It,Think Like a Man movie scene (Contains music from: Beat It - Cash M.B.M.G.),"Contains music from: ""Beat It""",[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
0,AO,7102522238217276677,1653684826,“ Enfim 😂,6675046855644939269,@mexetudo4,Aprendi que não devo me importar com comentários que não vão mudar minha vida.,0,False,https://m.tiktok.com/v/7102522238217276677.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102522238217276677&source=h5_m,136145,37,163,1425,6750,7091936294799969030,7091936294799969030,72,7091936294799969030,original sound - princesasuely,Susu005,7.015932455551354e+18,Susu005,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091936257940491014.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/79d6cdf56c5f2beeab1189ae0aa38d16.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
1,AO,7101411760111881477,1653426272, ,6819665678288454662,Lukenia Marquês,Adoro ser infantil 🤣🤣🤣,0,False,https://m.tiktok.com/v/7101411760111881477.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101411760111881477&source=h5_m,112883,58,206,897,3014,7093102461568748293,7093102461568748293,72,7093102461568748293,original sound - zuleica192,zuleica192,7.083050220439356e+18,zuleica192,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093102464068651781.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/061df29247b0d6b6034c93318894ef31.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
2,US,7086830440924957995,1650031294,Marca alguém nos comentários 👇🏻😂 @sabrinagmr #trolagemdecasal #casal,6720351575737549829,Rangelzinho,"Conteúdo no inst4 
📧 rangelzinho.contato@gmail.com
Canal Youtub3 👇🏻",0,False,https://m.tiktok.com/v/7086830440924957995.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086830440924957995&source=h5_m,29658826,40266,89032,146823,2334216,7086830391046196010,7086830391046196010,72,7086830391046196010,original sound - rangelzin_,Rangelzinho,6.72035157573755e+18,Rangelzinho,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086830442745285418.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/026f94b82baedc8300df510236d37616.json,False,False,,,,,[],0,0,Angola,#trolagemdecasal #casal,0,0,0,0,0,0,0,0,0,0
3,BR,7090680655528414470,1650927743,🧜🏻‍♂️ #erickmakomermaids #cammakomermaids #carlymakomermaids #makomermaids #daily_foryou,7059434126268761094,ᴍᴀᴋᴏ ᴍᴇʀᴍᴀɪᴅs,"ᴍᴀᴋᴏ
ꜰᴀᴠ: ɴɪxɪᴇ 
ᴀʟɪɢᴛʜ ᴍᴏᴛɪᴏɴ/ᴄᴀᴘ ᴄᴜᴛ
🇧🇷",0,False,https://m.tiktok.com/v/7090680655528414470.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090680655528414470&source=h5_m,5958640,630,280,2362,360358,7090680641959807750,7090680641959807750,72,7090680641959807750,original sound - islandmako,ᴍᴀᴋᴏ ᴍᴇʀᴍᴀɪᴅs,7.059434126268761e+18,ᴍᴀᴋᴏ ᴍᴇʀᴍᴀɪᴅs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090680641683852038.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a21d416181ff441cc3b32333beb26b9b.json,False,False,,,,,[],0,0,Angola,#erickmakomermaids #cammakomermaids #carlymakomermaids #makomermaids #daily_foryou,0,0,0,0,0,0,0,0,0,0
4,BR,7095486704076737797,1652046738,joga de ladinho 🙊,6911031456236979205,Vanessa Ataídes,"📍Brazilian 🇧🇷
Biggest 🍑 in the fitness world
Follow ♥️",0,False,https://m.tiktok.com/v/7095486704076737797.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095486704076737797&source=h5_m,13031006,44167,69217,27081,768867,7080663965788850949,7080663965788850949,72,7080663965788850949,Desenrola Bate Joga de Ladin Starturb (Contains music from: Joselyn - Lil Kello),"Contains music from: ""Joselyn""",6.972543016109655e+18,starturb,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080663981475580677.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bf5960096bb84ca448c156336be1f575.json,False,False,Lil Kello,Joselyn,Desenrola Bate Joga de Ladin Starturb (Contains music from: Joselyn - Lil Kello),"Contains music from: ""Joselyn""",[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
5,AO,7096813971889491206,1652355767,Estamos a estudar demais,6836803772761900037,boss cutocama,"Dicas Aleatórias 
Vamos rir ?
Rumo para os 5.000
Instagram: boss_cutocama",0,False,https://m.tiktok.com/v/7096813971889491206.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096813971889491206&source=h5_m,245477,256,2493,9023,34715,7096813920236604165,7096813920236604165,72,7096813920236604165,original sound - boss_cutocama,boss cutocama,6.8368037727619e+18,boss cutocama,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096813928151272198.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/91b692db712a565ba532f855c3f67986.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
6,AO,7103200792437394693,1653842814,🕺🏼,6776321011102909445,Ayoub Mutanda,"Instagram : @Ayoubm_   
Snapchat : AyoubMutanda
Mail : info@ayoub.tv
🇨🇭",0,False,https://m.tiktok.com/v/7103200792437394693.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103200792437394693&source=h5_m,65398,116,23,102,7942,7079166449671097093,7079166449671097093,72,7079166449671097093,XMA GOUATANAMO,🫶🏽,6.957033733791106e+18,🫶🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079166432264702725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/67df2d5492e302d186186038edb93e93.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
7,DE,7099481201253321989,1652976780,LOVED THEIR REACTION😂❤️ Netherlands it was short but sweet!🇳🇱,6790738042664829958,DENNISMIK💫,"📍Berlin | London
📧 Mgmt@dennismik.com",0,False,https://m.tiktok.com/v/7099481201253321989.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099481201253321989&source=h5_m,10096705,940,2781,5174,326494,7052401622646818818,7052401622646818818,10033,7052401622646818818,Afro Tropical,IVANN,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/518b2fa6fbe340d9be6b62fd809e2a74,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4b5da97fdff740e1992c5ae8427aa13c,False,True,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
0,AO,7086635906765016325,1649986002, ,7013736694194275333,Yarokassss,,0,False,https://www.tiktok.com/@yara.de.aguiar3/video/7086635906765016325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086635906765016325&source=h5_m,212186,71,81,1132,10679,7079081957514087173,7079081957514087173,72,7079081957514087173,original sound - claudiabunze,BUNZE,6.910121126014453e+18,BUNZE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079081965554535174.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ddbb60cdc44cf9058c5fe97b5428be4f.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
1,AO,7089378463752178950,1651485601,Speaker:#denzelwashington #truthbetold #hardtrtuh #lifelessons #movieclips #moviescene #drama #goodmovie #africa,7028210671867560966,Truth Be Told,"Road To 1 Million
Just One More Step.",0,False,https://www.tiktok.com/@truth.be.told0/video/7089378463752178950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089378463752178950&source=h5_m,2170307,2819,12189,96991,316360,7093076621535857413,7093076621535857413,72,7093076621535857413,original sound - truth.be.told0 (Contains music from: Outcast - Deep Root 7),"Contains music from: ""Outcast""",7.028210671867561e+18,Truth Be Told,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093076615390956293.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/87cd125c329529a33fcb4bc3d0c08d3e.json,False,False,Deep Root 7,Outcast,original sound - truth.be.told0 (Contains music from: Outcast - Deep Root 7),"Contains music from: ""Outcast""",[],0,0,Angola,#denzelwashington #truthbetold #hardtrtuh #lifelessons #movieclips #moviescene #drama #goodmovie #africa,0,0,0,0,0,0,0,0,1,0
2,DE,7081280671385210117,1648739137,Lyrics by @henrymoodie #toogoodatgoodbyes #samsmith #viral #singing #fypシ #fyp #fy #singingwhilelayingdown #voiceeffects,68205917133004800,Paul Eckert🌹,"Singer 🎶
Thank you for 2M 🥳
‘You Are The Reason’ out now ⬇️",0,False,https://www.tiktok.com/@justmepaul/video/7081280671385210117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081280671385210117&source=h5_m,37653328,42199,483007,32395,4265803,7081280646085102341,7081280646085102341,72,7081280646085102341,Too Good At Goodbyes Lyrics by Henrymoodie,Paul Eckert🌹,6.82059171330048e+16,Paul Eckert🌹,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081280666377161477.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f19fc41dfa9e97ee338456a807bf36c6.json,False,False,,,,,[],0,0,Angola,#toogoodatgoodbyes #samsmith #viral #singing #fypシ #fyp #fy #singingwhilelayingdown #voiceeffects,0,0,0,1,1,1,0,0,0,1
3,AO,7098009472274025733,1652634115, ,7024505133875512325,jessicaberenguel1,,0,False,https://www.tiktok.com/@jessicaberenguel1/video/7098009472274025733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098009472274025733&source=h5_m,306567,180,480,3899,11736,7088339667661228806,7088339667661228806,72,7088339667661228806,original sound - que.des.fous.rires (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.998052303542732e+18,Abonne toi si tu veut rire,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088339673289919238.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/71444e86b81ede9f9c50e36581541887.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,original sound - que.des.fous.rires (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
4,AO,7079846509285510406,1648405220,Mataram o meu tio 😭😭😭😭,6834756999261488134,Mariana Da Silva,,0,False,https://www.tiktok.com/@marianadasilva021/video/7079846509285510406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079846509285510406&source=h5_m,1173679,955,123,2272,26307,7061389832521960198,7061389832521960198,72,7061389832521960198,original sound - belle_tifie,Sherley,6.784939525116544e+18,Sherley,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061389900582636293.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/129bdcadd9278b5495316b0d2b3e6589.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
5,AO,7102391637388692742,1653654419,😂😂🎉,6807699693847725061,Nica Nashira29,,0,False,https://www.tiktok.com/@nicanashira/video/7102391637388692742?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102391637388692742&source=h5_m,45760,26,25,207,1419,7039320260549708549,7039320260549708549,72,7039320260549708549,original sound - stelvia_kossa,user2354874662558,6.856687369502017e+18,user2354874662558,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7039320306565319429.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3ed83175537a11a586616ae76a546b7a.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
6,AO,7102075871544069381,1653580898,"É para magoar mesmo 😎, Cuiar (Bom ou melhor). @Mário 💠 @tony_maya_ @christian_hamanes @pedilson_intenso @Laurick Raba a mukua toda #viral #fyrou #tiktok #fyp #edgardesousa7 #aporque #aquele_abraço_juízo",6735479681333609478,Edgar de Sousa,"E-mail: edgardesousa854@gmail.com 📧 
ElephantBet👇",0,False,https://www.tiktok.com/@edgardesousa7/video/7102075871544069381?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102075871544069381&source=h5_m,175842,142,494,3083,9250,7102075865441995525,7102075865441995525,72,7102075865441995525,original sound - edgardesousa7,Edgar de Sousa,6.735479681333609e+18,Edgar de Sousa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102075885775276806.mp3,,False,False,,,,,[],0,0,Angola,#viral #fyrou #tiktok #fyp #edgardesousa7 #aporque #aquele_abraço_juízo,0,0,0,0,1,0,1,0,0,1
7,GB,7100264704643173637,1653159202,#nickiminaj #lilwayne #foryou #barbz,6953230884780098566,Female Rap,"The #1 page for Female Rap Quotes
from public speaking
concerts and more!",0,False,https://www.tiktok.com/@femalerapquotes/video/7100264704643173637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100264704643173637&source=h5_m,5013391,926,2277,45542,436082,7100265971650284294,7100265971650284294,72,7100265971650284294,original sound - femalerapquotes,Female Rap,6.953230884780099e+18,Female Rap,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100265987949251333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3485fe8a5358cf703506328ab098a77e.json,False,False,,,,,[],0,0,Angola,#nickiminaj #lilwayne #foryou #barbz,0,1,0,0,0,0,0,0,0,0
0,BR,7101298297603771654,1653399857,Quantos anos você ainda tem? 😆,6793824360300250117,Yonná Galvão,"Insta: @Yonnagalvaoo
Segue lá 🌟
      Vim pelo amor ao cookie 🍪",0,False,https://m.tiktok.com/v/7101298297603771654.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101298297603771654&source=h5_m,1028595,539,1134,2057,38538,7073180427187440390,7073180427187440390,72,7073180427187440390,original sound - biancaevelen,Bianca Evelen,6.81826103019235e+18,Bianca Evelen,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073180450646133509.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/063208d13168641a9c0e97c579727122.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
1,AO,7102061709124209925,1653577602, ,7015932455551353862,Susu005,Instagram Suayla Borges seguem ❤️🥺 aberto pra publicidades 🙌⭐️,0,False,https://m.tiktok.com/v/7102061709124209925.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102061709124209925&source=h5_m,491670,1920,2775,5942,80593,7102061712211938053,7102061712211938053,72,7102061712211938053,original sound - princesasuely,Susu005,7.015932455551354e+18,Susu005,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102061702727912197.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
2,DO,7101464137640824069,1653438469,#parati #paratii #paratitiktok #paraty #viral #viralditiktok #viralvideos #typing #typ #moreviews #bandidas,6938843682356806662,Thais🦋,"Dominicana 🇩🇴
Aries ♈️
Instagram: thais_0911",0,False,https://m.tiktok.com/v/7101464137640824069.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101464137640824069&source=h5_m,5865112,5674,19398,68026,291442,7101464129763805957,7101464129763805957,72,7101464129763805957,original sound - thaisrosario8 (Contains music from: Parra Sin Doncon - El Alfa),"Contains music from: ""Parra Sin Doncon""",6.938843682356807e+18,Thais🦋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101464118850276101.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/593c61a97c5ed6620a842a49a7f45860.json,False,False,El Alfa,Parra Sin Doncon,original sound - thaisrosario8 (Contains music from: Parra Sin Doncon - El Alfa),"Contains music from: ""Parra Sin Doncon""",[],0,0,Angola,#parati #paratii #paratitiktok #paraty #viral #viralditiktok #viralvideos #typing #typ #moreviews #bandidas,0,0,0,0,0,0,0,0,0,1
3,AO,7089198911792893190,1650582747,#voltei #Jesus😭🥺🙏,7003313308527313925,yasminnie6,Não curti mais de 3 vídeos seguidos 🙏,0,False,https://m.tiktok.com/v/7089198911792893190.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089198911792893190&source=h5_m,203869,143,3154,904,19066,7089198883481455365,7089198883481455365,72,7089198883481455365,original sound - yasminnie6,yasminnie6,7.003313308527314e+18,yasminnie6,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089198906357517062.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ae4c2261d26c0468d42a49f8b9376a78.json,False,False,,,,,[],0,0,Angola,#voltei #Jesus😭🥺🙏,0,0,0,0,0,0,0,0,0,0
4,AO,7100534018591984902,1653221908, ,6903264179044008966,Euclénia Daniel,"Paz de espírito 🥰
Instagram:Euclénia Daniel Naval",0,False,https://m.tiktok.com/v/7100534018591984902.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100534018591984902&source=h5_m,282071,796,883,4796,24718,7100533989886249733,7100533989886249733,72,7100533989886249733,original sound - euclenia_kelly,Euclénia Daniel,6.903264179044009e+18,Euclénia Daniel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100534008383113989.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/86a1736f0d0c4ac2d7d0e9a2057d70eb.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
5,AO,7078736801497730310,1648146847,O final😭#humorangola #humor #tiktokangola🇦🇴  #angola #meme  #tiktokersangolanos #escola  câmera:@Lídia Paulino,51947488970031104,Christian Hamanes Silva,"Dança/comédia e muito mais 
     Sigam me no Insta!
Baixe, e ouça prof me deu 20",0,False,https://m.tiktok.com/v/7078736801497730310.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078736801497730310&source=h5_m,365263,181,513,5885,26652,7041278754605337350,7041278754605337350,10036,7041278754605337350,Love Me Back (Fayahh Beat),Trinidad Cardona & Robinson,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/26242b753a7a40fa883347360b4f6405,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6ff57980726947fea215d60e1a1f2007,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1617377334', 'external_song_key': 'apple_song_id'}]",0,0,Angola,#humorangola #humor #tiktokangola🇦🇴 #angola #meme #tiktokersangolanos #escola,1,0,0,0,0,0,0,1,0,0
