,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_belize,hash_belizean,hash_belizeantiktokers,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_trending,hash_viral
5,US,7087638043682721067,1650219329,#distorted #bestiesforever #blowup #tagthem❤️  byeee!,7005307558454379525,༒ꨄChelsꨄ༒,"☆𝓟𝓻𝓮𝓹𝓹𝔂☆
  ♡︎𝓗𝓪𝓿𝓮 . 𝓖𝓸𝓸𝓭 𝓭𝓪𝔂♡
  ♡𝓙𝓸𝓪𝓵-100𝓴♡
  🫶🏻",0,False,https://www.tiktok.com/@hey_besties270/video/7087638043682721067?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087638043682721067&source=h5_m,8005477,23424,23952,35264,446231,7035450902429371142,7035450902429371142,72,7035450902429371142,original sound - jessicakocher87 (Contains music from: TWINNEM - Remix - Coi Leray),"Contains music from: ""TWINNEM - Remix""",6.84055809340883e+18,Jessica Kocher 🖤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7035451006204775174.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bd9b299144c55cb50d7c6c5d52ed7c63.json,False,False,Coi Leray,TWINNEM - Remix,original sound - jessicakocher87 (Contains music from: TWINNEM - Remix - Coi Leray),"Contains music from: ""TWINNEM - Remix""",[],0,0,Belize,#distorted #bestiesforever #blowup #tagthem❤️,0,0,0,0,0,0,0,0,0,0
6,US,7099919123592924421,1653078741,What’s the name of this ‘fruit’? 🍇 #grapes #ocean #beach,6718992235998741510,Scott 🔥,"Sub to my NEW YouTube travel channel ✈️ ➡️ 
📧 : Email: Scott@grail-talent.com",0,False,https://www.tiktok.com/@scottsreality/video/7099919123592924421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099919123592924421&source=h5_m,2875609,950,225,544,92840,7099919126588246789,7099919126588246789,72,7099919126588246789,original sound - scottsreality,Scott 🔥,6.718992235998742e+18,Scott 🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099919133814442757.mp3,,False,False,,,,,[],0,0,Belize,#grapes #ocean #beach,0,0,0,0,0,0,0,0,0,0
7,US,7076837104906456363,1647704539,Would you try taking off your own braces 😳 #braces #reaction #teeth,6651683903928582150,The Bentist,"Wincrest Ortho TX 
NEW YT VIDEO HERE🥰⬆️
THE BEST TOOTHBRUSH EVER HERE!! ⬇️",0,False,https://www.tiktok.com/@thebentist/video/7076837104906456363?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076837104906456363&source=h5_m,2563144,803,153,584,437240,7076837077941340971,7076837077941340971,72,7076837077941340971,original sound - thebentist (Contains music from: Monkeys Spinning Monkeys - Kevin MacLeod),"Contains music from: ""Monkeys Spinning Monkeys""",6.651683903928582e+18,The Bentist,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076837098812115755.mp3,,False,False,Kevin MacLeod,Monkeys Spinning Monkeys,original sound - thebentist (Contains music from: Monkeys Spinning Monkeys - Kevin MacLeod),"Contains music from: ""Monkeys Spinning Monkeys""",[],0,0,Belize,#braces #reaction #teeth,0,0,0,0,0,0,0,0,0,0
0,BZ,7094052947327225094,1651712917, ,6642107258057326597,Terence Sutherland,"WELCOME TO THE PARTY 😛
Snap:@tfrom_theblock",0,False,https://m.tiktok.com/v/7094052947327225094.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094052947327225094&source=h5_m,303278,122,71,453,48302,7086982577168419626,7086982577168419626,72,7086982577168419626,original sound - terryreloaded,Terry Reloaded,8675327.0,Terry Reloaded,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086982592947309354.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/e2489d4b6e2e133811e95fd533b77dda.json,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
1,BZ,7073870311397117189,1647013779,"Not knowing what was happening to my body was hard. All these new stretch marks, acne, mood swings, hair loss and weight gain was all so new to me but I’ve learnt to love my new body ✨ #foryoupage #fypシ #PCOS #pcoswarrior #pcoslife #pcosawareness #insulinresistance",6786729477440308230,Vianney Cowo,"Just a girl who loves chihuahuas, food & traveling ❣️
Belizean 🇧🇿 🌴",0,False,https://m.tiktok.com/v/7073870311397117189.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073870311397117189&source=h5_m,158519,164,79,69,5197,6906611612870920965,6906611612870920965,72,6906611612870920965,wake me up..,J-TREBLE,6.738211357781411e+18,J-TREBLE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6906611691144940294.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8c47f80d49ca058e4f9eb88141b42c54.json,False,False,,,,,[],0,0,Belize,#foryoupage #fypシ #PCOS #pcoswarrior #pcoslife #pcosawareness #insulinresistance,0,0,0,0,1,0,0,1,0,0
2,US,7103310802576215338,1653868427,Reply to @elizabethbraune  just one dallar meddar 😂,6741930230962750470,Asuelu Pulaa,,0,False,https://m.tiktok.com/v/7103310802576215338.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103310802576215338&source=h5_m,135368,158,55,0,8910,7103310767843478318,7103310767843478318,72,7103310767843478318,original sound - asuelu95,Asuelu Pulaa,6.74193023096275e+18,Asuelu Pulaa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103310801209019182.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
3,US,7102863058472701230,1653764178,Are all babies like this? 😂,6728519144294368262,Alex-and Kellz,"Your favorite family! 
ak@imperialmgmt.com
Follow our YT ⬇️",0,False,https://m.tiktok.com/v/7102863058472701230.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102863058472701230&source=h5_m,188174,57,317,223,14676,6774784116354255622,6774784116354255622,72,6774784116354255622,original sound - sunhat_kid,Tyron,6.752492554513892e+18,Tyron,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1653999275962389.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/14ad2fa727f372f7d6129a40bf96686f.json,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
4,IT,7102163258815073541,1653601245,Last testimony of Johnny during his rebuttal case. #JusticeForJohnnyDepp #JohnnyDepp #amberheard #deppvheard #deppvsheard #johnnydepptrial #justiceforjohnny #justiceforjohnnydeppvirginia2022,7048221974925362182,ifod_net,"Love and support for artist and humanitarian Johnny Depp.
Online since 2003.",0,False,https://m.tiktok.com/v/7102163258815073541.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102163258815073541&source=h5_m,9129170,6953,6097,6849,741474,7102163259369343750,7102163259369343750,72,7102163259369343750,original sound - ifod_net,ifod_net,7.048221974925362e+18,ifod_net,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102163269334371078.mp3,,False,False,,,,,[],0,0,Belize,#JusticeForJohnnyDepp #JohnnyDepp #amberheard #deppvheard #deppvsheard #johnnydepptrial #justiceforjohnny #justiceforjohnnydeppvirginia2022,0,0,0,0,0,0,0,0,0,0
5,US,7074740867126398251,1647216470,Glitch in the matrix #glitch #matrixglitch #glitchinthematrix #glitcheffect #mystery #mysterious #misterio #fallasenlarealidad #flaws #creepy #scary,7049490685813113902,PARANORMAL GHOST STORIES,Like & Follow- Full Videos in Youtube⬆️,0,False,https://m.tiktok.com/v/7074740867126398251.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074740867126398251&source=h5_m,16246349,2950,13721,7284,480065,6780285433650612226,6780285433650612226,10033,6780285433650612226,Amityville Horror - Scary Halloween Sound Effects,Halloween Sound Effects,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c2da166656994c209450f659f33e7f54,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0c7c7e91b4e345de996de7c14b6fca38,False,True,,,,,[],0,0,Belize,#glitch #matrixglitch #glitchinthematrix #glitcheffect #mystery #mysterious #misterio #fallasenlarealidad #flaws #creepy #scary,0,0,0,0,0,0,0,0,0,0
6,AU,7098489168321432833,1652745806,😂😂😂 so funny #dog #funnydog #pets #fyp #foryoupage #follow #viral #fuckyou #imalive #imdead,83998773453950976,Lachie Kay,"23 Melbourne Australia 

Follow me to watch me live!! Always fun 🙏🙏",0,False,https://m.tiktok.com/v/7098489168321432833.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098489168321432833&source=h5_m,2384695,1835,20199,10078,191450,7098489120988629761,7098489120988629761,72,7098489120988629761,original sound - lachiekay (Contains music from: Metal Gear Solid - Aurora Creation),"Contains music from: ""Metal Gear Solid""",8.399877345395098e+16,Lachie Kay,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7098489028680452865.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/90fd2f5d8446a28e938b929d5937ec06.json,False,False,Aurora Creation,Metal Gear Solid,original sound - lachiekay (Contains music from: Metal Gear Solid - Aurora Creation),"Contains music from: ""Metal Gear Solid""",[],0,0,Belize,#dog #funnydog #pets #fyp #foryoupage #follow #viral #fuckyou #imalive #imdead,0,0,0,0,1,0,1,0,0,1
7,US,7101052132895313198,1653342541,my scalp feels healthy & my hair looks beautiful why wouldn’t I be obsessed ?! :) @bhs.  #bhs #bhspartner,6777420573322658822,Emely,"Emely w/ an e 
emelymoreno1227@gmail.com",0,False,https://m.tiktok.com/v/7101052132895313198.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101052132895313198&source=h5_m,304278,238,208,67,39380,6971624755921292034,6971624755921292034,72,6971624755921292034,"im obsessed (Contains music from: Nah I don't think you understand, I'm obsessed - Bytes)","Contains music from: ""Nah I don't think you understand, I'm obsessed""",6.968981307230684e+18,<3,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6971619056789064450.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a06eaa5afeb0c461c06622bd512922d4.json,False,False,Bytes,"Nah I don't think you understand, I'm obsessed","im obsessed (Contains music from: Nah I don't think you understand, I'm obsessed - Bytes)","Contains music from: ""Nah I don't think you understand, I'm obsessed""",[],0,0,Belize,#bhs #bhspartner,0,0,0,0,0,0,0,0,0,0
0,BZ,7081709541741694213,1648838992,👀👀👀👀👀 #fyp,6780092565443560453,Iris Salguero,"✨ 𝗠𝗶𝘀𝘀 𝗨𝗻𝗶𝘃𝗲𝗿𝘀𝗲 𝗕𝗲𝗹𝗶𝘇𝗲 𝟮𝟬𝟮𝟭 ✨
Love is always the answer",0,False,https://m.tiktok.com/v/7081709541741694213.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081709541741694213&source=h5_m,70777,66,38,100,5162,7068117400373185285,7068117400373185285,72,7068117400373185285,original sound - jah_reeeeen,jar,7.038447753706784e+18,jar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068114129109699334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/17acb1552af581cf2f5c202a1012ac31.json,False,False,,,,,[],0,0,Belize,#fyp,0,0,0,0,0,0,1,0,0,0
1,BZ,7096541790194388229,1652292394,Old drafts hahah it was a breezy day 😂😂,6773988713171354630,Jamie here,thank you all for 36k🇧🇿+501 feel free to ask any questions,0,False,https://m.tiktok.com/v/7096541790194388229.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096541790194388229&source=h5_m,70426,18,11,5,6494,7030939201868811014,7030939201868811014,72,7030939201868811014,original sound - elnicomejia (Contains music from: Curazao - El Alfa & Farruko & Chael Produciendo),"Contains music from: ""Curazao""",6.527455245792974e+18,🔥 NICO MEJIA 🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7030939287147252485.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3032f54ee1ac0c25ef78e89d8a8cd7dc.json,False,False,El Alfa & Farruko & Chael Produciendo,Curazao,original sound - elnicomejia (Contains music from: Curazao - El Alfa & Farruko & Chael Produciendo),"Contains music from: ""Curazao""",[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
2,US,7080558745956191531,1648571051,This is all I caught but he was smiling over almost every song 🔥 #eutm #SmellLikeIrishSpring  #UnsealTheMeal #fyp #badbunny,6778471915901977606,MeganAyleen,"NJ | 🇩🇴
una dominicana que uva bombommmmmm
☀️",0,False,https://m.tiktok.com/v/7080558745956191531.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080558745956191531&source=h5_m,4872880,1201,1583,8,1003577,7059526360112368431,7059526360112368431,10036,7059526360112368431,La Zona,Bad Bunny,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4a2a13e5b85649d0b443522501822926,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a8d1af12b9e24164bce8975b16c06e05,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1500776345', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#eutm #SmellLikeIrishSpring #UnsealTheMeal #fyp #badbunny,0,0,0,0,0,0,1,0,0,0
3,US,7084780688226127150,1649554048,Undefeated in TikTok dances on the mound ‼️@dearmann_ #savannahbananas #baseball #mlb #dance #bodyonmymind #fypシ #viral,6735870479736996869,thesavbananas,"TikTok’s Favorite Team.
We Make Baseball Fun. 
Fans First. Entertain Always.",2,False,https://m.tiktok.com/v/7084780688226127150.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084780688226127150&source=h5_m,83295909,32099,186737,161734,11558584,7076768418317273882,7076768418317273882,24,7076768418317273882,COOL FOR THE SUMMER x HOT IN HERRE DANCE MASHUP (Contains music from: Hot In Herre - Nelly),"Contains music from: ""Hot In Herre""",6.556203748196073e+18,Michael Napiza,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7076768419772762907.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f73eceb0667f4c5f99c0715dde5c6e9c.json,False,False,Nelly,Hot In Herre,COOL FOR THE SUMMER x HOT IN HERRE DANCE MASHUP (Contains music from: Hot In Herre - Nelly),"Contains music from: ""Hot In Herre""",[],0,0,Belize,#savannahbananas #baseball #mlb #dance #bodyonmymind #fypシ #viral,0,0,0,0,0,0,0,1,0,1
4,US,7097822761644707118,1652590643,would you give a hungry child food if she asks you? #socialexperiment #food #hunger #hungry #grandcentralmarket,6590433788806004741,riceman,"📍 LA
Management: Ricemantv@grail-talent.com
  
⏬",0,False,https://m.tiktok.com/v/7097822761644707118.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097822761644707118&source=h5_m,4889226,3833,435,1401,339917,7097822731592305451,7097822731592305451,72,7097822731592305451,original sound - ricemantv,riceman,6.590433788806005e+18,riceman,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097822747270581038.mp3,,False,False,,,,,[],0,0,Belize,#socialexperiment #food #hunger #hungry #grandcentralmarket,0,0,0,0,0,0,0,0,0,0
5,US,7101679008902909226,1653488496,Don't let your boyfriend or child see this😂🔫,7100575133073343531,softbullet133,"🥳Free shipping worldwide🥳
👇🏻Product links in the video👇🏻
tkforyoustore.com",0,False,https://m.tiktok.com/v/7101679008902909226.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101679008902909226&source=h5_m,123086,28,139,260,6301,7101678923863526190,7101678923863526190,72,7101678923863526190,original sound - softbullet13,softbullet133,7.100575133073343e+18,softbullet133,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101678990276021034.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
6,BZ,7077724434462772485,1647911138,#stitch with @itsyaboymaina,6820195241384887301,Dxvid E. Morey,"BZ 🇧🇿📍
Comedian | Content Creator
Goal: 60k❤️‍🔥",0,False,https://m.tiktok.com/v/7077724434462772485.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077724434462772485&source=h5_m,95229,174,119,396,8054,7077724428309662470,7077724428309662470,72,7077724428309662470,original sound - dxvidemorey,Dxvid E. Morey,6.820195241384887e+18,Dxvid E. Morey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077724391672466181.mp3,,False,False,,,,,[],0,0,Belize,#stitch,0,0,0,0,0,0,0,0,0,0
7,SA,7099916775642467585,1653078198,ناجل #غوص #سمك #بحر,7059418231938204677,عاشق البحر,لايوجد سيرة😅😅 شويه مقاطع من تصويري,0,False,https://m.tiktok.com/v/7099916775642467585.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099916775642467585&source=h5_m,272028,33,128,257,2533,7099916768826755841,7099916768826755841,72,7099916768826755841,original sound - abusailm2,عاشق البحر,7.059418231938205e+18,عاشق البحر,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099916752842820353.mp3,,False,False,,,,,[],0,0,Belize,#غوص #سمك #بحر,0,0,0,0,0,0,0,0,0,0
0,BZ,7094783399117769989,1651882988, ,7037250460302099462,Sweet_syrupjames,"New account
Real sweet syrup",0,False,https://www.tiktok.com/@sweet_syrupjames/video/7094783399117769989?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094783399117769989&source=h5_m,40084,9,128,2,1424,6753835474210654981,6753835474210654981,72,6753835474210654981,original sound - ms_elize01 (Contains music from: Don't Say You Love Me - Fifth Harmony),"Contains music from: ""Don't Say You Love Me""",6.720053734602212e+18,ms_elize01,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1648886682296342.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0a78c3705aa2e76bdc0bca841bcbe1a2.json,False,False,Fifth Harmony,Don't Say You Love Me,original sound - ms_elize01 (Contains music from: Don't Say You Love Me - Fifth Harmony),"Contains music from: ""Don't Say You Love Me""",[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
1,BZ,7090592104962919686,1650907126,Belizean to the bone,6780371975762609157,Vee - money 😝,Doing me,0,False,https://www.tiktok.com/@veemoney2/video/7090592104962919686?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090592104962919686&source=h5_m,63795,21,24,55,3992,7070709725536602906,7070709725536602906,72,7070709725536602906,original sound - marieee05_ (Contains music from: Sexy Lady - Remix - Eddy Joniel & Jossimar & Árabe & Magnus R Troy & Gánster Nc),"Contains music from: ""Sexy Lady - Remix""",6.934160520362755e+18,Marie Smith,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070709701671160602.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5ed872666cdeac5615a12c913c2e6ab9.json,False,False,Eddy Joniel & Jossimar & Árabe & Magnus R Troy & Gánster Nc,Sexy Lady - Remix,original sound - marieee05_ (Contains music from: Sexy Lady - Remix - Eddy Joniel & Jossimar & Árabe & Magnus R Troy & Gánster Nc),"Contains music from: ""Sexy Lady - Remix""",[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
2,GB,7092202774170979590,1651282138,你喜欢吃米饭吗？#learnchinese,7009944133271929861,Vivi teach Chinese,"培训网红老师教中文
TikTok新手神速涨粉培训
微信联系:weiweitiktok666",0,False,https://www.tiktok.com/@vivichinese888/video/7092202774170979590?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092202774170979590&source=h5_m,128301,40,45,127,4657,7092202753443498758,7092202753443498758,72,7092202753443498758,original sound - vivichinese888,Vivi teach Chinese,7.00994413327193e+18,Vivi teach Chinese,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092202777555798789.mp3,,False,False,,,,,[],0,0,Belize,#learnchinese,0,0,0,0,0,0,0,0,0,0
3,US,7099569883775667502,1652997426,Cooool line 😎What was your favorite gift ?#gift#tattoo#fyp#foryoupage#tiktok#tattoolover,7099430157353665579,tattoocici,"Temporary tattoo sticker 🌈
WA:8618688689877
Click below for shipping 🛍 
⬇️⬇️",0,False,https://www.tiktok.com/@tattoocici/video/7099569883775667502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099569883775667502&source=h5_m,503448,44,49,547,15243,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#gift#tattoo#fyp#foryoupage#tiktok#tattoolover,0,0,0,0,1,0,1,0,0,0
