,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_parati,hash_tiktok,hash_trending,hash_viral
3,US,7077748414888398122,1647916720,😂😂😂😂that’s crazy #fyp #DeserveADrPepperDuet #OscarsAtHome #WomenOwnedBusiness #viral,6798604563605832709,Kenny Tyree,,0,False,https://www.tiktok.com/@shoot2scoree/video/7077748414888398122?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077748414888398122&source=h5_m,2690780,1962,41151,881,247525,7074171185768041221,7074171185768041221,72,7074171185768041221,original sound - meme_hub0211,Daniel Iscool463,7.073963291248346e+18,Daniel Iscool463,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074171202470103814.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f8dceb7ac8e1393baaf68113c4ef152c.json,False,False,[],0,0,,,,,Anguilla,#fyp #DeserveADrPepperDuet #OscarsAtHome #WomenOwnedBusiness #viral,0,0,0,0,1,0,0,0,0,1
4,US,7072816142208978222,1646768339,Beef Patties. #jamaica #jamaicatiktok #proudjamaican #jamaicancooking #jamaicanfood #cookingtiktok,6960514983177667589,jamdownfoodie,"Check the blog for recipes 
www.jamdownfoodie.com",0,False,https://www.tiktok.com/@jamdownfoodie/video/7072816142208978222?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072816142208978222&source=h5_m,1858811,1471,10785,12520,242550,7029551571100764161,7029551571100764161,10033,7029551571100764161,Im Still In Love With You,Marcia Aitken,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e3e5e1230ec94925a7725c822a00ce83,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7f0807f7ff2541aba2ea3f3691af2212,False,True,[],0,0,,,,,Anguilla,#jamaica #jamaicatiktok #proudjamaican #jamaicancooking #jamaicanfood #cookingtiktok,0,0,0,0,0,0,0,0,0,0
5,CA,7093251874345766149,1651526401,getting housework done with my toddler 👯‍♀️💗#momlife #mama #mamalife #babygirl #motheranddaughter #girlmama #girlmom #mamasgirl #toddler,6808262420604453893,Kira The Light,✨ galaxi’s mama • sound healer ✨,0,False,https://www.tiktok.com/@kirathelight/video/7093251874345766149?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093251874345766149&source=h5_m,12128149,9507,21880,1007,1758427,7093251854565427974,7093251854565427974,72,7093251854565427974,original sound - kirathelight,Kira The Light,6.808262420604454e+18,Kira The Light,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093251843274607365.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ad62f3ab860cc94273b69cc69f015a1.json,False,False,[],0,0,,,,,Anguilla,#momlife #mama #mamalife #babygirl #motheranddaughter #girlmama #girlmom #mamasgirl #toddler,0,0,0,0,0,0,0,0,0,0
6,US,7091147314341006638,1651036395,Reply to @malibo2x #marriedlife #skripper #skrippertiktok #militarylife #militarywife #Totinos425 #comedancewithme #couplestiktok #viral #fyp #foryoupage #accountantsoftiktok #dancerlife #militaryhumor #militaryspouse,139029688705818624,Deej&Mae,The Wilson’s 👩🏽‍🤝‍👨🏿 $Skripper & military life 🥴 follow for more!!,0,False,https://www.tiktok.com/@deejnmae/video/7091147314341006638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091147314341006638&source=h5_m,4791034,4800,3524,3162,842329,7045379164928756527,7045379164928756527,72,7045379164928756527,original sound - _giselleultreras (Contains music from: Lil Baby Rich Bitch - Enderboybeats),"Contains music from: ""Lil Baby Rich Bitch""",6.57937663821475e+18,giselle,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7045379188261538607.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4a59e698a995d50926b18b3a3e1ef3a4.json,False,False,[],0,0,Enderboybeats,Lil Baby Rich Bitch,original sound - _giselleultreras (Contains music from: Lil Baby Rich Bitch - Enderboybeats),"Contains music from: ""Lil Baby Rich Bitch""",Anguilla,#marriedlife #skripper #skrippertiktok #militarylife #militarywife #Totinos425 #comedancewithme #couplestiktok #viral #fyp #foryoupage #accountantsoftiktok #dancerlife #militaryhumor #militaryspouse,0,0,1,0,1,0,0,0,0,1
7,GB,7089805881315052806,1650724069,Cereal hack for your headtops 🥣 #foodhack #cereal #yummy,6765503147148477445,Caught Snackin’,"3 mates cheffin’ 👩🏻‍🍳👩🏼‍🍳🙋🏻‍♂️

NEW VIDEO OUT NOW!! ⬇️",0,False,https://www.tiktok.com/@caughtsnackin/video/7089805881315052806?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089805881315052806&source=h5_m,5577293,2282,10163,7550,340144,6798431900881913857,6798431900881913857,10036,6798431900881913857,Peace,Official Sound Studio,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2cb2af44186c4860ae15da5581672c54,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/07225cc5ca5341a8b0f2b93cd6377748,False,True,[],0,0,,,,,Anguilla,#foodhack #cereal #yummy,0,0,0,0,0,0,0,0,0,0
0,AI,7088793933358042374,1650488455,#fyp,6963791979478713350,YOUVID,,0,False,https://m.tiktok.com/v/7088793933358042374.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088793933358042374&source=h5_m,112570,39,63,18,4092,7088793916048919301,7088793916048919301,72,7088793916048919301,original sound - youv.id,YOUVID,6.963791979478713e+18,YOUVID,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088793905004677893.mp3,,False,False,[],0,0,,,,,Anguilla,#fyp,0,0,0,0,1,0,0,0,0,0
1,AI,7100665868811734278,1653252607,are these devs?! #onepiece #kyutami_gpo #fyp #gpo #kyutami,7075841922460075014,domerdoos = mid,"current fruit: 🌟
goal: 1000 followers!
kyutami#1630
Making a discord at 1000!",0,False,https://m.tiktok.com/v/7100665868811734278.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100665868811734278&source=h5_m,114997,756,36,141,8623,6890201671838862085,6890201671838862085,72,6890201671838862085,original sound - skarexty.fx (Contains music from: My Head - Yung Geniu$),"Contains music from: ""My Head""",6.776859184366929e+18,love_you,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6890201557644626694.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/91fd96912cbfee07ae89c2d7069b2d7c.json,False,False,[],0,0,Yung Geniu$,My Head,original sound - skarexty.fx (Contains music from: My Head - Yung Geniu$),"Contains music from: ""My Head""",Anguilla,#onepiece #kyutami_gpo #fyp #gpo #kyutami,0,0,0,0,1,0,0,0,0,0
2,US,7072482076561362219,1646690555,Praise His Holy name! 😂 Thanks @haileyjulia_ for the inspo!! #christianhumor #humor,6755556179382584326,Kim Brack,"Jesus lover, Stay at home mom, wife, wellness coach!",0,False,https://m.tiktok.com/v/7072482076561362219.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072482076561362219&source=h5_m,2005238,4843,25375,7111,214546,7072482043329858346,7072482043329858346,72,7072482043329858346,original sound - kimbrack7,Kim Brack,6.755556179382584e+18,Kim Brack,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072482075953072938.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/808899313e2c943a6c5f54ad5e6a2e1e.json,False,False,[],0,0,,,,,Anguilla,#christianhumor #humor,0,0,0,0,0,0,0,0,0,0
3,AE,7087235360530418945,1650125572,#fyp #foryou #foryoupage #memes #meme #memestiktok #funny #dankmemes #funnymemes,6883368486787286022,wibs_Emile,"Wirba123@gmail.com for collabs 
And advertising
Click here for a surprise 🥳🥳",0,False,https://m.tiktok.com/v/7087235360530418945.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087235360530418945&source=h5_m,4698402,4201,13733,21425,501248,7087235352741645057,7087235352741645057,72,7087235352741645057,original sound - wibs_emile,wibs_Emile,6.883368486787286e+18,wibs_Emile,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087235337751120642.mp3,,False,False,[],0,0,,,,,Anguilla,#fyp #foryou #foryoupage #memes #meme #memestiktok #funny #dankmemes #funnymemes,0,1,1,1,1,0,0,0,0,0
4,CA,7099222193514499334,1652916476,Just sayin’ ☠️✌️🍦#jokes #fyp #kentsicecreamco #fypシ #icecreamshop #scooping #flavours #icecream,6963362211008611333,kentsicecreamco,"Hit that insta button👆
Hard scoop icecream shop located in🇨🇦
@kentsicecreamco",0,False,https://m.tiktok.com/v/7099222193514499334.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099222193514499334&source=h5_m,5083685,6337,586,1009,333339,7010057968234268674,7010057968234268674,10033,7010057968234268674,TWINNEM,Coi Leray,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/5a1e71f9cd12406e839dd9a1dd00ef46,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/938b5406fb144ab4920a52fc9600c37c,False,True,[],0,0,,,,,Anguilla,#jokes #fyp #kentsicecreamco #fypシ #icecreamshop #scooping #flavours #icecream,0,0,0,0,1,1,0,0,0,0
5,US,7077790952135380266,1647926624,The one friend who always has your back 😂,7050360436883571759,Stokestwins,,0,False,https://m.tiktok.com/v/7077790952135380266.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077790952135380266&source=h5_m,10378042,4759,4557,38133,882700,7077790882866645806,7077790882866645806,72,7077790882866645806,original sound - stokestwin0,Stokestwins,7.050360436883572e+18,Stokestwins,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077790952294746926.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b992a5fbf7da132ad2902b571975931c.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
6,NG,7101769036630953222,1653509457,How to get waves! #360waves #waves #fyp #foryoupage,6922847569896096774,JoLegend,"For promotion 👇🏾📩
abrahamjoseph2456@gmail.com

YouTube = JoLegend🔥👇🏾",0,False,https://m.tiktok.com/v/7101769036630953222.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101769036630953222&source=h5_m,982133,221,355,4657,43275,7016547803243022337,7016547803243022337,10033,7016547803243022337,Face Off - Dwayne Johnson,Tech N9ne & Joey Cool & King Iso & Dwayne Johnson,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2f2fc6dd84c149709bf394896cddfebb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a1d60b712c9e48379b821dc19ce4f2d4,False,True,[],0,0,,,,,Anguilla,#360waves #waves #fyp #foryoupage,0,0,1,0,1,0,0,0,0,0
7,US,7071465355905928491,1646453831,🤣🤣🤣🤣#fyp #OutlanderChallenge #grinchtiktok #foryou,6862154544178070534,Mr Grouchy,"Cosplayer/Vacuumer 
Business inquiries: letsgrowentertainment@gmail.com",0,False,https://m.tiktok.com/v/7071465355905928491.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071465355905928491&source=h5_m,9385595,1876,6919,5564,434863,6966173950116186882,6966173950116186882,10036,6966173950116186882,Grillz,Nelly,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c008815c3c204630a0ec0ec2c3eba405,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/85a72751c27f43808b9efcaf9cbecb93,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1447439127', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#fyp #OutlanderChallenge #grinchtiktok #foryou,0,1,0,0,1,0,0,0,0,0
0,AI,7076097649803414786,1647532371,мне нечего выкладывать😢 #standoff2 #stendoff2 #so2 #stend #стенд #со2,6930058558223434757,frendzon тот самый 💖,"тик ток аккаунт выставлен на продажу
писать в вк Денис Травкин",0,False,https://www.tiktok.com/@frendzonso2/video/7076097649803414786?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076097649803414786&source=h5_m,154949,179,24,82,9214,7076097644816272130,7076097644816272130,72,7076097644816272130,original sound - frendzonso2,frendzon тот самый 💖,6.930058558223435e+18,frendzon тот самый 💖,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076097624348035842.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1cfa46c7298a8d4e4f71370a4c353fb1.json,False,False,[],0,0,,,,,Anguilla,#standoff2 #stendoff2 #so2 #stend #стенд #со2,0,0,0,0,0,0,0,0,0,0
1,AI,7088802220682005762,1650490386, ,6781072130572649478,😍Анечка😍,"мой хорошие все переходим в инсту,будем общаться там",0,False,https://www.tiktok.com/@anyuta221110/video/7088802220682005762?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088802220682005762&source=h5_m,184959,359,59,124,16160,6974595385138465537,6974595385138465537,72,6974595385138465537,original sound - grettaschnurova (Contains music from: Федерико Феллини (Pitched Version) - Galibri & Mavik),"Contains music from: ""Федерико Феллини (Pitched Version)""",6.801922632360429e+18,Глаша Совушкина,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6974595400258849538.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cb937ae68333decb3d10188b952f73d2.json,False,False,[],0,0,Galibri & Mavik,Федерико Феллини (Pitched Version),original sound - grettaschnurova (Contains music from: Федерико Феллини (Pitched Version) - Galibri & Mavik),"Contains music from: ""Федерико Феллини (Pitched Version)""",Anguilla,,0,0,0,0,0,0,0,0,0,0
2,US,7102493324174527790,1653678093,Breakfast time inspired by @Simone 💚 @jasonkingsfam,8021707,Jena,"✨Be Kind or Be Quiet✨
📧 business.jenafrumes@gmail.com
NEW VIDEO",0,False,https://www.tiktok.com/@jena/video/7102493324174527790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102493324174527790&source=h5_m,1131291,226,162,413,176283,7086201843973621762,7086201843973621762,10033,7086201843973621762,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
3,US,7083256002379828523,1649199055,Story time✨ Follow me on IG: _derickaunique & LaceMeUp513 🤎 #lacemeup513 #frontalinstall #frontalwiginstall #frontalwig #clientstorytime #fyp,6814263914961093637,Dericka Unique,"📍 Cincinnati, Oh 
dericka_tucker@yahoo.com",0,False,https://www.tiktok.com/@dericka.unique/video/7083256002379828523?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083256002379828523&source=h5_m,2733307,923,1618,3944,257555,7083255998525360939,7083255998525360939,72,7083255998525360939,original sound - dericka.unique,Dericka Unique,6.814263914961094e+18,Dericka Unique,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083256015000521518.mp3,,False,False,[],0,0,,,,,Anguilla,#lacemeup513 #frontalinstall #frontalwiginstall #frontalwig #clientstorytime #fyp,0,0,0,0,1,0,0,0,0,0
4,DE,7102811417916607749,1653752156,ALL STAR EDITION🏃🏿‍♂️💨 @YoofiandJane @noelgoescrazy @KOOLKIDNELLY⚡️ @isaacmik @Kenn @I AM AZONTO,6790738042664829958,DENNISMIK💫,"📍Berlin | London
📧 Mgmt@dennismik.com",0,False,https://www.tiktok.com/@dennismik/video/7102811417916607749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102811417916607749&source=h5_m,854296,302,359,142,79497,6834048679016434438,6834048679016434438,72,6834048679016434438,original sound - quinz_hauz (Contains music from: Why Are U Running - Dj EddyBeatz),"Contains music from: ""Why Are U Running""",6.581829250466071e+18,quinz_hauz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6834048646531533574.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d9b1b047f984c570d71d9259619a035f.json,False,False,[],0,0,Dj EddyBeatz,Why Are U Running,original sound - quinz_hauz (Contains music from: Why Are U Running - Dj EddyBeatz),"Contains music from: ""Why Are U Running""",Anguilla,,0,0,0,0,0,0,0,0,0,0
5,US,7102983264717032746,1653792166,#pov: The mafia boss’s daughter asks him about his job… #fyp #foryou #fypシ #viral,6679609615574320134,T4TheOfficial ✪,";)
info.T4TheOfficial@gmail.com
🦋Add my socials🦋
Link below",0,False,https://www.tiktok.com/@t4theofficial/video/7102983264717032746?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102983264717032746&source=h5_m,184627,163,31,288,37972,6700416363942398726,6700416363942398726,72,6700416363942398726,original sound - by_daqli,YamanAli,6.605080703330304e+18,YamanAli,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1635846006678582.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/cb21649dc0298e9b8bec83cffcebd2f5.json,False,False,[],0,0,,,,,Anguilla,#pov: #fyp #foryou #fypシ #viral,0,1,0,0,1,1,0,0,0,1
6,NL,7083111099012304134,1649165318,He better stick to the plan #kevinandverenice,6816234621811770373,Verenice & Kevin,"Goal: 600K
🇩🇴🇳🇬🇳🇱
@v.erenice
Follow us for fun & laughs
👇 YOUTUBE PAGE 👇",0,False,https://www.tiktok.com/@kevin.verenice/video/7083111099012304134?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083111099012304134&source=h5_m,6627710,1789,14973,36808,378294,7051201741949897473,7051201741949897473,72,7051201741949897473,original sound - jessica_dessica,Jessica Derrick,6.803998528697484e+18,Jessica Derrick,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7051201735620315906.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/780b2d5905717a54b6626a07630264de.json,False,False,[],0,0,,,,,Anguilla,#kevinandverenice,0,0,0,0,0,0,0,0,0,0
7,US,7092398380621630763,1651327681, ,6771173415007585285,"Tejas Patel, DDS","Cosmetic Dentist 
Veneers & Smile Makeovers
Follow IG and YT
Link⬇️Contact Us",0,False,https://www.tiktok.com/@drtejaspatel/video/7092398380621630763?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092398380621630763&source=h5_m,4490914,553,1979,3142,82191,7083589250779777798,7083589250779777798,72,7083589250779777798,original sound - edit_sonnng (Contains music from: Rover (feat. DTG) - S1mba),"Contains music from: ""Rover (feat. DTG)""",7.006581600691701e+18,edit_sonnng,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083589237739653894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6e27d027539dfe5dbb8eda3975282631.json,False,False,[],0,0,S1mba,Rover (feat. DTG),original sound - edit_sonnng (Contains music from: Rover (feat. DTG) - S1mba),"Contains music from: ""Rover (feat. DTG)""",Anguilla,,0,0,0,0,0,0,0,0,0,0
0,AI,7084296532421299461,1649441322,#PERO QUE LE PASO A ESTOS 3 HOMBRES 🤣🤣🌏🇩🇴🇨🇼🇧🇶🇦🇼🇭🇹🇨🇴🇻🇪🇵🇷🇨🇺🇧🇷🇺🇸🇵🇦#parati #foryou #viral,6812389567015420934,Junior Polanco,,0,False,https://www.tiktok.com/@juniorpolanco44/video/7084296532421299461?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084296532421299461&source=h5_m,1113392,332,751,707,9166,7084296520945797894,7084296520945797894,72,7084296520945797894,original sound - juniorpolanco44 (Contains music from: Kompilat - Aurora Creation),"Contains music from: ""Kompilat""",6.812389567015421e+18,Junior Polanco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084296522560801542.mp3,,False,False,[],0,0,Aurora Creation,Kompilat,original sound - juniorpolanco44 (Contains music from: Kompilat - Aurora Creation),"Contains music from: ""Kompilat""",Anguilla,#PERO #parati #foryou #viral,0,1,0,0,0,0,1,0,0,1
1,AI,7102514831877590277,1653683102,#tiktok #fyp #parti #parti #tiktokindia #tiktok #fyp #parti #tiktokindia #takeaNAIRbreak #fyp #parti,6645402278734118917,Peluchi,sonrieles a la vida que es bella 🌹🤗🌹☺️🥰😜🤗,0,False,https://www.tiktok.com/@gaticapeluchita/video/7102514831877590277?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102514831877590277&source=h5_m,2153,1,0,1,27,6783347276359141378,6783347276359141378,10033,6783347276359141378,Extraño Mi Pueblo,Daniel Moncion,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/baa22d1a33e543d68184465cfd2ff1a2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/490a78d4878746638f10fccd0f57a7a5,False,True,[],0,0,,,,,Anguilla,#tiktok #fyp #parti #parti #tiktokindia #tiktok #fyp #parti #tiktokindia #takeaNAIRbreak #fyp #parti,0,0,0,0,3,0,0,2,0,0
