,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_comedia,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_guatemala,hash_humor,hash_parati,hash_viral
6,GT,7092925609793391877,1651450438, ,7008218063313454085,Estuardo veliz,,0,False,https://www.tiktok.com/@estuardovelizc/video/7092925609793391877?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092925609793391877&source=h5_m,6262154,15590,76718,47856,818122,6902557947948173314,6902557947948173314,10033,6902557947948173314,Yo Ya No Vuelvo Contigo - En Vivo,Lenin Ramírez & Grupo Firme,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d80a1018f91a48139cebaa9f2d8a8da0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4da1ab4c0ebe493ab89f7de670eb8fc6,True,True,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
7,DO,7086616858979339526,1649981567,Velo ahí🤣🤣🤣,95835226538450944,𝕸𝖎𝖈𝖍𝖊𝖑𝖑𝖊 🦋,"Bailarina 🩰
21 años🍃 Géminis♊️
sigueme en Instagram @ramos_2205 🦋",0,False,https://www.tiktok.com/@hesmi_/video/7086616858979339526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086616858979339526&source=h5_m,17343100,17355,70646,45512,1697517,6957831608573627142,6957831608573627142,72,6957831608573627142,original sound - bonterminion (Contains music from: Escucho Borroso (Aleteo) - Alexknmusic),"Contains music from: ""Escucho Borroso (Aleteo)""",6.809278247780599e+18,Jorge Gonzalez,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6957831684633299718.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/36eeb786519ad3b721d8e8558acd1ede.json,False,False,Alexknmusic,Escucho Borroso (Aleteo),original sound - bonterminion (Contains music from: Escucho Borroso (Aleteo) - Alexknmusic),"Contains music from: ""Escucho Borroso (Aleteo)""",[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
0,CA,7091807714799602949,1651190158,For those requesting 🤠 content on my livestream today 😏 #fyp #cowboy #canadian,6781453305577276421,Jake Andrich / Jakipz,"My Instagram & YouTube 👆
Full-time weirdo 😛🍁
Twitter: @Jakipz",0,False,https://m.tiktok.com/v/7091807714799602949.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091807714799602949&source=h5_m,12238522,11900,65236,64422,1081494,7056374191741881094,7056374191741881094,72,7056374191741881094,dont x do i wanna know,i love aedamonx,6.925718782796531e+18,i love aedamonx,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7056374224994241286.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/defb39f52b87ec10b4d619d57c03daa3.json,False,False,,,,,[],0,0,Guatemala,#fyp #cowboy #canadian,0,0,0,0,1,0,0,0,0,0
1,MX,7099808253655223558,1653052928, ,7098341000285045766,Pati Moltiel Lal,,0,False,https://m.tiktok.com/v/7099808253655223558.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099808253655223558&source=h5_m,20174107,41383,63183,2917,541914,7092772414186146603,7092772414186146603,72,7092772414186146603,original sound - marthafuentes077 (Contains music from: Por Siempre Mi Amor - Banda Sinaloense MS de Sergio Lizarraga),"Contains music from: ""Por Siempre Mi Amor""",6.818086518491563e+18,Martha Fuentes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092772438072806190.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1720c3c49f4a42b0623e93c9ded64eb6.json,False,False,Banda Sinaloense MS de Sergio Lizarraga,Por Siempre Mi Amor,original sound - marthafuentes077 (Contains music from: Por Siempre Mi Amor - Banda Sinaloense MS de Sergio Lizarraga),"Contains music from: ""Por Siempre Mi Amor""",[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
2,AR,7089929103834402053,1650752759,Mi mamá cada que me pide un favor 😂 #comedia #marioaguilar,8121372,Mario Aguilar,"Mi vida es una comedia 🎭 
Pícale en la camarita 👆🏽
mario@albe.group",0,False,https://m.tiktok.com/v/7089929103834402053.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089929103834402053&source=h5_m,40854283,23157,319652,354782,4707414,7089929101384878853,7089929101384878853,72,7089929101384878853,original sound - marioaguilar,Mario Aguilar,8121372.0,Mario Aguilar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089929084909767429.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/735fa6ab3a78dd026e0484069dcbb7e5.json,False,False,,,,,[],0,0,Guatemala,#comedia #marioaguilar,1,0,0,0,0,0,0,0,0,0
3,CO,7102722487078751493,1653731452, ,6828715883118199814,me gusta mucho el anime -w-,🏳️‍🌈 es lo mejor,0,False,https://m.tiktok.com/v/7102722487078751493.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102722487078751493&source=h5_m,12253170,12071,73648,3696,1503018,7060170591906990853,7060170591906990853,72,7060170591906990853,Fallen Down . Undertale,Kristan💕 | Harpist,6.812399944374486e+18,Kristan💕 | Harpist,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7060170633061092101.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5478d40b9ae2743730ebbeec67ca6a8d.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
4,CO,7098472175912422662,1652741848,Quitando pantys con magia 😈🔥😏#elmagodelsombrero,6605231506749161478,elmagodelsombrero,⬇️SEGUNDA CUENTA DE ADULTOS⬇️,0,False,https://m.tiktok.com/v/7098472175912422662.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098472175912422662&source=h5_m,65416163,18729,133189,202393,3805043,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#elmagodelsombrero,0,0,0,0,0,0,0,0,0,0
5,GT,7103338566507367686,1653874894,🤣🙊#parati #humor,7010889635022832646,Deily Gômez,"tengo 19 años
Nueva cuenta de tik tok 
🇧🇷🇬🇹 
SIGUENME 🥺❤😊",0,False,https://m.tiktok.com/v/7103338566507367686.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103338566507367686&source=h5_m,299168,92,671,68,4631,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#parati #humor,0,0,0,0,0,0,0,1,1,0
6,GT,7102472519432670469,1653673250,Boombastic 💣 #boombastic #fantastic #exoticpole #heels #pleasers #🍑 #red #poleathlete #polerina #poleinstructor #sexy #smile,6813863501556990981,Jessica,Follow me on my Instagram Profile @jessaolim,0,False,https://m.tiktok.com/v/7102472519432670469.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102472519432670469&source=h5_m,367747,1,285,48,22189,6958220935895747334,6958220935895747334,72,6958220935895747334,original sound - alegarcia.ca (Contains music from: Boombastic - Shaggy),"Contains music from: ""Boombastic""",6.8256675831287e+18,Ale García,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6958220982385543941.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b463e5e36d5be8eb5edae4233fb4e3d0.json,False,False,Shaggy,Boombastic,original sound - alegarcia.ca (Contains music from: Boombastic - Shaggy),"Contains music from: ""Boombastic""",[],0,0,Guatemala,#boombastic #fantastic #exoticpole #heels #pleasers #🍑 #red #poleathlete #polerina #poleinstructor #sexy #smile,0,0,0,0,0,0,0,0,0,0
7,SV,7073353170805673221,1646893376,#divertido #contenido#cerohaters🙏💙 #elsalvador🇸🇻 #salvadoreña🇸🇻 delen amor y apoyo 🧡✨,129839401265754112,Bella Ruth,Hello kitty 😍LA ABUELA FELIZ 🥰  SALVADOREÑA DE CORAZON 🇸🇻,0,False,https://m.tiktok.com/v/7073353170805673221.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073353170805673221&source=h5_m,22651099,34117,104337,110722,3445807,6811239324957379333,6811239324957379333,73,6811239324957379333,Original Sound (Contains music from: Avatar the last airbender - Versatile of 2ndhalf),"Contains music from: ""Avatar the last airbender""",,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662900106588197.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/87638dce80f12d289d489ef7e8a5c007.json,False,False,Versatile of 2ndhalf,Avatar the last airbender,Original Sound (Contains music from: Avatar the last airbender - Versatile of 2ndhalf),"Contains music from: ""Avatar the last airbender""",[],0,0,Guatemala,#divertido #contenido#cerohaters🙏💙 #elsalvador🇸🇻 #salvadoreña🇸🇻,0,0,0,0,0,0,0,0,0,0
0,US,7079591855201013035,1648345929,#duet with @tacos_elmorro dame 93’s💯🔥😂😂😂#mexican#mexicano#mexicantiktok#latino#latinostiktok#parati#chistoso#chiste#comedia#takuache#tacos#comidamexicana,6760178432926417925,antonioslimgovea,"#justiciaparaantonioslimgovea 
CEO of VOUCHERS
CEO of LOS PITONERO",0,False,https://m.tiktok.com/v/7079591855201013035.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079591855201013035&source=h5_m,21602509,8549,71919,26516,2201520,6921428635081508866,6921428635081508866,10033,6921428635081508866,Yo Quiero Quebrarte,Los Felinos,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2b42ab949b3c4e908145204ba59fec46,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6e1f198fcef94a63a89311af29df06ce,False,True,,,,,[],0,0,Guatemala,#duet #mexican#mexicano#mexicantiktok#latino#latinostiktok#parati#chistoso#chiste#comedia#takuache#tacos#comidamexicana,1,0,0,0,0,0,0,0,1,0
1,CR,7072425556033244421,1646677398,¿Quieren 2da parte? 😨 #parati #foryou #storytime,6816951877113578502,MaRía,Sígueme xfa,0,False,https://m.tiktok.com/v/7072425556033244421.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072425556033244421&source=h5_m,41977864,8748,6148,14879,3308145,6922227607413033733,6922227607413033733,72,6922227607413033733,So What (Contains music from: So What - P!NK),"Contains music from: ""So What""",6.816951877113578e+18,MaRía,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990914547141937926.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/aeb2d3ace34f38af36abe4a80f5ca449.json,False,False,P!NK,So What,So What (Contains music from: So What - P!NK),"Contains music from: ""So What""",[],0,0,Guatemala,#parati #foryou #storytime,0,1,0,0,0,0,0,0,1,0
2,AR,7076208494877216006,1647558180,"Quedan pocas asi, muchachos 😍",6595983163515846661,Natan Bianco,"Cuenta Oficial de Natan Bianco
Instagram:@natan.biancoo
🇦🇷",0,False,https://m.tiktok.com/v/7076208494877216006.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076208494877216006&source=h5_m,34161780,27259,36239,99007,5318539,7076208493304417029,7076208493304417029,72,7076208493304417029,original sound - natanbianco,Natan Bianco,6.595983163515847e+18,Natan Bianco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076208495380433669.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c5a96dd2694119b42dd4275c31c91fd8.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
3,MX,7101769679856749830,1653509607,CASO CERRADO,6870308957761930246,Mood depre,Soy nuevo y hago edits de mis películas favoritas,0,False,https://m.tiktok.com/v/7101769679856749830.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101769679856749830&source=h5_m,11332367,2798,2012,8432,1376532,7101769669261937414,7101769669261937414,72,7101769669261937414,original sound - mooddepre,Mood depre,6.87030895776193e+18,Mood depre,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101769680033630981.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6d68017a99eed3f0f18ea572c25e962f.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
4,SV,7097740807997771014,1652571563, ,6640163766808133638,tulipannegrodelac,No bio yet,0,False,https://m.tiktok.com/v/7097740807997771014.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097740807997771014&source=h5_m,14843321,17418,82770,65429,362474,7053505294643170053,7053505294643170053,10036,7053505294643170053,Jordan,Ryan Castro,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/96671f3ce8884b808a2edf088abcb19e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/702d3d8cc2844491961243fd6e32619d,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1564505115', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
5,GT,7099306472487668998,1652936103,#foryou #viral #parati,6922922420811367430,Barrios,,0,False,https://m.tiktok.com/v/7099306472487668998.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099306472487668998&source=h5_m,9039812,7659,21897,1548,416353,7099306463876745989,7099306463876745989,72,7099306463876745989,original sound - barriosjessy7,Barrios,6.922922420811367e+18,Barrios,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099306458910624517.mp3,,False,False,,,,,[],0,0,Guatemala,#foryou #viral #parati,0,1,0,0,0,0,0,0,1,1
6,GT,7102568341751090438,1653695562,trabajo de 100 puros para la amante del marido de una linda clienta #amarres #tarot #parati #lecturadecartas #sansimon #bruja #viral #trend #guatemala #foryourpage #brujeria #limpias #separation #doblegado #voiceeffects #amarre #endulzamiento #brujo,7089220647364150278,abuelo san simón,todo tipo de trabajos espirituales y lecturas de cartas de tarot al 45717641 ⚘,0,False,https://m.tiktok.com/v/7102568341751090438.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102568341751090438&source=h5_m,126207,17,96,134,1333,6704975904373737474,6704975904373737474,10033,6704975904373737474,Riptide,Vance Joy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9942d8f0c7014bc9a93206f40a893fb3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8f6db131868046b5b60316e7f1bc113a,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1506920610', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#amarres #tarot #parati #lecturadecartas #sansimon #bruja #viral #trend #guatemala #foryourpage #brujeria #limpias #separation #doblegado #voiceeffects #amarre #endulzamiento #brujo,0,0,0,0,0,0,1,0,1,1
7,US,7088006382317833515,1650305089,The door hated me🚪🤬,6748458643983238149,Bella Poarch,This ain’t Build a B*tch💅🏻💕,0,False,https://m.tiktok.com/v/7088006382317833515.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088006382317833515&source=h5_m,39950520,15001,3241,7478,3690599,7066013250990738182,7066013250990738182,10036,7066013250990738182,Sopa de Caracol (Re-Master 2022),Pilo Tejeda,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1866528bec9c479d8dc11ab17162af2f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9eb976d7b0f14853a9484a34d8450d1d,False,True,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
0,GT,7097653764353494278,1652551296,🚫Cirugías plástica que salieron mal🚫 #🐣 #parari #editxvz #xyzbca #virall #famous #virall #lentejas #plasticas #cirugias #parte2  #foryoupage #crzgf #fyp,7055053292541740078,✨~Famosxs~✨,"✨<Vamos por los 120K>✨
😘Gracias 2.2millones de likes😘
🛐✨SU APOYO ES ARTE✨🛐",0,False,https://m.tiktok.com/v/7097653764353494278.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097653764353494278&source=h5_m,1016785,330,34696,1319,93594,7097653741704317701,7097653741704317701,72,7097653741704317701,original sound - editx.vz,✨~Famosxs~✨,7.05505329254174e+18,✨~Famosxs~✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097653759702092549.mp3,,False,False,,,,,[],0,0,Guatemala,#🐣 #parari #editxvz #xyzbca #virall #famous #virall #lentejas #plasticas #cirugias #parte2 #foryoupage #crzgf #fyp,0,0,1,0,1,0,0,0,0,0
1,US,7093197510935776558,1651513742, ,6882597265955193861,user538130081068,Insta- yamiguerra.23 💖,0,False,https://m.tiktok.com/v/7093197510935776558.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093197510935776558&source=h5_m,43355527,20777,182993,49953,4084883,7093197454618741546,7093197454618741546,72,7093197454618741546,original sound - yami_guerra0,user538130081068,6.882597265955194e+18,user538130081068,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093197479079938862.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8b9bb877853e533455c99ba96a6528a1.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
2,MX,7098782448548564270,1652814088,#TeFelicito on @fallontonight #FallonTonight,168541398546182144,Shakira,Official account / perfil oficial,0,False,https://m.tiktok.com/v/7098782448548564270.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098782448548564270&source=h5_m,45408736,14559,32927,18760,5003037,7085831467712677889,7085831467712677889,10033,7085831467712677889,Te Felicito,Shakira & Rauw Alejandro,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2ea432fdf63f46fba3258fc336aa42b3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/542b7265165e44e983a61de12a5c845f,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619007597', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#TeFelicito #FallonTonight,0,0,0,0,0,0,0,0,0,0
3,US,7099910815058316586,1653076806,Responder a @fernanda.12.24 #fyp #tutorial #fakebody⚠️,6583008569645383686,Kim🤍,"Puerto Rico ♡
Sígueme en insta: @kimberlyacr",0,False,https://m.tiktok.com/v/7099910815058316586.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099910815058316586&source=h5_m,7606486,1205,5636,59717,919551,7094303917231605761,7094303917231605761,10033,7094303917231605761,Party,Bad Bunny & Rauw Alejandro,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/49fd32620c854059b5dd09578a78a8d2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5f619d9a515d4f7290cc125329ac949b,True,True,,,,,[],0,0,Guatemala,#fyp #tutorial #fakebody⚠️,0,0,0,0,1,0,0,0,0,0
4,MY,7103418421248806171,1653893483,hahahaha🤣🤣#funny #funnyvideos #fypシ゚ #🤣🤣,7074574445357401089,Ťȋȋ₭ŤØØ₭ⒻɄɄⓃ,"Ꭻust for Fun
ℳake you Smile😂
ℋelp me subscribe❤️
My Youtube & IG😘
Thank Guys💕",0,False,https://m.tiktok.com/v/7103418421248806171.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103418421248806171&source=h5_m,36693,35,151,20,3339,7103418410909977370,7103418410909977370,24,7103418410909977370,original sound - tiiktookerr9,Ťȋȋ₭ŤØØ₭ⒻɄɄⓃ,7.074574445357401e+18,Ťȋȋ₭ŤØØ₭ⒻɄɄⓃ,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7103418432988728090.mp3,,False,False,,,,,[],0,0,Guatemala,#funny #funnyvideos #fypシ゚ #🤣🤣,0,0,0,1,0,1,0,0,0,0
5,MX,7077349677951290630,1647823882,Te reto a escribir “chile” letra x letra sin ser interrumpido 🌶 Ig: dimesolocesar 🔥,6733638955180475393,dimesolocesar✌🏻,"🎀 Pelón pero bien peinado 🎀 
📩 contacto.dimesolocesar@gmail.com 📩",0,False,https://m.tiktok.com/v/7077349677951290630.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077349677951290630&source=h5_m,32679043,31563,46805,191815,2688976,7052104280643242798,7052104280643242798,72,7052104280643242798,original sound - antonioslimgovea,antonioslimgovea,6.760178432926418e+18,antonioslimgovea,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7052104310506670894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9415a684c20eab7a33d232e13a6a1471.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
