,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_0324mytest,hash_bhutanesemuser,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_tiktok,hash_viral,hash_xyzbca
2,US,7083525302185430318,1649261757,Part 1. #fyp #art #resinart,6891457740692308998,ResinArtYPC,"Thank you, everyone!
👇🏻👇🏻Miniature world👇🏻👇🏻
@artypc",0,False,https://www.tiktok.com/@resinartypc/video/7083525302185430318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083525302185430318&source=h5_m,38674311,2546,2838,3960,1843426,6807984440287955717,6807984440287955717,72,6807984440287955717,how would they know bad girls club (Contains music from: THEY ARE GONNA KNOW - Heliqs),"Contains music from: ""THEY ARE GONNA KNOW""",6.76145035543362e+18,Chris Gleason,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662107053367333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9b53bc588c4d8ef5a51f11d257a6db88.json,False,False,Heliqs,THEY ARE GONNA KNOW,how would they know bad girls club (Contains music from: THEY ARE GONNA KNOW - Heliqs),"Contains music from: ""THEY ARE GONNA KNOW""",[],0,0,Bhutan,#fyp #art #resinart,0,0,0,0,0,1,0,0,0,0
3,US,7097031017831304494,1652406300,Happy sharing#🤣 #froyou #popular #intune #funny #fyp #🤣🤣🤣,7092316894174594094,Jackie Chan🤔,"Thank you for your attention, we can bring you more joy every day.😁",0,False,https://www.tiktok.com/@anne_5566/video/7097031017831304494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097031017831304494&source=h5_m,194037,33,194,864,4152,7008350452563823387,7008350452563823387,72,7008350452563823387,original sound - respectfunny6 (Contains music from: Percuma strings refix - Bytes),"Contains music from: ""Percuma strings refix""",6.906388813845775e+18,DSE man.4,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7008350400420055835.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/762ec4a387000dae60a76a7417087dc7.json,False,False,Bytes,Percuma strings refix,original sound - respectfunny6 (Contains music from: Percuma strings refix - Bytes),"Contains music from: ""Percuma strings refix""",[],0,0,Bhutan,#🤣 #froyou #popular #intune #funny #fyp #🤣🤣🤣,0,0,0,0,1,1,0,0,0,0
4,GB,7086538176919063813,1649963246,is time of anarchy @zombiepunk4tiktok #ZOMBIEPUNK #punk #london #camdentown  #camdenguy #unitedkingdom #zombie #legend #camdenboy  #uk #camdenmarketldn #iconofcamden #historyofpunk #punk4life #upthepunx #camdenface #zombiepunk4 #punkz #punkhistory #anarchy #anarquia #knup #punksnotdead #DIYpunk #diy #helpapunkgetdrunk #camdentownlondon,6955202940709733381,zombiepunk,"Anderson garcia rodrigues (zombiepunk) 
public figure: camden town",0,False,https://www.tiktok.com/@zombiepunk4tiktok/video/7086538176919063813?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086538176919063813&source=h5_m,42023506,3634,81174,31932,688399,7030496476149172998,7030496476149172998,72,7030496476149172998,original sound - _.newar._ (Contains music from: Dans le vide - funzfbk),"Contains music from: ""Dans le vide""",6.847192599061612e+18,~✖️N̶E̶W̶A̶R̶ ̶E̶D̶I̶T̶S̶✖️~,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7030496543061232389.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/db5ac16e8dc629f91790e48b97f806a6.json,False,False,funzfbk,Dans le vide,original sound - _.newar._ (Contains music from: Dans le vide - funzfbk),"Contains music from: ""Dans le vide""",[],0,0,Bhutan,#ZOMBIEPUNK #punk #london #camdentown #camdenguy #unitedkingdom #zombie #legend #camdenboy #uk #camdenmarketldn #iconofcamden #historyofpunk #punk4life #upthepunx #camdenface #zombiepunk4 #punkz #punkhistory #anarchy #anarquia #knup #punksnotdead #DIYpunk #diy #helpapunkgetdrunk #camdentownlondon,0,0,0,0,0,0,0,0,0,0
5,CA,7091207597503581486,1651050435,#foryou #fyb #funny #toys #baby #cactustoy,6956157820132721670,Testworldyang,"2M please👆👆👆👆
If you want to buy a toy, click on the link below 👇",0,False,https://www.tiktok.com/@testworldyang01/video/7091207597503581486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091207597503581486&source=h5_m,14270174,1769,12395,48266,465181,7091207433481407278,7091207433481407278,72,7091207433481407278,original sound - testworldyang01,Testworldyang,6.956157820132722e+18,Testworldyang,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091207547213990698.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ec8e806d4900e3330cd02e9c2fe9ec58.json,False,False,,,,,[],0,0,Bhutan,#foryou #fyb #funny #toys #baby #cactustoy,0,0,1,0,1,0,0,0,0,0
6,PH,7100834699291020571,1653291914,ayan na ayan na ayan na..... SETH FEDELIN IN THE COURT! @imsethyboy 💙🤘 #sethfedelin #kdlex #seth #oneforseth #fyp #foryoupage #fy #francinediaz #franseth #starmagic #alexailacad #kdestrada,85812097053245440,𝗘𝗖𝗛𝗢,"📩: yowitsechoo@gmail.com
instagram: itsechodl ✨",0,False,https://www.tiktok.com/@jericholeonardo/video/7100834699291020571?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100834699291020571&source=h5_m,8933051,2129,1017,6566,853688,7095627922865687323,7095627922865687323,24,7095627922865687323,Pages kram G (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",6.744983100273346e+18,Kram G,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7095627934475569946.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a1664f6e077b570109ebb2d2456db800.json,False,False,Leiner,Fury,Pages kram G (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,Bhutan,#sethfedelin #kdlex #seth #oneforseth #fyp #foryoupage #fy #francinediaz #franseth #starmagic #alexailacad #kdestrada,0,0,0,1,0,1,0,0,0,0
7,GB,7088086385567042821,1650323717, ,6918513092150363138,F•R•I•E•N•D•S,"90% Friends, 10% other shows 💙
I’m reposting old content because I have EXAMS",0,False,https://www.tiktok.com/@friendsobsession/video/7088086385567042821?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088086385567042821&source=h5_m,21716888,2360,2158,10264,1080862,7088086377581021958,7088086377581021958,72,7088086377581021958,original sound - friendsobsession,F•R•I•E•N•D•S,6.918513092150363e+18,F•R•I•E•N•D•S,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088086364926921477.mp3,,False,False,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
0,BT,7096419874318109953,1652264008,😋 ok zoom in zoom out ok#bhutanesemuse #bhutanesemuser #viral #0324mytest #fypシ #xyzbca #tshokeytshomokarchung #tshokeytshomo,6583532178575360006,Tsokye Tsomo Karchung,"Artist
A New Apprentice on Tiktok 👍 
Bhutan🇧🇹",0,False,https://www.tiktok.com/@tshokeytshomokarchungttk/video/7096419874318109953?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096419874318109953&source=h5_m,143968,0,39,5,9633,7090105745680747266,7090105745680747266,24,7090105745680747266,original sound - __crina (Contains music from: ZOOM - Jessi),"Contains music from: ""ZOOM""",6.706778261224359e+18,CRINA(이미지)🇰🇷,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7090105733466852097.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/45b2b79398815c54f97d920a84984d33.json,False,False,Jessi,ZOOM,original sound - __crina (Contains music from: ZOOM - Jessi),"Contains music from: ""ZOOM""",[],0,0,Bhutan,#bhutanesemuse #bhutanesemuser #viral #0324mytest #fypシ #xyzbca #tshokeytshomokarchung #tshokeytshomo,1,1,0,0,0,0,1,0,1,1
1,BT,7079694850550943019,1648369912,The Bruno song I loved the lost 💯 The lazy song #fyp #foryoupage #krd #kinleyrigzindorji #lazysong #brunomars,8441200,Kinley Rigzin Dorji,"KRD here 〽️
Insta: official_krd",0,False,https://www.tiktok.com/@official__krd/video/7079694850550943019?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079694850550943019&source=h5_m,38866,42,1,45,3337,7075221555076614938,7075221555076614938,24,7075221555076614938,original sound - naraksub_ (Contains music from: The Lazy Song - Drum n Bass Remix - Hoodfellas),"Contains music from: ""The Lazy Song - Drum n Bass Remix""",7.067727619542451e+18,Naraksub,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7075221554270882587.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a5db6511017a24d7e5d664087b2a0c47.json,False,False,Hoodfellas,The Lazy Song - Drum n Bass Remix,original sound - naraksub_ (Contains music from: The Lazy Song - Drum n Bass Remix - Hoodfellas),"Contains music from: ""The Lazy Song - Drum n Bass Remix""",[],0,0,Bhutan,#fyp #foryoupage #krd #kinleyrigzindorji #lazysong #brunomars,0,0,0,1,0,1,0,0,0,0
2,DE,7077850673273965830,1647940530,#piercing #piercings #body #fypシ #dahli #fyp #tranquilita #navelpiercing #bodypiercing #life,7007067971966010374,Pirs👌Ing,"Support me🤑for more Videos 
                 Thanks",0,False,https://www.tiktok.com/@piercing83/video/7077850673273965830?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077850673273965830&source=h5_m,38912099,10078,10280,5250,2678749,6542955494212897537,6542955494212897537,10009,6542955494212897537,BOOM,Tiesto,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b716814d95c444ed9edb4397a5ea8e8d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5fa758b04a69431495950f55e5244199,True,True,,,,,[],0,0,Bhutan,#piercing #piercings #body #fypシ #dahli #fyp #tranquilita #navelpiercing #bodypiercing #life,0,0,0,0,0,1,1,0,0,0
3,VN,7097076549782113582,1652416903,#travel #dulich #xuhuong #girls #trend,7082543680372376619,Mushin_bhutan,"Please drop your heart and share to help me!!
follow me!!
Thank you so much !!",0,False,https://www.tiktok.com/@mushin_bhutan/video/7097076549782113582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097076549782113582&source=h5_m,1154215,208,230,1301,76526,7072167424199723777,7072167424199723777,24,7072167424199723777,original sound - buqicrew_official (Contains music from: Sea Shanty Medley - Home Free),"Contains music from: ""Sea Shanty Medley""",6.575710664488354e+18,buqicrew_official,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072167398815714050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a5ef2e16f5acdfe37db3fda872370ffa.json,False,False,Home Free,Sea Shanty Medley,original sound - buqicrew_official (Contains music from: Sea Shanty Medley - Home Free),"Contains music from: ""Sea Shanty Medley""",[],0,0,Bhutan,#travel #dulich #xuhuong #girls #trend,0,0,0,0,0,0,0,0,0,0
4,GB,7103112057133796614,1653822155,Amazing Bigfoot Bike/ Fatbike 💥#fyp #foryou #foryoupage #viral #amazing #handmade #goviral,6918026454001992706,IngeniousQ,💥Ingenious videos every day!!💥,0,False,https://www.tiktok.com/@ingeniousq/video/7103112057133796614?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103112057133796614&source=h5_m,274382,17,56,62,4868,6439562511493630721,6439562511493630721,22,6439562511493630721,Remember the Name (feat. Styles of Beyond),Fort Minor,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6b4497857b9246ce929bf10a908cb8d1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b7fa5c33c77b4f07b499d1af48ac58c1,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '80800075', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,#fyp #foryou #foryoupage #viral #amazing #handmade #goviral,0,0,1,1,0,1,0,0,1,0
5,ZA,7102053825313246470,1653575765,BURGER TRICK (How??) 🤯🍔 #magic #foryou #fyp #tiktoksa #viral,6596271198483693574,Wian,"FOLLOW MY INSTA + YOUTUBE☝🏻
Contact: 📫 wian@wianmagic.com",0,False,https://www.tiktok.com/@wian/video/7102053825313246470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102053825313246470&source=h5_m,3878552,807,821,3600,209467,6433566413058738946,6433566413058738946,22,6433566413058738946,Good Day ,Nappy Roots,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f673334e7fe7491f921336c9eaf4434f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/964295a01437470cb0717f5b0d0ee416,False,True,,,,,[],0,0,Bhutan,#magic #foryou #fyp #tiktoksa #viral,0,0,1,0,0,1,0,0,1,0
6,PH,7075645309266693402,1647427052,Napilitin!,315981192238063616,Albert Riego,Follow me on Instagram!,0,False,https://www.tiktok.com/@albertriego/video/7075645309266693402?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075645309266693402&source=h5_m,567365,61,68,444,49674,7071399735059335941,7071399735059335941,72,7071399735059335941,Cool For The Summer (Contains music from: Cool for the Summer - Demi Lovato),"Contains music from: ""Cool for the Summer""",6.90350637288766e+18,"Bre, a hibryda",False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071397571624749830.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bacb209ca531cf5632e145e302fceb4c.json,False,False,Demi Lovato,Cool for the Summer,Cool For The Summer (Contains music from: Cool for the Summer - Demi Lovato),"Contains music from: ""Cool for the Summer""",[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
7,PH,7102484351601937691,1653676004,Morninggg,6987226094857061377,Ashley Jem,"Bigo Id: vashley_12
Fb: jem ashley rafols
Thank you🥺❤️",0,False,https://www.tiktok.com/@jemashleyrafols/video/7102484351601937691?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102484351601937691&source=h5_m,597176,211,258,2892,134889,7074231256631986950,7074231256631986950,72,7074231256631986950,original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",6.914292857407636e+18,Hola 👀💖,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074231265691552517.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c27d539b828a80f74008c315a214c09b.json,False,False,Cutty Ranks & El Chombo,La Cripta (Remix),original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
0,BT,7075007891333254401,1647278642,just hopping in the trend #0324mytest #fyp #Loveyourself #foryou #dance #forfun #love,6566145017080676358,YesheyDden,,0,False,https://www.tiktok.com/@yyeden1/video/7075007891333254401?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075007891333254401&source=h5_m,1390,3,5,0,127,7064884950239070977,7064884950239070977,72,7064884950239070977,Love Yourself (Drill Remix) (Contains music from: Love Yourself - Justin Bieber),"Contains music from: ""Love Yourself""",7.042141458783487e+18,❤️‍🔥,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7064887206300666626.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8b0b64d91ba02c2dcb7c2850cc3026c2.json,False,False,Justin Bieber,Love Yourself,Love Yourself (Drill Remix) (Contains music from: Love Yourself - Justin Bieber),"Contains music from: ""Love Yourself""",[],0,0,Bhutan,#0324mytest #fyp #Loveyourself #foryou #dance #forfun #love,1,0,1,0,0,1,0,0,0,0
1,BT,7076692290328071426,1647670822,with friends,7034187014296896518,Dorjiwangchukmarlk,"Road to 8 K 🙏🙏🙏
#Dorji Wangchuk (langpang) 
facebook.",0,False,https://www.tiktok.com/@lampang_7/video/7076692290328071426?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076692290328071426&source=h5_m,134378,67,46,365,4379,7076692265602730753,7076692265602730753,72,7076692265602730753,original sound - lampang_7 (Contains music from: God Rest Yee Merry Tim Smith - Lazar 111),"Contains music from: ""God Rest Yee Merry Tim Smith""",7.034187014296897e+18,Dorjiwangchukmarlk,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076692239488912129.mp3,,False,False,Lazar 111,God Rest Yee Merry Tim Smith,original sound - lampang_7 (Contains music from: God Rest Yee Merry Tim Smith - Lazar 111),"Contains music from: ""God Rest Yee Merry Tim Smith""",[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
2,DE,7097234379923016966,1652453650,#ronaldo #xaledo,7093177757341107206,Cristiano Ronaldo,,0,False,https://www.tiktok.com/@cristiano_8_ronaldo/video/7097234379923016966?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097234379923016966&source=h5_m,535304,39,127,494,12317,7097234351682816773,7097234351682816773,72,7097234351682816773,original sound - cristiano_8_ronaldo (Contains music from: Wavin'Flag - Brandzup Media & KNAAN),"Contains music from: ""Wavin'Flag""",7.093177757341107e+18,Cristiano Ronaldo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097234356489882374.mp3,,False,False,Brandzup Media & KNAAN,Wavin'Flag,original sound - cristiano_8_ronaldo (Contains music from: Wavin'Flag - Brandzup Media & KNAAN),"Contains music from: ""Wavin'Flag""",[],0,0,Bhutan,#ronaldo #xaledo,0,0,0,0,0,0,0,0,0,0
3,KR,7098570583859907841,1652764760,I'm 🤑 rich #fyp #foryou #tiktok #foryourpage #tiktokevent #eventkorea🇳🇵🇰🇷🇰🇷,6638161239238377473,Aajlim🏳️‍🌈,Proud to be gay🏳️‍🌈👨‍❤️‍👨👨‍❤️‍👨,0,False,https://www.tiktok.com/@aajlim_duff_ud/video/7098570583859907841?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098570583859907841&source=h5_m,1004966,339,1346,456,11608,7097029521987210027,7097029521987210027,72,7097029521987210027,original sound - radialrajal (Contains music from: Sad Music - Max-Music),"Contains music from: ""Sad Music""",6.826741691262748e+18,❤️Radi❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097029560591665966.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2b9bdfa769cbf8684390f016691eb7f6.json,False,False,Max-Music,Sad Music,original sound - radialrajal (Contains music from: Sad Music - Max-Music),"Contains music from: ""Sad Music""",[],0,0,Bhutan,#fyp #foryou #tiktok #foryourpage #tiktokevent #eventkorea🇳🇵🇰🇷🇰🇷,0,0,1,0,0,1,0,1,0,0
4,US,7100026557250440494,1653103754,just like straw 😂😂😂 #amazing #omg #haircolor,7094152173174899758,rainbow hair 🌈,"🥰human-hair supplier🥰
💞 follow me if u like our products💞",0,False,https://www.tiktok.com/@allhumanhair/video/7100026557250440494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100026557250440494&source=h5_m,2409548,366,138,326,95400,7030869625311086594,7030869625311086594,10033,7030869625311086594,Sunroof,Nicky Youre & dazy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/986dfec9a96747239819231f7dc93931,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a118c1899d5b40d1a5c6c65c307b0e2d,True,True,,,,,[],0,0,Bhutan,#amazing #omg #haircolor,0,0,0,0,0,0,0,0,0,0
5,US,7072958293139852586,1646801433,Reply to @eviemarinelli,6615815604245823493,Rashad_shinwari,"Daily Crypto, NFT and investing Content 🚨 Not a financial advisor.
❤️🏆🇺🇸 🍀",0,False,https://www.tiktok.com/@resh.eth/video/7072958293139852586?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072958293139852586&source=h5_m,6397353,17336,4359,613,117298,6936143790793296642,6936143790793296642,72,6936143790793296642,original sound - _marvel.crash_ (Contains music from: Ritmo Vocal Zocoleo - DJ Beatbox),"Contains music from: ""Ritmo Vocal Zocoleo""",6.557238859020304e+18,I'm the god Loki,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6985831062383414017.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a331f76114625acd49dcd2d82a59303d.json,False,False,DJ Beatbox,Ritmo Vocal Zocoleo,original sound - _marvel.crash_ (Contains music from: Ritmo Vocal Zocoleo - DJ Beatbox),"Contains music from: ""Ritmo Vocal Zocoleo""",[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
6,DE,7099175477293665542,1652905597,congratulations 🛐 #afterpassion #foryou #hero #hardin #foryoupage #capcut #herofiennestiffin #after #hardinscott #fyp #tessayoung,7065227162601063429,MsFi♡nn♡sTiffin,remember when you asked me who I loved the most in the world? 𝘐𝘵'𝘴 𝘺𝘰𝘶.,0,False,https://www.tiktok.com/@msfiennestiffin/video/7099175477293665542?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099175477293665542&source=h5_m,314567,17,57,256,21002,7099175459316960005,7099175459316960005,72,7099175459316960005,original sound - msfiennestiffin,MsFi♡nn♡sTiffin,7.065227162601063e+18,MsFi♡nn♡sTiffin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099175460252306181.mp3,,False,False,,,,,[],0,0,Bhutan,#afterpassion #foryou #hero #hardin #foryoupage #capcut #herofiennestiffin #after #hardinscott #fyp #tessayoung,0,0,1,1,0,1,0,0,0,0
