,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_trending,hash_viral,hash_xyzbca
4,US,7099623573358185771,1653009928,"As promised, BTS of #doctorstrangeinthemultiverseofmadness #americachavez",6815650290126275589,Xóchitl Gómez,"AMERICA CHAVEZ in Doctor Strange 2
DAWN on Babysitters Club s1
🇺🇸🇲🇽",0,False,https://www.tiktok.com/@_xochitl.gomez/video/7099623573358185771?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099623573358185771&source=h5_m,22956371,10,15357,640,3727349,6715195989356988418,6715195989356988418,10033,6715195989356988418,Thunderstruck,AC/DC,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/02f0fa00874d4392b6837d99b2e0d754,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2aa37476c6a04337ae0d29c572cdefd8,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '575998661', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#doctorstrangeinthemultiverseofmadness #americachavez,0,0,0,0,0,0,0,0,0,0
5,AU,7100193253403806978,1653142566,#duet with @definitely.notmatt Couldn’t sleep so here’s a little something that fills my head every time I sing on @The Voice Australia 😅 #fyp #singingchallenge #singingduet #icantsing #thevoice #thevoiceaustralia #polytiktok,95254612328271872,Tahvta,"G2G ☝🏼
Season 11 🎶 @thevoiceau 
Enquires: jordantavitamusic@hotmail.com
🇼🇸",0,False,https://www.tiktok.com/@jordantavitaofficial/video/7100193253403806978?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100193253403806978&source=h5_m,129626,82,23,123,12667,7075159037721103150,7075159037721103150,72,7075159037721103150,original sound - definitely.notmatt,Aron George,1.236674941704233e+17,Aron George,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075159076149414702.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a242fe8ebbdee1f91e45d4c45d3b7d1f.json,False,False,,,,,[],0,0,Cook Islands,#duet #fyp #singingchallenge #singingduet #icantsing #thevoice #thevoiceaustralia #polytiktok,1,0,0,0,1,0,0,0,0,0
6,ZA,7097271172060007686,1652462217,Reply to @michael_rossi_13 #amberturd #justiceforjohnnydepp #ladywiththebendyface,15502758,Crystal Greeff-Katsini,"-TheLadyWithTheBendyFace-
#sunbeams☀️
Top 🎁 @positivequotestiktok - Thank you!",0,False,https://www.tiktok.com/@crystal.g.katsini/video/7097271172060007686?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097271172060007686&source=h5_m,5880637,2684,4572,9178,569813,7095079648450595590,7095079648450595590,72,7095079648450595590,original sound - hangingwithcoop,Coop,6.933075234635924e+18,Coop,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tiktok-obj/pattern/0b6beaf42629fb73fd91e1bed92d17d6.json?x-expires=1653959967&x-signature=9oOxCudyVZnyy4CP2UlklseWYOY%3D,False,False,,,,,[],0,0,Cook Islands,#amberturd #justiceforjohnnydepp #ladywiththebendyface,0,0,0,0,0,0,0,0,0,0
7,GB,7101057619682446598,1653343818,He owns the ceremony 😭 #graduation #graduate #dance #fyp,6667193803299241989,pubity,"Memes • Funny videos • Fails
➡️ Make sure you follow us on Instagram ⬅️",0,False,https://www.tiktok.com/@pubity/video/7101057619682446598?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101057619682446598&source=h5_m,2466172,2622,1779,7745,354990,7101057614116637445,7101057614116637445,72,7101057614116637445,original sound - pubity (Contains music from: What They Gon Say - Ron Suno & Zay Munna),"Contains music from: ""What They Gon Say""",6.667193803299242e+18,pubity,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101057587818285830.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a96da1595c3349cec4a6fc51bffbefae.json,False,False,Ron Suno & Zay Munna,What They Gon Say,original sound - pubity (Contains music from: What They Gon Say - Ron Suno & Zay Munna),"Contains music from: ""What They Gon Say""",[],0,0,Cook Islands,#graduation #graduate #dance #fyp,0,0,0,0,1,0,0,0,0,0
0,CK,7092948288017550594,1651455717,We out here acting like it’s our honeymoon 🍯😂 @elvislopeti #fypシ #foryou #fyp,6791643192363287558,kirstendodgen,"Kirsten Dodgen 
👩🏼‍🦳",0,False,https://www.tiktok.com/@kirstendodgenn/video/7092948288017550594?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092948288017550594&source=h5_m,204075,52,22,51,17107,7080378866199513899,7080378866199513899,72,7080378866199513899,original sound - cassidycondiee,Cassidy Condie,6.713732600005428e+18,Cassidy Condie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080378907681114922.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/68eeaf30337ec350f0f34e624ad7bae1.json,False,False,,,,,[],0,0,Cook Islands,#fypシ #foryou #fyp,0,1,0,0,1,1,0,0,0,0
1,CK,7089562656868224258,1650667438,“Play hard or go home👌😂”#fyp #rugby #xyzbca #training #letstrot #polynesian #nz #fy #explorer #obhs #moodboost#cookislands,6872188089159189505,Zaddy Tee🦄,"Main account 🇨🇰🇨🇰
Just keeping it seki!!
👻- T.vaszn6",0,False,https://www.tiktok.com/@t.vaszn/video/7089562656868224258?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089562656868224258&source=h5_m,7252,10,2,1,572,6994888969934605061,6994888969934605061,72,6994888969934605061,original sound - sprtz.szn (Contains music from: Deep Cave - Holly),"Contains music from: ""Deep Cave""",6.90224028097274e+18,Goat 🐐,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6994889046208301830.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4fd93f7c1e6f7f4cf7b20255347854d3.json,False,False,Holly,Deep Cave,original sound - sprtz.szn (Contains music from: Deep Cave - Holly),"Contains music from: ""Deep Cave""",[],0,0,Cook Islands,#fyp #rugby #xyzbca #training #letstrot #polynesian #nz #fy #explorer #obhs #moodboost#cookislands,0,0,0,0,1,0,0,0,0,1
2,GB,7095843531910155525,1652129818,Reply to @user164794374  we challenge someone to come down and do O’s 😏 #fyp #desserts #desserttiktok #dessertsoftiktok #dragonsbreath,7087014960396895237,NitroTreatz,"210 Ilford Lane, Ilford, London, IG1 2LW📍",0,False,https://www.tiktok.com/@nitrotreatzuk/video/7095843531910155525?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095843531910155525&source=h5_m,12182963,4328,2568,5615,1093845,7089705887647976197,7089705887647976197,72,7089705887647976197,хабиби (Contains music from: Don't Stop Now - Chunda Munki),"Contains music from: ""Don't Stop Now""",6.971676576509953e+18,♡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089705882170198790.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0cecf04f8e63ae07ac76a67a049bb1e1.json,False,False,Chunda Munki,Don't Stop Now,хабиби (Contains music from: Don't Stop Now - Chunda Munki),"Contains music from: ""Don't Stop Now""",[],0,0,Cook Islands,#fyp #desserts #desserttiktok #dessertsoftiktok #dragonsbreath,0,0,0,0,1,0,0,0,0,0
3,US,7096577769387281710,1652300770,Which sibling was your fav? 😂 #siblingtiktok #singingchallenge #versaceonthefloorchallenge #family,6792035345341875206,13crownsofficial,"family, music, and good times 💜
stream our music!! 👇",0,False,https://www.tiktok.com/@13crownsofficial/video/7096577769387281710?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096577769387281710&source=h5_m,1766670,2751,3252,2778,256497,7096577734314593070,7096577734314593070,72,7096577734314593070,original sound - 13crownsofficial,13crownsofficial,6.792035345341875e+18,13crownsofficial,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096577766769888043.mp3,,False,False,,,,,[],0,0,Cook Islands,#siblingtiktok #singingchallenge #versaceonthefloorchallenge #family,0,0,0,0,0,0,0,0,0,0
4,US,7102059268991438081,1653577032,ahhhhh,6561695017990504449,Krutika 🐥,"Just a weeb that likes anime, kdrama and games 🤡",0,False,https://www.tiktok.com/@themermaidscale/video/7102059268991438081?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102059268991438081&source=h5_m,2673074,880,986,3882,405565,7102059263179688705,7102059263179688705,24,7102059263179688705,original sound - themermaidscale (Contains music from: Gomi Gomi /قومي قومي - Lefaa),"Contains music from: ""Gomi Gomi /قومي قومي""",6.561695017990504e+18,Krutika 🐥,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102059256026860289.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b1a2f138b9de9544443ebde4ef3443db.json,False,False,Lefaa,Gomi Gomi /قومي قومي,original sound - themermaidscale (Contains music from: Gomi Gomi /قومي قومي - Lefaa),"Contains music from: ""Gomi Gomi /قومي قومي""",[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
5,MX,7098843758602505478,1652828363,Nobody here deserves me.,6698462382698791942,SHIADANNI,Artist 🎵Who’s also shiadiva 👄 click here 👇🏻,0,False,https://www.tiktok.com/@shiadanni/video/7098843758602505478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098843758602505478&source=h5_m,4118156,1036,3226,5065,705184,7098843721092942598,7098843721092942598,72,7098843721092942598,original sound - shiadanni,SHIADANNI,6.698462382698792e+18,SHIADANNI,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098843744896256774.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a574e985d507430814865d62e7441b5e.json,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
6,AU,7101486128963800321,1653443590,#viral #trot,7049236322095514625,Addobra,"the fox ♛
LETS TROT
Not onlyfans, onlyfun haha",0,False,https://www.tiktok.com/@addocarrbraa/video/7101486128963800321?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101486128963800321&source=h5_m,356744,289,295,1089,33123,7092938238754622250,7092938238754622250,72,7092938238754622250,TAG ME FOR DANCE CREDS (Contains music from: Foolish Chances Freestyle (Not Foolish) - Sway Burr),"Contains music from: ""Foolish Chances Freestyle (Not Foolish)""",7.009732940213241e+18,BarieSmackathotひ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092953250474871598.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/292ae3740cc99891172a125b93a8ab4b.json,False,False,Sway Burr,Foolish Chances Freestyle (Not Foolish),TAG ME FOR DANCE CREDS (Contains music from: Foolish Chances Freestyle (Not Foolish) - Sway Burr),"Contains music from: ""Foolish Chances Freestyle (Not Foolish)""",[],0,0,Cook Islands,#viral #trot,0,0,0,0,0,0,0,0,1,0
7,AU,7099724938331950337,1653033529,parallels 💕 #fakebodies #dancemoms #dancemomsedit #maddieziegler #fyp #viral #xyzbca,6883636292514300929,annie<3,"vsp | aldc edits.
goal: 160k 💟
TYSM for 150k!",0,False,https://www.tiktok.com/@pattinsonfx/video/7099724938331950337?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099724938331950337&source=h5_m,7363616,3682,1422,15969,839591,7099724936016644865,7099724936016644865,72,7099724936016644865,original sound - pattinsonfx,annie<3,6.883636292514301e+18,annie<3,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099724935379028737.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/acb78d03bebe427ea876bca007b12a7e.json,False,False,,,,,[],0,0,Cook Islands,#fakebodies #dancemoms #dancemomsedit #maddieziegler #fyp #viral #xyzbca,0,0,0,0,1,0,0,0,1,1
0,US,7097800308004474158,1652585415,Reply to @heather_lea2.0 Quote of the Day 😌,6661997344219529221,Jesse J. Pedigo,"Positivity Tour in the works!
👇Merch store Just Opened 👇",0,False,https://www.tiktok.com/@creatingwonders/video/7097800308004474158?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097800308004474158&source=h5_m,5838284,10100,45509,36672,680821,7097800280858692394,7097800280858692394,72,7097800280858692394,original sound - creatingwonders,Jesse J. Pedigo,6.661997344219529e+18,Jesse J. Pedigo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097800299293461291.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b692fc36ebeb41cd9940da8afef574ea.json,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
1,AU,7092717234086300930,1651401920,The biggest shock of the night! #TheVoiceAU,6781577490822398981,The Voice Australia,#TheVoiceAU now streaming on 7plus 🎤✌️,0,False,https://www.tiktok.com/@thevoiceau/video/7092717234086300930?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092717234086300930&source=h5_m,1749732,584,363,1986,215190,7092717237794114305,7092717237794114305,72,7092717237794114305,original sound - thevoiceau,The Voice Australia,6.781577490822399e+18,The Voice Australia,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7092717208077454081.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d7848d34bc475ed907a1060452aab571.json,False,False,,,,,[],0,0,Cook Islands,#TheVoiceAU,0,0,0,0,0,0,0,0,0,0
2,US,7102521886483041582,1653684743,Ayo what the teacher doin😭 #abc #fyp #foryou #ourfuture #abcremix #kindergarten,7019657006769210373,Romeo Johnson,"Idk what I’m doing here..
SC: romeojohnson04
Insta: romeo.a.Johnson",0,False,https://www.tiktok.com/@romeojohnson_/video/7102521886483041582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102521886483041582&source=h5_m,676379,540,858,2399,137397,6924801114319686406,6924801114319686406,72,6924801114319686406,THE ORIGINAL ABC REMIX (Contains music from: Learn your ABC - Bowdelle),"Contains music from: ""Learn your ABC""",6.532007916524814e+18,Wesley Padilla,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6927664731708754693.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dde34b2592ad00c3a4475620fcc0b2a5.json,False,False,Bowdelle,Learn your ABC,THE ORIGINAL ABC REMIX (Contains music from: Learn your ABC - Bowdelle),"Contains music from: ""Learn your ABC""",[],0,0,Cook Islands,#abc #fyp #foryou #ourfuture #abcremix #kindergarten,0,1,0,0,1,0,0,0,0,0
3,GB,7102905896757398790,1653774154, ,7008917718074147845,Money| Investing,All You Need To Join The 1% Club 🚀,0,False,https://www.tiktok.com/@money10x/video/7102905896757398790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102905896757398790&source=h5_m,699799,112,43,77,102744,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
4,AU,7102056355107802369,1653576354,oops @tyler,6740536157644784646,🌸Mama Unice🌸,"𝐈𝐆:unicewani
🇺🇬🇦🇺𝟏𝟗
📨: unicewani@viralnationtalent.com",0,False,https://www.tiktok.com/@unicewani/video/7102056355107802369?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102056355107802369&source=h5_m,1100019,449,184,459,172319,7074005177556126469,7074005177556126469,72,7074005177556126469,original sound - 4udiioss,ツ,7.073598438017222e+18,ツ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074005192832322310.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f26e2d41a0264275bc1de9a2fff15cef.json,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
5,US,7102872014934936878,1653766264,💀,6609672282070122497,FaZe Rug,That YouTuber FaZe Rug trying to be a TikTocker. FOLLOW ME ON INSTAGRAM ↗️,0,False,https://www.tiktok.com/@rug/video/7102872014934936878?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102872014934936878&source=h5_m,1821026,3062,178,177,149783,7086201843973621762,7086201843973621762,10033,7086201843973621762,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
6,US,7096262907490520363,1652227461,Boy mom probz: *all jokes folks*,199011768785133568,Brooke Ashley Hall,"WIFEY + BOY MOM
4 BILLION+ VIEWS on YT
thank you.
KIDS VS ADULTS ⬇️",0,False,https://www.tiktok.com/@brookeashleyhall/video/7096262907490520363?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096262907490520363&source=h5_m,4938641,1463,902,3094,472006,7096262867858737966,7096262867858737966,72,7096262867858737966,original sound - brookeashleyhall (Contains music from: Scream then beat - Enderboybeats),"Contains music from: ""Scream then beat""",1.9901176878513357e+17,Brooke Ashley Hall,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096262905657592618.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2592b9af9df3eacdb083c0703c626fdd.json,False,False,Enderboybeats,Scream then beat,original sound - brookeashleyhall (Contains music from: Scream then beat - Enderboybeats),"Contains music from: ""Scream then beat""",[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
7,FR,7101464950685650181,1653438659,Who wanna see what we did together 😏 #Djestice,6902053422829995010,Djestice ⠀ سليمان,Don’t add me on Instagram and YouTube if u too young 🙏🏾 NEW SONG IN THE LINK,0,False,https://www.tiktok.com/@djesticetv/video/7101464950685650181?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101464950685650181&source=h5_m,1710182,791,588,34,88971,6900495498512288513,6900495498512288513,24,6900495498512288513,original sound - _aws28 (Contains music from: Sugar Daddy - Qveen Herby),"Contains music from: ""Sugar Daddy""",74291772429.0,_AWS28,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6900495480678058753.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/910ac822a877434e0a0f17e4605b2727.json,False,False,Qveen Herby,Sugar Daddy,original sound - _aws28 (Contains music from: Sugar Daddy - Qveen Herby),"Contains music from: ""Sugar Daddy""",[],0,0,Cook Islands,#Djestice,0,0,0,0,0,0,0,0,0,0
0,VN,7100073163438034203,1653114605,I’m handsome 🤣🤣#ytietofficial #ytietofficial #iamhandsome #soytietnumbersong,6795887138875720706,Ytiet Official,Contact book page & Sing number song birthday Cameo:  📩 soytiet41@gmai.com,0,False,https://www.tiktok.com/@ytietofficial/video/7100073163438034203?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100073163438034203&source=h5_m,2999087,4851,28922,24394,246032,7100073170526325531,7100073170526325531,24,7100073170526325531,original sound - ytietofficial,Ytiet Official,6.795887138875721e+18,Ytiet Official,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7100073171627248410.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/095b76fa181e4bd6bc8d3c9bd56dd1ad.json,False,False,,,,,[],0,0,Cook Islands,#ytietofficial #ytietofficial #iamhandsome #soytietnumbersong,0,0,0,0,0,0,0,0,0,0
