,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_aruba,hash_asmr,hash_blowthisup,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_parati,hash_storytime,hash_viral
5,CA,7102042466609630470,1653573122,Draw a dog 🐶 #draw #drawing #howtodraw,6932814091589960710,Mark Liam Smith,"markliamsmith@viralnationtalent.com

👇 All links in bio 👇",0,False,https://www.tiktok.com/@markliamsmith/video/7102042466609630470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102042466609630470&source=h5_m,496452,251,1004,3947,70838,7102042473183349509,7102042473183349509,72,7102042473183349509,original sound - markliamsmith,Mark Liam Smith,6.932814091589961e+18,Mark Liam Smith,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102042446632160005.mp3,,False,False,[],0,0,,,,,Aruba,#draw #drawing #howtodraw,0,0,0,0,0,0,0,0,0,0
6,US,7102114154013658411,1653589812,"Palm patterns change all the time, watch out for sudden appearance of new lines #chinese #palmreading #rich #money",6739305207208297478,Dr. Candise Lin,"廣州人🇨🇳🇺🇸 Edu Psyc PhD 
Dm for Cantonese/Mandarin tutoring
Tattoo consult👇🏻",0,False,https://www.tiktok.com/@candiselin86/video/7102114154013658411?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102114154013658411&source=h5_m,2346929,2630,7578,10158,74745,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#chinese #palmreading #rich #money,0,0,0,0,0,0,0,0,0,0
7,GB,7102829879355378950,1653756455,⚠️AWARENESS PURPOSES⚠️ #pov a teenager living with a mental health disorder…,6789266020295459846,It’s a sad story...,"i post cool stuff on insta: @hopebrett 💅🏻
hope@exchangemedia.io ✨
VOTE 4 ME ⬇️",0,False,https://www.tiktok.com/@dailymug69/video/7102829879355378950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102829879355378950&source=h5_m,1138516,5125,574,742,192874,6750312770958297861,6750312770958297861,72,6750312770958297861,putting a spin on riptide,egg,6.698161694537713e+18,egg,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1648037641961478.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/976546f04ff4b4ecc42297d017cd36ae.json,False,False,[],0,0,,,,,Aruba,#pov,0,0,0,0,0,0,0,0,0,0
0,AW,7087302635958717702,1650141240,Lil tecca🔥 #liltecca #edit #blowthisup #Viral #fyp #rap,6996136910956643333,J😈,"AuA
Rap editz💯",0,False,https://m.tiktok.com/v/7087302635958717702.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087302635958717702&source=h5_m,70692,61,133,647,6390,7087302646142569221,7087302646142569221,72,7087302646142569221,original sound - ayeitzjay11,J😈,6.996136910956643e+18,J😈,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087302641063316229.mp3,,False,False,[],0,0,,,,,Aruba,#liltecca #edit #blowthisup #Viral #fyp #rap,0,0,1,0,0,1,0,0,0,1
1,AW,7079111436835835141,1648234073,who can relate? 😆 #relatable #fyp #foryou,6676835536105718790,growingannanas,"Here to inspire ☀️

FITNESS | FOOD
more on IG + Youtube",0,False,https://m.tiktok.com/v/7079111436835835141.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079111436835835141&source=h5_m,183635,34,46,19,21958,7079111441902521093,7079111441902521093,72,7079111441902521093,original sound - growingannanas (Contains music from: Boneless - Steve Aoki & Chris Lake & Tujamo),"Contains music from: ""Boneless""",6.676835536105719e+18,growingannanas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079111422109600518.mp3,,False,False,[],0,0,Steve Aoki & Chris Lake & Tujamo,Boneless,original sound - growingannanas (Contains music from: Boneless - Steve Aoki & Chris Lake & Tujamo),"Contains music from: ""Boneless""",Aruba,#relatable #fyp #foryou,0,0,0,1,0,1,0,0,0,0
2,GB,7100978450772741382,1653325385,Which of us is the coolest? Consider your options well #statham #keanureeves #getoverhere,7010471630535836678,Unreal Jason Statham,"Parody, Life & Muscles",0,False,https://m.tiktok.com/v/7100978450772741382.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100978450772741382&source=h5_m,959536,944,356,1024,127769,7100978425174723333,7100978425174723333,72,7100978425174723333,original sound - unreal__jason (Contains music from: Line Out - Legacy Hits),"Contains music from: ""Line Out""",7.010471630535837e+18,Unreal Jason Statham,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100978429851470598.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/df035905c9e5c1154265a12d789b994b.json,False,False,[],0,0,Legacy Hits,Line Out,original sound - unreal__jason (Contains music from: Line Out - Legacy Hits),"Contains music from: ""Line Out""",Aruba,#statham #keanureeves #getoverhere,0,0,0,0,0,0,0,0,0,0
3,DE,7101349873991093509,1653411863,Reply to @obiminlove  @FashionNova | Australian flag 🇦🇺 inspired outfit. Thoughts on the outfit ? #fyp #fashion #australia #viral #fashionnova,6779165907246007301,Lady-Nneka,"Attainable fashion/inspiration 
💌: jmichel.collabs@gmail.com
Shop my look 👇🏾",0,False,https://m.tiktok.com/v/7101349873991093509.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101349873991093509&source=h5_m,2230031,10893,355,101,226961,6916999444776880130,6916999444776880130,10033,6916999444776880130,Desperado Slowed - Remix,RH Music & Eduardo Luzquiños,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/006c9c56246940b1bf6d5185612a8393,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b70dbb1811324542960dc5dccb4dbc94,False,True,[],0,0,,,,,Aruba,#fyp #fashion #australia #viral #fashionnova,0,0,0,0,0,1,0,0,0,1
4,US,7093133286360321322,1651498791,Tapping out my airman❤️ #bmt #bmtgraduation #military #airforce #lacklandairforcebase #lackland #airman #militaryhomecoming,7039475883228283910,Military Coming Home TV,Welcome to my page. Please help me to get 100k Follow. Thank You!,0,False,https://m.tiktok.com/v/7093133286360321322.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093133286360321322&source=h5_m,15629082,3452,8195,6672,2152272,7093133215350688558,7093133215350688558,72,7093133215350688558,original sound - militarycominghometv,Military Coming Home TV,7.039475883228284e+18,Military Coming Home TV,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093133266219404078.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7a7d49cfac5c7ee1a8c276ce8600946a.json,False,False,[],0,0,,,,,Aruba,#bmt #bmtgraduation #military #airforce #lacklandairforcebase #lackland #airman #militaryhomecoming,0,0,0,0,0,0,0,0,0,0
5,BE,7103209822648044806,1653844917,#stitch with @just.that.gayy.bich,6609737224421867525,That French Guy,"Ugly but nice ✌🏼
i am a psycho 
Pro: sdavidrodriguez.p@gmail.com",0,False,https://m.tiktok.com/v/7103209822648044806.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103209822648044806&source=h5_m,1148914,331,450,462,236139,7103209805526977286,7103209805526977286,72,7103209805526977286,original sound - davidyrodriguez,That French Guy,6.609737224421868e+18,That French Guy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103209817061296901.mp3,,False,False,[],0,0,,,,,Aruba,#stitch,0,0,0,0,0,0,0,0,0,0
6,US,7096645448714308907,1652316528,“hiya georgie” 🤡 #derkslurp #foryoupage gross 🤢,21038464,derkslurp,"business: derkslurp@nightmedia.co
⬇️💖✨NEW YOUTUBE VIDEO✨💖⬇️",0,False,https://m.tiktok.com/v/7096645448714308907.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096645448714308907&source=h5_m,1153684,678,74,252,139618,7080960633952373510,7080960633952373510,72,7080960633952373510,AARYAN SHAH RENEGADE SLOWED BY LUCZYFER (Contains music from: Renegade - Aaryan Shah),"Contains music from: ""Renegade""",6.856971798837724e+18,ᴢ ᴇ ʟ ᴀ ʟ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080960638717610757.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/888b4db7b082ce85d33da0c32783d45c.json,False,False,[],0,0,Aaryan Shah,Renegade,AARYAN SHAH RENEGADE SLOWED BY LUCZYFER (Contains music from: Renegade - Aaryan Shah),"Contains music from: ""Renegade""",Aruba,#derkslurp #foryoupage,0,0,0,0,1,0,0,0,0,0
7,IT,7097135715741404422,1652430680,Il sogno americano 🇺🇸✈️ #tatuaggi #tatuaggio,6758897039154856966,gabrielepellerone,Tattoo Artist 🇮🇹 ROAD to 1M ✨,0,False,https://m.tiktok.com/v/7097135715741404422.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097135715741404422&source=h5_m,5070554,536,1335,2937,271865,7006275119468038145,7006275119468038145,10033,7006275119468038145,Empire State Of Mind,JAY-Z,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f63150b604874850af60381481e8e001,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/86cce5ef49cc46c7bfc61117b825be79,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440777683', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#tatuaggi #tatuaggio,0,0,0,0,0,0,0,0,0,0
0,AW,7084390400194088197,1649463178,It was very emotional damage to make this🥲,13984993,JAY CROES💠,"If I made u smile, that's enough for me

Biz inq: charlie@sparkmedia.la",0,False,https://m.tiktok.com/v/7084390400194088197.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084390400194088197&source=h5_m,4524339,9582,1809,5424,976385,7081406189908675374,7081406189908675374,10036,7081406189908675374,As It Was,Harry Styles,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cd4491f71f47463da252701588f38dbb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8ae68f7cbe0f421d8bc9b027602794f1,False,True,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
1,AW,7083093755624000810,1649161280,#fyp #tips #thanks for 1005 likes,7074239143385859118,Tips_care,We reached my goal I’m so happy thank you guys so much😁,0,False,https://m.tiktok.com/v/7083093755624000810.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083093755624000810&source=h5_m,42062,16,13,37,3711,7083093644395236142,7083093644395236142,72,7083093644395236142,original sound - tips_care (Contains music from: Replay (feat. Flo Rida) - Iyaz),"Contains music from: ""Replay (feat. Flo Rida)""",7.074239143385859e+18,Tips_care,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083093716554025774.mp3,,False,False,[],0,0,Iyaz,Replay (feat. Flo Rida),original sound - tips_care (Contains music from: Replay (feat. Flo Rida) - Iyaz),"Contains music from: ""Replay (feat. Flo Rida)""",Aruba,#fyp #tips #thanks,0,0,0,0,0,1,0,0,0,0
2,US,7098420069985815854,1652729715,Ngl this is a bop 🐝 did I go to KFC just for a bucket? Yes…but it was worth it. #pandapuppy #dog #puppy,19994247,Huxley the Panda Puppy🐼🐶(pandaloon,"DMs on IG, CEO of Pandaloon from Shark Tank. Follow for ur dose of serotonin☺️",0,False,https://m.tiktok.com/v/7098420069985815854.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098420069985815854&source=h5_m,5317099,8499,42607,22422,592588,7083738441447459585,7083738441447459585,72,7083738441447459585,Bumble Bee Who Likes KFC (Contains music from: Immortal - Legacy Hits),"Contains music from: ""Immortal""",6.642509767414383e+18,Jordan Raskopoulos,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7083738391308667650.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/62e87d92d527e30efcb8e7ec98c93336.json,False,False,[],0,0,Legacy Hits,Immortal,Bumble Bee Who Likes KFC (Contains music from: Immortal - Legacy Hits),"Contains music from: ""Immortal""",Aruba,#pandapuppy #dog #puppy,0,0,0,0,0,0,0,0,0,0
3,US,7076250133352090926,1647567874,3 min makeup lol,6912054853905908742,maddie ziegler,hiiiiiii,0,False,https://m.tiktok.com/v/7076250133352090926.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076250133352090926&source=h5_m,15768018,9471,3368,4948,2272645,7076250149906926382,7076250149906926382,72,7076250149906926382,original sound - maddieziegler,maddie ziegler,6.912054853905909e+18,maddie ziegler,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076250168433167146.mp3,,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
4,US,7103184636670528810,1653839052,ITS SO BROKEN IM 😱,6812099193760023557,oldtime101,"LA
24
ALL MY LINKS ⬇️⬇️",0,False,https://m.tiktok.com/v/7103184636670528810.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103184636670528810&source=h5_m,132499,35,16,6,16272,7103184604219050794,7103184604219050794,72,7103184604219050794,original sound - oldtime101,oldtime101,6.812099193760024e+18,oldtime101,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103184631616523054.mp3,,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
5,GB,7102775469430279429,1653743787, ,6994721397055816710,Respect,"🔥👋welcome to .respect._moments👋🔥
🔥thanks for 10 million🔥",0,False,https://m.tiktok.com/v/7102775469430279429.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102775469430279429&source=h5_m,456284,71,136,2679,60221,6943349590624193286,6943349590624193286,72,6943349590624193286,original sound - stephanieboxx (Contains music from: See Me Fall (Y2K Remix) - Ro Ransom),"Contains music from: ""See Me Fall (Y2K Remix)""",6.920396520300266e+18,Stephanie Box,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990284974997916417.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1a37c7b49ffcdf1b4481d15467426137.json,False,False,[],0,0,Ro Ransom,See Me Fall (Y2K Remix),original sound - stephanieboxx (Contains music from: See Me Fall (Y2K Remix) - Ro Ransom),"Contains music from: ""See Me Fall (Y2K Remix)""",Aruba,,0,0,0,0,0,0,0,0,0,0
6,US,7093289276657503534,1651535108, ,6746733952927958021,Edith Galvéz,"food + vlogs🫶🏻
edithxbella@gmail.com",0,False,https://m.tiktok.com/v/7093289276657503534.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093289276657503534&source=h5_m,5688562,802,1911,6000,396964,7093289260631001898,7093289260631001898,72,7093289260631001898,original sound - edithxbella,Edith Galvéz,6.746733952927958e+18,Edith Galvéz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093289284173564715.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8632a991138c468f14db257b1aed701b.json,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
7,US,7103182915076492587,1653838651,#barf #duet with @mtcpottery,26033542,Tega “Reacts” Orhorhoro,"The Continue Girl 🌼💛
Aspiring to make people happy
📱Playcheerleader on IG",0,False,https://m.tiktok.com/v/7103182915076492587.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103182915076492587&source=h5_m,318429,154,26,38,40686,7039358292132367109,7039358292132367109,10036,7039358292132367109,Tom's Diner,AnnenMayKantereit & Giant Rooks,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a7ac14e3658340eb8a54bac83aee0fc9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/00df4bc0c0a64c0abbd9f0eb4fc8f3ac,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1469197651', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#barf #duet,0,0,0,0,0,0,0,0,0,0
0,AW,7095254591297703173,1651992698,#NBA #nbayoungboy #pow #whap #skillibeng #lyraxz #lyraxzquotes #lyraxz2022 #føzygrp #føzy #edit #thegoat🐐🐐 #edit #blowthisup #lyraxzeditss #fypシ #freestyle #remix #dot,6863543429982897158,Your Local AUA Papi David 😩❤️,"daily uploads🇦🇼
Use code Lyraxz
No Love Entertainment",0,False,https://www.tiktok.com/@lyraxz/video/7095254591297703173?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095254591297703173&source=h5_m,129242,126,165,1939,13371,7073876545902775046,7073876545902775046,10036,7073876545902775046,Whap Whap (feat. F.S.),Skillibeng,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16c8c26b1d7144b184b1b942fc6d0eb4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a76529d24f6f4094a8ae2c40b7ac3db6,False,True,[],0,0,,,,,Aruba,#NBA #nbayoungboy #pow #whap #skillibeng #lyraxz #lyraxzquotes #lyraxz2022 #føzygrp #føzy #edit #thegoat🐐🐐 #edit #blowthisup #lyraxzeditss #fypシ #freestyle #remix #dot,0,0,1,0,0,0,1,0,0,0
1,AW,7102801599474453802,1653749869,Bang hits different🤩🤣 @Bang Energy #BangEnergy,14166631,GIL CROES,"making u laugh is my priority 😉
A R T 
@BangEnergy
Biz: charlie@sparkmedia.la",0,False,https://www.tiktok.com/@gilmhercroes/video/7102801599474453802?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102801599474453802&source=h5_m,301881,188,340,83,26644,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,[],0,0,,,,,Aruba,#BangEnergy,0,0,0,0,0,0,0,0,0,0
2,GB,7099108861486943494,1652890088,Super soft microwave mug cookie #mugcake #cookie #cookies #recipe #food #cookiedough,6546240203403564032,fitwaffle,"🙋‍♀️ IG: @EloiseHead
📕 SUNDAY TIMES BESTSELLER 📕
ORDER MY NEW BOOK BELOW",0,False,https://www.tiktok.com/@fitwaffle/video/7099108861486943494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099108861486943494&source=h5_m,10314644,10032,35642,122510,956024,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#mugcake #cookie #cookies #recipe #food #cookiedough,0,0,0,0,0,0,0,0,0,0
3,US,7098033267395333419,1652639656,Do some random restocks with me around the house! 🤌🏼🤩 #asmr #momlife #restock #organizedhome #refill #motivation #satisfying,6924755247550694405,Catherine Benson,"Cleaning•Organization•Lifestyle
 ↓ Amazon Store & Other links ↓",0,False,https://www.tiktok.com/@_catben_/video/7098033267395333419?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098033267395333419&source=h5_m,2649777,1095,1481,786,328564,7098033242833570603,7098033242833570603,72,7098033242833570603,original sound - _catben_,Catherine Benson,6.924755247550694e+18,Catherine Benson,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098033275746224942.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3d59899f5f630b97ea28fe9c205a694e.json,False,False,[],0,0,,,,,Aruba,#asmr #momlife #restock #organizedhome #refill #motivation #satisfying,0,1,0,0,0,0,0,0,0,0
4,GB,7102877808732458245,1653767614, ,174265840941305856,💋Eleanor Xx,"18🤍
I can’t pronounce Birmingham correctly🥴",0,False,https://www.tiktok.com/@xx_eleanorsofficial_xx/video/7102877808732458245?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102877808732458245&source=h5_m,185625,210,81,0,17160,7102877836742036229,7102877836742036229,72,7102877836742036229,original sound - xx_eleanorsofficial_xx,💋Eleanor Xx,1.7426584094130586e+17,💋Eleanor Xx,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102877843789089541.mp3,,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
