,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_bdtiktokofficial,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_tiktok,hash_trending,hash_unfrezzmyaccount,hash_video,hash_viral
3,BD,7101693672672038171,1653491909,fish video #fyp #foryou #fypシ #foryoupage #fish #fishing,6988897984835863558,Imon_Bhuiyan,"YT. Around FishingBD
. Do You Love Fish Follow Me
.😍 THANK YOU🥰🙂
New YT 🙏",0,False,https://www.tiktok.com/@imon_bhuiyan2/video/7101693672672038171?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101693672672038171&source=h5_m,2364,7,2,5,100,7098360643048327962,7098360643048327962,72,7098360643048327962,original sound - mdyamin8795 (Contains music from: Cheena Cheena - Muza),"Contains music from: ""Cheena Cheena""",7.07328008452604e+18,Md  Yamin,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7098360653370739483.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ea205a1a75b3695ea7781bc25c9ec00d.json,False,False,Muza,Cheena Cheena,original sound - mdyamin8795 (Contains music from: Cheena Cheena - Muza),"Contains music from: ""Cheena Cheena""",[],0,0,Bangladesh,#fyp #foryou #fypシ #foryoupage #fish #fishing,0,1,1,1,1,0,0,0,0,0
4,BD,7101176050364828955,1653371391,মরার মশা গো 🤣 #foryoupage #fyp #fypシ #vairal #funny #rruhan250 #unfrezzmyaccount @bdtiktokofficial,7059413531066631194,Rruhan260,You Tube Channel : Rruhan250 Link 👇👇👇,0,False,https://www.tiktok.com/@rruhan250/video/7101176050364828955?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101176050364828955&source=h5_m,5950525,1112,917,8997,143126,7074976480974899994,7074976480974899994,72,7074976480974899994,original sound - yana220223,Priyanka Akter,6.801037331526075e+18,Priyanka Akter,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7074976473400101659.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d08e358057ee622aa655d47cdd44389.json,False,False,,,,,[],0,0,Bangladesh,#foryoupage #fyp #fypシ #vairal #funny #rruhan250 #unfrezzmyaccount,0,0,1,1,1,0,0,1,0,0
5,BD,7072278529366379802,1646643162, ,6986208249444910107,Md Baccu islam,,0,False,https://www.tiktok.com/@baccu73/video/7072278529366379802?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072278529366379802&source=h5_m,5134797,2186,4800,24924,325786,7058106314135980826,7058106314135980826,72,7058106314135980826,original sound - mdkawsharsoudagor,mdkawsharsoudagor,6.989102328087414e+18,mdkawsharsoudagor,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7058106301548645147.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0749553cb822ec2859bceca75e329292.json,False,False,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
6,BD,7080726173176663323,1648610033,😂😂🐱🐸🔪,6756469367259612165,༺🌼SMILE  QUEEN🌼༻,"মাথা নষ্ট মনে বিষ🤞
মাইয়া আমি 1 পিছ✌
I love my AttiTude🖤
নরসিংদীর মেয়ে🥰😇",0,False,https://www.tiktok.com/@naira_xahan/video/7080726173176663323?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080726173176663323&source=h5_m,723009,3165,1977,75,56246,7070791417563892507,7070791417563892507,72,7070791417563892507,original sound - sam_gaming_bd (Contains music from: Romantic Love Mashup - AJS Ambients),"Contains music from: ""Romantic Love Mashup""",6.88596476621426e+18,Sʏᴇᴅ Aʀᴀғᴀᴛ Mᴀʜɪ 🔥,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070791414380022554.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/309d1ff555ca3f4c6dec5b8e3f4bd0fb.json,False,False,AJS Ambients,Romantic Love Mashup,original sound - sam_gaming_bd (Contains music from: Romantic Love Mashup - AJS Ambients),"Contains music from: ""Romantic Love Mashup""",[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
7,RO,7092111063973498118,1651260786, ,6961836655877047301,Cristiano Ronaldo 7,,0,False,https://www.tiktok.com/@cristianoronald468/video/7092111063973498118?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092111063973498118&source=h5_m,10433386,2,1777,19578,222954,6888591531989682945,6888591531989682945,72,6888591531989682945,original sound - ..cristiano_ronaldo_7,CRISTIANO RONALDO,6.872769446541985e+18,CRISTIANO RONALDO,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6940475569494690561.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3b61d4cc4196fddb4bc852059de14f91.json,False,False,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
0,BD,7103058514880269594,1653809686,Facebook Live a Cole aso sobai#video #vairal #foryou #foryoupageofficiall #1millionaudition #unfeezmyaccount #freefire_lover #genina @tiktokofficialindonesia,6987792806170395654,The Valobasha MJ.,"The ভালবাসা
 👉plc 100k plc🥰",0,False,https://m.tiktok.com/v/7103058514880269594.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103058514880269594&source=h5_m,105125,22,104,6,9111,7103058509490998043,7103058509490998043,72,7103058509490998043,original sound - moharani242,The Valobasha MJ.,6.987792806170396e+18,The Valobasha MJ.,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7103058533989567258.mp3,,False,False,,,,,[],0,0,Bangladesh,#video #vairal #foryou #foryoupageofficiall #1millionaudition #unfeezmyaccount #freefire_lover #genina,0,1,0,0,0,0,0,0,1,0
1,BD,7071198973205237019,1646391809,"আপিরা কার লাগবে কমেন্ট করে জানাও, ষ্টক সীমিত 😍🤟 #ON_Line_Shop #khagrachori_agro",6710591104989135877,ON📱LINE Shop,"This is our business account
পোডাক্ট কিনতে চাইলে যোগাযোগ করুন 01788224360 নাম্বর",0,False,https://m.tiktok.com/v/7071198973205237019.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071198973205237019&source=h5_m,1205188,875,817,50,43449,7018542185679260442,7018542185679260442,72,7018542185679260442,original sound - ojhoreshajannat (Contains music from: Sathi Tumi Amar Jibone - Original Motion Picture Soundtrack - Khalid Hassan Milu & Kanak Chapa & Ahmed Imtiaz Bulbul),"Contains music from: ""Sathi Tumi Amar Jibone - Original Motion Picture Soundtrack""",6.82534159710313e+18,Ojhor Esha Jannat,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7018542133191707418.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5ad5ba43a2eea595787fd15e7d912cfd.json,False,False,Khalid Hassan Milu & Kanak Chapa & Ahmed Imtiaz Bulbul,Sathi Tumi Amar Jibone - Original Motion Picture Soundtrack,original sound - ojhoreshajannat (Contains music from: Sathi Tumi Amar Jibone - Original Motion Picture Soundtrack - Khalid Hassan Milu & Kanak Chapa & Ahmed Imtiaz Bulbul),"Contains music from: ""Sathi Tumi Amar Jibone - Original Motion Picture Soundtrack""",[],0,0,Bangladesh,#ON_Line_Shop #khagrachori_agro,0,0,0,0,0,0,0,0,0,0
2,US,7080312423332285742,1648513699, ,7038257532147221550,love fruits 🍇🥝🍏🍅,thank you for watching,0,False,https://m.tiktok.com/v/7080312423332285742.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080312423332285742&source=h5_m,6925747,2670,3100,17508,357487,6438748767054203650,6438748767054203650,10009,6438748767054203650,Pretty Girl (Cheat Codes X Cade Remix),"Cheat Codes,Maggie Lindemann,CADE ",,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/bd8a4782311b4c72bc252fb6c5954c76,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e8faba7aa72c47b2a139583f7ea7d464,True,True,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
3,BD,7080065051356384539,1648456104,Reply to @useriinzatp5hq #আইডি_ফ্রেজ_হয়ে_গেছে_helpme #foryou #foryoupage #viralvideos #chainsaw #chainaarmy🇨🇳 #tending #tiktokindia,6997759880317043738,___attitude boy__jibon 🤪🤪,পৃথিবী টা একটা নাট্যমঞ্চ🌍___উপরওয়ালা এর _director 🌇🌇  আমরা সবাই ___actor ✔✔,0,False,https://m.tiktok.com/v/7080065051356384539.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080065051356384539&source=h5_m,20454949,1900,4893,4541,849407,6675646391739517702,6675646391739517702,72,6675646391739517702,original sound - sweety_gurudatta (Contains music from: Bollywood UFO Mix - Lazar 111),"Contains music from: ""Bollywood UFO Mix""",2.1666093082943898e+17,sweety,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1629867682409477.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/981981dcde8468f4958d29fc3858c97f.json,False,False,Lazar 111,Bollywood UFO Mix,original sound - sweety_gurudatta (Contains music from: Bollywood UFO Mix - Lazar 111),"Contains music from: ""Bollywood UFO Mix""",[],0,0,Bangladesh,#আইডি_ফ্রেজ_হয়ে_গেছে_helpme #foryou #foryoupage #viralvideos #chainsaw #chainaarmy🇨🇳 #tending #tiktokindia,0,1,1,0,0,0,0,0,0,0
4,BD,7076384758544076059,1647599219,#mystyle💁🏼 #supportsmallbiz #trending #sm_mariya_rahman🍄 #2022 #hairstyle,7009725224598193157,❤️_SM_❤️,"🌷🌷Support Me🌷🌷
______Zoom in______
 ____Zoom out_____
🍄🇬🇧🇧🇩",0,False,https://m.tiktok.com/v/7076384758544076059.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076384758544076059&source=h5_m,505391,45,25,47,10022,7074516870035999514,7074516870035999514,72,7074516870035999514,original sound - ____s_karima____orna (Contains music from: Bhalobasha Chay Na - Club Mix - Sayera Reza),"Contains music from: ""Bhalobasha Chay Na - Club Mix""",6.880108143502722e+18,________SH♥Orna💜_______,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7074516870480612123.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/611ac975b7d94a14aae284460bd6e08b.json,False,False,Sayera Reza,Bhalobasha Chay Na - Club Mix,original sound - ____s_karima____orna (Contains music from: Bhalobasha Chay Na - Club Mix - Sayera Reza),"Contains music from: ""Bhalobasha Chay Na - Club Mix""",[],0,0,Bangladesh,#mystyle💁🏼 #supportsmallbiz #trending #sm_mariya_rahman🍄 #2022 #hairstyle,0,0,0,0,0,0,1,0,0,0
5,BD,7078650547737201947,1648126764,গানের নানিরে খালিঘর খইল দিছে😂😂#Omoronfire,7071109965922731035,Omor_On_Fire,"Instragram: its.omor

Gmail:omoronfire.biz@gmail.com",0,False,https://m.tiktok.com/v/7078650547737201947.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078650547737201947&source=h5_m,13659741,11976,18606,103468,1660346,7078650574467615515,7078650574467615515,72,7078650574467615515,original sound - omoronfire (Contains music from: Seeing - Lil Kello),"Contains music from: ""Seeing""",7.071109965922731e+18,Omor_On_Fire,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7078650575889517339.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1a4c6a6bc7ad0d3e783cba97d820b88f.json,False,False,Lil Kello,Seeing,original sound - omoronfire (Contains music from: Seeing - Lil Kello),"Contains music from: ""Seeing""",[],0,0,Bangladesh,#Omoronfire,0,0,0,0,0,0,0,0,0,0
6,BD,7099072491460611355,1652881618,#ছাএদল  সাধারণ সম্পাদক জুয়েল ভাই#🌾🌾🌾🌾🌾 #কেরানীগঞ্জের_পোলা🔥,6622482226347278341,"Md Choncol  Hossain,🔥🔥","ঢাকা, 
কেরানীগঞ্জর 🇧🇩🇧🇩🇧🇩",0,False,https://m.tiktok.com/v/7099072491460611355.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099072491460611355&source=h5_m,95985,26,104,7,14037,7099072489996798747,7099072489996798747,72,7099072489996798747,original sound - mdchoncolhossain,"Md Choncol  Hossain,🔥🔥",6.622482226347278e+18,"Md Choncol  Hossain,🔥🔥",False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7099072500554418970.mp3,,False,False,,,,,[],0,0,Bangladesh,#ছাএদল #🌾🌾🌾🌾🌾 #কেরানীগঞ্জের_পোলা🔥,0,0,0,0,0,0,0,0,0,0
7,FR,7094253608966966534,1651759637,Reply to @strxwbxrry_bxrry  Dino too! Summer body they said... #fyp #dino #foryou #highheels #dinooftiktok #trex #trexoftiktok #🦖 #poletok #danse #ptp #pourtoi,6656859745218428933,helena.pole,"Join me on Insta 🥰❤️
Use helena5 on @LupitPole 
💟 helena.pole12@gmail.com",0,False,https://m.tiktok.com/v/7094253608966966534.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094253608966966534&source=h5_m,43923037,47658,109871,5444,3724769,6719489726790896390,6719489726790896390,10036,6719489726790896390,River,Bishop Briggs,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7f15591a06114c758e7889e4209e8d80,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/46ad38e38f2a458b88f01f5f580dec32,False,True,,,,,[],0,0,Bangladesh,#fyp #dino #foryou #highheels #dinooftiktok #trex #trexoftiktok #🦖 #poletok #danse #ptp #pourtoi,0,1,0,1,0,0,0,0,0,0
0,BD,7079371264955125019,1648294569,#shootingtimetiktok #fun #breaktimefun,6778192625969513478,Bidya Sinha Saha Mim,http://www.facebook.com/BidyaSinhaSahaMim,0,False,https://www.tiktok.com/@bidyasinhasahamim/video/7079371264955125019?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079371264955125019&source=h5_m,1332329,448,229,1097,72918,7055290552258284314,7055290552258284314,72,7055290552258284314,original sound - simpalkharel,Simpal Kharel,6.561525586190434e+18,Simpal Kharel,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7055290546877303579.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7c382491defa8115d0d185f78dc613fe.json,False,False,,,,,[],0,0,Bangladesh,#shootingtimetiktok #fun #breaktimefun,0,0,0,0,0,0,0,0,0,0
1,BD,7098681356753898778,1652790550,পুরো দুনিয়া চরায় ছেরি এলাকায় সাধু🔥 @bluefairylaila369 @Adif Hasan #princemamun143 #foryouking,6604461353082912773,🔥🤴🏻M_A_M_U_N🔥,"Public figure 
00:43 ━●━━━━━━━━━ 5:28
⇆ㅤㅤ◁ㅤㅤ❚❚ㅤㅤ▷ㅤ ↻
Like follow my FB page👇🏻",0,False,https://www.tiktok.com/@princemamun143/video/7098681356753898778?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098681356753898778&source=h5_m,10076963,3586,3907,16906,924238,7093432562579671834,7093432562579671834,72,7093432562579671834,original sound - mr_rizan3 (Contains music from: Ruper Jadu - Alvee),"Contains music from: ""Ruper Jadu""",7.041211712456246e+18,💥 Mr_Rizan 💫,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7093432591570717466.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7629a07d5097dbd3fe6132e2cdc09e33.json,False,False,Alvee,Ruper Jadu,original sound - mr_rizan3 (Contains music from: Ruper Jadu - Alvee),"Contains music from: ""Ruper Jadu""",[],0,0,Bangladesh,#princemamun143 #foryouking,0,0,0,0,0,0,0,0,0,0
2,CM,7096621698409041157,1652310999,#fyp #viral #swimming #happy #niquel,6718317760395592710,Asi Niquel,I love u all🥰🥰,0,False,https://www.tiktok.com/@asiniquel24/video/7096621698409041157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096621698409041157&source=h5_m,3911887,3199,1899,19277,166126,7093949567481285381,7093949567481285381,10036,7093949567481285381,Buga (Lo Lo Lo),Kizz Daniel & Tekno,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1e5583a1ea154f6ba01499ffe3936b4a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53a160ccc5714d6c986cc822daeb6ddd,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1621384034', 'external_song_key': 'apple_song_id'}]",0,0,Bangladesh,#fyp #viral #swimming #happy #niquel,0,0,0,1,0,0,0,0,0,1
3,BD,7102641035880303899,1653712484,"#foryouaccount,,,  এ ভিডিওর সাউন্ড টা 95 শতাংশ ভাইরাল হয়,,,, আমারটাও জানি হয়,,,🥺🥺 copy koro sobai....",7049939150381122565,Jannatul,i love u Allah,0,False,https://www.tiktok.com/@jannatuljannat578/video/7102641035880303899?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102641035880303899&source=h5_m,184526,219,76,672,25965,7102641041878403867,7102641041878403867,72,7102641041878403867,original sound - jannatuljannat578 (Contains music from: Sounder - Furkan Soysal),"Contains music from: ""Sounder""",7.049939150381123e+18,Jannatul,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7102641052552579867.mp3,,False,False,Furkan Soysal,Sounder,original sound - jannatuljannat578 (Contains music from: Sounder - Furkan Soysal),"Contains music from: ""Sounder""",[],0,0,Bangladesh,"#foryouaccount,,,",0,0,0,0,0,0,0,0,0,0
4,BD,7100945095213583643,1653317618,#foryou #bairalvideo #ইসলামিক_ভিডিও #তিনটা_করে_কপি_লিংক_সবাই_প্লিজ,7100125484805571610,shabokonnahar,ইসলামিক বিডিও যারা দেখেন তারা আইডিটি ফলো করেন,0,False,https://www.tiktok.com/@shabokonnahar/video/7100945095213583643?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100945095213583643&source=h5_m,259394,592,4692,3903,70653,7100945092961209114,7100945092961209114,72,7100945092961209114,original sound - shabokonnahar,shabokonnahar,7.100125484805572e+18,shabokonnahar,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7100945104399059738.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9b08ec88b6ba0ca89f9f8a6273e8155c.json,False,False,,,,,[],0,0,Bangladesh,#foryou #bairalvideo #ইসলামিক_ভিডিও #তিনটা_করে_কপি_লিংক_সবাই_প্লিজ,0,1,0,0,0,0,0,0,0,0
5,BD,7102350221639830811,1653644774,সচেতন মূলক পোস্ট#viral #grow #mdpolash176 #trending #veinish #welcome2022 #fypシ゚viral #foryou #foryoupage #bdtiktok,6872128233728345089,মোঃ পলাশ মিয়া,polashmdpolash779@gmail.com,0,False,https://www.tiktok.com/@mdpolashpolash176/video/7102350221639830811?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102350221639830811&source=h5_m,341414,132,146,459,29848,6799205569493207042,6799205569493207042,10033,6799205569493207042,Ekla Cholo Re,Paroma Dasgupta,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f7dc7b6dc89b44cca4577ca4becc8e00,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1bee5457d62f47ce9616d64c57d4b377,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1500439222', 'external_song_key': 'apple_song_id'}]",0,0,Bangladesh,#viral #grow #mdpolash176 #trending #veinish #welcome2022 #fypシ゚viral #foryou #foryoupage #bdtiktok,0,1,1,0,1,0,1,0,0,2
6,BD,7101195727564557594,1653375973,Light off kor 😄😄 #foryou,6990721514127623194,Psycho patient 😁,New I'd ❤️,0,False,https://www.tiktok.com/@zannatxaf_0/video/7101195727564557594?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101195727564557594&source=h5_m,62671,26,22,255,5463,7071635925075331866,7071635925075331866,72,7071635925075331866,original sound - mdnahiddx (Contains music from: Miya Bhai Trance Circuit Trance - Affan Shaan),"Contains music from: ""Miya Bhai Trance Circuit Trance""",6.862202770285757e+18,👿Md Nahid D-x👿,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7071635924580682523.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1567cb436c5449012dbf10204cc2e830.json,False,False,Affan Shaan,Miya Bhai Trance Circuit Trance,original sound - mdnahiddx (Contains music from: Miya Bhai Trance Circuit Trance - Affan Shaan),"Contains music from: ""Miya Bhai Trance Circuit Trance""",[],0,0,Bangladesh,#foryou,0,1,0,0,0,0,0,0,0,0
