,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_eesti,hash_eestitiktok,hash_estonia,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_viral
4,CA,7102592762939280646,1653701249,Tis is utilized by thy 🐈 to stop thy blood from thy dripping. You shall not leave it longer than 4 to 8 hours or thy 🐱 won’t be tight nor fresh. #nurse #nursesoftiktok #nurselife #nurses #nursehumor #nursing #nursingstudent #nursingschool #nursetiktok #nurseproblems #medicalhumor #medicaltiktok #hospitallife #hospitaltiktoks #healthcareworker #healthcarehumor #cna #cnalife #travelnurse #ernurse #fyp #fypシ #foryou,1311438,Jc Dela Cruz,"No real patient/work scenario
Ads/Collab DM me
📩: nurse.johnnbiz@outlook.com",0,False,https://www.tiktok.com/@nurse.johnn/video/7102592762939280646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102592762939280646&source=h5_m,8919589,9706,14199,19849,1835623,7097369291179313966,7097369291179313966,72,7097369291179313966,original sound - ranvision_official (Contains music from: Merry-Go-Round of Life - from 'Howl's Moving Castle' - Joe Hisaishi),"Contains music from: ""Merry-Go-Round of Life - from 'Howl's Moving Castle'""",7.019492714535388e+18,Ranvision Official,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097369315401304878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/efabb1b2f3f3289b25d4a828602f7ccf.json,False,False,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',original sound - ranvision_official (Contains music from: Merry-Go-Round of Life - from 'Howl's Moving Castle' - Joe Hisaishi),"Contains music from: ""Merry-Go-Round of Life - from 'Howl's Moving Castle'""",[],0,0,Estonia,#nurse #nursesoftiktok #nurselife #nurses #nursehumor #nursing #nursingstudent #nursingschool #nursetiktok #nurseproblems #medicalhumor #medicaltiktok #hospitallife #hospitaltiktoks #healthcareworker #healthcarehumor #cna #cnalife #travelnurse #ernurse #fyp #fypシ #foryou,0,0,0,1,0,0,1,1,0,0
5,EE,7097261955596963077,1652460070,Finaalis võiks hüpet veel korrata@musicmoooon  #stefanairapetjan #eurovision2022,6995071245453935622,Musicmoooon,"Better life
Natuke meelelahutust ja natuke rohkem muusikat :)",0,False,https://www.tiktok.com/@musicmoooon/video/7097261955596963077?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097261955596963077&source=h5_m,118995,172,91,144,11516,7097261930076048133,7097261930076048133,72,7097261930076048133,original sound - musicmoooon (Contains music from: Hope - Eurovision 2022 - Estonia / Karaoke Version - Stefan),"Contains music from: ""Hope - Eurovision 2022 - Estonia / Karaoke Version""",6.995071245453936e+18,Musicmoooon,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097261931244866310.mp3,,False,False,Stefan,Hope - Eurovision 2022 - Estonia / Karaoke Version,original sound - musicmoooon (Contains music from: Hope - Eurovision 2022 - Estonia / Karaoke Version - Stefan),"Contains music from: ""Hope - Eurovision 2022 - Estonia / Karaoke Version""",[],0,0,Estonia,#stefanairapetjan #eurovision2022,0,0,0,0,0,0,0,0,0,0
6,EE,7097974042396724485,1652625867,#thetomsikene#foryou#eestivined#popular#audipask#audimehed,7074214604565431302,Eesti_huumor,Eesti kuld,0,False,https://www.tiktok.com/@eesti_huumor/video/7097974042396724485?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097974042396724485&source=h5_m,79167,156,230,578,10706,7097974006996847366,7097974006996847366,72,7097974006996847366,original sound - eesti_huumor,Eesti_huumor,7.074214604565431e+18,Eesti_huumor,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097974026395519750.mp3,,False,False,,,,,[],0,0,Estonia,#thetomsikene#foryou#eestivined#popular#audipask#audimehed,0,0,0,1,0,0,0,0,0,0
7,EG,7083575234988608774,1649273382,Mis su lemmikkokteil muidu?,6730184753427579910,Kendra Katrina,💙💛,0,False,https://www.tiktok.com/@kendrakatrina/video/7083575234988608774?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083575234988608774&source=h5_m,70671,102,56,67,4020,7083575206207408901,7083575206207408901,72,7083575206207408901,original sound - kendrakatrina,Kendra Katrina,6.73018475342758e+18,Kendra Katrina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083575223152708358.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
0,EE,7097278565938515205,1652463939,I’m bending between two last ones myself 🧼 #zodiac #signs #fy #viral #shower #kristjantalu,6762958264222254085,kristjantalu,"planted in🇪🇪 
born on them👠 
queen of zodiacs♋️
dm for collaboration🫱🏼‍🫲🏽",0,False,https://www.tiktok.com/@kristjan_talu/video/7097278565938515205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097278565938515205&source=h5_m,5532218,9837,3429,4775,640631,6909944598999649029,6909944598999649029,72,6909944598999649029,Original Ramalama Remix Davis Jackson (Contains music from: Ramalama (Bang Bang) - Roisin Murphy),"Contains music from: ""Ramalama (Bang Bang)""",23940395.0,Davis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6909944609758055173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fc00af2cade219933831694f959376c2.json,False,False,Roisin Murphy,Ramalama (Bang Bang),Original Ramalama Remix Davis Jackson (Contains music from: Ramalama (Bang Bang) - Roisin Murphy),"Contains music from: ""Ramalama (Bang Bang)""",[],0,0,Estonia,#zodiac #signs #fy #viral #shower #kristjantalu,0,0,0,0,0,1,0,0,0,1
1,EE,7096951236737420550,1652387726,#curls #fashion #bikinifashion #highheel #mules #platform #legsfordays #stiletto #higharches #nylon #pantyhose #lingeriefashion #bumbum #swimwear,6980779296575013893,HeySexyLady,FashionFan and ex-model. Follow for fashion stream and donate if you like show.,0,False,https://www.tiktok.com/@hey_sexylady/video/7096951236737420550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096951236737420550&source=h5_m,2351548,1173,828,2290,120459,6716541609229436930,6716541609229436930,10033,6716541609229436930,Unstoppable,Sia,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d3f14d012d5443559142d3a63f0065eb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f02845164cc04d93a4741970d44c7d0a,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1162482538', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,#curls #fashion #bikinifashion #highheel #mules #platform #legsfordays #stiletto #higharches #nylon #pantyhose #lingeriefashion #bumbum #swimwear,0,0,0,0,0,0,0,0,0,0
2,US,7098774362748194094,1652812205,Long version of this video on my YōuTübe! Username: “Julieta ASMR” 🐸🍒  #adhd #asmr #fyp #asmradhd #asmrdoctor #asmrfocusonme #asmrfocus #adhdcheck #fastasmr #asmrvideo,6807084994327200774,Julieta ASMR,"Live ASMR on Sundays 💓🐸🍒
🏳️‍🌈🇲🇽
#latina #adhd #Iesbian
Longer videos ⬇️",0,False,https://www.tiktok.com/@julieta.asmr/video/7098774362748194094?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098774362748194094&source=h5_m,520907,1052,217,361,51469,7098774322315119403,7098774322315119403,72,7098774322315119403,original sound - julieta.asmr,Julieta ASMR,6.807084994327201e+18,Julieta ASMR,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098774381396052779.mp3,,False,False,,,,,[],0,0,Estonia,#adhd #asmr #fyp #asmradhd #asmrdoctor #asmrfocusonme #asmrfocus #adhdcheck #fastasmr #asmrvideo,0,0,0,0,0,0,1,0,0,0
3,EE,7094024461573278982,1651706284,Ma teen köögis liiga palju asju valesti. Pls count them. #fyp #auskokashow #farmi #farmipiim #jäätis #jogurt #eestitiktok #eestikuld #söök #toit #cooking #kokkamine,6817311119762670598,AUS KOKASHOW,Kokkamine on fuckin' fun!🔥 Viska follow ja saadan kokamusi vastu!😘,0,False,https://www.tiktok.com/@auskokashow/video/7094024461573278982?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094024461573278982&source=h5_m,99254,87,221,385,10306,7030869625311086594,7030869625311086594,10033,7030869625311086594,Sunroof,Nicky Youre & dazy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/986dfec9a96747239819231f7dc93931,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a118c1899d5b40d1a5c6c65c307b0e2d,True,True,,,,,[],0,0,Estonia,#fyp #auskokashow #farmi #farmipiim #jäätis #jogurt #eestitiktok #eestikuld #söök #toit #cooking #kokkamine,0,1,0,0,0,0,1,0,0,0
4,EE,7091283661504417029,1651068142,"Jutud minu 3-aastasega 5.osa ""Ema ei oska laulda"" #lapsevanem #lapsedoneluõied #eesti",7032220094593238022,appokodu,"Piia Appo: jagan Appo kodu pere lugu - naljad, majaehitus, hobid jms.",0,False,https://www.tiktok.com/@appokodu/video/7091283661504417029?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091283661504417029&source=h5_m,71136,87,56,50,6572,6704992801559414786,6704992801559414786,10033,6704992801559414786,Infinity,Jaymes Young,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7861e9af59e04a7aa61cb096ab7a5652,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1cd7ba384ad84c2d8dd663b398df1127,True,True,,,,,[],0,0,Estonia,#lapsevanem #lapsedoneluõied #eesti,1,0,0,0,0,0,0,0,0,0
5,EE,7097688368581987590,1652559353,Jigggleee jingggleeeee @viktoriamartinson,6947929629111059462,helenaklaar,No bio yet,0,False,https://www.tiktok.com/@helenaklaar/video/7097688368581987590?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097688368581987590&source=h5_m,67981,40,22,23,2921,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
6,EE,7082065781566999814,1648921935,jah ja nii ongi #fyp #viral #famous #iappi #yappy,7044550935830397957,iappi,"ey yo ma nüüd iappi ja yappy. 
siim teen mis tahan
gmail: yappy040@gmail.com",0,False,https://www.tiktok.com/@iappi040/video/7082065781566999814?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082065781566999814&source=h5_m,88690,168,194,297,6588,7082065770611542790,7082065770611542790,72,7082065770611542790,original sound - iappi040,iappi,7.044550935830398e+18,iappi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082065771782441734.mp3,,False,False,,,,,[],0,0,Estonia,#fyp #viral #famous #iappi #yappy,0,0,0,0,0,0,1,0,0,1
7,US,7080946528965184810,1648661339,We were a power couple,6761957086689969157,STEVOLUDDY,"6’11
B urself 
DM me on insta 
Stevoluddyy 👻
Bidness: stevo@carter-agency.com",0,False,https://www.tiktok.com/@stevoluddy/video/7080946528965184810?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080946528965184810&source=h5_m,10552292,702,1017,345,362648,7058384621813156614,7058384621813156614,72,7058384621813156614,paradise (Contains music from: Paradise - Coldplay),"Contains music from: ""Paradise""",6.5569037141369e+18,favsoundds,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7058384653191072518.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ca48dacd50b64b3ce1390471201070c1.json,False,False,Coldplay,Paradise,paradise (Contains music from: Paradise - Coldplay),"Contains music from: ""Paradise""",[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
0,EE,7102048254505913606,1653574470,shootersi turvad ei lasknud @vd kluppi sisse 😢 #fyp #mstpodcast #missiintoimub #villemdrillem #shooters,7051544169199125505,mis siin toimub?,"andrei & robin mähivad mikritesse
ametlik “mis siin toimub” podcasti tiktok 🚫🧢",0,False,https://www.tiktok.com/@mstpodcast/video/7102048254505913606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102048254505913606&source=h5_m,77815,11,168,98,5722,7102048249552374534,7102048249552374534,72,7102048249552374534,original sound - mstpodcast,mis siin toimub?,7.051544169199126e+18,mis siin toimub?,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102048259065760518.mp3,,False,False,,,,,[],0,0,Estonia,#fyp #mstpodcast #missiintoimub #villemdrillem #shooters,0,0,0,0,0,0,1,0,0,0
1,AU,7071920024474209537,1646559692,This video is for only Estonians. I copied @seidivoogre ‘s video 😄✌️ how did I do this?🤔 #estoniansong #fyp,6915648814469727237,Klaara & Kyoma,"JPN🇯🇵EST🇪🇪 
📍 in Gold Coast QLD 🇦🇺",0,False,https://www.tiktok.com/@kjpnkest/video/7071920024474209537?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071920024474209537&source=h5_m,68617,69,50,71,3762,7058735455462083334,7058735455462083334,72,7058735455462083334,original sound - seidivoogre,Seidi Voogre,6.744783997808084e+18,Seidi Voogre,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7058737081372199686.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cde3250661814eee45b63ad3d0dc2d11.json,False,False,,,,,[],0,0,Estonia,#estoniansong #fyp,0,0,0,0,0,0,1,0,0,0
2,EE,7091924095134223622,1651217259,throwback @br2tz1lla,6613429863330119685,evert poom,PALUN FOLLOW MIND INSTAS,0,False,https://www.tiktok.com/@evertpoom/video/7091924095134223622?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091924095134223622&source=h5_m,75788,57,209,174,9135,7091924058367314693,7091924058367314693,72,7091924058367314693,original sound - evertpoom,evert poom,6.61342986333012e+18,evert poom,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091924027584826117.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
3,EE,7101748520679460101,1653504681,kui tead siis tead #SixNationsRugby #foryoupage #fact #fypシ #fydoesntwork #fry #baka #eestitiktokid @.johannamaria,6972799196718466054,| 🕊 |,"ig- ropss__
sc- apt33k",0,False,https://www.tiktok.com/@ttrr00ll/video/7101748520679460101?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101748520679460101&source=h5_m,53946,155,220,186,4185,7073230446914489093,7073230446914489093,72,7073230446914489093,credits to euphoriazef,s 💌,7.021942968958715e+18,s 💌,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073230454090828550.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/61acff5b0e27b806e64c5039d240378c.json,False,False,,,,,[],0,0,Estonia,#SixNationsRugby #foryoupage #fact #fypシ #fydoesntwork #fry #baka #eestitiktokid,0,0,0,0,1,0,0,1,0,0
4,EE,7071271052512480517,1646408592,Sinu @1 tegelikult petab sind🥺💔 #fyp #foryou #eesti #eestitiktok #sinivee #eestiparimtiktokker,6920708338070094854,Markus Sinivee,MINE VAATA ÜLE “PARAS LÄBU” ÜRITUSE FB EVENT JA PANE KINDLASTI GOING/OSALEN😉⬇️,0,False,https://www.tiktok.com/@eestiparimtiktokker/video/7071271052512480517?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071271052512480517&source=h5_m,50519,515,58,77,3739,6879966050771831557,6879966050771831557,72,6879966050771831557,original sound - celestiuhh,⤷ cel ꒱꒱,6.870196422807307e+18,⤷ cel ꒱꒱,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6879965902629096198.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1e61778ecd7ab91f3c3a0f8c66a10abc.json,False,False,,,,,[],0,0,Estonia,#fyp #foryou #eesti #eestitiktok #sinivee #eestiparimtiktokker,1,1,0,1,0,0,1,0,0,0
5,EE,7094608204100898054,1651842198, ,68428864267370496,MÄX,STREAM PARGI 6 FOR CLEAR SKIN! 💋🏡6️⃣,0,False,https://www.tiktok.com/@scanyewest/video/7094608204100898054?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094608204100898054&source=h5_m,154868,201,55,126,14394,7094608178528488197,7094608178528488197,72,7094608178528488197,original sound - scanyewest,MÄX,6.84288642673705e+16,MÄX,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094608184597433093.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
6,EE,7095355757352291589,1652016250,Badass mode on 😎 #eurovision #estonia #turin,6667824812902514693,stefanairapetjan,Sup?,0,False,https://www.tiktok.com/@stefanairapetjan/video/7095355757352291589?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095355757352291589&source=h5_m,205380,470,234,183,16382,7095355731850955526,7095355731850955526,72,7095355731850955526,original sound - stefanairapetjan (Contains music from: Hope - Eurovision 2022 - Estonia / Karaoke Version - Stefan),"Contains music from: ""Hope - Eurovision 2022 - Estonia / Karaoke Version""",6.667824812902515e+18,stefanairapetjan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095355732694027013.mp3,,False,False,Stefan,Hope - Eurovision 2022 - Estonia / Karaoke Version,original sound - stefanairapetjan (Contains music from: Hope - Eurovision 2022 - Estonia / Karaoke Version - Stefan),"Contains music from: ""Hope - Eurovision 2022 - Estonia / Karaoke Version""",[],0,0,Estonia,#eurovision #estonia #turin,0,0,1,0,0,0,0,0,0,0
7,EE,7088279004880309509,1650368565,Jh selg valutab,21702882,Elza lutt,"21 🔜 18 🍷🤪
Laupäev on saunapäev
Bur/Gir
Cosplay ja furry",0,False,https://www.tiktok.com/@elzabigbonk/video/7088279004880309509?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088279004880309509&source=h5_m,94137,143,238,213,7334,120346207,120346207,71,120346207,"Miami, My Amy",Keith Whitley,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7d580b1816cc428f9e64b0f346a7971a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4e1326c8d1b54283ba9edbb2826d25f9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '251128575', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
0,AU,7096075369383595266,1652183800,I had a good point ok? 😤😤 #twitch #twitchstreamer #twitchmoments #twitchclips #pickupline #jokes #texttospeech #GamerGirl #tts,6869210267949433861,Mikaylah,"I’m dumb 
YouTube: Mikaylah",0,False,https://m.tiktok.com/v/7096075369383595266.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096075369383595266&source=h5_m,3699671,6771,2706,3240,421398,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,#twitch #twitchstreamer #twitchmoments #twitchclips #pickupline #jokes #texttospeech #GamerGirl #tts,0,0,0,0,0,0,0,0,0,0
1,US,7101395219203247361,1653422421,🔥🔥🔥,6806648197319820294,XO Team,"XO TEAM FAMILY 
INST: @the_xo_team 
✉️ xoteam@xoagency.co
OUR REALITY 👇🏼",0,False,https://m.tiktok.com/v/7101395219203247361.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101395219203247361&source=h5_m,1353639,959,363,2352,182259,7090106050497579777,7090106050497579777,72,7090106050497579777,guy.exe (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",7.046608758293726e+18,🍪,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7090106058831579906.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bbe17574021f92e49ea9fbd912ad2c51.json,False,False,Blazy,Say Techno,guy.exe (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
2,MX,7080188174370344197,1648484771,Nah everyday 🔥 #HUMOR cc : @Pomponette,6836726299010483205,Jade Lavoie,"#humor #actress
Mexico / Canada
Follow for more 🐒❤️",0,False,https://m.tiktok.com/v/7080188174370344197.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080188174370344197&source=h5_m,1258097,168,323,627,76771,6864859715701099269,6864859715701099269,72,6864859715701099269,original sound - moritz3nde,moritz,6.587682660696588e+18,moritz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6864859639779969797.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c1f1163ec79a7d867be9afad1e7d33b5.json,False,False,,,,,[],0,0,Estonia,#HUMOR,0,0,0,0,0,0,0,0,0,0
3,US,7102819327740595498,1653753997,"Our tribute to Jesse Plemons in Jungle Cruise, a scene that Habs has shown Calvin probably on a daily basis for the past year 🐿 #fyp #comedy #german #squirrel",6919277001421538309,Calvin & Habs,"Wholesome fun
📍NYC
📩: contact@calvinandhabs.com
More 👇🏼",0,False,https://m.tiktok.com/v/7102819327740595498.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102819327740595498&source=h5_m,909813,512,2090,1126,99262,7102819293120727854,7102819293120727854,72,7102819293120727854,original sound - calvinandhabs,Calvin & Habs,6.919277001421538e+18,Calvin & Habs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102819321340070698.mp3,,False,False,,,,,[],0,0,Estonia,#fyp #comedy #german #squirrel,0,0,0,0,0,0,1,0,0,0
