,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_tiktok,hash_viral,hash_xyzbca
4,AU,7097512206073466113,1652518337,The oibays 🫠 #greenscreenvideo #OscarsAtHome #fyp #fypシ #polytiktok #foryou #tellheryouloveher #tellhershesbeautiful,6804006759868630022,Kenlie Keli,🇼🇸🇦🇸,0,False,https://www.tiktok.com/@choopa_urdad/video/7097512206073466113?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097512206073466113&source=h5_m,191493,876,271,1325,28138,7086227875552119598,7086227875552119598,72,7086227875552119598,way (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",6.963789240816371e+18,wockhitz 🛸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086227897547131694.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7911e2833dfe7b62353397762751fdfc.json,False,False,Blazy,Say Techno,way (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",[],0,0,Kiribati,#greenscreenvideo #OscarsAtHome #fyp #fypシ #polytiktok #foryou #tellheryouloveher #tellhershesbeautiful,0,1,0,0,1,1,0,0,0,0
5,US,7098056165837540654,1652644986,yktv🔥💯 @_.jmon._  #fyp #polyvibes #LENOVOJUSTBEYOU￼ #samoatiktokers🇦🇸🇼🇸 #faifiafia,6781465815645815814,L A i G O,"🇦🇸
WA📍",0,False,https://www.tiktok.com/@laigo_21/video/7098056165837540654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098056165837540654&source=h5_m,67712,53,41,863,8720,7090016065333365546,7090016065333365546,72,7090016065333365546,original sound - itss.mailos (Contains music from: Follow - John Blaq),"Contains music from: ""Follow""",7.01101914669564e+18,itss.mailos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7090595490924088110.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/106033c8e8ca057f47bb8649c97e1e1f.json,False,False,John Blaq,Follow,original sound - itss.mailos (Contains music from: Follow - John Blaq),"Contains music from: ""Follow""",[],0,0,Kiribati,#fyp #polyvibes #LENOVOJUSTBEYOU￼ #samoatiktokers🇦🇸🇼🇸 #faifiafia,0,0,0,0,1,0,0,0,0,0
6,US,7075511986846502187,1647396020,She know she wanted to laugh 😂😂😂,6862154544178070534,Mr Grouchy,"Cosplayer/Vacuumer 
Business inquiries: letsgrowentertainment@gmail.com",0,False,https://www.tiktok.com/@the_officialog/video/7075511986846502187?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075511986846502187&source=h5_m,3343811,472,1267,1625,142794,6931298988125719297,6931298988125719297,24,6931298988125719297,original sound - bini_ph,BINI PH,6.872241696130876e+18,BINI PH,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6931298944404310786.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7d3ceaa85456734a96747620e29e849c.json,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
7,PH,7091510295247457562,1651120907,@patriziajon @dabulloxyz @tsinitatired @jantuazon00,6936529591369303042,Aneena,🧿 clout chasing ni tin,0,False,https://www.tiktok.com/@butawantine/video/7091510295247457562?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091510295247457562&source=h5_m,1375562,738,936,1259,147380,7074912610465975067,7074912610465975067,10036,7074912610465975067,Se Acabo (feat. Method Man) (Remix),The Beatnuts,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/83967713a929434f8e9e7f3d45d7abc1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/90a3d2fbdde743b1ad7a58b5ba95f3d9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '322754275', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
0,AU,7072619113423736066,1646722462,#fyp #foryou #foryoupage #quotes #quote,7000242426510296065,quoutessss,"Goal: 
Likes 208k 
 Followers 15.0k",0,False,https://www.tiktok.com/@quoutessss/video/7072619113423736066?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072619113423736066&source=h5_m,669992,3903,2297,578,111779,7072619101067578114,7072619101067578114,72,7072619101067578114,Give me credits if your gonna copy my vids,quoutessss,7.000242426510296e+18,quoutessss,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072619099393723138.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5fd84547ce866920194cc6b227d74ff2.json,False,False,,,,,[],0,0,Kiribati,#fyp #foryou #foryoupage #quotes #quote,0,1,1,0,1,0,0,0,0,0
1,PH,7101161833175846171,1653368081,New Trend Tutorial🥰#fyp #dancetutorial #foryou #viral #jaitutorials #tiktokph,6787345761938015234,Neil Jairus De Luna🧢,"19
KABANKALAN CITY,NEGROS OCCIDENTAL
📩:neiljairus24deluna@gmail.com",0,False,https://www.tiktok.com/@neiljairus_/video/7101161833175846171?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101161833175846171&source=h5_m,2383890,408,1251,22197,263919,7027255919641709314,7027255919641709314,72,7027255919641709314,original sound - mel__vibes (Contains music from: Lo Honiara - DZER Remix - Elexter Jr),"Contains music from: ""Lo Honiara - DZER Remix""",6.994039470505248e+18,Mel vibes,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7027255729824353025.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bd4f55cbecccf23e9eff644a3b48fa32.json,False,False,Elexter Jr,Lo Honiara - DZER Remix,original sound - mel__vibes (Contains music from: Lo Honiara - DZER Remix - Elexter Jr),"Contains music from: ""Lo Honiara - DZER Remix""",[],0,0,Kiribati,#fyp #dancetutorial #foryou #viral #jaitutorials #tiktokph,0,1,0,0,1,0,0,0,1,0
2,AU,7088966317067242753,1650528592,@Hannaaaaa #fyp #mackayhigh,7085170756183000066,mads,hey it’s mads🫶🏽🫶🏽,0,False,https://www.tiktok.com/@maddiesimonnnn/video/7088966317067242753?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088966317067242753&source=h5_m,290591,361,91,356,24124,7061271396685056774,7061271396685056774,72,7061271396685056774,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",7.060564211961742e+18,Spe3d_up_songs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061271416649304837.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b182c7614667851fe872d5217f0532f.json,False,False,Justin Bieber,Baby,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",[],0,0,Kiribati,#fyp #mackayhigh,0,0,0,0,1,0,0,0,0,0
3,US,7081804196567256366,1648861030,"I’m honored, grateful and extremely humbled to be wearing the rank of Sergeant on my collar.  All glory to my parents, my loved ones, my chain of command, my junior Marines, my significant other, and most importantly God. 🤍🙏🏼 #usmc #marines #marinecorps #femalemarine #military #militarylife #womeninunifom",6732465425977902085,Jessica Lopez,"𝟼'𝟷 | 𝟸𝟸 | 🇲🇽 | sᴀɴ ᴅɪᴇɢᴏ, ᴄᴀ
ɪɴsᴛᴀɢʀᴀᴍ: @ᴊᴇssɪᴄᴀʟᴏᴘᴇᴢ21_",0,False,https://www.tiktok.com/@jessicalopez21_/video/7081804196567256366?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081804196567256366&source=h5_m,2106989,1459,621,8829,149662,7045614025589181211,7045614025589181211,72,7045614025589181211,original sound - musicstory._ (Contains music from: The Nights - City Sessions),"Contains music from: ""The Nights""",6.959138843215824e+18,musicstory._,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7045614009290148635.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b061d641fe05c15787b591211b2258d6.json,False,False,City Sessions,The Nights,original sound - musicstory._ (Contains music from: The Nights - City Sessions),"Contains music from: ""The Nights""",[],0,0,Kiribati,#usmc #marines #marinecorps #femalemarine #military #militarylife #womeninunifom,0,0,0,0,0,0,0,0,0,0
4,US,7074668779430645038,1647199686, ,6937912051937215493,DesiredCreations.DALLAS,"Design...Build...Create 💚 www.desiredcreations.net
IG @desired_creations_",0,False,https://www.tiktok.com/@desiredcreations101/video/7074668779430645038?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074668779430645038&source=h5_m,6969332,6743,22458,4809,705057,6871253193230256902,6871253193230256902,72,6871253193230256902,original sound - misunderstood_katie,Katie Elaine Martell,6.806804164099687e+18,Katie Elaine Martell,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6871252843878238982.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0d008be4de0f73af735a19c29d0a91fd.json,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
5,PH,7098216380574469402,1652682289,Hala yung tawa talaga ehh☺️☺️,6829636955304821761,Kim Jenneth Gumahin,"YT. Kim jenneth Gumahin
Gmail: gkimjenneth@gmail.com",0,False,https://www.tiktok.com/@kimjennethgumahin/video/7098216380574469402?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098216380574469402&source=h5_m,5553300,1551,1423,3363,277134,7082370286401702683,7082370286401702683,24,7082370286401702683,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7082370305552829210.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/241863689ab47c011269273c5f206d17.json,False,False,WILLOW,Wait a Minute!,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
6,GB,7099428827478134021,1652964586,#duet with @jackie_lovees #beauty drop your…again,7091267510838019077,luxurycollection01,,0,False,https://www.tiktok.com/@luxurycollection01/video/7099428827478134021?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099428827478134021&source=h5_m,17983,0,0,16,190,6811968697339579141,6811968697339579141,72,6811968697339579141,original sound - hizqueen_100,HizQueen💯,6.601044405204779e+18,HizQueen💯,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1663078503873590.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/05e6ff0faf6ea31abb4839a05347fe16.json,False,False,,,,,[],0,0,Kiribati,#duet #beauty,1,0,0,0,0,0,0,0,0,0
7,AU,7103045648387198209,1653806692,#fyp #babysister <3,6620302398449762310,@,we don’t post often,0,False,https://www.tiktok.com/@melsip.t/video/7103045648387198209?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103045648387198209&source=h5_m,70293,94,24,208,13713,7098508761853086465,7098508761853086465,72,7098508761853086465,original sound - naomipaea_,tailekaaa,6.707794120406582e+18,tailekaaa,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7098508670275439362.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2082d899e0854d0eaed813f003661a2f.json,False,False,,,,,[],0,0,Kiribati,#fyp #babysister,0,0,0,0,1,0,0,0,0,0
0,PH,7103411938427800858,1653891974,@nianaguerrero @andreebonifacioo,6609609355947130885,BjDapatSy,"Pinoy🇵🇭
IG: @gforcetweens_bj
📩:bjdapatsy1@gmail.com
hope you smile 🤓",0,False,https://m.tiktok.com/v/7103411938427800858.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103411938427800858&source=h5_m,4436496,1978,1910,11704,646880,7055576493233146650,7055576493233146650,24,7055576493233146650,original sound - djseyparker (Contains music from: Family Affair - Mary J. Blige),"Contains music from: ""Family Affair""",6.806190479093941e+18,♡🆂🅴🆈 Y-THR3E♡,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7055576499734219546.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ed38b24bb516fc7ca2d72dd0197cb9c9.json,False,False,Mary J. Blige,Family Affair,original sound - djseyparker (Contains music from: Family Affair - Mary J. Blige),"Contains music from: ""Family Affair""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
1,US,7081140044660133166,1648706397,heart eyes for God fearing men,6805640419814245381,lexie azucena,pls don’t make fun of my following to followers ratio,0,False,https://m.tiktok.com/v/7081140044660133166.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081140044660133166&source=h5_m,3591413,557,407,1872,193096,7061271396685056774,7061271396685056774,72,7061271396685056774,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",7.060564211961742e+18,Spe3d_up_songs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061271416649304837.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b182c7614667851fe872d5217f0532f.json,False,False,Justin Bieber,Baby,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
2,AU,7084474281052130562,1649482709,#fyp #blowthisup #nrl #fyp #blowthisup #fyp #blowthisup #broncos,7014382627314861058,hello there,"Top gifter 🥇benkruger665         🥈ttv_hassdw


🥉sync_23",0,False,https://m.tiktok.com/v/7084474281052130562.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084474281052130562&source=h5_m,626392,279,8394,3346,28571,7084474271904418562,7084474271904418562,72,7084474271904418562,original sound - urlocalarabali,hello there,7.014382627314861e+18,hello there,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084474265818434306.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cbb5af46b0c832d65bafbcb07fae7578.json,False,False,,,,,[],0,0,Kiribati,#fyp #blowthisup #nrl #fyp #blowthisup #fyp #blowthisup #broncos,0,0,0,0,3,0,0,0,0,0
3,DE,7072832534861712645,1646772153,#pov : You’re at your girlsfriends concert and her ex tries to ruin it. #acting,6794148180339737606,Bene,"Follow me on insta: bene.sz
Germany 🇩🇪",0,False,https://m.tiktok.com/v/7072832534861712645.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072832534861712645&source=h5_m,19072773,6446,6300,7197,3605481,6995334655683644187,6995334655683644187,24,6995334655683644187,original sound - jeckwamos,Jec❤️‍🔥,6.786587227231454e+18,Jec❤️‍🔥,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/6995334577203972891.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a25f2383f05e3a5932412bcdcac81d2b.json,False,False,,,,,[],0,0,Kiribati,#pov #acting,0,0,0,0,0,0,0,0,0,0
4,AU,7082153839251508482,1648942439,He married a quirky queen 🤭😝🙈,6615827130419052549,Paris Evans,"IG: Parisevanss 
💌 parisevans.socials@gmail.com
👠 PARIS10 for 10% off ⬇️",0,False,https://m.tiktok.com/v/7082153839251508482.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082153839251508482&source=h5_m,375512,114,84,418,27842,6980344033805617926,6980344033805617926,72,6980344033805617926,u can hold my hand,judi,6.718885463874127e+18,judi,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6991707692557454082.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0af7bf34ed5111ef329022cc5dc78ecc.json,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
5,US,7084610523454721326,1649514429,Fire Snoop Dogg Edit 🔥🔥 #fyp #fire #editz #whoareyou #snoopdogg #thegoat,7066537542453691439,👑CXSHOUT👑,"👆🏽BEST EDITS👇🏽
  God is good👑
     Thank you for 60k! 🐐
  Let’s hit 70k 🎯",0,False,https://m.tiktok.com/v/7084610523454721326.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084610523454721326&source=h5_m,7589261,3211,13814,55165,868845,7084610479624096554,7084610479624096554,72,7084610479624096554,original sound - cxshout.editz,👑CXSHOUT👑,7.066537542453691e+18,👑CXSHOUT👑,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7084610515669994283.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8d3370ad2c1affcb9f5f0afb75b30d57.json,False,False,,,,,[],0,0,Kiribati,#fyp #fire #editz #whoareyou #snoopdogg #thegoat,0,0,0,0,1,0,0,0,0,0
6,AU,7097917906020830465,1652612796,Growing up on country is a flex 🔥 FOR A LAUGH 😂😂😂 #forlaugh #funnyvideo  #aboriginaltiktok #deadly #fyp #foryou #explore #gangster #babyticktok #babiesoftiktok #aboriginal #auntie #chubbybaby,6977318703835366405,littlebushboy,"Jalmarra. Our little bush boy, living his best life on Nyikina country 🖤💛❤️",0,False,https://m.tiktok.com/v/7097917906020830465.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097917906020830465&source=h5_m,309993,140,56,1234,21667,6966173950116186882,6966173950116186882,10036,6966173950116186882,Grillz,Nelly,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c008815c3c204630a0ec0ec2c3eba405,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/85a72751c27f43808b9efcaf9cbecb93,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1447439127', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#forlaugh #funnyvideo #aboriginaltiktok #deadly #fyp #foryou #explore #gangster #babyticktok #babiesoftiktok #aboriginal #auntie #chubbybaby,0,1,0,0,1,0,0,0,0,0
7,ES,7077270898482482438,1647805539,Draft / cannot record new videos :(,6516436310796801039,Juanpe,"💀 Live matches 😈 / from Barcelona
Juvnpe@gmail.com",0,False,https://m.tiktok.com/v/7077270898482482438.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077270898482482438&source=h5_m,2439633,1242,1776,10599,188701,7025041963099409154,7025041963099409154,72,7025041963099409154,original sound - leca0319 (Contains music from: Touch It - KiDi),"Contains music from: ""Touch It""",6.799498563674031e+18,Carol,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7025041989456513793.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/be0cb2132ad6ad92ed8948e7a1083376.json,False,False,KiDi,Touch It,original sound - leca0319 (Contains music from: Touch It - KiDi),"Contains music from: ""Touch It""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
0,KR,7073648780679073025,1646962200,Have a good day 🌤,6666286224317808642,시아지우 sia_jiwoo,"♥︎ instagram : sia_jiwoo ♥︎
🇰🇷 soonent",0,False,https://www.tiktok.com/@sia_jiwoo/video/7073648780679073025?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073648780679073025&source=h5_m,13931051,6950,14034,144092,1633280,7064884950239070977,7064884950239070977,72,7064884950239070977,Love Yourself (Drill Remix) (Contains music from: Love Yourself - Justin Bieber),"Contains music from: ""Love Yourself""",7.042141458783487e+18,❤️‍🔥,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7064887206300666626.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8b0b64d91ba02c2dcb7c2850cc3026c2.json,False,False,Justin Bieber,Love Yourself,Love Yourself (Drill Remix) (Contains music from: Love Yourself - Justin Bieber),"Contains music from: ""Love Yourself""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
1,AU,7081139411878022402,1648706249,ankle given way 😭 @kma,7039272715958338562,laniiiii sole,No bio yet,0,False,https://www.tiktok.com/@shutchahole_/video/7081139411878022402?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081139411878022402&source=h5_m,1034118,1154,574,323,90137,7064117239506553602,7064117239506553602,72,7064117239506553602,original sound - pork.chops,🐷,15079274.0,🐷,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7064694637101124353.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/09d581f3924b4907ca6a9c9ce57e8684.json,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
2,US,7076691210772974894,1647670571,I just want a baby boy🥺😩  #couplegoals❤️ #asianboy #latinagirl #thailand🇹🇭 #mexico🇲🇽 #fypシ,6985368036975363078,𝒥𝒜𝒞𝒦ℐℰ😈🥀,📸: ye.shawty || Mn📍,0,False,https://www.tiktok.com/@yueh.shawty/video/7076691210772974894?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076691210772974894&source=h5_m,256762,71,173,55,12950,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#couplegoals❤️ #asianboy #latinagirl #thailand🇹🇭 #mexico🇲🇽 #fypシ,0,0,0,0,0,1,0,0,0,0
