,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_colombia,hash_elecciones2022,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_tiktok,hash_viral
4,US,7102445672217152814,1653667001, ,7007788853369242629,af80wuv,"My official shop
Google search:PigGoods
👇Click below👇 😍",0,False,https://www.tiktok.com/@af80wuv/video/7102445672217152814?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102445672217152814&source=h5_m,3911880,1788,2379,16851,193481,7000759822585301765,7000759822585301765,72,7000759822585301765,original sound - ch0niki,choniki,6.906829858500822e+18,choniki,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7000759960934025990.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0a4f284f5a06ab73ffa9fa8bf5ad2838.json,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
5,CO,7075440156819410182,1647379287,Ya sabes más de mi? 💙,7063443564025496581,Soykathrin3,"💙𝐂𝐨𝐧𝐭𝐞𝐧𝐭 𝐂𝐫𝐞𝐚𝐭𝐨𝐫💙

𝙱𝙻𝚄𝙴 𝙿𝙰𝙶𝙴: @kathrin3",0,False,https://www.tiktok.com/@soykathrin3/video/7075440156819410182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075440156819410182&source=h5_m,25562736,3589,6796,22905,696181,6676057743184481030,6676057743184481030,72,6676057743184481030,Vokker & Darrow - Everyday (Contains music from: Everyday - Vokker & Darrow),"Contains music from: ""Everyday""",6.615830236179202e+18,辛宇-,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1629895673094150.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8b421e5dad89f7e1fb687eae3fb1edbf.json,False,False,Vokker & Darrow,Everyday,Vokker & Darrow - Everyday (Contains music from: Everyday - Vokker & Darrow),"Contains music from: ""Everyday""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
6,US,7099185376186731819,1652907901,Easy to updo👌#schoolhairstyles #hairhacks101 #hair #hairstyles #hairtutorials,6957998163900171269,HAIRSTYLIST,"⚡️Simple hairstyle ideas 
📸Every day new videos
💌brylkaproject@gmail.com",0,False,https://www.tiktok.com/@brylkaproject/video/7099185376186731819?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099185376186731819&source=h5_m,14478648,1054,19110,80488,1101552,7057270407434406661,7057270407434406661,10036,7057270407434406661,Ela Já Tá Louca,Anderson Neiff & John Johnis,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/731d965d34c8427eb02320385fa6e841,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b4f6974d31d04c6ab4d92d9cb87c8bee,False,True,,,,,[],0,0,Colombia,#schoolhairstyles #hairhacks101 #hair #hairstyles #hairtutorials,0,0,0,0,0,0,0,0,0,0
7,AU,7094965595690618114,1651925407,Don’t come over ft. Lil sis @Flo | DC: @jeffxtingz,6740536157644784646,🌸Mama Unice🌸,"𝐈𝐆:unicewani
🇺🇬🇦🇺𝟏𝟗
📨: unicewani@viralnationtalent.com",0,False,https://www.tiktok.com/@unicewani/video/7094965595690618114?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094965595690618114&source=h5_m,25468086,24569,11156,29439,3530604,7065361590693939973,7065361590693939973,72,7065361590693939973,Rover (Contains music from: ROVER - Mattinthecut),"Contains music from: ""ROVER""",7.008565845694727e+18,™️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7065361598096886534.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6c573635d51670e7038d7f5b83e4781a.json,False,False,Mattinthecut,ROVER,Rover (Contains music from: ROVER - Mattinthecut),"Contains music from: ""ROVER""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
0,KR,7102773032296385794,1653743218,thank u 5M🥳🥳,6609104341016526849,BEDDY,"P.I CO
IG:choehyeokgeun
📩 business@picorp.co.kr",0,False,https://www.tiktok.com/@choega/video/7102773032296385794?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102773032296385794&source=h5_m,4554130,7715,6679,10187,547402,7087113235861719813,7087113235861719813,72,7087113235861719813,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",6.92775759039221e+18,Stirflex,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087113283337063173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ff08a299e2db4c70d7a2a994177212b.json,False,False,El Alfa & Chael Produciendo,Gogo Dance,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
1,US,7101253548297456898,1653389439,hands up 😈,6642278666289135622,zavali,"team@wow-media.ru
Cooperation
TRANSITION QUEEN 
I’m here
⬇️⬇️⬇️",0,False,https://www.tiktok.com/@za_vali/video/7101253548297456898?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101253548297456898&source=h5_m,4631201,1018,2357,4728,421559,7096512069545020162,7096512069545020162,72,7096512069545020162,original sound - za_vali (Contains music from: Se Divertida Al Bailar - Dj Tik Tok Mix),"Contains music from: ""Se Divertida Al Bailar""",6.642278666289136e+18,zavali,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096512054768552706.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/77ebf8227516ea37cd8a39f63b20cf8d.json,False,False,Dj Tik Tok Mix,Se Divertida Al Bailar,original sound - za_vali (Contains music from: Se Divertida Al Bailar - Dj Tik Tok Mix),"Contains music from: ""Se Divertida Al Bailar""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
2,CO,7073914283599449350,1647024028,"""No me parezco a Petro""  #ligadegobernantesanticorrupcion #presidente #RodolfoHernandez",6881834351354168321,Ing Rodolfo Hernández,Futuro presidente de Colombia 🇨🇴 / Empresario / Viejito pero sabroso 😎 / ⤵️👀,0,False,https://www.tiktok.com/@ingrodolfohernandez/video/7073914283599449350?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073914283599449350&source=h5_m,4317557,9558,24453,36131,286447,7073914322463869701,7073914322463869701,72,7073914322463869701,original sound - ingrodolfohernandez,Ing Rodolfo Hernández,6.881834351354168e+18,Ing Rodolfo Hernández,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073914323659279110.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6eabc1e565f36747fe9741e5d80105a9.json,False,False,,,,,[],0,0,Colombia,#ligadegobernantesanticorrupcion #presidente #RodolfoHernandez,0,0,0,0,0,0,0,0,0,0
3,CO,7103196789070744838,1653841882,Parceros ya están registrados en él LINK de mi perfil?🤑💰🤑 #lentejas #paratii #bogota #viralvideo #foryoupage #fyp #viral #parati #popular #view #fypシ #humor #foryou #yefersoncossio #cintiacossio,6962255116070962182,Jhoan Lopez,"Ganate $40.000💰
Usando Kwai Descargala y Pon Mi Código👇🏻
Kwai934087289 👇🏻👇",0,False,https://www.tiktok.com/@jhoan.lopez0/video/7103196789070744838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103196789070744838&source=h5_m,6007242,286,223,2477,259204,7011274385075996674,7011274385075996674,10033,7011274385075996674,Prende La Fiesta,Dj Dasten & Fumaratto,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/97da6a043e9c415eaa27e798b4ab766f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7ef4e7efecf14685acd637b50ba4aa87,False,True,,,,,[],0,0,Colombia,#lentejas #paratii #bogota #viralvideo #foryoupage #fyp #viral #parati #popular #view #fypシ #humor #foryou #yefersoncossio #cintiacossio,0,0,1,1,1,1,1,1,0,1
4,GB,7081664830930750725,1648828581,Shakabooom 👺 #tomasmood #transitions #fy #trend,6879337161130476546,mks,"🇱🇹🇮🇹
Living in🇬🇧
♦️20M🤩love y’all♦️
🕺LITHUANIAN TRANSITIONER 🕺
⬇️",0,False,https://www.tiktok.com/@mks.vision/video/7081664830930750725?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081664830930750725&source=h5_m,28489603,7667,19865,79444,2901318,7074912610465975067,7074912610465975067,10036,7074912610465975067,Se Acabo (feat. Method Man) (Remix),The Beatnuts,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/83967713a929434f8e9e7f3d45d7abc1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/90a3d2fbdde743b1ad7a58b5ba95f3d9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '322754275', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,#tomasmood #transitions #fy #trend,0,0,0,0,0,0,0,0,0,0
5,CO,7093687235651980549,1651627769,pendiente a ti🖤,6797408653399819269,valeria 🖤,Hisoyvaleria@xbetagroup.com,0,False,https://www.tiktok.com/@hisoyvaleria/video/7093687235651980549?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093687235651980549&source=h5_m,13126694,2975,2012,19590,1502408,7084303665602775814,7084303665602775814,10036,7084303665602775814,"ULTRA SOLO (Solo y coronao ¿De qué sirve? Si no estás a mi lao' Por ti paso el día conectau, pendiente al cel, pendiente a ti, pendiente si subes una story)",Polimá Westcoast & Pailita,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4eaf8f22e4f543c08688d97f17b01b7c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fa51ec760d654f8caff512250d732b6d,False,True,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
6,US,7094346108821916933,1651781172,Puedes adivinar el último? 😳 PARTE 2 mañana ❤️ #playa #oceano,6718992235998741510,Scott 🔥,"Sub to my NEW YouTube travel channel ✈️ ➡️ 
📧 : Email: Scott@grail-talent.com",0,False,https://www.tiktok.com/@scottsreality/video/7094346108821916933?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094346108821916933&source=h5_m,24315050,4438,1684,9376,1271144,7094346112307350278,7094346112307350278,72,7094346112307350278,original sound - scottsreality,Scott 🔥,6.718992235998742e+18,Scott 🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094346129046866694.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9440abc40519ea0bc3efd64027781926.json,False,False,,,,,[],0,0,Colombia,#playa #oceano,0,0,0,0,0,0,0,0,0,0
7,US,7083602068379847978,1649279630,fuck we suck at this,6654362767867265030,Kylie Jenner ,The official account of Kylie Jenner,0,False,https://www.tiktok.com/@kyliejenner/video/7083602068379847978?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083602068379847978&source=h5_m,95889550,65140,26735,33801,14356958,7070921337358781226,7070921337358781226,72,7070921337358781226,Austin Millz Always Be (Contains music from: Always Be My Baby - Mariah Carey),"Contains music from: ""Always Be My Baby""",7.062582603394287e+18,MillzMondays,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070921384188234542.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7d590f4d12587d87fe1072765c0609ea.json,False,False,Mariah Carey,Always Be My Baby,Austin Millz Always Be (Contains music from: Always Be My Baby - Mariah Carey),"Contains music from: ""Always Be My Baby""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
0,US,7102585847500786986,1653699635,Bathtime 🐒😊,6651006606749450246,Mojo the monkey,"📧Mymojothemonkey@gmail
📫PO BOX 2363 Madison Al 35758
👨‍💻mymojomonkey.com",0,False,https://www.tiktok.com/@mojothemonkey/video/7102585847500786986?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102585847500786986&source=h5_m,5494255,4542,19995,254,420307,7094499898527058694,7094499898527058694,10036,7094499898527058694,Me Porto Bonito,Bad Bunny & Chencho Corleone,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/faa40630f7eb42f8a238ea4f260d8f4d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0501c6cb793f42319fb31ee1206d1b4f,True,True,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
1,KR,7100746332146568449,1653271345,💪,6918414589655106562,연서,"2002 🇰🇷
피아이코퍼레이션
business@picorp.co.kr
옷 정보 답장 없으면 빈티지, 보세 제품이에요 ◡̈",0,False,https://www.tiktok.com/@10382aaaabc/video/7100746332146568449?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100746332146568449&source=h5_m,14120277,20398,18516,45714,2904521,7090106050497579777,7090106050497579777,72,7090106050497579777,guy.exe (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",7.046608758293726e+18,🍪,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7090106058831579906.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bbe17574021f92e49ea9fbd912ad2c51.json,False,False,Blazy,Say Techno,guy.exe (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
2,GB,7103147552836537605,1653830419,#foryou #movie,7090937370254410758,Orangemovies,"Original clip,thanks for your attention 😋
Updated daily 😋😋",0,False,https://www.tiktok.com/@orangemove/video/7103147552836537605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103147552836537605&source=h5_m,7047555,2340,1679,4959,447906,6876302000137439246,6876302000137439246,10036,6876302000137439246,Paris,斌杨Remix,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/afa6612d4efa4b029fb656f468dd6442,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/02d15d9704e34920abe2d4ec983893f9,False,True,,,,,[],0,0,Colombia,#foryou #movie,0,0,1,0,0,0,0,0,0,0
3,CO,7103295494176181510,1653864865,"Ay, Colombia 🇨🇴💔",6789979780755751941,Laura Camila Vargas,"Acá puedes encontrar noticias 📰
Periodista 📸
🇨🇴
Sígueme en IG @lauravargas96",0,False,https://www.tiktok.com/@lauracamilavargas96/video/7103295494176181510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103295494176181510&source=h5_m,711423,3141,6411,13330,61894,6732129806218954753,6732129806218954753,10033,6732129806218954753,Violin,Grooving Gecko,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0422aa0dcc1c4eb6a1521985bf466039,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d189061b667141d19cc39971bbf4b1d7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1140579515', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
4,US,7085826853230923051,1649797628,@Anitta is the best dance teacher on the planet😅💕#envolver,6748458643983238149,Bella Poarch,This ain’t Build a B*tch💅🏻💕,0,False,https://www.tiktok.com/@bellapoarch/video/7085826853230923051?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085826853230923051&source=h5_m,27400284,14248,26366,77606,2950720,7028498814554130433,7028498814554130433,10033,7028498814554130433,Envolver,Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9da595ac92742758a78fa7efd992747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/64d77a1ed52b41a39d8a5009811e2209,True,True,,,,,[],0,0,Colombia,#envolver,0,0,0,0,0,0,0,0,0,0
5,RU,7071990208803130626,1646576033, ,7000008832672433153,deddoff,,0,False,https://www.tiktok.com/@deddoff/video/7071990208803130626?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071990208803130626&source=h5_m,36775380,15329,3850,8717,2002207,7071990198514600705,7071990198514600705,72,7071990198514600705,original sound - deddoff,deddoff,7.000008832672433e+18,deddoff,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7071990177058441985.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/70f4f156cbf89f5a4d859ca68639c949.json,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
6,US,7070237498969984299,1646167948,Jada always has snacks :-) @jadapinkettsmith,6727327145951183878,Will Smith,Same kid from West Philly.,0,False,https://www.tiktok.com/@willsmith/video/7070237498969984299?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070237498969984299&source=h5_m,47830519,1254,10133,21409,3960111,6740248251825391617,6740248251825391617,10033,6740248251825391617,Forever,Labrinth,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/76620b22fa6148fc8a0f236baff8f4b8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/304fcf7798304e4b80402c83784c0348,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1481092680', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
7,DO,7086616858979339526,1649981567,Velo ahí🤣🤣🤣,95835226538450944,𝕸𝖎𝖈𝖍𝖊𝖑𝖑𝖊 🦋,"Bailarina 🩰
21 años🍃 Géminis♊️
sigueme en Instagram @ramos_2205 🦋",0,False,https://www.tiktok.com/@hesmi_/video/7086616858979339526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086616858979339526&source=h5_m,17329769,17353,70632,45461,1697221,6957831608573627142,6957831608573627142,72,6957831608573627142,original sound - bonterminion (Contains music from: Escucho Borroso (Aleteo) - Alexknmusic),"Contains music from: ""Escucho Borroso (Aleteo)""",6.809278247780599e+18,Jorge Gonzalez,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6957831684633299718.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/36eeb786519ad3b721d8e8558acd1ede.json,False,False,Alexknmusic,Escucho Borroso (Aleteo),original sound - bonterminion (Contains music from: Escucho Borroso (Aleteo) - Alexknmusic),"Contains music from: ""Escucho Borroso (Aleteo)""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
0,US,7101354885135813893,1653413031,@camila mendes  🤍🫶🏽,6660106244030169093,Maia Reficco,RAPIDO Y FURIOSO  OUT NOW,0,False,https://www.tiktok.com/@maiareficco/video/7101354885135813893?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101354885135813893&source=h5_m,6154111,9514,6328,22936,1519735,7087113235861719813,7087113235861719813,72,7087113235861719813,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",6.92775759039221e+18,Stirflex,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087113283337063173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ff08a299e2db4c70d7a2a994177212b.json,False,False,El Alfa & Chael Produciendo,Gogo Dance,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
1,CO,7096292277651262726,1652234303,"Verónica, tú resaltas en la multitud. te amo#amor #frases #multitud #petro #elecciones2022 #colombia",6891272227842278401,Gustavo Petro,"Candidato presidencial
Haremos de Colombia una potencia mundial de la vida",0,False,https://www.tiktok.com/@gustavopetrooficial/video/7096292277651262726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096292277651262726&source=h5_m,1102500,1361,1283,1938,106674,7096292216838818566,7096292216838818566,72,7096292216838818566,original sound - gustavopetrooficial (Contains music from: TUS LÁGRIMAS - Mora & Sech),"Contains music from: ""TUS LÁGRIMAS""",6.891272227842278e+18,Gustavo Petro,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096292244289800966.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1f7a6d6bd0eb71ac9eb8e5b6eb0cb0f2.json,False,False,Mora & Sech,TUS LÁGRIMAS,original sound - gustavopetrooficial (Contains music from: TUS LÁGRIMAS - Mora & Sech),"Contains music from: ""TUS LÁGRIMAS""",[],0,0,Colombia,#amor #frases #multitud #petro #elecciones2022 #colombia,1,1,0,0,0,0,0,0,0,0
