,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_oscarsathome,hash_trending,hash_viral,hash_xyzbca
3,US,7101478961812770094,1653441918,"Miracles do happen, this was our miracle story! Delvis knew I was there #fyp #foryou #viral #God #Love #brother #prayer follow my other brother @iambazookazook",6799001520740287493,Emanuel Martin,Billboard Singer-Song Writer • Movie Director • Prime Video Movie Actor,0,False,https://m.tiktok.com/v/7101478961812770094.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101478961812770094&source=h5_m,867223,393,49,49,38264,6884028852054525953,6884028852054525953,10033,6884028852054525953,Oceans (Hillsong United Remix),FOA Rockout,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/184cb45d375242dcb693c5c10814e683,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c966f1b049764e8c823213b9e576d5f7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1535862679', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#fyp #foryou #viral #God #Love #brother #prayer,1,0,0,0,1,0,0,0,1,0
4,US,7082562198442331438,1649037516,THE REAL REASON WHY MY EX GIRLFRIEND BROKE UP WITH ME 😢 #Relationship #LifeAdvice #GRAMMYs #GenshinMoments,6667962390863642629,LGNDFRVR,LGND COLLECTIBLES ⬇️,0,False,https://m.tiktok.com/v/7082562198442331438.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082562198442331438&source=h5_m,3691171,905,996,1595,271275,7082562167987374890,7082562167987374890,72,7082562167987374890,original sound - lgndfrvr,LGNDFRVR,6.667962390863643e+18,LGNDFRVR,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082562195036588846.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/348a5b8fe32236da70a85fe9a5743750.json,False,False,,,,,[],0,0,Curaçao,#Relationship #LifeAdvice #GRAMMYs #GenshinMoments,0,0,0,0,0,0,0,0,0,0
5,FR,7102496844487347462,1653678913,THIS VID 😭😭😭😭 #foryou #tupacshakur #tupacfunnymoments #tupacamarushakur #2paclegacy,6931055055094629382,♛,"If you like Tupac, i love you too.",0,False,https://m.tiktok.com/v/7102496844487347462.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102496844487347462&source=h5_m,964341,2064,1648,13,260612,7087167535048936194,7087167535048936194,72,7087167535048936194,Where's Patreal? (Contains music from: Tony Hawk’s - Miracle),"Contains music from: ""Tony Hawk’s""",7.008437186422359e+18,annas..babe,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087167528446806786.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d5c40a1cceeaba10d4fe2c5f5289e553.json,False,False,Miracle,Tony Hawk’s,Where's Patreal? (Contains music from: Tony Hawk’s - Miracle),"Contains music from: ""Tony Hawk’s""",[],0,0,Curaçao,#foryou #tupacshakur #tupacfunnymoments #tupacamarushakur #2paclegacy,1,0,0,0,0,0,0,0,0,0
6,CA,7102226351704329478,1653615945,not me trying my hardest to be on beat lol,7023896459130160134,hi <3,"love yall <33 
🇵🇹/🇨🇦 
⬇️add my snap⬇️",0,False,https://m.tiktok.com/v/7102226351704329478.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102226351704329478&source=h5_m,1836413,2660,5485,5753,349114,7085214142310861614,7085214142310861614,72,7085214142310861614,original sound - cl6assic (Contains music from: I Love You - Young Slo-Be),"Contains music from: ""I Love You""",7.02917280776374e+18,ఌ .,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085214202817809198.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/493b83cd593f1a721753eab5472333c4.json,False,False,Young Slo-Be,I Love You,original sound - cl6assic (Contains music from: I Love You - Young Slo-Be),"Contains music from: ""I Love You""",[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
7,DE,7085705306818333957,1649769328, ,6944249215795479558,👸🏽,🔫,0,False,https://m.tiktok.com/v/7085705306818333957.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085705306818333957&source=h5_m,1348969,590,651,15,201838,7062124356092300079,7062124356092300079,72,7062124356092300079,original sound - monetmcmichael,monet mcmichael 🤍,2128624.0,monet mcmichael 🤍,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7062124382965238574.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f7f2996951a703b73a6c31f8c803bc78.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
0,US,7086181960590167339,1649880308,sure,1551160,stina,"Hey babes
IG & Twitter: @StinaKayy
YouTube: Christina Kayy
👇🏼 NEW VIDEO",0,False,https://www.tiktok.com/@stinakayy/video/7086181960590167339?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086181960590167339&source=h5_m,767367,371,190,537,91904,6929274644541212674,6929274644541212674,10033,6929274644541212674,Drop It Like It's Hot,Snoop Dogg,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0fc329a591d047d6acbf07249b854451,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ecc3b75f389f4579881d220a38489e5f,False,True,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
1,ZA,7103113485269175558,1653822487,#duet with @nadiazuniga,6842415417387009030,Cardishoprite,"Collaboration 
Email 📧  
officialyoungcaugust@gmail.co",0,False,https://www.tiktok.com/@cardishoprite_/video/7103113485269175558?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103113485269175558&source=h5_m,70956,18,11,59,4482,7079126725686217478,7079126725686217478,72,7079126725686217478,We Go Up (Contains music from: We Go Up - Nicki Minaj),"Contains music from: ""We Go Up""",6.763773632898532e+18,biggarbie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079126735169604358.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2839cc999727fce962ad52acc9fb543f.json,False,False,Nicki Minaj,We Go Up,We Go Up (Contains music from: We Go Up - Nicki Minaj),"Contains music from: ""We Go Up""",[],0,0,Curaçao,#duet,0,0,0,0,0,0,0,0,0,0
2,US,7103568082051845419,1653928329,Can’t forget the bev 🍊 #grubspot #breakfast #waffles #egg #cheese #food #foodtiktok,6730477107930203142,grubspot,"Da best grub💣
IG: @GRUBSPOT (965k)👆🏼
grubspotofficial@gmail.com 📬",0,False,https://www.tiktok.com/@grubspot/video/7103568082051845419?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103568082051845419&source=h5_m,107506,86,128,25,13219,7086201843973621762,7086201843973621762,10033,7086201843973621762,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#grubspot #breakfast #waffles #egg #cheese #food #foodtiktok,0,0,0,0,0,0,0,0,0,0
3,US,7103257158816451882,1653855938,Now everyone is gonna check 😅 #aipods #headphones #techtips #apple #authenthic #realorfake,6892748825456247814,Marlon Wireless,"📱Phone Tips • Repairs • Destruction 
I do phone stuff 
1M Goal 😲
FOLLOW 🚀",0,False,https://www.tiktok.com/@marlonwireless/video/7103257158816451882?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103257158816451882&source=h5_m,307685,109,269,1031,22036,6816175505650223106,6816175505650223106,10033,6816175505650223106,WII SHOP TRAP,Flixterr,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9078c061b15c485688a5a4ddc4f62346,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0a3f35de77164f39ae5033846bb20f1c,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1508678560', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#aipods #headphones #techtips #apple #authenthic #realorfake,0,0,0,0,0,0,0,0,0,0
4,SA,7094278202482330885,1651765362,💔,318648646072168449,Panseri Yusuf,Let me think..,0,False,https://www.tiktok.com/@panseriyusuf/video/7094278202482330885?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094278202482330885&source=h5_m,4929999,2171,1008,9967,469378,7084242536273103618,7084242536273103618,72,7084242536273103618,Leoauf (Contains music from: Rover (feat. DTG) - S1mba),"Contains music from: ""Rover (feat. DTG)""",6.765520916803945e+18,𝑳𝑬𝑶𝑨𝑼𝑭,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084242464118606593.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f416540eb48884ce22770de2926b425d.json,False,False,S1mba,Rover (feat. DTG),Leoauf (Contains music from: Rover (feat. DTG) - S1mba),"Contains music from: ""Rover (feat. DTG)""",[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
5,US,7072886129451748651,1646784630,🤣🤣🤣 #whentheshitgoesdown #cypresshill #fyp #mashup #funny,6729512896697582598,Cypress Hill,The Almighty Cypress Hill Est. 1991.,0,False,https://www.tiktok.com/@cypresshill/video/7072886129451748651?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072886129451748651&source=h5_m,3565229,3132,17273,551,305169,225823118903324672,225823118903324672,71,225823118903324672,When the Shit Goes Down,Cypress Hill,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b6a0cf0841e944358b043946aa2101ba,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4051cdce6b3f48bea9a14b7e8b830fed,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '266797494', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#whentheshitgoesdown #cypresshill #fyp #mashup #funny,0,0,1,0,1,0,0,0,0,0
6,US,7095798789180804398,1652119401,Pulling up🔥💯 @Originkazoku #rccar #rccars #radiocontrol #cars #fyp,6722539255711040517,The Octane Army,"What I see at Car Meets🔥
SoCal
YouTube & Instagram: @TheOctaneArmy",0,False,https://www.tiktok.com/@theoctanearmy/video/7095798789180804398?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095798789180804398&source=h5_m,420677,15,26,194,11559,7091639822808353578,7091639822808353578,72,7091639822808353578,original sound - tharealrare,Tharealrare,13990583.0,Tharealrare,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091684823479159594.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b5e19997d54fce4f6465ef66474e9372.json,False,False,,,,,[],0,0,Curaçao,#rccar #rccars #radiocontrol #cars #fyp,0,0,0,0,1,0,0,0,0,0
7,US,7075117353335344426,1647304128,Comment your choice‼️ #cardib #megantheestallion #queen #music #rapper #rap #icon #celeb #celebrity #cardi #macyray,6705047715833627653,Macy Ray,"IG/YT/twich/snap: macyraydearing
Rap TV Host
Mr.Gucci Babys mom🐇
🇭🇳🇺🇸🇨🇦🦂",0,False,https://www.tiktok.com/@macyraydearing/video/7075117353335344426?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075117353335344426&source=h5_m,2471288,2579,220,3473,222018,6615878050540161794,6615878050540161794,141,6615878050540161794,Money（PT.2）,Cardi B,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a02f92a647264a598417df9168b042ec,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c5212ef612994533a333082a6d106ccf,True,True,,,,,[],0,0,Curaçao,#cardib #megantheestallion #queen #music #rapper #rap #icon #celeb #celebrity #cardi #macyray,0,0,0,0,0,0,0,0,0,0
0,US,7070573951553998123,1646246285,😂😂😂DIS IS NOT A GAME‼️ @freshboyira1 @iamjefferylewis  Aaaaaayee #beyonechallenge #fypシ #fyp #シ゚viral #fypシ゚viral #foryoupage #foryou #ma,6842810395792262149,Patrice Lovely,https://www.instagram.com/actresspatrice/,0,False,https://www.tiktok.com/@thehattiemae/video/7070573951553998123?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070573951553998123&source=h5_m,2394259,1256,6005,613,208096,7049124611669445382,7049124611669445382,72,7049124611669445382,Yoncé  (Contains music from: Partition - Beyoncé),"Contains music from: ""Partition""",6.805450592333563e+18,Atsuko Okatsuka,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7049124623203568389.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/339465818667b64aa500526265eccad3.json,False,False,Beyoncé,Partition,Yoncé  (Contains music from: Partition - Beyoncé),"Contains music from: ""Partition""",[],0,0,Curaçao,#beyonechallenge #fypシ #fyp #シ゚viral #fypシ゚viral #foryoupage #foryou #ma,1,1,0,0,1,2,0,0,2,0
1,GB,7088793821898706181,1650488429,Xxx😌 #fyp #foryoupage,6808190394988626949,P💋,4k me 🙈,0,False,https://www.tiktok.com/@pxigeyy_/video/7088793821898706181?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088793821898706181&source=h5_m,512020,312,1463,5364,82918,7025859985829545985,7025859985829545985,10033,7025859985829545985,Rockin Chair,Yung Bredda,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/512c7f49a7c64622bbb9acefb7db89d8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2b81408102ab468d9ec06a552b6fcf3b,False,True,,,,,[],0,0,Curaçao,#fyp #foryoupage,0,1,0,0,1,0,0,0,0,0
2,US,7102983264717032746,1653792166,#pov: The mafia boss’s daughter asks him about his job… #fyp #foryou #fypシ #viral,6679609615574320134,T4TheOfficial ✪,";)
info.T4TheOfficial@gmail.com
🦋Add my socials🦋
Link below",0,False,https://www.tiktok.com/@t4theofficial/video/7102983264717032746?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102983264717032746&source=h5_m,227627,184,39,394,44654,6700416363942398726,6700416363942398726,72,6700416363942398726,original sound - by_daqli,YamanAli,6.605080703330304e+18,YamanAli,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1635846006678582.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/cb21649dc0298e9b8bec83cffcebd2f5.json,False,False,,,,,[],0,0,Curaçao,#pov: #fyp #foryou #fypシ #viral,1,0,0,0,1,1,0,0,1,0
3,US,7100637453291097387,1653245989,Like Keep It Low Over There🙄🫣 #fyp #loving #trending @therealdomodanny,6882427042039612421,DOMO,FOLLOW MY INSTAGRAM ✨ Domodannybooking@gmail.com,0,False,https://www.tiktok.com/@domothetwinn/video/7100637453291097387?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100637453291097387&source=h5_m,154266,62,43,150,26244,6834272476256635653,6834272476256635653,72,6834272476256635653,original sound - only1shxyg,Shay G,6.826328984613602e+18,Shay G,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6834272477821045510.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/05e551ca5e2acd5c2a54d28029c19411.json,False,False,,,,,[],0,0,Curaçao,#fyp #loving #trending,0,0,0,0,1,0,0,1,0,0
4,US,7081829755128974635,1648866980,They Always Say “JuSt A LitTlE PiNcH” 💉😂 #viral #babiesoftiktok #drappointment #AFairShotWithBlock #24months #checkup #nurse #dontlisten #ouch #fyp #viraltiktok #viralvideo #MomsofTikTok #girlmom #mommydaughter #mommygirls #OscarsAtHome,6807827121802527750,LELE,"Chicago ✈️ Atlanta 
Instagram @motherof_babyk
Lani 💕👩‍👧",0,False,https://www.tiktok.com/@mommyof_babyk/video/7081829755128974635?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081829755128974635&source=h5_m,17740212,10394,23327,1925,3399561,7081829732693723950,7081829732693723950,72,7081829732693723950,original sound - mommyof_babyk,LELE,6.807827121802528e+18,LELE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081829755590396715.mp3,,False,False,,,,,[],0,0,Curaçao,#viral #babiesoftiktok #drappointment #AFairShotWithBlock #24months #checkup #nurse #dontlisten #ouch #fyp #viraltiktok #viralvideo #MomsofTikTok #girlmom #mommydaughter #mommygirls #OscarsAtHome,0,0,0,0,1,0,1,0,1,0
5,US,7099576325383671086,1652998926,this video is so funny 💀💀 #africantiktok #abroad #nigerian #viral #fyp #xyzbca #tiktoknigeria,6878023278020363270,chidera,"igbo
egusi >>>>",0,False,https://www.tiktok.com/@naijababes0/video/7099576325383671086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099576325383671086&source=h5_m,574583,1309,2031,6319,105070,7099576280068213546,7099576280068213546,72,7099576280068213546,original sound - naijababes0,chidera,6.878023278020363e+18,chidera,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099576319478385454.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e7d34d1e121356667d3af3525b00d3e2.json,False,False,,,,,[],0,0,Curaçao,#africantiktok #abroad #nigerian #viral #fyp #xyzbca #tiktoknigeria,0,0,0,0,1,0,0,0,1,1
6,US,7081450402595540266,1648778656,"I’m TRYING to SLEEP & #KushDaYorkie is MAD Me, Come Get Him ‼️#KushDaYorkie #yorkie #yorkiesoftiktok #dog #dogontiktok #yorkielovers #menwithdogs #smalldogproblems #CityTheHost #Orlando #blackpeoplewithpets #blackmenwithdogs #blackmen",6982174558582342662,CityTheHost,"Me & KushDaYorkie
• Orlando, Fl
• Florida’s #1 Mc/Host
• Twitter - @CityTheHost",0,False,https://www.tiktok.com/@citythehost/video/7081450402595540266?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081450402595540266&source=h5_m,2727169,9252,17834,197,324787,7081450376846756651,7081450376846756651,72,7081450376846756651,original sound - citythehost,CityTheHost,6.982174558582343e+18,CityTheHost,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081450409855847214.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c599e34b9353e0d4d96a6015558b5ba3.json,False,False,,,,,[],0,0,Curaçao,#KushDaYorkie #KushDaYorkie #yorkie #yorkiesoftiktok #dog #dogontiktok #yorkielovers #menwithdogs #smalldogproblems #CityTheHost #Orlando #blackpeoplewithpets #blackmenwithdogs #blackmen,0,0,0,0,0,0,0,0,0,0
7,US,7095879663066598698,1652138229,these lil boys don’t fit the part ✋🏽 they got a lot of growing up to do,6701374940337636357,Kristen Ware,"The Shawty Almighty
• • •
📧 Victoria@preludemgmt.com
• • 
YouTube ↓",0,False,https://www.tiktok.com/@kristenware_/video/7095879663066598698?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095879663066598698&source=h5_m,159273,44,141,664,28512,7058876361124973318,7058876361124973318,72,7058876361124973318,original sound - uglybettytv,uglybettytv,6.98052388451356e+18,uglybettytv,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7058876449641597701.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/616f329e960db1f6847237aa771293b6.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
0,GB,7103216915845336325,1653846568,I’ll get you next time😒[IG/sc:stacey_annor] #africantiktok #lgbtq #studsoftiktok #fyp #comedу,6622749700314742790,Anastasia,"🇬🇭🧑🏾‍🦲🇬🇧
Every sound is a story
👻-stacey_annor
Anastasia.annor@gmail.com",0,False,https://www.tiktok.com/@stacey_annor/video/7103216915845336325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103216915845336325&source=h5_m,307698,151,267,1616,62318,7085473469319777067,7085473469319777067,72,7085473469319777067,original sound - iamcardib (Contains music from: Shake It - Kay Flock & Cardi B & Dougie B),"Contains music from: ""Shake It""",3.135206135187538e+17,Cardi B,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085473480967211819.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0fa6891cbcdf077a08764aef7b2beaa2.json,False,False,Kay Flock & Cardi B & Dougie B,Shake It,original sound - iamcardib (Contains music from: Shake It - Kay Flock & Cardi B & Dougie B),"Contains music from: ""Shake It""",[],0,0,Curaçao,#africantiktok #lgbtq #studsoftiktok #fyp #comedу,0,0,0,0,1,0,0,0,0,0
1,US,7072512195464121646,1646697567,hes so focused,6671058605389266950,Jasmin Acosta,"for shits and gigs
🇨🇴
Business Inquiries: Jasmin@bradleyroadmanagement.com",0,False,https://www.tiktok.com/@jasminnacostaa/video/7072512195464121646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072512195464121646&source=h5_m,6986464,841,2974,2260,615569,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
