,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_comedy,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_love,hash_relatable,hash_trending,hash_viral
4,US,7098400053340933418,1652725055,Silent edition haha @savannahhmccrayy #fyp #couples #relationship #relatable #reaction #boyfriend #girlfriend #fight #coupletok,6739963442679759877,Ben Reid,"Dming random people who follow my insta
Email: mina.pm@parrotok.co",0,False,https://www.tiktok.com/@itsbenreid/video/7098400053340933418?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098400053340933418&source=h5_m,4972234,7402,3435,4759,1108776,7098399997909011243,7098399997909011243,72,7098399997909011243,original sound - itsbenreid,Ben Reid,6.73996344267976e+18,Ben Reid,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098400036781820714.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#fyp #couples #relationship #relatable #reaction #boyfriend #girlfriend #fight #coupletok,0,0,0,0,1,0,0,1,0,0
5,GB,7102445604516662533,1653666983,Reply to @craig.welsh hope this clears things up.. #scottish #accents #foryou,6807127681781761030,Sully 🏴󠁧󠁢󠁳󠁣󠁴󠁿,"Don’t take life too serious 💙
Business - zak@grail-talent.com
🏴󠁧󠁢󠁳󠁣󠁴󠁿",0,False,https://www.tiktok.com/@rsullivan1991/video/7102445604516662533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102445604516662533&source=h5_m,813836,2495,1363,353,102494,7102445592651254534,7102445592651254534,72,7102445592651254534,original sound - rsullivan1991,Sully 🏴󠁧󠁢󠁳󠁣󠁴󠁿,6.807127681781761e+18,Sully 🏴󠁧󠁢󠁳󠁣󠁴󠁿,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102445589043972870.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#scottish #accents #foryou,0,1,0,0,0,0,0,0,0,0
6,US,7080189014237793582,1648484967, ,25319073,Jennifer rose Draper,No bio yet,0,False,https://www.tiktok.com/@jenniferrose1991/video/7080189014237793582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080189014237793582&source=h5_m,20749692,65966,306672,41184,760094,7070921337358781226,7070921337358781226,72,7070921337358781226,Austin Millz Always Be (Contains music from: Always Be My Baby - Mariah Carey),"Contains music from: ""Always Be My Baby""",7.062582603394287e+18,MillzMondays,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070921384188234542.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7d590f4d12587d87fe1072765c0609ea.json,False,False,Mariah Carey,Always Be My Baby,Austin Millz Always Be (Contains music from: Always Be My Baby - Mariah Carey),"Contains music from: ""Always Be My Baby""",[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
7,US,7102567264653790510,1653695308, ,11956846,The Mannii Show,"ʕ•̫͡•ʔ🙏🏼Follow my YouTube⤴️ iNstaGram⤴️ʕ•̫͡•ʔ
✨BLM✨
Merch Coming S♾N 🧢🔥",0,False,https://www.tiktok.com/@the_mannii/video/7102567264653790510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102567264653790510&source=h5_m,817847,2107,3779,4253,160936,7026533734111251205,7026533734111251205,72,7026533734111251205,"original sound - hsfallie (Contains music from: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack - The Weeknd)","Contains music from: ""Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack""",6.947663256535483e+18,⚘ೃ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7026533829888314118.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f794bbece119757625431fa2db83856e.json,False,False,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","original sound - hsfallie (Contains music from: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack - The Weeknd)","Contains music from: ""Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack""",[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
0,GB,7098020292542352646,1652636635,#duet with @helen_christie 😂😂😂 #mtotheb,6789960090352092165,M to The B 🐝🖤,"All Enquiries: EnquiriesMillieB.Org
22 🦋
Click link for merch🐝",0,False,https://www.tiktok.com/@milliebracewell5/video/7098020292542352646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098020292542352646&source=h5_m,3789958,2455,3683,5631,560572,7096176969185004293,7096176969185004293,72,7096176969185004293,original sound - helen_christie,Helen Christie,2.4022258617613107e+17,Helen Christie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096176985805802245.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4feb209c4f3b6d9fd6f237ffbbf87362.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#duet #mtotheb,0,0,0,0,0,0,0,0,0,0
1,GB,7100644016466775301,1653247518,#stitch with @greenkeeper_gardener,6741328354467283973,Grace,"Small ass big dreams

Enquiries - gkbarry@hldtalent.com",0,False,https://www.tiktok.com/@gkbarry/video/7100644016466775301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100644016466775301&source=h5_m,5011725,4922,6871,8786,888875,7100644051707366149,7100644051707366149,72,7100644051707366149,original sound - gkbarry,Grace,6.741328354467284e+18,Grace,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100644061660351238.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#stitch,0,0,0,0,0,0,0,0,0,0
2,CA,7103240015756479749,1653851946,Shower thoughts,7047232525748945925,Grayson,Give me an idea of what to post because i dont know,0,False,https://www.tiktok.com/@baseba11_gg/video/7103240015756479749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103240015756479749&source=h5_m,1115496,736,119,417,61124,7002655026183179014,7002655026183179014,72,7002655026183179014,original sound - obelias_,obelias_,6.964040157385623e+18,obelias_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7002655100183464709.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/66b1fec10e051cac897d2cc7c147e696.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
3,GB,7093468250410929414,1651576781,Scoot over I’m getting in 🤣 @Jason Banks  #fyp #foryou #stranger #bigheadskit,6718621069400048645,Granty 🍃,"🌟Stay True in the Dark
&Humble in the Spotlight 💫
🇬🇧🇯🇲ClubFeetWarrior💪🏽",0,False,https://www.tiktok.com/@iamgrantyb/video/7093468250410929414?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093468250410929414&source=h5_m,2423439,1977,21511,5423,110321,7093277535940692779,7093277535940692779,72,7093277535940692779,original sound - jasonbankscomedy,Jason Banks,1.733099127211868e+17,Jason Banks,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093277566970596142.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b3e33940290c1d7752e51d9b0dcd4a46.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#fyp #foryou #stranger #bigheadskit,0,1,0,0,1,0,0,0,0,0
4,GB,7097630694179917062,1652545925,Reply to @bakudeku.ship.mha #britishschool #year9students #year9s#schools #fypシ 😂,7096962949063296006,RandomBritianstuff,Random British stuff 😂,0,False,https://www.tiktok.com/@randombritianstuff/video/7097630694179917062?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097630694179917062&source=h5_m,353374,1675,404,534,54018,6682163731507448582,6682163731507448582,72,6682163731507448582,original sound - dancegirlshan,Jesse,2.9749365693086515e+17,Jesse,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1631529859251253.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/672f7f3c6ff844000ad817d76c328b98.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#britishschool #year9students #year9s#schools #fypシ,0,0,0,0,0,1,0,0,0,0
5,GB,7097346942451092741,1652479858,DC: me 🫶🏻,7047075782308414469,Ashton Kloppers,"“Twerkulator”
- City Girls 👯‍♀️",0,False,https://www.tiktok.com/@ashton.kloppers/video/7097346942451092741?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097346942451092741&source=h5_m,2809609,3327,1150,3056,283621,7086170196976700165,7086170196976700165,72,7086170196976700165,fantasy,𝐬𝐩𝐞𝐞𝐝 𝐬𝐨𝐧𝐠𝐬 <3,7.05500172140413e+18,𝐬𝐩𝐞𝐞𝐝 𝐬𝐨𝐧𝐠𝐬 <3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086170190458735365.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ab952aa757c03d042c3b0d17eb7edbcc.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
6,GB,7096140529443933445,1652198969,I was so nervous 😬😥 #fyp #foryoupage #singing #cover #viral,6757444225821262854,Arthur Hill,"22 yr old teen sensation!
Stream my first single below",0,False,https://www.tiktok.com/@arthurhill69/video/7096140529443933445?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096140529443933445&source=h5_m,7105569,4552,7462,5892,739116,7096140508824619781,7096140508824619781,72,7096140508824619781,original sound - arthurhill69,Arthur Hill,6.757444225821263e+18,Arthur Hill,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096140509873326854.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#fyp #foryoupage #singing #cover #viral,0,0,1,0,1,0,0,0,0,1
7,ZA,7094240232962264325,1651756524,#relationship #relationshipfacts #facts #viral #blowthisup #fy #fyp #fypシ #foryourpage #foryourpagetiktok #femalefacts #factsoverfeelings #relationshiptips #lovefacts,7050393216855835650,Amazing Facts,"Women click the link below for the best results 
Thank you for 40k followers 🥳",0,False,https://www.tiktok.com/@amazingrelationshipfacts/video/7094240232962264325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094240232962264325&source=h5_m,2136780,2006,10636,10176,142864,6941381181430647553,6941381181430647553,72,6941381181430647553,the night we met,ℂ𝕙/🥀,6.712731181929088e+18,ℂ𝕙/🥀,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6941381144160111361.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e4b38c7101ac9f944cc5de871a83fd21.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#relationship #relationshipfacts #facts #viral #blowthisup #fy #fyp #fypシ #foryourpage #foryourpagetiktok #femalefacts #factsoverfeelings #relationshiptips #lovefacts,0,0,0,0,1,1,0,0,0,1
0,GB,7082726908521155845,1649075866,#tiktok#foryou,7081419167987205125,Adele,Fans page,0,False,https://www.tiktok.com/@adele._.singer/video/7082726908521155845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082726908521155845&source=h5_m,16270825,3261,4452,3954,1060130,7082726859565222661,7082726859565222661,72,7082726859565222661,original sound - adele._.singer,Adele,7.081419167987205e+18,Adele,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082726898379508486.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e4522277a8c39308537a47a26f54d874.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#tiktok#foryou,0,1,0,0,0,0,0,0,0,0
1,US,7083559671587573038,1649269759,There’s always that one singer who has to show you up 🙄 #singingcactus,6671817058781822982,drewofficial,"Strangers is OUT  ❤️
Nashville📍
Inquiries: Info@teamchecked.com",0,False,https://www.tiktok.com/@drewryn/video/7083559671587573038?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083559671587573038&source=h5_m,1684640,2282,2279,3317,287731,7083559637320076074,7083559637320076074,72,7083559637320076074,original sound - drewryn,drewofficial,6.671817058781823e+18,drewofficial,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083559669825899310.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#singingcactus,0,0,0,0,0,0,0,0,0,0
2,CA,7080975869430254891,1648668170,help me,64294757417377792,ben de almeida,lemme tell you a little story,0,False,https://www.tiktok.com/@benoftheweek/video/7080975869430254891?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080975869430254891&source=h5_m,7993873,10837,1357,5721,1311472,7080975854339181358,7080975854339181358,72,7080975854339181358,original sound - benoftheweek,ben de almeida,6.429475741737779e+16,ben de almeida,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080975877521132331.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/29d80b39f417bdc73d3e172e27aa2497.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
3,GB,7089715869080653062,1650703112,Reply to @mahal_kita_l0di  #foryou #fyp #makingyourphobiaslessscary #sharks #cute #randomphobias1 #helpingphobias #phobiacures #happieroliviarodrigo #viral #trending,6778948565740274694,Pʜᴏʙɪᴀ ᴅᴏᴄᴛᴏʀ Official,"370K??
Follow my backup: @Random_Phobias_1_Backup",0,False,https://www.tiktok.com/@random_phobias_1/video/7089715869080653062?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089715869080653062&source=h5_m,2089579,24924,541,1658,232676,7065212434138680090,7065212434138680090,24,7065212434138680090,original sound - _hyl0,<33,6.933439105037469e+18,<33,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7065212425443855130.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/84caab5b6a5af999987760d8dc0c3bd5.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#foryou #fyp #makingyourphobiaslessscary #sharks #cute #randomphobias1 #helpingphobias #phobiacures #happieroliviarodrigo #viral #trending,0,1,0,0,1,0,0,0,1,1
4,US,7080618929634299179,1648585064,We could watch this dog all day 😍 #puppylove #cutedog,81959130097152000,Good Morning America,Riiiise and shineee ☀️,0,False,https://www.tiktok.com/@gma/video/7080618929634299179?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080618929634299179&source=h5_m,17289604,17480,74403,113,3267914,7080618906389449515,7080618906389449515,72,7080618906389449515,original sound - gma,Good Morning America,8.1959130097152e+16,Good Morning America,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080618930988911403.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#puppylove #cutedog,0,0,0,0,0,0,0,0,0,0
5,GB,7094193077308624133,1651745544,#tomholland,7066367896378131462,tom holland fan,,0,False,https://www.tiktok.com/@_tomholland12_/video/7094193077308624133?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094193077308624133&source=h5_m,984429,1220,2291,1936,80054,7094193053866429190,7094193053866429190,72,7094193053866429190,original sound - _tomholland12_,tom holland fan,7.066367896378131e+18,tom holland fan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094193005795576581.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#tomholland,0,0,0,0,0,0,0,0,0,0
6,US,7079917752680746286,1648421808,saw this trend wanted to hop in #fyp #foryou #fypシ #viral #trending #foryoupage,6829683964782117893,yaro,"Russian 18 yr old 
FL",0,False,https://www.tiktok.com/@user_yaro/video/7079917752680746286?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079917752680746286&source=h5_m,4973163,2602,1271,2276,720696,7063213628433959685,7063213628433959685,72,7063213628433959685,original sound - aaronbeforeyou,ᥫ᭡.,6.981922936866391e+18,ᥫ᭡.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063213667773287173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6d0ae6bc77c1b6aa600f4b169a141204.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#fyp #foryou #fypシ #viral #trending #foryoupage,0,1,1,0,1,1,0,0,1,1
7,CA,7087300461740477702,1650140729, ,6736444438765110278,1MoreTry,"🔥Follow us on instagram
⏳FLIP THE HOURGLASS FOR 1MORETRY
🎥 YouTube content 🔜",0,False,https://www.tiktok.com/@1moretry_official/video/7087300461740477702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087300461740477702&source=h5_m,6151213,2458,21077,12143,903808,7087300447819877125,7087300447819877125,72,7087300447819877125,original sound - 1moretry_official,1MoreTry,6.73644443876511e+18,1MoreTry,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087300441943444229.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
0,US,7088412379469434154,1650399617,The different ways people walk.,6587535917023182853,Daniel LaBelle,Watch how we made “Tag You’re It” Pt. 2,0,False,https://www.tiktok.com/@daniel.labelle/video/7088412379469434154?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088412379469434154&source=h5_m,25687201,50817,73464,47367,3670935,7088412341318028078,7088412341318028078,72,7088412341318028078,original sound - daniel.labelle,Daniel LaBelle,6.587535917023183e+18,Daniel LaBelle,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088412386633190187.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
1,GB,7089435339370073349,1650637795,When you have a substitute teacher! #school #teacher #student #fyp #foryoupage #viral,6807374175930549254,Nathan Connor,"Violation Pro! Follow the insta 👆🏾
Work/Collab: nathan@elryagency.co.uk",0,False,https://www.tiktok.com/@nathanconnortv/video/7089435339370073349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089435339370073349&source=h5_m,2615510,3627,3684,8678,360023,7089435320232053509,7089435320232053509,72,7089435320232053509,original sound - nathanconnortv,Nathan Connor,6.807374175930549e+18,Nathan Connor,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089435337545566981.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3bc4fd7a628af6b95d63568c7985ccfe.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#school #teacher #student #fyp #foryoupage #viral,0,0,1,0,1,0,0,0,0,1
2,GB,7094732970321300741,1651871246,Please no no no 🤣 lol spy the fish flying out her mouth at the start 🤣🤣 #nan #nantok,6807103045786059781,Jess and Norma,"🤍

normaandjessinfo@gmail.com",0,False,https://www.tiktok.com/@jessandnorma/video/7094732970321300741?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094732970321300741&source=h5_m,8357546,15669,11469,8643,834116,7094732974008158981,7094732974008158981,72,7094732974008158981,original sound - jessandnorma,Jess and Norma,6.80710304578606e+18,Jess and Norma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094732967855196933.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#nan #nantok,0,0,0,0,0,0,0,0,0,0
3,GB,7088743893067369733,1650476804,Pt 2: outsmarting police in front of her majesty #police #fyp #royalfamily,115350921034756096,SUAT,Just trying 2 make the world dance...,0,False,https://www.tiktok.com/@suatism/video/7088743893067369733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088743893067369733&source=h5_m,27669519,17468,22734,29952,4438040,7088743904345983749,7088743904345983749,72,7088743904345983749,original sound - suatism,SUAT,1.153509210347561e+17,SUAT,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088743908540254981.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5e61a740ec38b82ef9425a23cf3fec7c.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#police #fyp #royalfamily,0,0,0,0,1,0,0,0,0,0
