,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_crushhousekg,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_viral,hash_дуэт,hash_кыргызстан,hash_рек,hash_рекомендации
2,KG,7103371362240056578,1653882530,"Сохраняй, делись и пробуй",6767962885220058118,Toni Gassano,"Путешественник.
Личные и другие видео о путешешествиях
Подписывайся на мою инсту",0,False,https://www.tiktok.com/@toni_gassano_/video/7103371362240056578?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103371362240056578&source=h5_m,364526,91,272,3090,30106,6994575482284984322,6994575482284984322,10033,6994575482284984322,Stan Remix,CMG Trap,,,False,False,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/96894d8eea704eb38e1af46de345ecef,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0a7aca5f770a4873a7b1d6fdf229f87d,False,True,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
3,KG,7100518720736398593,1653218345, ,6891947725971571713,ARGEN,"I will never give up and
I never go back on my word
This is my way🔥
Goal 10.0M",0,False,https://www.tiktok.com/@argenby/video/7100518720736398593?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100518720736398593&source=h5_m,283963,272,76,346,24443,7100518720820284162,7100518720820284162,72,7100518720820284162,original sound - argenby (Contains music from: Chasing But Everyone Sings It - Neonight),"Contains music from: ""Chasing But Everyone Sings It""",6.891947725971572e+18,ARGEN,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100518703963327233.mp3,,False,False,Neonight,Chasing But Everyone Sings It,original sound - argenby (Contains music from: Chasing But Everyone Sings It - Neonight),"Contains music from: ""Chasing But Everyone Sings It""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
4,KG,7072422974816521473,1646676794,POV: сильно хочешь на той,6665317972808138757,graseful__,"moments and for memory
Инст- @graseful__",0,False,https://www.tiktok.com/@graseful__/video/7072422974816521473?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072422974816521473&source=h5_m,749433,641,347,779,29825,7072422967834381058,7072422967834381058,72,7072422967834381058,original sound - graseful__,graseful__,6.665317972808139e+18,graseful__,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072422945657801473.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
5,KG,7080193328561589505,1648485971,💎😍❤️ @dbillions_kids_songs,29253456,Boom boom 💥,"New Official Channel 
@DBillions_kids_songs  🎶",0,False,https://www.tiktok.com/@boomboom_dbillions/video/7080193328561589505?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080193328561589505&source=h5_m,885813,560,116,348,35849,6975130027377625862,6975130027377625862,72,6975130027377625862,original sound - ceoofhi_official (Contains music from: Watermelon Sugar - Harry Styles),"Contains music from: ""Watermelon Sugar""",6.828772033628702e+18,The CEO of Hi,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6975130183955188486.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d28e2d4fa4299446064329505048f674.json,False,False,Harry Styles,Watermelon Sugar,original sound - ceoofhi_official (Contains music from: Watermelon Sugar - Harry Styles),"Contains music from: ""Watermelon Sugar""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,KG,7102403080611745026,1653657082,#cadh #crushhousekg #fyp,6868668461289374721,Crush House,"На 5🍋  сделаем ФАН встречу😍 
 Inst:Crushhouse_",0,False,https://www.tiktok.com/@crushhouse_/video/7102403080611745026?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102403080611745026&source=h5_m,178287,115,15,91,16913,7101942021383867138,7101942021383867138,72,7101942021383867138,original sound - crushhouse_,Crush House,6.868668461289375e+18,Crush House,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102402186235185921.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#cadh #crushhousekg #fyp,1,0,0,1,0,0,0,0,0,0
7,UY,7094529646452051205,1651823910,#fyp #fouryou #Love 🤔,7092031989364671494,user💕,Contact me if you are interested in unmanned printer  Instagram:liuyu8136,0,False,https://www.tiktok.com/@morinanthon/video/7094529646452051205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094529646452051205&source=h5_m,5657370,1878,5887,368,187628,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,#fyp #fouryou #Love,0,0,0,1,0,0,0,0,0,0
0,US,7099450456732142894,1652969621,"some rosin asmr, but also Michael talking in the background and idk what he said #pointeshoes #enpointe #rosin #pointeshoe",6945559771232650246,Eva Nys Photography,"24 year old dance photographer 📍NYC
All business: evanysphotography@gmail.com",0,False,https://www.tiktok.com/@evanysphoto/video/7099450456732142894?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099450456732142894&source=h5_m,2578718,159,124,260,57122,7099450397546302250,7099450397546302250,72,7099450397546302250,original sound - evanysphoto,Eva Nys Photography,6.94555977123265e+18,Eva Nys Photography,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099450445956959018.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#pointeshoes #enpointe #rosin #pointeshoe,0,0,0,0,0,0,0,0,0,0
1,KG,7102119551000644865,1653591068,братишкамго менин,7094164509891412998,Juma Imanaliev,,0,False,https://www.tiktok.com/@jumaimanaliev/video/7102119551000644865?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102119551000644865&source=h5_m,102029,16,15,53,604,7102119541311818498,7102119541311818498,72,7102119541311818498,original sound - jumaimanaliev,Juma Imanaliev,7.094164509891413e+18,Juma Imanaliev,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102119519207901954.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
2,KG,7103565661380594946,1653927767, ,6981098857569747974,Oscar Rise 🇰🇬,"Инклюзивный ТикТок ♿️
Переходите в Инстаграм 👇🏻",0,False,https://www.tiktok.com/@oscarrise/video/7103565661380594946?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103565661380594946&source=h5_m,211574,241,147,256,7310,7103565661422619393,7103565661422619393,72,7103565661422619393,original sound - oscarrise,Oscar Rise 🇰🇬,6.981098857569748e+18,Oscar Rise 🇰🇬,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103565648043428610.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
3,KG,7101677863883033857,1653488229,O!Store дарит PowerBank😍 #ostorekg #рекомендации #fyp,7096010185650848769,ostore.kg,"Интернет-магазин O!Store

Тебе нужен смартфон — тебе нужен O!Store

0705 007 000",0,False,https://www.tiktok.com/@ostore.kg/video/7101677863883033857?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101677863883033857&source=h5_m,789583,206,55,126,36602,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,#ostorekg #рекомендации #fyp,0,0,0,1,0,0,0,0,0,1
4,KZ,7102795783208029442,1653748515,Мой iнst:  samarou.me #fakebody,6932083084918588418,Эркебаева Самара,"📍Almaty
Я в 🅽🆄🆃🆂on ⤵️",0,False,https://www.tiktok.com/@samarou/video/7102795783208029442?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102795783208029442&source=h5_m,2169902,409,1119,1108,106191,7102795795644451585,7102795795644451585,72,7102795795644451585,original sound - samarou,Эркебаева Самара,6.932083084918588e+18,Эркебаева Самара,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102795788715395841.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#fakebody,0,0,0,0,0,0,0,0,0,0
5,TR,7093411339556719874,1651563529, ,7092834344667497473,heves007,"Heves güzel

 Heves guzel Yedek hesab",0,False,https://www.tiktok.com/@heves007/video/7093411339556719874?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093411339556719874&source=h5_m,12797290,1185,770,1420,137837,6939813781522369282,6939813781522369282,10036,6939813781522369282,The Magic Bomb (Questions I Get Asked) [Extended Mix],Hoàng Read,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e6820746ae624d4ca0e8cbb18f7099af,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0848a6fe025445d4b8ceb294eff8b397,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1563939400', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,KG,7101356467340545281,1653413398,🤣That was really hot,7003607668401308673,DBillions_kids_songs,DBillions is the most popular kids songs youtube channel 💫,0,False,https://www.tiktok.com/@dbillions_kids_songs/video/7101356467340545281?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101356467340545281&source=h5_m,3806753,672,782,4011,92194,6896221138586699778,6896221138586699778,10033,6896221138586699778,My Name Is,D Billions,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a049073a52b94c868fa9ab9152c600ba,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0774abed07a545729418455962f68371,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1540589086', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
7,IT,7097750182640520453,1652573746, ,7004801139778716678,Pengpeng,@k2309527,0,False,https://www.tiktok.com/@kristina_giugno_friendly/video/7097750182640520453?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097750182640520453&source=h5_m,7059994,280,1823,4660,91676,6460272931347008269,6460272931347008269,22,6460272931347008269,Jubel (Original Mix),Klingande,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a9ca06a23b05440682aea5358d21ef67,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/139559e401424c18bc3634f9eec6af53,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '954306506', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
0,KG,7077468518710643970,1647851552, ,6720612365883458566,какая-то баба,Дана,0,False,https://www.tiktok.com/@iamtotosha/video/7077468518710643970?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077468518710643970&source=h5_m,2800897,1344,1078,651,97525,7064133478291442434,7064133478291442434,72,7064133478291442434,original sound - roshenmoon (Contains music from: Mon ami - #Ratata - Serena & Andrei Banuta),"Contains music from: ""Mon ami - #Ratata""",6.881646000626402e+18,rroshenn,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7064133482985130754.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0698080d80d1b81174a5dfe824bbb21e.json,False,False,Serena & Andrei Banuta,Mon ami - #Ratata,original sound - roshenmoon (Contains music from: Mon ami - #Ratata - Serena & Andrei Banuta),"Contains music from: ""Mon ami - #Ratata""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
1,KG,7095420314619890946,1652031281,Чап апче чап #маковоеполе,6890784796315026437,🌙,,0,False,https://www.tiktok.com/@sayanax_/video/7095420314619890946?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095420314619890946&source=h5_m,3823800,3784,11103,364,209959,7074912610465975067,7074912610465975067,10036,7074912610465975067,Se Acabo (feat. Method Man) (Remix),The Beatnuts,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/83967713a929434f8e9e7f3d45d7abc1,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/90a3d2fbdde743b1ad7a58b5ba95f3d9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '322754275', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,#маковоеполе,0,0,0,0,0,0,0,0,0,0
2,KG,7082016909872336129,1648910557,Бул биздин менталитет🤷🏻‍♀️ #медиапуть,7080083892073563138,Нам по пути💫,HUMOR by «МЕДИА ПУТЬ» ☄️,0,False,https://www.tiktok.com/@nam.po.puti/video/7082016909872336129?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082016909872336129&source=h5_m,923205,357,305,956,54589,7075693687333750785,7075693687333750785,10033,7075693687333750785,Kõk tu,Ирина Кайратовна & Shiza,,,False,False,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cb0c85f615d142828f04b2976309f669,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/02414dfbcfbc4128999d86c7ae2e2c31,False,True,,,,,[],0,0,Kyrgyzstan,#медиапуть,0,0,0,0,0,0,0,0,0,0
3,KG,7072731318328528129,1646748586,#рек,6878513665029555202,✨,"Качество твоих видео не важны, важны твои человеческие качества✨",0,False,https://www.tiktok.com/@__fantik___/video/7072731318328528129?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072731318328528129&source=h5_m,1130374,798,917,1680,87774,7072731309528992514,7072731309528992514,72,7072731309528992514,original sound - __fantik___,✨,6.878513665029555e+18,✨,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072731295679597313.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#рек,0,0,0,0,0,0,0,0,1,0
4,PK,7099076339965201691,1652882514, ,6769963763124126725,shahrukh86786,"Youtube Pay Ao
       👇🏻
https://youtube.com/channel/UCNC6AwM4RHb6yRVWMEA4xVw",0,False,https://www.tiktok.com/@chhotking/video/7099076339965201691?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099076339965201691&source=h5_m,2676381,769,263,1462,44534,6740537509421337345,6740537509421337345,24,6740537509421337345,original sound - mdshoebabrar,Md Shoeb Abrar,6.547728531462297e+18,Md Shoeb Abrar,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/1645640330001457.mp3,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7801e8f809444983f16c23f631b8ffc9.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
5,KG,7103402707783879937,1653889828,#gta5 #bmw #e34 #sloumo #fy,7010095061266678785,✯ 𝐀𝐌𝐆.𝐌𝐎𝐃 ✯,".                                              ⬆️
ПРИНИМАЕМ ЗАКАЗЫ",0,False,https://www.tiktok.com/@amg.mod/video/7103402707783879937?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103402707783879937&source=h5_m,129440,103,355,1547,7756,7103402707377736449,7103402707377736449,72,7103402707377736449,original sound - amg.mod,✯ 𝐀𝐌𝐆.𝐌𝐎𝐃 ✯,7.010095061266679e+18,✯ 𝐀𝐌𝐆.𝐌𝐎𝐃 ✯,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103402681913379585.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#gta5 #bmw #e34 #sloumo #fy,0,0,0,0,0,0,0,0,0,0
6,KG,7083356905132903681,1649222550,#aiymka #top #рккомендации,7021558337998586886,Айымка❤,"insta: @aiymka_bka
КАНАЛ САТЫЛАТ АЛУУ БОЮНЧА ВАТСАП НОМЕРГЕ ЖАЗЫНЫ👇
0709966942",0,False,https://www.tiktok.com/@aiymka_offficlal_kg/video/7083356905132903681?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083356905132903681&source=h5_m,378571,69,19,190,11082,7083356884874431234,7083356884874431234,72,7083356884874431234,original sound - aiymka_offficlal_kg (Contains music from: House of the Rising Sun - Remastered - The Animals),"Contains music from: ""House of the Rising Sun - Remastered""",7.021558337998587e+18,Айымка❤,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7083356888376544002.mp3,,False,False,The Animals,House of the Rising Sun - Remastered,original sound - aiymka_offficlal_kg (Contains music from: House of the Rising Sun - Remastered - The Animals),"Contains music from: ""House of the Rising Sun - Remastered""",[],0,0,Kyrgyzstan,#aiymka #top #рккомендации,0,0,0,0,0,0,0,0,0,0
7,KG,7092298497734561025,1651304425,#Feeltherhythm #врек #hiphop #fyp,6516806200004263938,Туташова Ширин,"Хореограф, Танцор 
insta: @sij1_
22 y.o",0,False,https://www.tiktok.com/@tutawka/video/7092298497734561025?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092298497734561025&source=h5_m,1613209,1915,2195,5554,98300,7075020240287042306,7075020240287042306,72,7075020240287042306,original sound - tutawka,Туташова Ширин,6.516806200004264e+18,Туташова Ширин,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7075020236323703553.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1b8532f47085dfe1b480d5fed1063af4.json,False,False,,,,,[],0,0,Kyrgyzstan,#Feeltherhythm #врек #hiphop #fyp,0,0,0,1,0,0,0,0,0,0
0,UA,7095655812881714438,1652086115,#смішні #відео,6990754267212973062,BLADE,"🎥
    🔥🔥Підпишись🔥🔥
          З нами завжди весело!
       Корпорація сміху",0,False,https://www.tiktok.com/@blade_1.1/video/7095655812881714438?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095655812881714438&source=h5_m,1920236,1042,4391,210,229180,7095655715133573893,7095655715133573893,72,7095655715133573893,original sound - blade_1.1 (Contains music from: chimpanzee chants - Bytes),"Contains music from: ""chimpanzee chants""",6.990754267212973e+18,BLADE,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095655779269282565.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d3c259e8a11a731080ad79b4404dbab4.json,False,False,Bytes,chimpanzee chants,original sound - blade_1.1 (Contains music from: chimpanzee chants - Bytes),"Contains music from: ""chimpanzee chants""",[],0,0,Kyrgyzstan,#смішні #відео,0,0,0,0,0,0,0,0,0,0
1,KG,7077945956771155202,1647962714,@lolopepe_2 🌚 fake body,7077933113141904385,Элька🫶🏻,"В тот не смогла зайти, теперь я тут😭
Переходи в инсту🫶🏻",0,False,https://www.tiktok.com/@elkatiin/video/7077945956771155202?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077945956771155202&source=h5_m,889752,225,160,718,68853,7075534292511689498,7075534292511689498,72,7075534292511689498,Cool for summer x Pony (Contains music from: Pony - Ginuwine),"Contains music from: ""Pony""",6.768412728564254e+18,Kuya Magik,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7075534269686369050.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d652b7d2c3a023db6f701ec06bf98baa.json,False,False,Ginuwine,Pony,Cool for summer x Pony (Contains music from: Pony - Ginuwine),"Contains music from: ""Pony""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
2,KG,7077248098682047746,1647800231,I am the champion now😂  #ajara_,6884571240406909954,Ajara_alisherovna,"Follow me 🥰
inst:ajar_1ife",0,False,https://www.tiktok.com/@ajar_a_/video/7077248098682047746?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077248098682047746&source=h5_m,743710,846,81,144,40271,7028284230153112325,7028284230153112325,72,7028284230153112325,original sound - davolaf (Contains music from: Godzilla - Eminem),"Contains music from: ""Godzilla""",6.864365013638252e+18,Davolaf,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7028284318392994565.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a6ace62434d8cf96ec55493c143e865d.json,False,False,Eminem,Godzilla,original sound - davolaf (Contains music from: Godzilla - Eminem),"Contains music from: ""Godzilla""",[],0,0,Kyrgyzstan,#ajara_,0,0,0,0,0,0,0,0,0,0
