,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_comedia,hash_ecuador,hash_foryou,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_paratii,hash_tiktok,hash_viral
7,EC,7102983145766538501,1653792141,xᴅ#crzgf,6988298326262170630,Justin ♡,ᴊ❤︎ᴋ,0,False,https://www.tiktok.com/@justin._1k/video/7102983145766538501?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102983145766538501&source=h5_m,155090,223,432,659,13745,7100714886354815750,7100714886354815750,72,7100714886354815750,original sound - mlcpwa,Me Lo Contaron Por WhatsApp,6.806847678316938e+18,Me Lo Contaron Por WhatsApp,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100714900057508614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18a9c5017a64c3f7833da49555ba4f19.json,False,False,[],0,0,,,,,Ecuador,#crzgf,0,0,0,0,0,0,0,0,0,0
0,PE,7103202897826942214,1653843305, ,7102845020016870405,user5244906579647,For you⤵️⤵️⤵️⤵️🍑🍑🍑,0,False,https://m.tiktok.com/v/7103202897826942214.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103202897826942214&source=h5_m,2751938,239,1495,1237,63768,7103167651098151686,7103167651098151686,72,7103167651098151686,ČHÈČĶ МŶ þÒŖŅŐ ĨŃ МŶ βĨÒ,agtmv19,7.087525055211718e+18,agtmv19,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103167659373595398.mp3,,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
1,EC,7098541110372388102,1652757900,CONFIRMEN #jajaja #sigueme IG JUANFRANFZ15 #pilas #parati #dalelike #viral #risa #tiktokecuador #comedia #humor #fyq,6805684212345046021,Juanfran 🇪🇨❤️,"DE LEY 🔥
CUALQUIER COSA AL IG 😊
Cuenta Secundaria
@soyeljuanfran 
YouTube ⬇️",0,False,https://m.tiktok.com/v/7098541110372388102.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098541110372388102&source=h5_m,1499213,429,2664,5148,130775,6942416356516038657,6942416356516038657,10033,6942416356516038657,Sorbito De Champagne,Pastor López,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3678f9a9f9c844d09ae6136a78135dff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/568134c2841b42cab911cd18bd12bb3c,False,True,[],0,0,,,,,Ecuador,#jajaja #sigueme #pilas #parati #dalelike #viral #risa #tiktokecuador #comedia #humor #fyq,1,0,0,0,0,1,1,0,0,1
2,DE,7103134301285256454,1653827334,Nudeln ♥️ #kanisrezepte,6910282876065039365,Kani’s Rezepte,"Einfache&Leckere Rezepte✨
📧: kanisrezepte@gmx.de
⬇️INSTAGRAM⬇️",0,False,https://m.tiktok.com/v/7103134301285256454.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103134301285256454&source=h5_m,1135937,57,3542,158,46601,7057270407434406661,7057270407434406661,10036,7057270407434406661,Ela Já Tá Louca,Anderson Neiff & John Johnis,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/731d965d34c8427eb02320385fa6e841,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b4f6974d31d04c6ab4d92d9cb87c8bee,False,True,[],0,0,,,,,Ecuador,#kanisrezepte,0,0,0,0,0,0,0,0,0,0
3,AR,7101011856852143366,1653333163,COCHINAE 🐶👹 #cochinae #juliannososa #argentina #challenge #viral #fyp #EA || IG : Escobeditto || Youtube : Escobeditto || Twitch : Escobedittto 💜🐶👀,7034006214544098310,Tiago Escobedo,"Manaos de cola 🥤 & pitusas de mouse de chocolate 🍪
EAAAAA 🤪",0,False,https://m.tiktok.com/v/7101011856852143366.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101011856852143366&source=h5_m,19065371,10217,47036,75748,1738529,7101011852771150597,7101011852771150597,72,7101011852771150597,original sound - escobeditto00,Tiago Escobedo,7.034006214544098e+18,Tiago Escobedo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101011855509900037.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e624f8bdd5df0a74c1645e99902a817d.json,False,False,[],0,0,,,,,Ecuador,#cochinae #juliannososa #argentina #challenge #viral #fyp #EA,0,0,0,1,0,0,0,0,0,1
4,EC,7100198056083164422,1653143686,✨Stock agotado.,6684786723417654278,Modatec,"👨🏻‍💻|  [ TIENDA FÍSICA y ONLINE ] 😎
📱|〈 IPHONES - XIAOMI - SAMSUNG 〉",0,False,https://m.tiktok.com/v/7100198056083164422.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100198056083164422&source=h5_m,2295844,2271,2604,4835,132109,7066189142065154821,7066189142065154821,10036,7066189142065154821,ULTRA SOLO,Polimá Westcoast & Pailita,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b08924340e0c416480d318619dea50d0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/35571bf60e884ee7b4763931766657f4,False,True,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
5,US,7096932640661490986,1652383396,Cuando dices 13 🥲,6965691408477291525,alebamaaa,"Streamer #Twitch Alebamaaa
Cubana 🇨🇺 Mexicana 🇲🇽
La Mexicana del Guasmo 🇪🇨",0,False,https://m.tiktok.com/v/7096932640661490986.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096932640661490986&source=h5_m,1384895,755,1848,6538,199605,7095441003808590597,7095441003808590597,72,7095441003808590597,original sound - townicortes,Towni,6.903163542913091e+18,Towni,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095441013447133958.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ab5a5bda2813c8e0b8caa7b13930e132.json,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
6,EC,7103005563658833158,1653797364,"Ya no mientan sobre sweatcoins, o también ya no digan que entren al link de ustedes para que salgan ustedes beneficiosos y ganen por invitar #sweatcoinapp #ganardinero #fyp #viral",6994310375621772294,La chica del sweatcoins,"¡Tú me apoyas y yo te apoyo a ti!
⬇️ Este es el link ⬇️",0,False,https://m.tiktok.com/v/7103005563658833158.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103005563658833158&source=h5_m,279095,1141,369,10,22515,7085831467712677889,7085831467712677889,10033,7085831467712677889,Te Felicito,Shakira & Rauw Alejandro,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2ea432fdf63f46fba3258fc336aa42b3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/542b7265165e44e983a61de12a5c845f,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619007597', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#sweatcoinapp #ganardinero #fyp #viral,0,0,0,1,0,0,0,0,0,1
7,KR,7102425457756245250,1653662292,#POV : an starter idol & a strict manager #fyp #trend #gomigomi #yukasungfamily,82635728445,YUKA유카,"Insta:@bjyuka 
YT: YUKACHANNEL 
🤰➡️🤱 
JAPANESE lives in 🇰🇷
A new YT video⏬",0,False,https://m.tiktok.com/v/7102425457756245250.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102425457756245250&source=h5_m,5177829,379,360,1953,467328,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,[],0,0,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",Ecuador,#POV #fyp #trend #gomigomi #yukasungfamily,0,0,0,1,0,0,0,0,0,0
0,EC,7090563427118206214,1650900448,#eathealthy #food #recipesoftiktok #healthyliving #viral #recetasfaciles #Lifestyle #fypシ #Fitnessmotivation #fitness #fastrecipes,6917011205241308166,Nathaliablogg🥗💁🏽‍♀️,"Jesus is King👑
Healthy life 🥗💪🏽
Wifey 💍
Team Minaj💓",0,False,https://www.tiktok.com/@nathaliadonoso/video/7090563427118206214?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090563427118206214&source=h5_m,8164079,1387,6739,18508,503099,6807639165665019906,6807639165665019906,10033,6807639165665019906,Break My Heart,Dua Lipa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4e885ec3c6374ab6a07d1466928d918c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b684cafc1af0467d854569d7c859356c,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1495799742', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#eathealthy #food #recipesoftiktok #healthyliving #viral #recetasfaciles #Lifestyle #fypシ #Fitnessmotivation #fitness #fastrecipes,0,0,0,0,1,0,0,0,0,1
1,EC,7102218789684661510,1653614177,#colegio_tecnico sebass se lucio🤩,6744814991533261829,MILUSKA MAHOLY🥰,🥱,0,False,https://www.tiktok.com/@miluuuu1526/video/7102218789684661510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102218789684661510&source=h5_m,438497,0,501,46,51780,7102218758667635462,7102218758667635462,72,7102218758667635462,original sound - miluuuu1526,MILUSKA MAHOLY🥰,6.744814991533262e+18,MILUSKA MAHOLY🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102218769279240966.mp3,,False,False,[],0,0,,,,,Ecuador,#colegio_tecnico,0,0,0,0,0,0,0,0,0,0
2,US,7103598227844336901,1653935349,Este es el proceso de elaboración de la panela 👌🙏 y cómo se llama en tu país ?,6906124673559413766,Los_Escachaitos,"Si deseas apoyarnos puedes hacer tu donación 
en el link de abajo👇💕🥰gracias🙏",0,False,https://www.tiktok.com/@los_escachaitos/video/7103598227844336901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103598227844336901&source=h5_m,370848,465,128,189,48136,7103598232730749702,7103598232730749702,72,7103598232730749702,original sound - los_escachaitos,Los_Escachaitos,6.906124673559414e+18,Los_Escachaitos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103598244017507077.mp3,,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
3,EC,7102238292560612613,1653618715,Buen vendedor @el_patron593 @elheder #parati #viral #ecuador🇪🇨 #tendencia,6794235446596699141,Andy Garcia tv,Para más Videos divertidos en mi Instagram ❤️,0,False,https://www.tiktok.com/@andygarciatv/video/7102238292560612613?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102238292560612613&source=h5_m,4379612,2776,23853,47153,349626,7102238250068216582,7102238250068216582,72,7102238250068216582,original sound - andygarciatv,Andy Garcia tv,6.794235446596699e+18,Andy Garcia tv,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102238250235972357.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/743f9586fe16c7957d05d705f14aba90.json,False,False,[],0,0,,,,,Ecuador,#parati #viral #ecuador🇪🇨 #tendencia,0,1,0,0,0,0,1,0,0,1
4,EC,7080248499891227910,1648498816,Responder a @nayelipo6 #viral #fyp #ecuador #foryou,6659129235224920070,CarlaBucaram,"insta: @Carlabucaramm
Me rio con ustedes.",0,False,https://www.tiktok.com/@carla.bucaram/video/7080248499891227910?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080248499891227910&source=h5_m,851589,492,149,185,82866,7080248492513364741,7080248492513364741,72,7080248492513364741,original sound - carla.bucaram,CarlaBucaram,6.65912923522492e+18,CarlaBucaram,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080248485094345477.mp3,,False,False,[],0,0,,,,,Ecuador,#viral #fyp #ecuador #foryou,0,1,1,1,0,0,0,0,0,1
5,EC,7073640038776589573,1646960165,Jajajajajajj estos tik tok,6778697199780086790,Don Day,,0,False,https://www.tiktok.com/@donday/video/7073640038776589573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073640038776589573&source=h5_m,6277368,603,2228,7734,331680,6675708049157573382,6675708049157573382,72,6675708049157573382,original sound - samdrapopis,samda@2000@$,6.641382682624688e+18,samda@2000@$,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1629823968385029.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ac4bdf0ac45fd64cac871713616ede04.json,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
6,EC,7102596284300741894,1653702068,😳 #fypage,6954492264509178886,valentinaof.4,"✨Cuenta secundaria ✨
⬇️⬇️⬇️⬇️⬇️⬇️⬇️",0,False,https://www.tiktok.com/@valentinaof.22/video/7102596284300741894?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102596284300741894&source=h5_m,5541726,835,50409,390,403653,7072828456077118213,7072828456077118213,72,7072828456077118213,el que usa mi audios gay (Contains music from: Duro 2 Horas - Faraón Love Shady),"Contains music from: ""Duro 2 Horas""",7.054315193766168e+18,Chappi_XD,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072828463626996485.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/aa6aae7a376fef6115151e0fe03e6602.json,False,False,[],0,0,Faraón Love Shady,Duro 2 Horas,el que usa mi audios gay (Contains music from: Duro 2 Horas - Faraón Love Shady),"Contains music from: ""Duro 2 Horas""",Ecuador,#fypage,0,0,0,0,0,0,0,0,0,0
7,CO,7093573758396501254,1651601346,ctg 🧡,266003088296325120,Yurielkys Ojeda,sígueme en insta: @yurielkys.ojeda 👀,0,False,https://www.tiktok.com/@yurielkysojeda/video/7093573758396501254?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093573758396501254&source=h5_m,6392622,2585,1476,2236,774812,7082370286401702683,7082370286401702683,24,7082370286401702683,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7082370305552829210.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/241863689ab47c011269273c5f206d17.json,False,False,[],0,0,WILLOW,Wait a Minute!,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",Ecuador,,0,0,0,0,0,0,0,0,0,0
0,ES,7073878714047597830,1647015735,Trabajos y lecturas de tarot #vidente ig:eltarotdelola_official,6845972189800940550,Lola,"Mi instagram , Tiradas de cartas ⬆️y rituales 🔮⚠️esta es mi única cuenta⚠️",0,False,https://m.tiktok.com/v/7073878714047597830.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073878714047597830&source=h5_m,37125065,22638,179291,11887,2996220,7073878668803705606,7073878668803705606,72,7073878668803705606,original sound - eltarotdelola,Lola,6.845972189800941e+18,Lola,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073878697601813254.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6c9218f0b0963a368c0ed3e495f13266.json,False,False,[],0,0,,,,,Ecuador,#vidente,0,0,0,0,0,0,0,0,0,0
1,EC,7100295401886027013,1653166354,"Yo soy de Ecuador, de donde son ustedes?😂 #fyp #parati #humor",6783126008225874949,Gigi Mieles,"Sígueme en IG 📷 ✨
Allá también reímos mucho💕",0,False,https://m.tiktok.com/v/7100295401886027013.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100295401886027013&source=h5_m,1677877,757,1379,4345,165590,7063938275701984006,7063938275701984006,72,7063938275701984006,original sound - r_o_b_l_o_x_1241 (Contains music from: Donde Yo Vivo - Dj Firulai),"Contains music from: ""Donde Yo Vivo""",6.881830507840374e+18,ROBLOX 👉🏻👈🏻,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063938272057903878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/25ee37281cfa5adb822d4d720b3a2088.json,False,False,[],0,0,Dj Firulai,Donde Yo Vivo,original sound - r_o_b_l_o_x_1241 (Contains music from: Donde Yo Vivo - Dj Firulai),"Contains music from: ""Donde Yo Vivo""",Ecuador,#fyp #parati #humor,0,0,0,1,0,1,1,0,0,0
2,EC,7078345564500348165,1648055755,#fans #luisitocomunica #wadirum #jordan #jabonnatural,6882715890442880001,Lusitocomunica,"Fans de Luisito Comunica 
Vamos por el MILLÓN 
SOLO DEPENDE DE USTEDES 
!VAMOS!",0,False,https://m.tiktok.com/v/7078345564500348165.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078345564500348165&source=h5_m,7394257,293,180,1051,252460,7078345547874077446,7078345547874077446,72,7078345547874077446,original sound - luisito.el.comunicador,Lusitocomunica,6.88271589044288e+18,Lusitocomunica,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078345552777906949.mp3,,False,False,[],0,0,,,,,Ecuador,#fans #luisitocomunica #wadirum #jordan #jabonnatural,0,0,0,0,0,0,0,0,0,0
3,CO,7100315294605921542,1653170983,"También pasa aquí en tik tok, perdón por traumarlos #cirugia #recuperacion #sísepuede💞",6806679653206574085,🌺MalejiiTa InchiMa🌺,"~Ayer~ Es pasado
~Hoy~ Una nueva oportunidad
😍🌹✨
IG: malejiitainchima",0,False,https://m.tiktok.com/v/7100315294605921542.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100315294605921542&source=h5_m,8005533,1518,712,1277,217414,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,[],0,0,,,,,Ecuador,#cirugia #recuperacion #sísepuede💞,0,0,0,0,0,0,0,0,0,0
4,EC,7092517838555991302,1651355495,La desesperación que ha de haber sentido :( ⚠️TODO ES FALSO⚠️ #catalinasantana #sinsenossihayparaiso #elfinaldelparaiso #novela #ssshp #efdp #foryoupage #fyp #xyzbca,6925486902335865861,Irina soy tu gatito,que onda gente,0,False,https://m.tiktok.com/v/7092517838555991302.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092517838555991302&source=h5_m,530700,169,148,731,41522,7092517798622743301,7092517798622743301,72,7092517798622743301,original sound - efdpx (Contains music from: Tongue - Maribou State & Holly Walker),"Contains music from: ""Tongue""",6.925486902335866e+18,Irina soy tu gatito,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092517822886578950.mp3,,False,False,[],0,0,Maribou State & Holly Walker,Tongue,original sound - efdpx (Contains music from: Tongue - Maribou State & Holly Walker),"Contains music from: ""Tongue""",Ecuador,#catalinasantana #sinsenossihayparaiso #elfinaldelparaiso #novela #ssshp #efdp #foryoupage #fyp #xyzbca,0,0,0,1,0,0,0,0,0,0
5,EC,7094032636296858885,1651708187,#viral vallan a mi ig noeliazavala3 los espero😳,6987078522816840710,Pelada H tu mujer,abran el link para entrar a whats,0,False,https://m.tiktok.com/v/7094032636296858885.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094032636296858885&source=h5_m,1761820,634,134,828,155512,7038982678271544069,7038982678271544069,10036,7038982678271544069,Sway (Sped Up Version),Michael Bublé,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8d38123e3caf473081c33fe9eb11d06b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f97f2b3227bb4a0eb8dd03c8e1e5c693,False,True,[],0,0,,,,,Ecuador,#viral,0,0,0,0,0,0,0,0,0,1
6,FR,7091331716689743110,1651079330,#twd #fypシ #edit #negan #thewalkingdead #fyp #negantwd #twdedit,6934795640212685829,🧟‍♂️twd🧟‍♂️,"<33
300k<3
Please don’t spam like😒",0,False,https://m.tiktok.com/v/7091331716689743110.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091331716689743110&source=h5_m,18905402,8469,8209,1432,2419140,7083353042510154502,7083353042510154502,72,7083353042510154502,original sound - wandaaeps (Contains music from: Transgender - Crystal Castles),"Contains music from: ""Transgender""",6.911192284927297e+18,Katy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083353051729283845.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2a5475eb9f23f86d5b1ec152d47641a7.json,False,False,[],0,0,Crystal Castles,Transgender,original sound - wandaaeps (Contains music from: Transgender - Crystal Castles),"Contains music from: ""Transgender""",Ecuador,#twd #fypシ #edit #negan #thewalkingdead #fyp #negantwd #twdedit,0,0,0,1,1,0,0,0,0,0
