,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_bissautiktok,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_guinebissautiktok,hash_tiktok,hash_trending,hash_viral
2,FR,7086104581154819333,1649862292,#duo avec @twinsdiaries,6994141496668587013,DaliaBueno2🖤💙💚♥️,"DUO♥️RESPECT 🙏HUMOUR🤣
💖💙💜🖤💗💚🧡🤎❤️‍🔥",0,False,https://www.tiktok.com/@daliabueno2/video/7086104581154819333?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086104581154819333&source=h5_m,959512,2526,2175,494,72403,6861002935258580993,6861002935258580993,10033,6861002935258580993,Slowly,Meddy,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7f9451387d7d46429594b90c2058683b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d96edd1881ed4697af9319a5fff5c6cd,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1271005485', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#duo,0,0,0,0,0,0,0,0,0,0
3,NG,7102966033081732357,1653788155,Liverpool 🆚 Real Madrid (0-1)🔥😲 Congratulations @realmadrid #uclfinal #championsleague2022 @liverpoolfc #tiktokfootball .#realmadrid  Please follow up for more..,7094064066399224838,Apex11,"|A Football Fantasy page🥅
|⚽ Football match highlights ⚽🎥🎞️
let's make it 10k",0,False,https://www.tiktok.com/@apex11_/video/7102966033081732357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102966033081732357&source=h5_m,130901,14,294,3283,5883,7102966029696994054,7102966029696994054,72,7102966029696994054,original sound - apex11_,Apex11,7.094064066399225e+18,Apex11,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102966036370180870.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#uclfinal #championsleague2022 #tiktokfootball #realmadrid,0,0,0,0,0,0,0,0,0,0
4,NG,7084103946142256389,1649396485,How to remove excess Gloss from the lips,6691689894664897537,Kely_glow,"✅LOVER OF GOD 
🟡PROFESSIONAL MAKEUP 💄 TUTOR 
CHAT ME ⬇️⬇️⬇️⬇️",0,False,https://www.tiktok.com/@kely_glow0/video/7084103946142256389?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084103946142256389&source=h5_m,1772944,130,178,2227,80687,7070076143433403142,7070076143433403142,10036,7070076143433403142,Who dey come (cruise beat),Son of Ika,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a0fa39ddff94418c9e8052751a83fed7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/480a11168c4945f0a3e83f3f8a9db086,False,True,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
5,NG,7087256162692762886,1650130415,Wishing us a happy Easter 💕💕#fyp #unclewowo #foryou #officialunclewowo #mcwowo #funny #nigeriantiktok #nigeriancomedy #englishspells #tiktokviral #celebrateeaster #Homecoming #footballskills #ramadan2022 #easter #eastersunday,6811785768932934662,Uncle Wowo,"Help us get to 1M followers🙏ENDTIME TEACHER 😂
PROFESSOR OF STRONG WORS💯😜",0,False,https://www.tiktok.com/@officialunclewowo/video/7087256162692762886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087256162692762886&source=h5_m,3376024,2521,13225,75860,115076,7087256130799340294,7087256130799340294,72,7087256130799340294,original sound - officialunclewowo,Uncle Wowo,6.811785768932935e+18,Uncle Wowo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087256159748655878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/94e99ed72f7da9f5d2a660c16027b1f1.json,False,False,,,,,[],0,0,Guinea-Bissau,#fyp #unclewowo #foryou #officialunclewowo #mcwowo #funny #nigeriantiktok #nigeriancomedy #englishspells #tiktokviral #celebrateeaster #Homecoming #footballskills #ramadan2022 #easter #eastersunday,0,1,0,0,1,0,0,0,0,0
6,US,7075121152779242794,1647305012,Happiness is the most important #michaeljackson #fyp,7008767544329405446,Michael Jackson-,"Michael Jackson Dance love ❤️ 
👇A local fan of Michael Jackson ❤️👇",0,False,https://www.tiktok.com/@goodtimes187/video/7075121152779242794?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075121152779242794&source=h5_m,956508,274,680,14335,51845,7075121208047618862,7075121208047618862,72,7075121208047618862,original sound - goodtimes187,Michael Jackson-,7.008767544329405e+18,Michael Jackson-,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075121230667352875.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/93b12acfbe1a73a8dd2492e1d3811b53.json,False,False,,,,,[],0,0,Guinea-Bissau,#michaeljackson #fyp,0,0,0,0,1,0,0,0,0,0
7,GB,7087973389758958854,1650297407,Turn around and level up babe! #fashion #catwalk #catwalkchallenge #catwalker #meninheels #dragenergy #jazbazmaz #fyp #foryourpage #fypシ #fy #trending #viral #queertiktok #nonbinary #nonbinaryfashion,6978947657918546950,jazbazmaz,Drag Energy Catwalk workshop creator. Queer activism through joy and visibility!,0,False,https://www.tiktok.com/@jazbazmaz/video/7087973389758958854?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087973389758958854&source=h5_m,369255,152,121,964,11547,6580213968705424134,6580213968705424134,74,6580213968705424134,Level Up,Ciara,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/995922e44ac243578036dda5f59cb61c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2ca1dc7d8c3a4af48b6e485c6b21e676,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1457397754', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#fashion #catwalk #catwalkchallenge #catwalker #meninheels #dragenergy #jazbazmaz #fyp #foryourpage #fypシ #fy #trending #viral #queertiktok #nonbinary #nonbinaryfashion,0,0,0,1,1,1,0,0,1,1
0,GW,7102014249416871174,1653566552,#bissautiktok🇬🇼❤️ #Eurovision2022 #nova9SEBeTheStar,6856477751513187334,Malal Zion Malal Bah,,0,False,https://www.tiktok.com/@malalzionmalalbah/video/7102014249416871174?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102014249416871174&source=h5_m,2161,10,1,5,123,7100927501500812038,7100927501500812038,72,7100927501500812038,original sound - motivations_delavie,Motivations de la vie,7.08752194158307e+18,Motivations de la vie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100927525471161093.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/42f383bf6b640a04cba58fc370cf592d.json,False,False,,,,,[],0,0,Guinea-Bissau,#bissautiktok🇬🇼❤️ #Eurovision2022 #nova9SEBeTheStar,1,0,0,0,0,0,0,0,0,0
1,GW,7075069489909484805,1647292984,#tiktokbissau🇬🇼🇬🇼❤️ #tiktokguinébissau🇬🇼 #tiktokportugal🇵🇹 #foryoupage #fyp #foryou #fy #humor #tiktok2022 #guigui,6992158359924589574,dalilamgomesgb24,"Guineense🇬🇼♥️
Jornalista & Ativista
Co-fundador de Nha Casa GB🇬🇼",0,False,https://www.tiktok.com/@its.me.dalilamgomes24/video/7075069489909484805?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075069489909484805&source=h5_m,86027,283,433,5546,1900,7075069469231483653,7075069469231483653,72,7075069469231483653,original sound - its.me.dalilamgomes24,dalilamgomesgb24,6.99215835992459e+18,dalilamgomesgb24,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075069466412862214.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#tiktokbissau🇬🇼🇬🇼❤️ #tiktokguinébissau🇬🇼 #tiktokportugal🇵🇹 #foryoupage #fyp #foryou #fy #humor #tiktok2022 #guigui,0,1,1,1,1,0,0,0,0,0
2,GB,7074198375616253190,1647090162,#fyp #foryou #satisfying,7017727696545940485,ategat,Hi🙋‍♀️,0,False,https://www.tiktok.com/@ategat/video/7074198375616253190?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074198375616253190&source=h5_m,18698178,55518,22924,20740,1010934,6826142791572228870,6826142791572228870,72,6826142791572228870,kream bebiisan edition (Contains music from: Kream - Hamo Grime),"Contains music from: ""Kream""",6.728544917079967e+18,bebii,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7f5b0419fc0a774a00831f52190a26a4.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b5066d8e71a33cb0f5264157ee256850.json,False,False,Hamo Grime,Kream,kream bebiisan edition (Contains music from: Kream - Hamo Grime),"Contains music from: ""Kream""",[],0,0,Guinea-Bissau,#fyp #foryou #satisfying,0,1,0,0,1,0,0,0,0,0
3,AE,7080579588245523713,1648575905,@sarahkaumba @feliciakoumba1,6966400768405603330,Jimmy Axel 100,personal trainer et coaching en ligne,0,False,https://www.tiktok.com/@jimmyaxel100/video/7080579588245523713?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080579588245523713&source=h5_m,2699300,1159,3995,542,259234,7080579604054084354,7080579604054084354,72,7080579604054084354,original sound - jimmyaxel100,Jimmy Axel 100,6.966400768405603e+18,Jimmy Axel 100,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7080579538782079746.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
4,NG,7102497216782273798,1653679001,#duet with @dmflex1980,7061933986080490501,therockexclusive,"Finally, The Rock has come back to Tiktok
Do you smell what I am cooking?",0,False,https://www.tiktok.com/@therockexclusive/video/7102497216782273798?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102497216782273798&source=h5_m,326367,409,502,966,14304,7097165448373897990,7097165448373897990,72,7097165448373897990,original sound - dmflex1980 (Contains music from: Smooth Criminal (Remastered Radio Edit) - Michael Jackson),"Contains music from: ""Smooth Criminal (Remastered Radio Edit)""",6.969522586666468e+18,DMflex1980,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097165467697105670.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/809f7a6ef45a206e8a72fc0f9b76c787.json,False,False,Michael Jackson,Smooth Criminal (Remastered Radio Edit),original sound - dmflex1980 (Contains music from: Smooth Criminal (Remastered Radio Edit) - Michael Jackson),"Contains music from: ""Smooth Criminal (Remastered Radio Edit)""",[],0,0,Guinea-Bissau,#duet,0,0,0,0,0,0,0,0,0,0
5,DE,7097667795554454789,1652554562,Left or Righr?🥶 Follow me on IG: SIR_BUCKS for more fashion inspo| IB: @youssef_esawy #fy #foryou #springoutfits #viral #blacktiktok #tiktokfashion,6731344234798629894,Sir_bucks,"IG: SIR_BUCKS 
Sirbucks.collaborations@gmail.com
Shop my fits here👇🏾",0,False,https://www.tiktok.com/@sir_bucks/video/7097667795554454789?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097667795554454789&source=h5_m,381919,259,72,419,17293,7034585631440848897,7034585631440848897,10033,7034585631440848897,Go Down Deh (feat. Shaggy and Sean Paul),Spice,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ba722a6ac77645bab69add7635c2cff0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9e806f5887454f0891f73da04860714f,False,True,,,,,[],0,0,Guinea-Bissau,#fy #foryou #springoutfits #viral #blacktiktok #tiktokfashion,0,1,0,1,0,0,0,0,0,1
6,SA,7102923494832360706,1653778251,😅😅😅😅😅#foryourpage #benzema #realmadrid #ucl #halamadrid #liverpool #salah #scouser,6576127208271331334,footyclips,welcome,0,False,https://www.tiktok.com/@4kwallpaperedit/video/7102923494832360706?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102923494832360706&source=h5_m,3104787,3948,16037,47573,116235,6773640268248795137,6773640268248795137,10033,6773640268248795137,Laughing,Gianluca Marino,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/fd3ef83fd8514daf9bad47f9094f7167,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d5752a49d7b84905a4edcb72d955f1bf,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1390061916', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#foryourpage #benzema #realmadrid #ucl #halamadrid #liverpool #salah #scouser,0,0,0,0,0,0,0,0,0,0
0,GW,7088775569717988613,1650484180,Entra pá i bái ganjau @tiktokguinebissau 🇬🇼🇬🇼,6888264871588348933,Kamboda S J Balde,,0,False,https://www.tiktok.com/@kambodasjbalde/video/7088775569717988613?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088775569717988613&source=h5_m,114268,0,381,5937,4579,7088775572642351878,7088775572642351878,72,7088775572642351878,original sound - kambodasjbalde,Kamboda S J Balde,6.888264871588349e+18,Kamboda S J Balde,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088775567998257925.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
1,GW,7077270232951196933,1647805384,Kiki Dinos tene balur #tiktokguinebissau🇬🇼🇬🇼❤️ #purtugal🇵🇹 #cabuverde🇨🇻🇨🇻🇨🇻 @as one,6828598488525374469,yäsmïnë jälïcä sänë🧿,🇬🇼 Não confunda a minha❤️ simpatia com o meu caráter👌🧿🧿🧿,0,False,https://www.tiktok.com/@pasture31/video/7077270232951196933?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077270232951196933&source=h5_m,111453,0,653,177,5411,7077270261162724102,7077270261162724102,72,7077270261162724102,original sound - pasture31,yäsmïnë jälïcä sänë🧿,6.828598488525374e+18,yäsmïnë jälïcä sänë🧿,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077270252001790725.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#tiktokguinebissau🇬🇼🇬🇼❤️ #purtugal🇵🇹 #cabuverde🇨🇻🇨🇻🇨🇻,0,0,0,0,0,0,0,0,0,0
2,US,7102921165672320299,1653777707,#fyp #somalitiktok ##somalimemes  #foryoupage  #somalifunny 😂😂😄😄😂😂😄🤣🤣,141244088300965888,𓅟 ليبان,"Follow me Snapchat:lee_667🇸🇴 🇰🇼 

😆 📺 funny videos",0,False,https://www.tiktok.com/@lee_liban_/video/7102921165672320299?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102921165672320299&source=h5_m,401126,792,1537,4059,10816,6978516703177100059,6978516703177100059,24,6978516703177100059,original sound - pulanisolo (Contains music from: Howet - DJ Infinity),"Contains music from: ""Howet""",6.831534622280533e+18,ឡានី (Lani),False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/6978516333692537627.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2ad7ef6b828d79bb96a9dd0009d97cd5.json,False,False,DJ Infinity,Howet,original sound - pulanisolo (Contains music from: Howet - DJ Infinity),"Contains music from: ""Howet""",[],0,0,Guinea-Bissau,#fyp #somalitiktok ##somalimemes #foryoupage #somalifunny,0,0,1,0,1,0,0,0,0,0
3,NG,7102024615211404550,1653568966,Food first😂😂 #fyp,6942585656763155462,Anointing Uzochi Opurum,"•𝐙𝐚𝐜𝐜𝐡𝐚𝐮𝐞𝐬
Thank u 5k followers🙏🏾
👉🏽10k
My YouTube channel👇🏽👇🏽",0,False,https://www.tiktok.com/@mr_anointing1/video/7102024615211404550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102024615211404550&source=h5_m,279486,116,675,2938,8553,7102024604457241350,7102024604457241350,72,7102024604457241350,original sound - mr_anointing1,Anointing Uzochi Opurum,6.942585656763155e+18,Anointing Uzochi Opurum,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102024593652648710.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#fyp,0,0,0,0,1,0,0,0,0,0
4,DE,7079026776688839942,1648214362,@margaritacastil234 antworten #fypシ #ks_jl #viral,6812229474613298181,катя🥀,катя🥀,0,False,https://www.tiktok.com/@ks_jl/video/7079026776688839942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079026776688839942&source=h5_m,613498,255,887,940,12823,7010431833645009669,7010431833645009669,72,7010431833645009669,original sound - hamad16off1cial (Contains music from: Christian Dioro - Hamad16),"Contains music from: ""Christian Dioro""",6.835517064435123e+18,🌹Lieblingssänger🌹,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7010431947050699526.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/730f327182d97a97f0e47ac3db477a82.json,False,False,Hamad16,Christian Dioro,original sound - hamad16off1cial (Contains music from: Christian Dioro - Hamad16),"Contains music from: ""Christian Dioro""",[],0,0,Guinea-Bissau,#fypシ #ks_jl #viral,0,0,0,0,0,1,0,0,0,1
5,FR,7099162303446240517,1652902531,#tombomstarkoitadi🇬🇼✅🤩 #starkoitadi,6919650449902142465,Tombom,"Snap : tmbon6 
Instagram : star_koitadi 
Paris📍
🇬🇼🇵🇹🇫🇷",0,False,https://www.tiktok.com/@starkoitadi/video/7099162303446240517?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099162303446240517&source=h5_m,234341,234,289,162,9342,7062656071793462022,7062656071793462022,72,7062656071793462022,original sound - starkoitadi (Contains music from: Mumini Bayo - Jaliba Kuyateh & The Kumareh Band),"Contains music from: ""Mumini Bayo""",6.919650449902142e+18,Tombom,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7062656160217828101.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0cc2051652bf552a4e16178e3943a2c8.json,False,False,Jaliba Kuyateh & The Kumareh Band,Mumini Bayo,original sound - starkoitadi (Contains music from: Mumini Bayo - Jaliba Kuyateh & The Kumareh Band),"Contains music from: ""Mumini Bayo""",[],0,0,Guinea-Bissau,#tombomstarkoitadi🇬🇼✅🤩 #starkoitadi,0,0,0,0,0,0,0,0,0,0
6,AE,7073074524182433026,1646828495,POV: You are in 2035 💫🌌🚀#rollsroyce #supercarblondie #vision #futuristic #futurecar #fyp #foryourpage #cartok,6790002010382812165,supercarblondie,How cool is that!,0,False,https://www.tiktok.com/@supercarblondie/video/7073074524182433026?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073074524182433026&source=h5_m,41119284,38551,251087,434203,2906477,7073074545409723138,7073074545409723138,72,7073074545409723138,original sound - supercarblondie (Contains music from: Forever - Labrinth),"Contains music from: ""Forever""",6.790002010382812e+18,supercarblondie,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7073074522081004289.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b23ea20c3867a5fc090740bed36c96f6.json,False,False,Labrinth,Forever,original sound - supercarblondie (Contains music from: Forever - Labrinth),"Contains music from: ""Forever""",[],0,0,Guinea-Bissau,#rollsroyce #supercarblondie #vision #futuristic #futurecar #fyp #foryourpage #cartok,0,0,0,0,1,0,0,0,0,0
7,US,7082912095334960427,1649118982,#drivinglessons #drivingschool #electriccar #car #driving #drivingtest #driverslicense #drivingtips #truck #Xsilence,7044887069358392367,Driving Lessons,"Driving lessons and Cars
Xsilence super bright led bulbs for cars",0,False,https://www.tiktok.com/@driving_lessons/video/7082912095334960427?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082912095334960427&source=h5_m,33814479,1976,8298,2927,249497,7082912084027083563,7082912084027083563,24,7082912084027083563,original sound - driving_lessons,Driving Lessons,7.044887069358392e+18,Driving Lessons,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082912091845479214.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#drivinglessons #drivingschool #electriccar #car #driving #drivingtest #driverslicense #drivingtips #truck #Xsilence,0,0,0,0,0,0,0,0,0,0
0,GW,7096630306987314438,1652313004,kau kasta drito 😂😂😂🤣🤣🇬🇼🇬🇼🇬🇼,6966321334443901957,Rasta Devano,🇬🇼celebridade el negrito🇬🇼Rasta Devano ami simples ngosta d fasi amizade🇬🇼,0,False,https://www.tiktok.com/@rastadevano/video/7096630306987314438?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096630306987314438&source=h5_m,51212,133,31,1059,2551,7073553617579559685,7073553617579559685,72,7073553617579559685,original sound - roro.off225 (Contains music from: Aujourd’hui est un autre jour - KOTOKOLI),"Contains music from: ""Aujourd’hui est un autre jour""",7.00632576498054e+18,Roro225,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073553633329171206.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/928877d1de5ceaa8d9648eae9a517a81.json,False,False,KOTOKOLI,Aujourd’hui est un autre jour,original sound - roro.off225 (Contains music from: Aujourd’hui est un autre jour - KOTOKOLI),"Contains music from: ""Aujourd’hui est un autre jour""",[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
