,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_movie,hash_tiktok,hash_viral,hash_xyzbca,hash_zepeto
4,US,7078301949283568898,1648045602,.:(,6561695017990504449,Krutika 🐥,"Just a weeb that likes anime, kdrama and games 🤡",0,False,https://www.tiktok.com/@themermaidscale/video/7078301949283568898?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078301949283568898&source=h5_m,2680071,4066,6956,13969,452112,7.078301961607056e+18,7.078301961607056e+18,24.0,7.078301961607056e+18,original sound - themermaidscale (Contains music from: Live Another Day - Kordhell),"Contains music from: ""Live Another Day""",6.561695017990504e+18,Krutika 🐥,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078301953343654657.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a6321f74c13777265e6afd9385854355.json,False,False,Kordhell,Live Another Day,original sound - themermaidscale (Contains music from: Live Another Day - Kordhell),"Contains music from: ""Live Another Day""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
5,US,7073509298764090666,1646929724,IC: @serena♡,6827088720639869957,Kat,"Just here to make you smile.🖤
Averagely funny. Sorta relatable.",0,False,https://www.tiktok.com/@katstickler/video/7073509298764090666?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073509298764090666&source=h5_m,9031837,33968,135279,25978,1342913,6.965640046342868e+18,6.965640046342868e+18,10036.0,6.965640046342868e+18,Running Away,VANO 3000 & BADBADNOTGOOD & Samuel T. Herring,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/da6d18799ef140ea901d124fcfb4d7f1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1350bea70e5f46689cd3811cdcdab2e0,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1572906817', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
6,MY,7103137564579728667,1653828091,nanti saya dah graduate dah kerja saya buat balik video ni 🥲 sekarang hanya mampu maggie 😔 #fyp #foryou #broke,7090533236048774171,hiena,,0,False,https://www.tiktok.com/@hiena_7/video/7103137564579728667?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103137564579728667&source=h5_m,48292,74,55,102,7659,7.098132633498668e+18,7.098132633498668e+18,24.0,7.098132633498668e+18,original sound - snauzk (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",6.933481055122916e+18,snauzk,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7098132607820401410.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fc7a5b5c58fa73003478993c834a7ac2.json,False,False,Bammbreezy Montana,Look At Me (Freestyle),original sound - snauzk (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",[],0.0,0,Bouvet Island,#fyp #foryou #broke,1,0,0,1,0,0,0,0,0,0
7,VE,7070512903337676037,1646232071,Hello paris💕 my sis | #fyp #zepeto #aesthetic #sophiezept,7068723951119598597,ZEPETO,":: 𝘀𝗼𝗽𝗵𝗶𝗲!💄
𝟭𝟴 | 𝗡𝗲𝘄 𝗬𝗼𝗿𝗸🗽
𝗠𝗼𝗱𝗲𝗹!🛍",0,False,https://www.tiktok.com/@.sophiezept/video/7070512903337676037?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070512903337676037&source=h5_m,49855,42,76,220,4022,7.066436394662645e+18,7.066436394662645e+18,72.0,7.066436394662645e+18,E (Contains music from: Cmonnn (Hit It One Time) - 5Star),"Contains music from: ""Cmonnn (Hit It One Time)""",7.050933062947063e+18,𝓚𝗮𝘀𝘀𝗶𝗲🧎🏽‍♀️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7066436399637170991.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d031a36c84f541c024300c139e2abb2e.json,False,False,5Star,Cmonnn (Hit It One Time),E (Contains music from: Cmonnn (Hit It One Time) - 5Star),"Contains music from: ""Cmonnn (Hit It One Time)""",[],0.0,0,Bouvet Island,#fyp #zepeto #aesthetic #sophiezept,0,0,0,1,0,0,0,0,0,1
0,US,7099578960006122798,1652999539,we on HAWAII TIME BABY,6684023269617665030,Pierson,I WENT TO THE BILLBOARD MUSIC AWARDS!👇,0,False,https://www.tiktok.com/@pierson/video/7099578960006122798?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099578960006122798&source=h5_m,1772065,1777,246,1440,245647,7.092887342226165e+18,7.092887342226165e+18,72.0,7.092887342226165e+18,about damn time x promiscuous (Contains music from: Promiscuous - Nelly Furtado),"Contains music from: ""Promiscuous""",6.63785155540258e+18,Adam Wright,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092887361075432235.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e2ffe046e3860e53417e5d7a6eac61f0.json,False,False,Nelly Furtado,Promiscuous,about damn time x promiscuous (Contains music from: Promiscuous - Nelly Furtado),"Contains music from: ""Promiscuous""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
1,US,7099888622769425706,1653071639,My mom & I love this dance lol,26880250,Lexi Rivera,Lexi Rivera,0,False,https://www.tiktok.com/@lexibrookerivera/video/7099888622769425706?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099888622769425706&source=h5_m,3567235,1957,559,3015,519806,7.08711323586172e+18,7.08711323586172e+18,72.0,7.08711323586172e+18,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",6.92775759039221e+18,Stirflex,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087113283337063173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ff08a299e2db4c70d7a2a994177212b.json,False,False,El Alfa & Chael Produciendo,Gogo Dance,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
2,GP,7101351503083916549,1653412243,#coupleblack3,6814957866027779078,Julien,Thank you for the 70k❤️,0,False,https://www.tiktok.com/@coupleblack3/video/7101351503083916549?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101351503083916549&source=h5_m,4383492,2436,5434,33897,629457,6.742610234524568e+18,6.742610234524568e+18,10033.0,6.742610234524568e+18,Girls Need Love - Remix,Summer Walker & Drake,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b912d4d9cfc844a28f052651386e2244,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a04680a40a8342a1a89c6ced73ac58c9,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1481897988', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,#coupleblack3,0,0,0,0,0,0,0,0,0,0
3,LB,7096534849359482113,1652290777,Did you know ?🤔 #iSTYLE #apple #iPhonehacks #iPhonetricks,6980196657259299841,iSTYLE Beirut,"Lebanon's first Apple Premium Reseller
📍iSTYLE BCC Hazmieh
📍iSTYLE Holcom Bldg",0,False,https://www.tiktok.com/@istylebeirut/video/7096534849359482113?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096534849359482113&source=h5_m,35708035,21458,104248,52485,1877062,7.07950614524055e+18,7.07950614524055e+18,72.0,7.07950614524055e+18,original sound - reuelwilliams_ (Contains music from: I will be one of the greatest - DramaJake),"Contains music from: ""I will be one of the greatest""",6.920797659347977e+18,Reuel Williams,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079506176916048686.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/77d28b688757420b484ebdcd6bbc4a27.json,False,False,DramaJake,I will be one of the greatest,original sound - reuelwilliams_ (Contains music from: I will be one of the greatest - DramaJake),"Contains music from: ""I will be one of the greatest""",[],0.0,0,Bouvet Island,#iSTYLE #apple #iPhonehacks #iPhonetricks,0,0,0,0,0,0,0,0,0,0
4,NG,7095978611563318533,1652161272, ,6532042489115721730,juancliff,"Grace overloaded 💯 %
C.E.O FOLLOW BACK 
Follow to watch cool and funny videos",0,False,https://www.tiktok.com/@juancliff/video/7095978611563318533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095978611563318533&source=h5_m,3359896,1261,1803,2450,266596,7.095978554659884e+18,7.095978554659884e+18,72.0,7.095978554659884e+18,original sound - juancliff,juancliff,6.532042489115722e+18,juancliff,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095978497696484101.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
5,GB,7102881610927721733,1653768499,#answer to @Follow my main @ in bio no caption #foryoupage #444keia,7091740397630456838,︎︎,"r; lovlostt
.xq#0001
  -
   spam like = block",0,False,https://www.tiktok.com/@444keia/video/7102881610927721733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102881610927721733&source=h5_m,315513,7066,130,213,19906,7.100858070628191e+18,7.100858070628191e+18,72.0,7.100858070628191e+18,original sound - spxedupsongs,Esteve <3,7.037579377487594e+18,Esteve <3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100858120095664902.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d455a36525ac66cf365a93303a4a0b1.json,False,False,,,,,[],0.0,0,Bouvet Island,#answer #foryoupage #444keia,0,1,0,0,0,0,0,0,0,0
6,AU,7094742507531013378,1651873466,Watch Biggy’s hair flick. #dance #norris,6829244702962271237,Sabre Norris,17 yrs old - My only account with @norrisnuts (family) @sockienorris (sister) 🍩,0,False,https://www.tiktok.com/@sabrenorris/video/7094742507531013378?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094742507531013378&source=h5_m,6791898,19229,2907,18,649265,7.078802791275253e+18,7.078802791275253e+18,72.0,7.078802791275253e+18,original sound - kyle.peterson90 (Contains music from: Excellence - Climbers),"Contains music from: ""Excellence""",6.628290609038279e+18,Kyle,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078802709134052097.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5e58c2f701c4a91c0ae16fa504d5bd95.json,False,False,Climbers,Excellence,original sound - kyle.peterson90 (Contains music from: Excellence - Climbers),"Contains music from: ""Excellence""",[],0.0,0,Bouvet Island,#dance #norris,0,0,0,0,0,0,0,0,0,0
7,US,7102125282911374635,1653592402,stuco tingz😅😅😅 WE MADE THIS UP IN 1 MIN,16762122,nicole,"16
stay positive!
filipino + vietnamese",0,False,https://www.tiktok.com/@nicolelaeno/video/7102125282911374635?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102125282911374635&source=h5_m,3017131,1717,746,1034,641753,7.092462353081699e+18,7.092462353081699e+18,72.0,7.092462353081699e+18,Dance,Sean,6.897866634058679e+18,Sean,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092461919159798574.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4f3d1114a4189e2ffa3bb3039c9b1d30.json,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
0,AU,7092685571750989057,1651394548,#fyp #hardesteditz #edits #OnlyInMyCalvins,6846308864016040965,HardestEditz❄️,"Follow for daily posts 📩
🎯150🎯",0,False,https://m.tiktok.com/v/7092685571750989057.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092685571750989057&source=h5_m,9994263,9028,20088,44081,1717994,7.092685561248517e+18,7.092685561248517e+18,72.0,7.092685561248517e+18,original sound - hardesteditz,HardestEditz❄️,6.846308864016041e+18,HardestEditz❄️,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7092685511348767489.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f5daab925e8564b2379a1b046045e809.json,False,False,,,,,[],0.0,0,Bouvet Island,#fyp #hardesteditz #edits #OnlyInMyCalvins,0,0,0,1,0,0,0,0,0,0
1,GB,7096556389253778694,1652295794,she dragged him 😭 #nickiminaj #foryou #barbz,6763773632898532357,biggarbie,nicki fanpage | daily posts,0,False,https://m.tiktok.com/v/7096556389253778694.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096556389253778694&source=h5_m,3064510,278,295,6187,213441,7.076431132014676e+18,7.076431132014676e+18,10033.0,7.076431132014676e+18,Blick Blick,Coi Leray & Nicki Minaj,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1a1d2f70599540fc9147b324914fdfcc,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8dab3cb3a1c5405d8836169eb2e834fc,False,True,,,,,[],0.0,0,Bouvet Island,#nickiminaj #foryou #barbz,1,0,0,0,0,0,0,0,0,0
2,US,7101481897137589546,1653442601,How does @just Liana🤪 do this?! I totally failed 😆 Dc: @Jessi,99017789314609152,Merrick,"🤖 Merrick Hanna 🤖
Biz: 4mhbiz@gmail.com
Twitter.com/itsMerrickHanna",0,False,https://m.tiktok.com/v/7101481897137589546.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101481897137589546&source=h5_m,5962559,4384,885,2854,493300,7.084201528721951e+18,7.084201528721951e+18,10033.0,7.084201528721951e+18,ZOOM,Jessi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a21f6b2234c40bcacb6b20b16bafea4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0178575dfdbc44dca2d9734720d2f8d5,False,True,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
3,US,7070554094938918190,1646241662,I was wearing clothes under the towel I just wanted to get her reaction😈 follow my Insta (co_dells) and snap (in bio) for more😎 @hamptonsskinguru,6741900554940711942,Marco D’Alessandro,"📍Long Island, NY🗽
Struggling Student with Decent Jokes␈
☟︎Get in touch☟︎",0,False,https://m.tiktok.com/v/7070554094938918190.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070554094938918190&source=h5_m,56391016,14221,26017,27195,3437457,7.055536485169891e+18,7.055536485169891e+18,10033.0,7.055536485169891e+18,Toxic Pony,ALTÉGO & Britney Spears & Ginuwine,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/200dc07ab22a4cb4bdf76f2d07962c70,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8e4411e57d724f5eb4f28aff0c9f4408,True,True,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
4,US,7071673481326284078,1646502289,How much is your outfit? 😅💰 @tippymorgan #fyp #foryou,6744705947907933189,Jawaun Ford,"Email
jawaun@worldxfamous.com",0,False,https://m.tiktok.com/v/7071673481326284078.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071673481326284078&source=h5_m,9575384,17102,8161,2426,1344440,7.071673461654965e+18,7.071673461654965e+18,72.0,7.071673461654965e+18,original sound - fordjawaun,Jawaun Ford,6.744705947907933e+18,Jawaun Ford,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7071673482110667562.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/fb7e1bed36a6d1023e25e7077f0b9a8e.json,False,False,,,,,[],0.0,0,Bouvet Island,#fyp #foryou,1,0,0,1,0,0,0,0,0,0
5,US,7099997001621736746,1653096874,@txunamy 🫵🏼🫶🏼,95033252842778624,Esthalla,"YouTube: Familia Diamond 💎
Insta: Esthalla
Teamesthalla@gmail.com",0,False,https://m.tiktok.com/v/7099997001621736746.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099997001621736746&source=h5_m,1910560,3482,247,600,245279,7.082370286401703e+18,7.082370286401703e+18,24.0,7.082370286401703e+18,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7082370305552829210.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/241863689ab47c011269273c5f206d17.json,False,False,WILLOW,Wait a Minute!,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
6,AE,7073482596180708610,1646923508,Getting dinner 🍽 first day in Hawaii who wants to meet up in Hawaii tomorrow🤪#fypシ #fypシ #fypシ #zepeto,7053550748102165506,Mads🤍,I’m back from my break😊,0,False,https://m.tiktok.com/v/7073482596180708610.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073482596180708610&source=h5_m,42974,79,19,219,2762,7.040635724991106e+18,7.040635724991106e+18,72.0,7.040635724991106e+18,original sound - motownrecords (Contains music from: Rodeo - City Girls),"Contains music from: ""Rodeo""",6.823435351144859e+18,Motown Records,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7040635751175834373.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/af3aedbbe0a16d0e841774eae9e8b04b.json,False,False,City Girls,Rodeo,original sound - motownrecords (Contains music from: Rodeo - City Girls),"Contains music from: ""Rodeo""",[],0.0,0,Bouvet Island,#fypシ #fypシ #fypシ #zepeto,0,0,0,0,3,0,0,0,0,1
7,ZA,7093322870499069190,1651542932,I never do dances but this one is too good 😩 #jezellepovs,6843856217116460037,jezellecatherine,"† by Grace through Faith
snap - jezellecath
Biz:polly@grail-talent.com",0,False,https://m.tiktok.com/v/7093322870499069190.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093322870499069190&source=h5_m,3677216,4875,761,5641,350637,7.086201843973622e+18,7.086201843973622e+18,10033.0,7.086201843973622e+18,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,#jezellepovs,0,0,0,0,0,0,0,0,0,0
0,NO,7085293868068932869,1649673533,𝗗𝗶𝗱 𝘆𝗼𝘂 𝘀𝗲𝗲 𝘁𝗵𝗲 𝘀𝗵𝗮𝗿𝗸?🦈🌺🌴 𝗮 𝘀𝗵𝗮𝗿𝗸 𝗯𝗶𝘁 𝘆𝗼𝘂𝗿 𝗳𝗶𝗻𝗴𝗲𝗿 𝗰-𝗹𝗶𝗻𝗸 𝘁𝗼 𝘂𝗻𝗱𝗼😅💓#fyp#preppy#maldvives#gossipgirl#blowup?#viral#preppyvlogs#shark#vlogs#🌺🌴🌊,6991402705084302342,🌊🏄‍♀️Preppy.lifestyle💐🤿,"𝙋𝙧𝙚𝙥𝙥𝙮 𝙫𝙡𝙤𝙜𝙨
-⭐️🌺🌴🤿✈️-
120k",0,False,https://www.tiktok.com/@__preppyvlogss__/video/7085293868068932869?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085293868068932869&source=h5_m,182934,445,1037,328,23950,6.820578320338505e+18,6.820578320338505e+18,72.0,6.820578320338505e+18,original sound - ezbw (Contains music from: Freaking Out the Neighborhood - Mac DeMarco),"Contains music from: ""Freaking Out the Neighborhood""",6.752215077749949e+18,ezbw,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/e7a9f85a5e7d7b1047eb857e0b65c6b3.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/04e2f8b764a50fc479abdff765dec45e.json,False,False,Mac DeMarco,Freaking Out the Neighborhood,original sound - ezbw (Contains music from: Freaking Out the Neighborhood - Mac DeMarco),"Contains music from: ""Freaking Out the Neighborhood""",[],0.0,0,Bouvet Island,#fyp#preppy#maldvives#gossipgirl#blowup?#viral#preppyvlogs#shark#vlogs#🌺🌴🌊,0,0,0,1,0,0,0,1,0,0
1,US,7074260919219457322,1647104724,CRUISE DAY TWO! I MADE FRIENDSS🌴🌊🌺🐠💗#foryou #viral #TheAdamProject #SchickAsks #TurboTaxAlphorn #cruise #royalcaribbean,7024927731839206405,𝗽𝗿𝗲𝗽𝗽𝘆,"💝💐🚕🏙🍾👼
tysm for 100k+ followers :))
sp spam= blocked",0,False,https://www.tiktok.com/@tropical.preppy.xo/video/7074260919219457322?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074260919219457322&source=h5_m,323738,921,200,186,59830,6.992694589857533e+18,6.992694589857533e+18,72.0,6.992694589857533e+18,ooo people are using my sound (Contains music from: Pain - PinkPantheress),"Contains music from: ""Pain""",6.945767496138376e+18,Used to be vidssbyme💘,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6992694671017315078.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/08bfe691a2195400f5c3e8635f4e8554.json,False,False,PinkPantheress,Pain,ooo people are using my sound (Contains music from: Pain - PinkPantheress),"Contains music from: ""Pain""",[],0.0,0,Bouvet Island,#foryou #viral #TheAdamProject #SchickAsks #TurboTaxAlphorn #cruise #royalcaribbean,1,0,0,0,0,0,0,1,0,0
