,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_argentina,hash_comedia,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_greenscreen,hash_humor,hash_parati,hash_viral
7,AR,7090749138752539910,1650943692,Ig @la.rolii #greenscreen #virall ##viraktiktok #fyppppppppppppppppppppppp,6992785795157918726,La.roli2,"Instagram @soy.roli
Twitter @Laroli9",0,False,https://m.tiktok.com/v/7090749138752539910.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090749138752539910&source=h5_m,3613389,1017,2404,8170,191689,7037240073016183557,7037240073016183557,10036,7037240073016183557,Mi Gata,Standly & El Barto,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/fb516f0ebf6e4724bdcb1f5781257057,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/33690591f1264e72890b2604f765797f,False,True,[],0,0,,,,,Argentina,#greenscreen #virall ##viraktiktok #fyppppppppppppppppppppppp,0,0,0,0,0,0,1,0,0,0
0,AR,7100236515674017030,1653152640,@rauwalejandro quien te conoceeeee @pecasconte 🫢🫢🫢,6804279749746787333,Caro Blasi,"BAILARINA Y DOCENTE ✨🦋💜
INSTAGRAM @carolinablasi",0,False,https://www.tiktok.com/@caroblasi_/video/7100236515674017030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100236515674017030&source=h5_m,1485380,1271,2706,4284,249498,7031722482222828293,7031722482222828293,10036,7031722482222828293,2/Catorce,Rauw Alejandro & Mr. Naisgai,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4240523e0e1644f6bbc49f3c375635ac,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ffb874c72bed4691bbbd42fdb320d307,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1553555699', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
1,GB,7102740551711149318,1653735657,#breastenhancementoil #breastdevelopment #flatchest #fyp #foryou,7096158858339795974,drbestttk,"Natural breast enhancement oil
Make you more attractive ☺️
🛒 Safe 🔗
👇👇👇",0,False,https://www.tiktok.com/@drbestttk/video/7102740551711149318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102740551711149318&source=h5_m,4753293,3871,6860,16063,936903,7057869803842997038,7057869803842997038,10036,7057869803842997038,Cmonnn (Hit It One Time),5Star,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/502bd1a34d004577ba1d7186a4b13c08,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8eca65bc83bf45fea4afa493e0efc849,False,True,[],0,0,,,,,Argentina,#breastenhancementoil #breastdevelopment #flatchest #fyp #foryou,0,0,1,0,1,0,0,0,0,0
2,AR,7074250668101438726,1647102337,💁🏽‍♀️🥵 ig: Pablitocastilloo,6806539500418171909,pablitocastilloo,"HOLAAAAAA 🤩
Soy vos o tu amig@ en un tiktok 💁🏽‍♀️🤍🙋🏽‍♂️",0,False,https://www.tiktok.com/@pablitocastilloo/video/7074250668101438726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074250668101438726&source=h5_m,6195585,3416,34273,61482,658476,7074250678721579782,7074250678721579782,72,7074250678721579782,original sound - pablitocastilloo,pablitocastilloo,6.806539500418172e+18,pablitocastilloo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074250678234860294.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b12f7bf72209670b23d6b4f2b7c83c2d.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
3,MX,7098476152087448838,1652742774,Esto es real 😟,219339588023197696,Matias Sebastian Ochoa,,0,False,https://www.tiktok.com/@matiasseba.ochoa2/video/7098476152087448838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098476152087448838&source=h5_m,6250193,3028,9274,12534,329623,6957484598087486213,6957484598087486213,72,6957484598087486213,original sound - nataliamachadopos,Natalia Machado Pose,1.82327251017941e+17,Natalia Machado Pose,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6957484699895794438.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/4da51654f148e36845e96d2c5339c1bf.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
4,MC,7084684721938009350,1649531705,Reply to @dakatieye  this was fun to do 🌝,6789739638119662597,Sophie 🤍,"sewphy@gmail.com
I make really good music
Stream SHREDS OF LOVE now",0,False,https://www.tiktok.com/@sewphy/video/7084684721938009350?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084684721938009350&source=h5_m,39409024,93501,64317,48122,6405385,7084684707119565574,7084684707119565574,72,7084684707119565574,original sound - sewphy,Sophie 🤍,6.789739638119663e+18,Sophie 🤍,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084684717655952133.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/23a9fa15ee4aaf96cdffb39545e26d48.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
5,AR,7098089652183371013,1652652784, ,6809758192882254854,Agudigiovanni2.0,"seguime en ig agudigiovanni 
y soy youtuber y hago videos divertidos jeje",0,False,https://www.tiktok.com/@agudigiovanni2.0/video/7098089652183371013?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098089652183371013&source=h5_m,906253,129,298,1554,136775,7080538774744845062,7080538774744845062,72,7080538774744845062,original sound - _thiaago84 (Contains music from: Otra Noche - Los Ángeles Azules & NICKI NICOLE),"Contains music from: ""Otra Noche""",6.624224881510793e+18,Thiago Gaona,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080538801433152261.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/be2c5120f91ca6f65553abe143557d36.json,False,False,[],0,0,Los Ángeles Azules & NICKI NICOLE,Otra Noche,original sound - _thiaago84 (Contains music from: Otra Noche - Los Ángeles Azules & NICKI NICOLE),"Contains music from: ""Otra Noche""",Argentina,,0,0,0,0,0,0,0,0,0,0
6,AR,7087027137655426309,1650077093,Esto qué pasó fue TERRIBLE!!!! 😩😡😡😡Apareció la tupidaaa de la YOLANDA!No me pudo hacer eso!!!!#jenniferlaparaguaya #juancarlos #layolandaCon @estebanprol15 💪.Nos vemos hoy viernes 15 de abril en CARLOS PAZ! @elteatrodellago 😃😃😃,6547708583197299712,Wali Iturriaga,#Jenniferlaparaguaya y más! seguime en Instagram 😃👇,0,False,https://www.tiktok.com/@waliturriaga/video/7087027137655426309?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087027137655426309&source=h5_m,6355408,2664,27425,49782,566469,7087027122723736326,7087027122723736326,72,7087027122723736326,original sound - waliturriaga,Wali Iturriaga,6.5477085831973e+18,Wali Iturriaga,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087027136959105797.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/14adffe3a20bddad1d5a2367080539cb.json,False,False,[],0,0,,,,,Argentina,#jenniferlaparaguaya #juancarlos #layolandaCon,0,0,0,0,0,0,0,0,0,0
7,AR,7083932398315916549,1649356540,La amooo,6614609847063805957,meryantelo,,0,False,https://www.tiktok.com/@meryantelo/video/7083932398315916549?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083932398315916549&source=h5_m,12974427,4463,29294,45254,1242015,7083932373775174405,7083932373775174405,72,7083932373775174405,original sound - meryantelo,meryantelo,6.614609847063806e+18,meryantelo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083932374370618118.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/773ae463405e1eb3c85e858a61426384.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
0,AR,7103328232375635205,1653872487,A ver si se anima a hacerlo!! Los guarachoguers -la batidora dj luis nieto #dance #santiagueño #labatidora #newtrend,6787968022940140550,nicolascortez,"Bailarin 
🇦🇷",0,False,https://www.tiktok.com/@nicocortez_/video/7103328232375635205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103328232375635205&source=h5_m,245265,594,692,2394,66772,7103328190910745349,7103328190910745349,73,7103328190910745349,Original Sound (Contains music from: La Batidora - Los Guarachoguers & Dj Luis Nieto),"Contains music from: ""La Batidora""",,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103328210519804678.mp3,,False,False,[],0,0,Los Guarachoguers & Dj Luis Nieto,La Batidora,Original Sound (Contains music from: La Batidora - Los Guarachoguers & Dj Luis Nieto),"Contains music from: ""La Batidora""",Argentina,#dance #santiagueño #labatidora #newtrend,0,0,0,0,0,0,0,0,0,0
1,AR,7087784199645613317,1650253360, ,7034667542191866885,Juampi🤟🏾😚,"Tucumán-Arg📍

⚽️🧉🧤",0,False,https://www.tiktok.com/@juampiherrero01/video/7087784199645613317?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087784199645613317&source=h5_m,1331428,931,5727,10454,172830,7087784145207773957,7087784145207773957,72,7087784145207773957,original sound - juampiherrero01,Juampi🤟🏾😚,7.034667542191867e+18,Juampi🤟🏾😚,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087784170767878917.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
2,AR,7080265192688389382,1648502703,A mi si me funcionó 🤭 IG:@mauu_barrionuevo #brujeria #maldeojo #envidia #maldad #witchesoftiktok #pruebas,219831465914806272,Mauro Barrionuevo,"💓2daCuenta: MAU.BARRIONUEVO 
📍Tucumano en Bs As-🇦🇷
🏹IG:@mauu_barrionuevo",0,False,https://www.tiktok.com/@maurobarrionuevo/video/7080265192688389382?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080265192688389382&source=h5_m,4192075,1412,12686,35234,311485,7080265203342215941,7080265203342215941,72,7080265203342215941,original sound - maurobarrionuevo,Mauro Barrionuevo,2.1983146591480627e+17,Mauro Barrionuevo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080265181808364293.mp3,,False,False,[],0,0,,,,,Argentina,#brujeria #maldeojo #envidia #maldad #witchesoftiktok #pruebas,0,0,0,0,0,0,0,0,0,0
3,US,7100777426057186565,1653278584,Full experiencia americana #nyc #train #shooting #mnr,92551080172994560,Delfina 🌫,Solo hago videos borracha,0,False,https://www.tiktok.com/@ddddelfi.s/video/7100777426057186565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100777426057186565&source=h5_m,1410629,2538,4264,25,224851,7100777380293856005,7100777380293856005,72,7100777380293856005,original sound - ddddelfi.s,Delfina 🌫,9.255108017299456e+16,Delfina 🌫,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100777423855291142.mp3,,False,False,[],0,0,,,,,Argentina,#nyc #train #shooting #mnr,0,0,0,0,0,0,0,0,0,0
4,AR,7095107030251228422,1651958338,Me parece que no le gustó @maximoseggio // Instagram: Magaseggio,6807076935106266117,Magaseggio ❤️,"Instagram: magaseggio ❤️
Mgmt: @meetandfun",0,False,https://www.tiktok.com/@magaseggio/video/7095107030251228422?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095107030251228422&source=h5_m,4820166,1857,3903,10801,1037894,7095107011708766982,7095107011708766982,72,7095107011708766982,original sound - magaseggio,Magaseggio ❤️,6.807076935106266e+18,Magaseggio ❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095107025977903878.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
5,AR,7079501576439598341,1648324909,Que suerte que tuve tuve che #encaramessi,6800752573214098438,Tomas Labarere,"ANKARAMESSI
SÍGANME EN INSTAGRAM LOCO NO PUEDE SER Q TENGA TANTO ACÁ Y ALLA NO",0,False,https://www.tiktok.com/@tomaslabarere/video/7079501576439598341?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079501576439598341&source=h5_m,24522359,4144,12748,18779,1641310,7079501565219916549,7079501565219916549,72,7079501565219916549,original sound - tomaslabarere,Tomas Labarere,6.800752573214098e+18,Tomas Labarere,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079501557901200133.mp3,,False,False,[],0,0,,,,,Argentina,#encaramessi,0,0,0,0,0,0,0,0,0,0
6,UY,7098500795791920390,1652748511,Gangoso eñojado😠 #heladeria #broma #joda #jodas #bromas #jodastelefonicas #jodatelefonica #bromatelefonica #bromagangoso,7071466899352372230,Mati Amboade,"Cuenta de clips🎬
Nueva cuenta ;(
YT: Matías Amboade
Twitch.Tv/matiasamboade 22h",0,False,https://www.tiktok.com/@matiasamboadeyt/video/7098500795791920390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098500795791920390&source=h5_m,951853,194,1118,1925,118318,7098500772740008710,7098500772740008710,72,7098500772740008710,original sound - matiasamboadeyt,Mati Amboade,7.071466899352372e+18,Mati Amboade,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098500774551948037.mp3,,False,False,[],0,0,,,,,Argentina,#heladeria #broma #joda #jodas #bromas #jodastelefonicas #jodatelefonica #bromatelefonica #bromagangoso,0,0,0,0,0,0,0,0,0,0
7,AR,7100594794698788102,1653236059,🫶🏼😍❤️‍🔥 #parati #viral #tinistoessel,6829856525026067462,Adolfina Baudagna,"Ig @baudagnaadolfina
@adolfinabsas_",0,False,https://www.tiktok.com/@badolfina/video/7100594794698788102?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100594794698788102&source=h5_m,1920197,331,272,316,151748,7094690147337242625,7094690147337242625,10033,7094690147337242625,La Triple T,TINI,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1538bcb9a5d049daa4a97d64a85ed605,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/440e999215b44832aaa8e69e115eafbb,True,True,[],0,0,,,,,Argentina,#parati #viral #tinistoessel,0,0,0,0,0,0,0,0,1,1
0,AR,7075126439170854150,1647306244,@andreecuadros soy el remix de tus audios xd. SIGANME EN TWICH julisavioli #buenosaires #cita #ahre #kiss #argentina,6599841936495493126,Juli Savioli,"20 años ♒️♒️♒️
Bs As
@Trendsetters.ok
contrataciones@hellosaturday.club",0,False,https://www.tiktok.com/@julisavioli/video/7075126439170854150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075126439170854150&source=h5_m,17876302,6824,9092,24385,2102394,7062632578763098885,7062632578763098885,72,7062632578763098885,original sound - andreecuadros,andreecuadros,6.775560936062879e+18,andreecuadros,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7062845743844870918.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d179c3ca672376820ea0e3912481659.json,False,False,[],0,0,,,,,Argentina,#buenosaires #cita #ahre #kiss #argentina,1,0,0,0,0,0,0,0,0,0
1,PY,7099861134865452294,1653065240,#greenscreen #fyp #foryou #parati,6875137143560750081,Camiii,Cuenta nueva:(,0,False,https://www.tiktok.com/@cami.veraaa2/video/7099861134865452294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099861134865452294&source=h5_m,6999073,4372,893,2981,295546,7099861156994616070,7099861156994616070,72,7099861156994616070,original sound - cami.veraaa2,Camiii,6.87513714356075e+18,Camiii,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099861165307710214.mp3,,False,False,[],0,0,,,,,Argentina,#greenscreen #fyp #foryou #parati,0,0,1,0,1,0,1,0,1,0
2,AR,7085777650509171974,1649786172,Abajoooooo,6997853364085310469,miguel_angel_paz_,"Comunicación política digital
CEO en Red Politicom
Director de Alfonsinistas",0,False,https://www.tiktok.com/@miguel_angel_paz_/video/7085777650509171974?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085777650509171974&source=h5_m,6464359,12093,6110,7606,556879,7085777635321711366,7085777635321711366,72,7085777635321711366,original sound - miguel_angel_paz_,miguel_angel_paz_,6.99785336408531e+18,miguel_angel_paz_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085777642066103045.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
3,KR,7099503560030735622,1652981986,#coreedusud,6806399200903349253,Dalila🌚,"La Lune 🌚
📍Séoul 🇰🇷",0,False,https://www.tiktok.com/@lalune.idbl/video/7099503560030735622?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099503560030735622&source=h5_m,29126955,4887,4770,5766,2183823,7099503567819541253,7099503567819541253,72,7099503567819541253,original sound - lalune.idbl,Dalila🌚,6.806399200903349e+18,Dalila🌚,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099503588220603142.mp3,,False,False,[],0,0,,,,,Argentina,#coreedusud,0,0,0,0,0,0,0,0,0,0
4,US,7073885410988018990,1647017294,You know who her favorite is? #fyp #MomsofTikTok #toddlersoftiktok #disney,6810094350891074565,Jade,"Mama💜
Wifey 💍
Curly hair 
Positive vibes ☮️
✨Thank you 60K!✨",0,False,https://www.tiktok.com/@diva.jade/video/7073885410988018990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073885410988018990&source=h5_m,29204768,20743,26745,268,4214322,7073885360144517931,7073885360144517931,72,7073885360144517931,No not that one,Jade,6.810094350891075e+18,Jade,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073885402029050670.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d1160b4ce045affaa5f904600d7ee989.json,False,False,[],0,0,,,,,Argentina,#fyp #MomsofTikTok #toddlersoftiktok #disney,0,0,0,0,1,0,0,0,0,0
5,DK,7075040394207333637,1647286209,Monke man do monke things #fyp,6717342853527487493,MonkeMan,"💯👑The Monkeman Club👑💯
📧 Monkeman317@gmail.com 📧
❤️⬇️GET UR MONKE HERE⬇️❤️",0,False,https://www.tiktok.com/@monkeman317/video/7075040394207333637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075040394207333637&source=h5_m,131529434,210734,611379,417981,17856991,6889489707869588226,6889489707869588226,72,6889489707869588226,original sound - christofferstl (Contains music from: Jupiter - Aurora Creation),"Contains music from: ""Jupiter""",1.957266841453486e+17,Christoffer Stål,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6889489585705945858.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1eb4439d8d04b3a73764e351d04265bf.json,False,False,[],0,0,Aurora Creation,Jupiter,original sound - christofferstl (Contains music from: Jupiter - Aurora Creation),"Contains music from: ""Jupiter""",Argentina,#fyp,0,0,0,0,1,0,0,0,0,0
6,CA,7103279242590293253,1653861080,#fyp #gym #chestday #chest #chestworkout #workout #tips #deepthoughts,6895111891970999301,William Li,"FOLLOW TO GET SHREDDED KINGS👑
⬇️66% OFF THE SHREDDING BLUEPRINT⬇️",0,False,https://www.tiktok.com/@wiilliamli/video/7103279242590293253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103279242590293253&source=h5_m,579684,684,206,218,51566,6839324086548563969,6839324086548563969,10033,6839324086548563969,Blade Runner 2049,Synthwave Goose,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0c6424fc0d0e4b339a2397dfcf461556,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4a940f3cd9a0466baddec886617c5134,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1388979332', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,#fyp #gym #chestday #chest #chestworkout #workout #tips #deepthoughts,0,0,0,0,1,0,0,0,0,0
7,US,7092141035660332331,1651267763,Twilight (2011) #robertpattinson #kristenstewart #behindthescenes #cgi #filmtok #fyp,7079086726471287851,Behind The Scenes Movies,Behind the scenes of movies daily. 🎬,0,False,https://www.tiktok.com/@behindthescenes_04/video/7092141035660332331?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092141035660332331&source=h5_m,69885374,32435,54633,44112,3225473,6704975904373737474,6704975904373737474,10033,6704975904373737474,Riptide,Vance Joy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9942d8f0c7014bc9a93206f40a893fb3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8f6db131868046b5b60316e7f1bc113a,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1506920610', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,#robertpattinson #kristenstewart #behindthescenes #cgi #filmtok #fyp,0,0,0,0,1,0,0,0,0,0
