,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_cotedivoire,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humour,hash_pourtoi,hash_tiktok,hash_trending,hash_viral
6,US,7102532180034719019,1653687139,OUTFIT OF THE DAY ❤️ Wearing my “Count My Blessings” T-Shirt 🙏🏼 Link in my bio to get one ☺️,140775024277286912,ENISA,"Singer🎤 🇦🇱
Instagram: @iamEnisa
Buy my MERCH here 👕👇🏼",0,False,https://www.tiktok.com/@enisa/video/7102532180034719019?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102532180034719019&source=h5_m,1215484,806,515,5639,112283,6932451545178966017,6932451545178966017,10033,6932451545178966017,Count My Blessings,Enisa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/95b2fe415f82467aa469fe8ddd933a1a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4719932e551743929ac0772be8e7e671,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1554595777', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
7,AU,7096320718845136129,1652240924,When you’re trying to make a Tiktok but your guitar steals the spotlight,6870035534656734214,Kat and Romeo,"📍Newcastle | Australia
Instagram - @kat_holmes1 & @rome_yoo",0,False,https://www.tiktok.com/@katandromeo/video/7096320718845136129?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096320718845136129&source=h5_m,41292701,44344,153392,50040,2988096,7092047211189504811,7092047211189504811,72,7092047211189504811,original sound - gutta100_ (Contains music from: Let Her Go - James Bartholomew),"Contains music from: ""Let Her Go""",6.73745095317373e+18,Gutta100,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092047254659468078.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b8d90d260a2bfeea27a167c7ed7783b5.json,False,False,[],0,0,James Bartholomew,Let Her Go,original sound - gutta100_ (Contains music from: Let Her Go - James Bartholomew),"Contains music from: ""Let Her Go""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
0,CI,7093945797049355526,1651687967,Affaire de gbairai Tchiaaa 😂 ak ma copine c’est chaud 😂❤️ #flypシ #pourtoi #humour,7043919977858319365,steephbooyeux,"J’ai été piraté 😭 famille mais c’est R abonnez-vous 
On va gatei le coin 😏",0,False,https://www.tiktok.com/@steephbooyeux/video/7093945797049355526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093945797049355526&source=h5_m,1885262,2766,2287,24036,118051,7080557621438073605,7080557621438073605,72,7080557621438073605,original sound - jojojoli15,jojojoli15,6.973258751911757e+18,jojojoli15,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080557634033634053.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/448e2f869c3e107ba41f97d8a936c51f.json,False,False,[],0,0,,,,,Côte d'Ivoire,#flypシ #pourtoi #humour,0,0,0,0,0,1,1,0,0,0
1,GH,7100208879035763974,1653146205,#fypシ゚viral🖤tiktok #ticktoktrending #makemefamous #duetwithme #fyp #,6821534879819514886,Diamond shay,"IG Aquosua Diamond
U tube kaakyire Aquosua Diamond",0,False,https://www.tiktok.com/@diamondshay18/video/7100208879035763974?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100208879035763974&source=h5_m,416989,249,162,3695,25311,7091056913370106629,7091056913370106629,72,7091056913370106629,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.958172207894922e+18,user3488332569599,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091056937957214982.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5964cbbb8ce89588d22b2e8cf3b4bdb8.json,False,False,[],0,0,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",Côte d'Ivoire,#fypシ゚viral🖤tiktok #ticktoktrending #makemefamous #duetwithme #fyp #,0,0,0,1,1,0,0,1,0,1
2,NG,7103115402850422022,1653822934,FAKE URINE PRANK GONE CRAZY 😜 #teaserprank2 #foryou THIS PAGE DO NOT SUPPORT VIOLENCE ✅,6842061521012769797,TEASER PRANK,"FUN BOY ☑️
.
YOU LIKE CRUISE ? Check Me Out @TEASERPRANK2 on ig",0,False,https://www.tiktok.com/@teaser_4/video/7103115402850422022?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103115402850422022&source=h5_m,1265711,1094,1354,6826,53794,6773640268248795137,6773640268248795137,10033,6773640268248795137,Laughing,Gianluca Marino,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/fd3ef83fd8514daf9bad47f9094f7167,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d5752a49d7b84905a4edcb72d955f1bf,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1390061916', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Côte d'Ivoire,#teaserprank2 #foryou,0,1,0,0,0,0,0,0,0,0
3,US,7075899677270396202,1647486277,Getting TWISTED 🌪 is always better with friends Ladies 🙌🍹Gallo The #Mixologist 🍹🔥🔥🔥🔥@pakkpunch Poppin 💥#Wolfpakk #PakkLife #PakkPunch #Poppin,6815349412996039685,Gallo Wolfpakk 🐺,"Gallo The Mixologist 
@Gallo_wolfpakk @TropicalFridayz on IG
WolfPakk Pakkpunch",0,False,https://www.tiktok.com/@gallo_wolfpakk/video/7075899677270396202?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075899677270396202&source=h5_m,11213042,655,2465,32058,218767,7075899643883817771,7075899643883817771,72,7075899643883817771,original sound - gallo_wolfpakk,Gallo Wolfpakk 🐺,6.81534941299604e+18,Gallo Wolfpakk 🐺,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075899688230357806.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/133cf3d76765acf9ff053ac104e59141.json,False,False,[],0,0,,,,,Côte d'Ivoire,#Mixologist #Wolfpakk #PakkLife #PakkPunch #Poppin,0,0,0,0,0,0,0,0,0,0
4,CI,7097578194886331653,1652533703,#c’est forcé de porté talons 👠🤣😂💔😭,7029005526454174725,@m Chikina.r,,0,False,https://www.tiktok.com/@m.chikina.r/video/7097578194886331653?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097578194886331653&source=h5_m,3602826,2205,4231,33805,219508,7093949567481285381,7093949567481285381,10036,7093949567481285381,Buga (Lo Lo Lo),Kizz Daniel & Tekno,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1e5583a1ea154f6ba01499ffe3936b4a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53a160ccc5714d6c986cc822daeb6ddd,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1621384034', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Côte d'Ivoire,#c’est,0,0,0,0,0,0,0,0,0,0
5,NG,7103137339559513349,1653828042, ,6868928451094070273,okebiesamuel,"Don’t spam 🚯Like please 🙏🏻😭
Aries ♈️ 
Cruise 4lyf 😈🎰😂
Lifestyle ⛏💳💎",0,False,https://www.tiktok.com/@gentuu_wire/video/7103137339559513349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103137339559513349&source=h5_m,308734,646,190,2788,33302,7096590342711003909,7096590342711003909,72,7096590342711003909,original sound - brady_tha_creator,Wf Brady,6.825395154309875e+18,Wf Brady,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096590349073713925.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fbf16f6c8cdae5587d79ef2cc8e1c903.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
6,JM,7102143461393992965,1653596636,"I'm back with my waves,  making you sea sick",6957810188679185414,divathesaloninc,"Barbados🇧🇧🇧🇧🇧🇧🇧🇧 based Master stylist
#PerfectPlatinumPixieSpecialist",0,False,https://www.tiktok.com/@divathesaloninc/video/7102143461393992965?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102143461393992965&source=h5_m,1337649,138,778,11590,66798,7101493436901215022,7101493436901215022,72,7101493436901215022,original sound - lilmark_m256 (Contains music from: Time - HUBBA),"Contains music from: ""Time""",6.672040445869605e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101493454622001962.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/40ba105636916003fa4c168a6a75de0f.json,False,False,[],0,0,HUBBA,Time,original sound - lilmark_m256 (Contains music from: Time - HUBBA),"Contains music from: ""Time""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
7,CI,7102450555712212229,1653668136,#coucou #😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,6748759263588598789,Janna Sayegh,"🇨🇮/🇱🇧.  —ici c’est que pour rigoler, abonnez-vous svp🙏🏻",0,False,https://www.tiktok.com/@janna_s__/video/7102450555712212229?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102450555712212229&source=h5_m,582229,439,104,1208,55564,7080969451725769477,7080969451725769477,72,7080969451725769477,original sound - solangeano105,solange🌹😍♥️,7.025304673217431e+18,solange🌹😍♥️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080969453399182085.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/27f419d158f511e7218ad80b020ca846.json,False,False,[],0,0,,,,,Côte d'Ivoire,#coucou #😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,0,0,0,0,0,0,0,0,0
0,GH,7102328899631123717,1653639815, ,7034062652863955974,ohema369,With God all things are possible 🙏,0,False,https://www.tiktok.com/@ohema369/video/7102328899631123717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102328899631123717&source=h5_m,772471,849,2920,18794,38694,7088742431281367854,7088742431281367854,72,7088742431281367854,original sound - ozkar_wrld (Contains music from: Kwahu Bepo (feat. Naa Agyeman) - Nana Ama),"Contains music from: ""Kwahu Bepo (feat. Naa Agyeman)""",6.794326583311517e+18,HIGHLIFE KING🤴🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088742473031289646.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/27d42732147a01cddce598d67c7eee72.json,False,False,[],0,0,Nana Ama,Kwahu Bepo (feat. Naa Agyeman),original sound - ozkar_wrld (Contains music from: Kwahu Bepo (feat. Naa Agyeman) - Nana Ama),"Contains music from: ""Kwahu Bepo (feat. Naa Agyeman)""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
1,JM,7099568676004777221,1652997147,#fypシ #funny,7018756361345565702,🔐💟🦋Dgoune💙♈🖇️✔️,"Follow my insta please👆
ARIES♈📌🦋🖇️",0,False,https://www.tiktok.com/@___dgoune___/video/7099568676004777221?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099568676004777221&source=h5_m,864711,232,643,7618,54987,7089373731226684165,7089373731226684165,10036,7089373731226684165,Number One,Dj Consequence & Dj Tarico,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3db9cfb3b37b43bdb93324d82e6c4f43,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a2dfc04f45f04000b060616cd44b2dbc,False,True,[],0,0,,,,,Côte d'Ivoire,#fypシ #funny,0,0,0,0,1,0,0,0,0,0
2,GH,7102886537024621830,1653769646,#francoiswsimpson #francoisstudio #tattoos #tattoo @francoisswsimpson,6811597115359495173,Francois S W Simpson,"Artist🧑🏾‍⚕️, 🟢WhatsApp only: +233 244975300  🏠 New Achimota, Accra, 🇬🇭 Gh",0,False,https://www.tiktok.com/@francois.studio/video/7102886537024621830?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102886537024621830&source=h5_m,501524,1,83,559,15169,7089750029702875909,7089750029702875909,72,7089750029702875909,Sugarcanetransitionchallenge (Contains music from: Sugarcane - Remix - Camidoh & Mayorkun & Darkoo),"Contains music from: ""Sugarcane - Remix""",6.845388704325748e+18,KANYIN OF TIKTOK🌟,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089750029900352262.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4b72732b8e7f1d1f07dab8975e85d627.json,False,False,[],0,0,Camidoh & Mayorkun & Darkoo,Sugarcane - Remix,Sugarcanetransitionchallenge (Contains music from: Sugarcane - Remix - Camidoh & Mayorkun & Darkoo),"Contains music from: ""Sugarcane - Remix""",Côte d'Ivoire,#francoiswsimpson #francoisstudio #tattoos #tattoo,0,0,0,0,0,0,0,0,0,0
3,NG,7099123584143985926,1652893515, ,6829064580011082758,Chi❤️ Instagram @iam_amaka_xo,"Instagram @ iam_amaka_xo
Follow up guys❤️",0,False,https://www.tiktok.com/@iam_amakae/video/7099123584143985926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099123584143985926&source=h5_m,12109106,31921,57755,125,369792,7076503496719223557,7076503496719223557,72,7076503496719223557,original sound - speedupsxxgs,speedupsxxgs,7.063923745190086e+18,speedupsxxgs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076503511764060933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d6c291236fc94166ae67e545e3449046.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
4,NG,7102725503060020486,1653732154,oh well,7100892216771888133,EVEESIN FANPAGE,"FANPAGE
FANPAGE DEDICATED TO EVEESIN
NOT AFFILIATED WITH HER",0,False,https://www.tiktok.com/@_eveesinfan/video/7102725503060020486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102725503060020486&source=h5_m,397243,133,81,1312,25630,7057260084216204037,7057260084216204037,72,7057260084216204037,Gentility sped up (Contains music from: Gentility - melvitto & Wande Coal),"Contains music from: ""Gentility""",6.786231898425738e+18,A💛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7057260095536712453.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/50968a43ede14ebd998d4f5c3aaedd3d.json,False,False,[],0,0,melvitto & Wande Coal,Gentility,Gentility sped up (Contains music from: Gentility - melvitto & Wande Coal),"Contains music from: ""Gentility""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
5,AT,7091333144674094341,1651079662, ,6519530694208454666,Christoph,"🐼⭐️TeamEhrenalex⭐️🐼

contact💌 Condsty@diego5studios.com

⬇️",0,False,https://www.tiktok.com/@condsty/video/7091333144674094341?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091333144674094341&source=h5_m,7587306,1602,15533,7030,243099,7012596298972941058,7012596298972941058,72,7012596298972941058,original sound - 4.giu,G,6.86469086696104e+18,G,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7012596245193673473.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ba2be221e923942037e75af9f24d35e.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
6,CI,7102780253000518918,1653744900,On appelle ça travailler dans la joie 🤩 👏🏻et dire que je suis en plein campement ⛺️ 🌳,6825680744742028293,Kone Mia🧿,Mère de 4 petit ange et femme au foyer avant tout ❤️,0,False,https://www.tiktok.com/@konemia/video/7102780253000518918?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102780253000518918&source=h5_m,279940,145,17,50,19267,7084648620410227461,7084648620410227461,72,7084648620410227461,C dosé sped up,A💛,6.786231898425738e+18,A💛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096628347282721541.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/00eab4b51b8f133a0be4aee31be87efb.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
7,CI,7097230577727753477,1652452766,Aïe 😂,6969587957078459398,marielle_hallany,"Instagram : Marielle barbie officiel
Snap : marielle_barbie",0,False,https://www.tiktok.com/@marielle_barbie/video/7097230577727753477?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097230577727753477&source=h5_m,263043,174,97,557,16263,7083114963711085318,7083114963711085318,72,7083114963711085318,Kpoclè Acte 2 IVK,Ivoriankid,6.825178404297885e+18,Ivoriankid,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083114943792319237.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/82858c8e4137d3537ca4d5a789300bb3.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
0,MV,7099407788375313669,1652959689, ,6601877080048074757,tiffyhollywoodxo,"My ig knows what you searching for 🔗
ig: TiffyHollywood ❤️",0,False,https://www.tiktok.com/@tiffyhollywoodxo/video/7099407788375313669?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099407788375313669&source=h5_m,8762389,1532,1195,3419,120085,6742199989981678342,6742199989981678342,72,6742199989981678342,whyisthisaudiofamous (Contains music from: Pistol - Andre Swilley & Cookie Cutters),"Contains music from: ""Pistol""",2381819.0,molly 💛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1646046236596230.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/300aaff96976f5891d3ce79259304b7f.json,False,False,[],0,0,Andre Swilley & Cookie Cutters,Pistol,whyisthisaudiofamous (Contains music from: Pistol - Andre Swilley & Cookie Cutters),"Contains music from: ""Pistol""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
1,FR,7093198219995401477,1651513909,Y’a chingome #dooooriie,91214955374383104,La friandise 🍒,"Sc: doriielm
🇬🇦🇫🇷
📍 Lille
1m80
200k ?🥺🤧",0,False,https://www.tiktok.com/@dooooriie/video/7093198219995401477?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093198219995401477&source=h5_m,927139,1548,1190,344,72049,7088381292525456133,7088381292525456133,72,7088381292525456133,original sound - oc_evne,Oc_evne,7.035717186581906e+18,Oc_evne,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088381299395775238.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/44717b18bd3da5592d7a3306df665af3.json,False,False,[],0,0,,,,,Côte d'Ivoire,#dooooriie,0,0,0,0,0,0,0,0,0,0
2,CI,7092372749158550790,1651321720,Façon on a faim là 😭😭😂.    #tiktok #fyp #pourtoi #ivoirien🇨🇮 #immature #cotedivoire #tiktokivoirien ❤️😹,6789873451371004933,Nasco Le Miel 🍯❣️,"Let’s Go to 510k 🥺🙏🏾
SnapChat 🖇 nascolemiel1 🖇
Voilà ma Page YOUTUBE 👇🏾",0,False,https://www.tiktok.com/@nasco_225/video/7092372749158550790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092372749158550790&source=h5_m,342809,402,71,1165,35721,7048679766005713669,7048679766005713669,72,7048679766005713669,Monalisa (Choir Ver) (Contains music from: High et Monalisa - 7th Sound),"Contains music from: ""High et Monalisa""",6.98568510649023e+18,Passm3theaux,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7048679782640339718.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/55a8b637c4abe1976b140c9f46d77d0f.json,False,False,[],0,0,7th Sound,High et Monalisa,Monalisa (Choir Ver) (Contains music from: High et Monalisa - 7th Sound),"Contains music from: ""High et Monalisa""",Côte d'Ivoire,#tiktok #fyp #pourtoi #ivoirien🇨🇮 #immature #cotedivoire #tiktokivoirien,1,0,0,1,0,0,1,1,0,0
3,NG,7083638588792966443,1649288133, ,6954981077396063238,bstarshutdown,Always allow to be happy 😃,0,False,https://www.tiktok.com/@bstarshutdown/video/7083638588792966443?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083638588792966443&source=h5_m,8438425,1172,1501,29921,214176,7081205964560501510,7081205964560501510,10036,7081205964560501510,Kwaku the Traveller,Black Sherif,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0a5dd74d2a6b484fa2bc480d6312f92d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c59526bb39c941fab5656a50a2f49593,False,True,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
