,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_bolivia,hash_comedia,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_tiktok,hash_viral
4,US,7098889124395994411,1652838925,"ahora si, con este cierro la noche como tiktoker... a Rauw que apriete 😴 #Party",7047450743465477126,Bad Bunny,.,0,False,https://m.tiktok.com/v/7098889124395994411.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098889124395994411&source=h5_m,39570205,94726,121139,164070,7891875,7094303917231605761,7094303917231605761,10033,7094303917231605761,Party,Bad Bunny & Rauw Alejandro,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/49fd32620c854059b5dd09578a78a8d2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5f619d9a515d4f7290cc125329ac949b,True,True,,,,,[],0,0,"Bolivia, Plurinational State of",#Party,0,0,0,0,0,0,0,0,0,0
5,EC,7096628842730704133,1652312664,😊😂😂😂😂así me mantengo joven 😅🤣🤣🤣🤣,6822311883728798726,Rosita Betun,pequeña con grandes sueños y metas ♥️ ⬇️,0,False,https://m.tiktok.com/v/7096628842730704133.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096628842730704133&source=h5_m,4416645,883,2602,4415,98048,7078801203937102597,7078801203937102597,72,7078801203937102597,original sound - albertinasacaca1,Albertina Sacaca Cal,6.916873939981518e+18,Albertina Sacaca Cal,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078801226661448454.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/25952714e4d3015a8611efb4a1e2cf9a.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
6,BO,7101936044672650501,1653548348, ,6926003889754866694,Marel,"🇧🇴 
IG: marelscz 🔥
Todo lo que buscas está en mi IG 💙🤍",0,False,https://m.tiktok.com/v/7101936044672650501.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101936044672650501&source=h5_m,603521,157,131,18,41190,6671647994519079686,6671647994519079686,72,6671647994519079686,original sound - kurmitsam (Contains music from: Man Areas - Jonny McGovern),"Contains music from: ""Man Areas""",6.58178057520708e+18,KurmitSam,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1628947876016150.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/fc9dc64b554b3afb0a025b4e0d3c0d98.json,False,False,Jonny McGovern,Man Areas,original sound - kurmitsam (Contains music from: Man Areas - Jonny McGovern),"Contains music from: ""Man Areas""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
7,US,7088006382317833515,1650305089,The door hated me🚪🤬,6748458643983238149,Bella Poarch,This ain’t Build a B*tch💅🏻💕,0,False,https://m.tiktok.com/v/7088006382317833515.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088006382317833515&source=h5_m,39818902,14982,3237,7439,3683631,7066013250990738182,7066013250990738182,10036,7066013250990738182,Sopa de Caracol (Re-Master 2022),Pilo Tejeda,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1866528bec9c479d8dc11ab17162af2f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9eb976d7b0f14853a9484a34d8450d1d,False,True,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
0,ES,7102945141257817349,1653783292,🇧🇷 Flow🕺🏼✨ @Vinicius junior #HalaMadrid #CHAMP14NS #RealMadrid,6693776501107033094,Real Madrid C.F.,"⚽️ The official Real Madrid C.F. account
🏆 14 times European Champions",0,False,https://www.tiktok.com/@realmadrid/video/7102945141257817349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102945141257817349&source=h5_m,22594293,17311,55556,166569,2563447,7102945133318195973,7102945133318195973,72,7102945133318195973,original sound - realmadrid (Contains music from: BORRACHA - Felix Klain & Ovy On The Drums),"Contains music from: ""BORRACHA""",6.693776501107033e+18,Real Madrid C.F.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102945122035354373.mp3,,False,False,Felix Klain & Ovy On The Drums,BORRACHA,original sound - realmadrid (Contains music from: BORRACHA - Felix Klain & Ovy On The Drums),"Contains music from: ""BORRACHA""",[],0,0,"Bolivia, Plurinational State of",#HalaMadrid #CHAMP14NS #RealMadrid,0,0,0,0,0,0,0,0,0,0
1,AR,7093645654995586309,1651618086,@Shakira  #tefelicitochallenge @rauwalejandro ups,6599841936495493126,Juli Savioli,"20 años ♒️♒️♒️
Bs As
@Trendsetters.ok
contrataciones@hellosaturday.club",0,False,https://www.tiktok.com/@julisavioli/video/7093645654995586309?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093645654995586309&source=h5_m,24438326,7959,3056,9942,2476325,7088052475416169262,7088052475416169262,10036,7088052475416169262,Te Felicito,Shakira & Rauw Alejandro,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a8f2b2f07194ba8ae6cc6cb1481c023,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0f99e34b243b4c5890f8242361413e55,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619007597', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#tefelicitochallenge,0,0,0,0,0,0,0,0,0,0
2,PE,7088389847328492805,1650394371,Like para part 3/Instagram chrispizarro💋👋 #fmcqj #fyp #besoocachetada #parati,7037533019658273798,Chris👑,"Bienvenido al canal de los besos💋 
         Mi canal de Youtube👇👇",0,False,https://www.tiktok.com/@chrispizarrotv/video/7088389847328492805?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088389847328492805&source=h5_m,54639386,9134,25916,135075,4748516,7088389828702374661,7088389828702374661,72,7088389828702374661,original sound - chrispizarrotv,Chris👑,7.037533019658274e+18,Chris👑,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088389838596377350.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6c4e3fb6b4d8b1ed767ae6d189fc460b.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#fmcqj #fyp #besoocachetada #parati,0,0,0,0,1,0,0,1,0,0
3,BR,7088852694613462277,1650502138,@anitta #envolverchallenge #foryou #viral #fyp #fy #anitta,6821852515824419845,David Neves,"(Shows da Anitta ❤️) 
Insta: Davidneves021",0,False,https://www.tiktok.com/@davidneves021/video/7088852694613462277?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088852694613462277&source=h5_m,34286445,22948,126765,86744,2722172,7028498814554130433,7028498814554130433,10033,7028498814554130433,Envolver,Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9da595ac92742758a78fa7efd992747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/64d77a1ed52b41a39d8a5009811e2209,True,True,,,,,[],0,0,"Bolivia, Plurinational State of",#envolverchallenge #foryou #viral #fyp #fy #anitta,0,0,1,0,1,0,0,0,0,1
4,CR,7072425556033244421,1646677398,¿Quieren 2da parte? 😨 #parati #foryou #storytime,6816951877113578502,MaRía,Sígueme xfa,0,False,https://www.tiktok.com/@maryalvaso/video/7072425556033244421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072425556033244421&source=h5_m,41272602,8480,6016,14664,3257187,6922227607413033733,6922227607413033733,72,6922227607413033733,So What (Contains music from: So What - P!NK),"Contains music from: ""So What""",6.816951877113578e+18,MaRía,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990914547141937926.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/aeb2d3ace34f38af36abe4a80f5ca449.json,False,False,P!NK,So What,So What (Contains music from: So What - P!NK),"Contains music from: ""So What""",[],0,0,"Bolivia, Plurinational State of",#parati #foryou #storytime,0,0,1,0,0,0,0,1,0,0
5,BO,7077411192121068805,1647838211,Detalles del programa Online desde Casa 🏡 en mi PERFIL #abdomen #body #fyp #parati #info #challenge #workout #encasa #mexico #usa #peru #ecuador #chile #colombia #bolivia #mujeres #chicas,6638625258168467461,ErikaVaca,"👙Bajé 20Kg. Te enseño👙
    Beneficios y costos📲
👇DALE CLICK AQUÍ 👇",0,False,https://www.tiktok.com/@erikavaca.oficial/video/7077411192121068805?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077411192121068805&source=h5_m,13687868,1704,60051,230913,314808,7039976684765874177,7039976684765874177,10033,7039976684765874177,Mi Gata,Standly & El Barto,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/046928138dab47faa41373de85d6a6e8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/606a786be1eb4ac498111870c8979b75,False,True,,,,,[],0,0,"Bolivia, Plurinational State of",#abdomen #body #fyp #parati #info #challenge #workout #encasa #mexico #usa #peru #ecuador #chile #colombia #bolivia #mujeres #chicas,1,0,0,0,1,0,0,1,0,0
6,BO,7092997395557993733,1651467155,Responder a @sebastianmichamochi #apoy #bolivia🇧🇴 #acosocallegero #viralvideo #santacruzdelasierra🇳🇬 #niunamenos💜 #💜 #cuidemonos,6646452311719329797,Maria De Los Angeles,"meta 10 k ayúdame 
soy orgullosa de ser BOLIVIANA 
🇧🇴🇧🇴🇧🇴🇧🇴",0,False,https://www.tiktok.com/@mariadelosangeles959/video/7092997395557993733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092997395557993733&source=h5_m,1968337,243,43,330,39959,6928722007504717826,6928722007504717826,10033,6928722007504717826,Venganza,Nicki Nicole & No Te Va Gustar,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c8a1d5423c1e4c4bbf21f88857161f95,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ef5f1cb1d7bf4d188894da049c636117,True,True,,,,,[],0,0,"Bolivia, Plurinational State of",#apoy #bolivia🇧🇴 #acosocallegero #viralvideo #santacruzdelasierra🇳🇬 #niunamenos💜 #💜 #cuidemonos,1,0,0,0,0,0,0,0,0,0
7,JP,7070780773607034118,1646294442,@anriremi と一緒に#デュエット もう何も言うことはありません🥲　I have nothing to say …,6582150696673427462,Remitan レミたん🥕🐴,"🇫🇷×🇯🇵
土井レミイ杏利
王子様の白馬です🐴",0,False,https://www.tiktok.com/@anriremi/video/7070780773607034118?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070780773607034118&source=h5_m,29197328,11709,32067,44394,2273078,7001137287748766469,7001137287748766469,10036,7001137287748766469,"Kingdom Dance - From ""Tangled""/Score",Alan Menken,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/597c44f831d84473b0f633eb4b8756d5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fa3dfa5274304c22a324f4e72a7fb205,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1443117249', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#デュエット,0,0,0,0,0,0,0,0,0,0
0,EC,7101917699587984646,1653544077, ,7101914689941144582,Tamina,...,0,False,https://www.tiktok.com/@kalinadebulina52/video/7101917699587984646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101917699587984646&source=h5_m,10942966,515,7218,21350,108176,7101786256668986117,7101786256668986117,72,7101786256668986117,Original sound,Tik Toker,7.098776356730209e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101786253691013894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5ad27a14b7f2ba1ddfe427e90aab0da3.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
1,UY,7102211259508051206,1653612423,BEBE 😭😭 #dualipa #caida #viral #uruguay,6764846705143563270,Dua lipa,"He | Him 
Loves de Uruguay 🇺🇾 🇬🇧",0,False,https://www.tiktok.com/@lipauruguay/video/7102211259508051206?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102211259508051206&source=h5_m,11249012,4653,13082,11788,465614,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#dualipa #caida #viral #uruguay,0,0,0,0,0,0,0,0,0,1
2,CH,7103028556862737670,1653802718, ,7021801711183397894,Invento030426,"EL QUE PERSEVERA TRIUNFA,CREADORA DE CONTENIDO,LA MISMÍSIMA MEZCLA 🇩🇴🧿🇨🇺🙏",0,False,https://www.tiktok.com/@inventos030426/video/7103028556862737670?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103028556862737670&source=h5_m,581375,96,1821,69,35024,7103028497777527557,7103028497777527557,72,7103028497777527557,original sound - inventos030426,Invento030426,7.021801711183398e+18,Invento030426,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103028521529805574.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
3,AR,7100673627225394437,1653254413,¿Conocías este Truco?😯📱 #parati #foryou #trucosytips,101912706676416512,Lau Dumé,✨ Trucos para tu Celular & Un poquito de Belleza 💋,0,False,https://www.tiktok.com/@lau.dume/video/7100673627225394437?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100673627225394437&source=h5_m,11253659,2319,71474,3898,562776,7089828122854197249,7089828122854197249,10033,7089828122854197249,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/62d497a35bcf407598da8ac1d741359b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/38418ae73d084e45a86fb6cbbd0149fe,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#parati #foryou #trucosytips,0,0,1,0,0,0,0,1,0,0
4,EC,7103328721527934214,1653872601,Creo que es un poquito celosa 😅 #enchufetv #comedia #pareja #toxica,6628786065359110150,enchufetv,"Queríamos hacer nopor, pero nuestras mamás no nos dejaron",0,False,https://www.tiktok.com/@enchufetv/video/7103328721527934214?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103328721527934214&source=h5_m,381792,168,765,1429,56472,7103328696160750342,7103328696160750342,72,7103328696160750342,original sound - enchufetv,enchufetv,6.62878606535911e+18,enchufetv,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103328705107544837.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#enchufetv #comedia #pareja #toxica,0,1,0,0,0,0,0,0,0,0
5,BO,7102912794890194182,1653775759,#1 en Tendencias ♥️ @albertinasacaca1 @faddy246,6810130946063795205,Jhon & Demian,"Contacto📞75063329 
Compositores/Cantantes/Productores
🇦🇷🇵🇪 @jhonydemian",0,False,https://www.tiktok.com/@jhonydemian/video/7102912794890194182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102912794890194182&source=h5_m,1821560,516,155,834,61057,7102912770965949190,7102912770965949190,72,7102912770965949190,original sound - jhonydemian (Contains music from: Vuelve - Jhon & Demian & Albertina & Faddy),"Contains music from: ""Vuelve""",6.810130946063795e+18,Jhon & Demian,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102912768487639814.mp3,,False,False,Jhon & Demian & Albertina & Faddy,Vuelve,original sound - jhonydemian (Contains music from: Vuelve - Jhon & Demian & Albertina & Faddy),"Contains music from: ""Vuelve""",[],0,0,"Bolivia, Plurinational State of",#1,0,0,0,0,0,0,0,0,0,0
6,BO,7087184743061638406,1650113787,Ñe,88238729152114688,Valentina Magnan,Just me:),0,False,https://www.tiktok.com/@valentinamagnan/video/7087184743061638406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087184743061638406&source=h5_m,53536,28,37,123,5519,7067154379870489350,7067154379870489350,72,7067154379870489350,original sound - editsbykathi,kathi,7.067148344825677e+18,kathi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7067154385100737286.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5019f12a2f6752579a727a15a8f58f49.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
7,US,7102919867321322798,1653777405,been a yassified victor my whole life,7004354135367025670,camila mendes,homemade cam chowder,0,False,https://www.tiktok.com/@camimendes/video/7102919867321322798?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102919867321322798&source=h5_m,5434635,1472,310,68,691899,7092584556460624642,7092584556460624642,72,7092584556460624642,YOUR GIRL LOOKS LIKE a SON ON N,مروحة مارفل,7.032753966392706e+18,مروحة مارفل,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7092584497384082177.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d8406bf17da3ea0d6b168f48b5d287a6.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
0,MX,7096876986357828910,1652370438,#rehearsals #tefelicito,168541398546182144,Shakira,Official account / perfil oficial,0,False,https://www.tiktok.com/@shakira/video/7096876986357828910?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096876986357828910&source=h5_m,26856748,5034,7986,12292,2955876,7085831467712677889,7085831467712677889,10033,7085831467712677889,Te Felicito,Shakira & Rauw Alejandro,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2ea432fdf63f46fba3258fc336aa42b3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/542b7265165e44e983a61de12a5c845f,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619007597', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#rehearsals #tefelicito,0,0,0,0,0,0,0,0,0,0
1,MX,7077656859833797893,1647895403,#parati #fypシ #viral #foryou #🤡🤡🤡,21927428,🖤A’R👸🏻🖤,"No se hacer tik toks, soy nueva en esto 🤡😛",0,False,https://www.tiktok.com/@ayleenromero/video/7077656859833797893?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077656859833797893&source=h5_m,79723819,10695,84321,314359,5788134,7003400404986170117,7003400404986170117,72,7003400404986170117,original sound - sdeguzmannn (Contains music from: Madrastra - DJ FLAJ),"Contains music from: ""Madrastra""",6.908530070572533e+18,S de Guzman,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7003400511550507781.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/605a4042b13a4b1d091842f75bae6628.json,False,False,DJ FLAJ,Madrastra,original sound - sdeguzmannn (Contains music from: Madrastra - DJ FLAJ),"Contains music from: ""Madrastra""",[],0,0,"Bolivia, Plurinational State of",#parati #fypシ #viral #foryou #🤡🤡🤡,0,0,1,0,0,1,0,1,0,1
2,DO,7097782765768297734,1652581333,"ESTA VEZ SÍ TE CAMBIARON POR ALGO MEJOR, Y MUCHO MAS RICO. 😍😍♥️#yailinlamasviral #chivirika #realhastalamuerte #Yailinlamasviralusatour #anuelaa #anuel #situmebuscas #bicholloronas #lasleyendasnuncamueren💥🤴 #YailinUsatour #chivirica #domi #yailin #NOMASHATEAYAILIN #viral #yailinyanuel #pr #karolg #Bichota @yailinlamasviraloficial_ @anuel @yailinlamaviralroficial",6896848541722805254,Yailin La Más Viral,"SÍGUENOS EN INSTAGRAM ""Yailinlamasviralnews"".
TEAM VIRAL ♥️🔥",0,False,https://www.tiktok.com/@yailinlamaviralofiacial_/video/7097782765768297734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097782765768297734&source=h5_m,14168812,7556,3426,17524,467560,5000000001460002999,5000000001460002999,71,5000000001460002999,Culpables,KAROL G & Anuel AA,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d3c08ab95cdb44acb1c05b0859ae2787,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e6018c605fdc49a09e9cf0850b51465e,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1460002999', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#yailinlamasviral #chivirika #realhastalamuerte #Yailinlamasviralusatour #anuelaa #anuel #situmebuscas #bicholloronas #lasleyendasnuncamueren💥🤴 #YailinUsatour #chivirica #domi #yailin #NOMASHATEAYAILIN #viral #yailinyanuel #pr #karolg #Bichota,0,0,0,0,0,0,0,0,0,1
