,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
2,US,7091461334319238446,1651109508,Sheet vinyl #flooring #fyp #rubioflooring #pov,6795305387169039366,Rubioasael,Más contenido en Instagram y YouTube ⏬✌🏽,0,False,https://m.tiktok.com/v/7091461334319238446.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091461334319238446&source=h5_m,371570,48,121,108,7989,6807984440287955717,6807984440287955717,72,6807984440287955717,how would they know bad girls club (Contains music from: THEY ARE GONNA KNOW - Heliqs),"Contains music from: ""THEY ARE GONNA KNOW""",6.76145035543362e+18,Chris Gleason,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662107053367333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9b53bc588c4d8ef5a51f11d257a6db88.json,False,False,Heliqs,THEY ARE GONNA KNOW,how would they know bad girls club (Contains music from: THEY ARE GONNA KNOW - Heliqs),"Contains music from: ""THEY ARE GONNA KNOW""",[],0,0,British Indian Ocean Territory,#flooring #fyp #rubioflooring #pov,0,0,0,0,0,1,0,0,0,0
3,IT,7086074219540303109,1649855222,#lollipop #dates @giallozafferano #khalidelmahi,6812963291129562118,Foodqood by Giallozafferano,"Easy and quick recipes by @giallozafferano & foodqood

📩 gz@giallozafferano.it",0,False,https://m.tiktok.com/v/7086074219540303109.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086074219540303109&source=h5_m,23261891,5749,35363,112170,1191484,6637402567678626565,6637402567678626565,72,6637402567678626565,original sound - uniquefazza (Contains music from: Mi Gna - Maître Gims & Super Sako),"Contains music from: ""Mi Gna""",6.616426928835052e+18,Unique Fazza,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1620460028422150,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/69f7f4b6f8541fc8dfc2a1f7d7382d5b.json,False,False,Maître Gims & Super Sako,Mi Gna,original sound - uniquefazza (Contains music from: Mi Gna - Maître Gims & Super Sako),"Contains music from: ""Mi Gna""",[],0,0,British Indian Ocean Territory,#lollipop #dates #khalidelmahi,0,0,0,0,0,0,0,0,0,0
4,US,7093665274825657643,1651622652,#goldscrap #goldrecovery #recyclegold #goldrecycling #golds #24kgoldn #goldrecycle #recyclinggold #getgold #goldrush,7081669668458071086,goldrecycling,Recycling GOLD,0,False,https://m.tiktok.com/v/7093665274825657643.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093665274825657643&source=h5_m,30915935,2256,10500,22377,469730,6774443338771728385,6774443338771728385,10036,6774443338771728385,FUTURE HOUSE,Sergey Wednesday,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3c3a40b33877427abdd8ead935cb1611,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a9ea1ee9eb5d41b2b0c9109e678cf3cc,False,True,,,,,[],0,0,British Indian Ocean Territory,#goldscrap #goldrecovery #recyclegold #goldrecycling #golds #24kgoldn #goldrecycle #recyclinggold #getgold #goldrush,0,0,0,0,0,0,0,0,0,0
5,BE,7099594953373797637,1653003265,Love love love❤️ [IG:kalinxkadir24-berdox24] @berdox24 #fyp #foryoupage #viral,6769276480612697093,Kalinbrothers,"IG:kalinxkadir24
Snapchat:kalinxkadir24
Business:info@kalinbrothers24.com",0,False,https://m.tiktok.com/v/7099594953373797637.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099594953373797637&source=h5_m,6397859,3526,2891,9375,370330,7066783782937987846,7066783782937987846,72,7066783782937987846,Habibi Albanian Remix,ilona,7.06451543947269e+18,ilona,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066783817389935366.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7081f655fecb630bde661fee2f422ea5.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#fyp #foryoupage #viral,0,0,1,0,0,1,0,0,0,1
6,TR,7092758079070096642,1651411430,Siz olsanız yapar mıydınız?🥺❤️🙈😂 #cznburak,6626035987700531205,cznburak,"En Güzel Bağ Sevgidir🤗❤️
👇NEW VİDEO 👇",0,False,https://m.tiktok.com/v/7092758079070096642.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092758079070096642&source=h5_m,10876024,4226,2226,6374,508006,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0,British Indian Ocean Territory,#cznburak,0,0,0,0,0,0,0,0,0,0
7,TH,7103350895487814939,1653877762,สั่งซื้อสินค้าได้ที่ตะกร้าสีเหลืองด้านล่างคลิปจ้า#สะดวกแบบนี้ #ของดีบอกต่อ #tiktokshopthailand,6971996975769060354,microworld08,"รีวิวและแชร์ของดีดี
👇👇👇",0,False,https://m.tiktok.com/v/7103350895487814939.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103350895487814939&source=h5_m,5780,0,3,9,41,7103350884045687578,7103350884045687578,72,7103350884045687578,original sound - microworld08,microworld08,6.97199697576906e+18,microworld08,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7103350888722483994.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#สะดวกแบบนี้ #ของดีบอกต่อ #tiktokshopthailand,0,0,0,0,0,0,0,0,0,0
0,AU,7103253855562976514,1653855172,#DirkVaessen #LCF #LondonCollegeofFashion #Fashion #Foryoupage #Footweardesign,7099969386061218821,Highfashioncatwalk,"Runway Videos 
Insta: highfashioncatwlk 
Links 😊
⬇️⬇️",0,False,https://www.tiktok.com/@highfashioncatwalk/video/7103253855562976514?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103253855562976514&source=h5_m,443162,1236,550,639,36768,6871310604326537989,6871310604326537989,72,6871310604326537989,original sound - xxtristanxo,xxtristanxo,6.733368876640683e+18,xxtristanxo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6871310412630084357.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/24443363094c532ca8006c11ce2183f3.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#DirkVaessen #LCF #LondonCollegeofFashion #Fashion #Foryoupage #Footweardesign,0,0,1,0,0,0,0,0,0,0
1,SA,7102750559861525762,1653737986,ههههههههههههههههههههههههههههههههههههههههههههههههههههه #حركة_اكسبلور,6594638031691661318,♡,"''ماشاءالله
وراء كُل فتاة عظيمه نفسها ثم نفسها ♛
تنوووروني سناب👇🏻❤️",0,False,https://www.tiktok.com/@allilr1/video/7102750559861525762?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102750559861525762&source=h5_m,7162993,26004,45488,988,302003,7085394731496229633,7085394731496229633,72,7085394731496229633,original sound - z.38t,F9🦌,6.883220609212483e+18,F9🦌,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7085394711065742082.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c13bdb539851ffa09bf36e2352c6f7c3.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#حركة_اكسبلور,0,0,0,0,0,0,0,0,0,0
2,DE,7087605755662044421,1650211811,#محشي #ورق_عنب #وصفات,6993666246153094150,Ahmad Sulaiman,"I cook 🥢 اطبخ
yummy Recipe 🗒 وصفات لذيذة
📮ascookk@hotmail.com",0,False,https://www.tiktok.com/@ascookk/video/7087605755662044421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087605755662044421&source=h5_m,11135309,4902,9226,1061,457412,7087605758673668869,7087605758673668869,72,7087605758673668869,original sound - ascookk,Ahmad Sulaiman,6.993666246153094e+18,Ahmad Sulaiman,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087605761940966149.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#محشي #ورق_عنب #وصفات,0,0,0,0,0,0,0,0,0,0
3,GB,7070720551945309441,1646280419,"What is this,can you tell me?#decompression #decompressiontoys #toys #blindbox #blindboxtoys #unboxing #tiktok #satisfying #toy #surprisetoy",7062551124033324038,Wasalife_043,"Thank U Following
❤️Toys I Fashion❤️
043@wasalifeshop.com",0,False,https://www.tiktok.com/@decompressiontoys_ccc/video/7070720551945309441?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070720551945309441&source=h5_m,7452420,536,310,1091,162186,7070720550247254785,7070720550247254785,72,7070720550247254785,original sound - decompressiontoys_ccc,Wasalife_043,7.062551124033324e+18,Wasalife_043,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7070720533297728258.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#decompression #decompressiontoys #toys #blindbox #blindboxtoys #unboxing #tiktok #satisfying #toy #surprisetoy,0,0,0,0,0,0,0,1,1,0
4,US,7074059171372485931,1647057750,Almost burned the whole house down #fyp #stovetoppopcorn #foryoupage #cooking,6757055675509736453,Maria,🐶,0,False,https://www.tiktok.com/@justmariiia/video/7074059171372485931?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074059171372485931&source=h5_m,9349801,387,595,1298,195476,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#fyp #stovetoppopcorn #foryoupage #cooking,0,0,1,0,0,1,0,0,0,0
5,DE,7073884086066105605,1647016986,Reply to @wesamhailat #viral,6824843425046053894,Queen Daro,"CEO OF CUTE SMILE ☺️
Check out my instagram ☝🏼
      snapchat: queen_daro1",0,False,https://www.tiktok.com/@thequeendaro/video/7073884086066105605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073884086066105605&source=h5_m,7079414,2745,1018,211,438582,7070056240596028187,7070056240596028187,72,7070056240596028187,original sound - haydarmalik69,Haydar Malik 👑,2.6043009674922394e+17,Haydar Malik 👑,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070056230928091931.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d5218542a5208c2ca24d67acc8e175c0.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#viral,0,0,0,0,0,0,0,0,0,1
6,US,7093164398478413099,1651506034,💪🏾💪🏾 #asmr #asmrsounds,7051033605195383855,Roger Montgomery,No bio yet,0,False,https://www.tiktok.com/@asmrroger/video/7093164398478413099?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093164398478413099&source=h5_m,1125314,126,85,159,39047,7093164335563819819,7093164335563819819,72,7093164335563819819,original sound - asmrroger,Roger Montgomery,7.051033605195384e+18,Roger Montgomery,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093164368136833834.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b8e1232ae32542433a6a281d3e5a3c7f.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#asmr #asmrsounds,1,0,0,0,0,0,0,0,0,0
7,VN,7101991284218318106,1653561204,Khi đã vã công chúa quá thì làm gì #xuhuong #xuhuongtiktok #viral,7081952667304838145,𝓛𝓪𝓵𝓲𝓼𝓪 ✨,Link sp ở đây ạ 👇👇,0,False,https://www.tiktok.com/@user0smc66s3z8/video/7101991284218318106?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101991284218318106&source=h5_m,10520261,10857,15268,23068,768687,7096751068599683866,7096751068599683866,24,7096751068599683866,Công chúa bong bóng WMREMIX (Contains music from: Và công chúa là chỉ có mình em thôi (Công chúa bong bóng WM remix) - WM Media & Huy Vạc),"Contains music from: ""Và công chúa là chỉ có mình em thôi (Công chúa bong bóng WM remix)""",7.096038354319492e+18,Vaperemix,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7096751098539232027.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/74e50ab9215e8086343ac29972edc0ba.json,False,False,WM Media & Huy Vạc,Và công chúa là chỉ có mình em thôi (Công chúa bong bóng WM remix),Công chúa bong bóng WMREMIX (Contains music from: Và công chúa là chỉ có mình em thôi (Công chúa bong bóng WM remix) - WM Media & Huy Vạc),"Contains music from: ""Và công chúa là chỉ có mình em thôi (Công chúa bong bóng WM remix)""",[],0,0,British Indian Ocean Territory,#xuhuong #xuhuongtiktok #viral,0,0,0,0,0,0,0,0,0,1
0,SE,7082879452006452486,1649111383,Fuq me #foryou #fyp #haha #tattoo  @pqblo00,6845213358586381317,Keicyofficial,Hoppas att jag ger dig ett gott skratt,0,False,https://www.tiktok.com/@keicyofficial/video/7082879452006452486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082879452006452486&source=h5_m,49914118,11020,20757,675,3580795,6839757506265237505,6839757506265237505,10036,6839757506265237505,Radetsky March Classic Classic(829541),Yuumi Iida,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8b72898d77d7438cb015fbe997796d8e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ff44b8fcb75a4742870d06b3690bf19c,False,True,,,,,[],0,0,British Indian Ocean Territory,#foryou #fyp #haha #tattoo,0,1,0,0,0,1,0,0,0,0
1,BR,7073640083705842950,1646960175,#fyp #manaus #subwaysurfers,6799062113220428806,mariazinhasz,🇧🇷,0,False,https://www.tiktok.com/@_.mbeatrizz/video/7073640083705842950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073640083705842950&source=h5_m,23084202,26925,18133,54602,3079142,7011467355561659137,7011467355561659137,24,7011467355561659137,original sound - maytree_music,Maytree 메이트리,6.59905037005534e+18,Maytree 메이트리,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7011467236548365057.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d1d9830c74dcfb094b8ea343967fcf67.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#fyp #manaus #subwaysurfers,0,0,0,0,0,1,0,0,0,0
2,TR,7100251221822295298,1653156063,#berber #kuaför #keşfet #hairstyle #saçtasarım #hairartist #saçımsaçınolsun #selhansaçtasarımmerkezi #berber,6851527118125761542,Selhanhairtasarım,Selhan saç tasarım merkezi,0,False,https://www.tiktok.com/@selhan_sac_tasarim/video/7100251221822295298?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100251221822295298&source=h5_m,427864,43,87,303,4287,6926312710938314753,6926312710938314753,10033,6926312710938314753,Sacrifice,Elton John,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/c98afc4e0f244706a218bef6a30d8e4a?x-expires=1653916842&x-signature=G%2BCiguzG4fJkHFGPf9DzbfiGul4%3D,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '526027372', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#berber #kuaför #keşfet #hairstyle #saçtasarım #hairartist #saçımsaçınolsun #selhansaçtasarımmerkezi #berber,0,0,0,0,0,0,0,0,0,0
3,GB,7102057335442476293,1653582600,It do be satisfying 🤩👀 @findddgold  #satisfyingvideo  #satisfyingmakeup #makeupasmr,6686388094972740614,BEAUTYBAY,We are BEAUTY BAY 👋🏻  For the OBSESSED 🥰💥 Use #BEAUTYBAYHaul to win 💥,2,False,https://www.tiktok.com/@beautybay/video/7102057335442476293?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102057335442476293&source=h5_m,2508415,431,417,714,43914,7102083171985984262,7102083171985984262,72,7102083171985984262,original sound - beautybay,BEAUTYBAY,6.686388094972741e+18,BEAUTYBAY,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102083183641955078.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#satisfyingvideo #satisfyingmakeup #makeupasmr,0,0,0,0,0,0,0,0,0,0
4,GB,7071295025522560258,1646414173,#foryou #ty #foryoupage #london #uk whole his life hair 💇🏻💇‍♂️😯😳,6582517901151322118,SEDAD,ssedad17 👻📍London uk 🇬🇧 Barber 💈,0,False,https://www.tiktok.com/@its_sedad.7/video/7071295025522560258?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071295025522560258&source=h5_m,4548252,1316,611,1516,251750,6876302454753855501,6876302454753855501,10036,6876302454753855501,Babel (Remix),染哥,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/71f8823b2bcc4d628d0b0f161428e79f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9e595b090f29484f87214d5cc172116b,False,True,,,,,[],0,0,British Indian Ocean Territory,#foryou #ty #foryoupage #london #uk,0,1,1,0,0,0,0,0,0,0
5,SA,7075204743575899393,1647324476, ,7021959196976038917,Ali,.,0,False,https://www.tiktok.com/@alinnn209/video/7075204743575899393?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075204743575899393&source=h5_m,12690815,50290,61452,138818,2049604,7075204702064954114,7075204702064954114,72,7075204702064954114,original sound - alinnn209 (Contains music from: NXT Easy 2 - Yts40),"Contains music from: ""NXT Easy 2""",7.021959196976039e+18,Ali,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7075204702740597506.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/89d94b18d3d62e82b9823b406bc03eb7.json,False,False,Yts40,NXT Easy 2,original sound - alinnn209 (Contains music from: NXT Easy 2 - Yts40),"Contains music from: ""NXT Easy 2""",[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
6,GB,7090369093479582982,1650855203,Do you want to this?#tips #fyp #carcare #tools,7033957865489417221,bagan388,"🚘🚘

Share daily car wash tips
Shop now ↓↓",0,False,https://www.tiktok.com/@bagan388/video/7090369093479582982?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090369093479582982&source=h5_m,31083746,1740,2305,6187,480727,224397423236743168,224397423236743168,71,224397423236743168,I Can't Stop (Ekali Tribute),Flux Pavilion,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2ff700b9f51240ab80269c92d4582625,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1db7a14169184c24a77c8cef8964a071,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1109122547', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#tips #fyp #carcare #tools,0,0,0,0,0,1,0,0,0,0
7,GB,7103358041948458245,1653879430,Wow make noodles so easy #cooking #noodles #share #houseoftiktok #fyu #fyp #goodthing #goodstuff,7101967562024043526,xindalu202205251555,,0,False,https://www.tiktok.com/@xindalu202205251555/video/7103358041948458245?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103358041948458245&source=h5_m,5501,1,0,0,59,6438824141755058946,6438824141755058946,22,6438824141755058946,Trip,Axero,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b8fd8823fa6440f3afd345d6a78340a9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9a9393e7ef2e4c9195d97a55d40b5c18,False,True,,,,,[],0,0,British Indian Ocean Territory,#cooking #noodles #share #houseoftiktok #fyu #fyp #goodthing #goodstuff,0,0,0,0,0,1,0,0,0,0
