,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_gabon,hash_humour,hash_pourtoi,hash_tiktok,hash_tiktokgabon,hash_viral
4,GA,7076092026147605765,1647531062, ,6960596488230700038,SERVITEUR DE JÉSUS CHRIST,MON COMPTE FACEBOOK: YANN ENGONGA🦾MOTIVATEUR n’arrêtez jamais de croire🦾⌛️❤️,0,False,https://www.tiktok.com/@serviteur.yann_engonga/video/7076092026147605765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076092026147605765&source=h5_m,484174,747,95,655,33209,7069463311066204934,7069463311066204934,72,7069463311066204934,original sound - serviteur.yann_engonga,SERVITEUR DE JÉSUS CHRIST,6.9605964882307e+18,SERVITEUR DE JÉSUS CHRIST,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069463308289477382.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4b02440c8a5f95e9c6e16e20ebc92bdb.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,FR,7091741451398171909,1651174728,#duo avec @edysilva114oficial #pourtoiiiiiiiii #mdrrrrrr🤣🤣🤣🤣🤣🤣🤣🤣 #225🇨🇮,6839741821334537221,Tata Mimi ❤,"""chez Tata Mimi on se drague""💏",0,False,https://www.tiktok.com/@tata_mimi20/video/7091741451398171909?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091741451398171909&source=h5_m,266816,1143,392,174,16759,7080639346155522821,7080639346155522821,72,7080639346155522821,original sound - edysilva114oficial,✨ Edenilson_Edy  ✨,6.674286332188067e+18,✨ Edenilson_Edy  ✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080639339457268486.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9f19c39bf91a7684faebd616572e394f.json,False,False,,,,,[],0,0,Gabon,#duo #pourtoiiiiiiiii #mdrrrrrr🤣🤣🤣🤣🤣🤣🤣🤣 #225🇨🇮,0,0,0,0,0,0,0,0,0,0
6,GA,7070542688331762950,1646239006, ,6831676173916947462,Jus d’ananas❤️🍍,"Bienvenue dans mon monde🍍🎉❤️
Mon Instagram : Mélanie Anaïs ❤️❤️",0,False,https://www.tiktok.com/@jus_dananas0/video/7070542688331762950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070542688331762950&source=h5_m,604574,50,96,82,9119,7016803116008327942,7016803116008327942,72,7016803116008327942,original sound - pstbadjess,Jessica Dadié,6.728955141729519e+18,Jessica Dadié,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7016803173771873029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5a29e80a477779367ad0b0aefd1bbb70.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,CA,7101882161757834501,1653535801,Most of my time studying is just telling people I need to study tbh🫠🤡🫣 #flop #flopera #study #uni #fyp,6763340595189679109,傻子,Shit posts mostly around shows I am watching🤡,0,False,https://www.tiktok.com/@embarazi_disappointment/video/7101882161757834501?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101882161757834501&source=h5_m,985242,1668,3006,10778,132119,7101882164584712966,7101882164584712966,72,7101882164584712966,original sound - embarazi_disappointment,傻子,6.763340595189679e+18,傻子,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101882160579103494.mp3,,False,False,,,,,[],0,0,Gabon,#flop #flopera #study #uni #fyp,0,0,1,0,0,0,0,0,0,0
0,GA,7088654305816775942,1650455946, ,7030012092834366470,BELLA Rayson,Disciple de JESUS CHRIST,0,False,https://www.tiktok.com/@raysonbella1/video/7088654305816775942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088654305816775942&source=h5_m,243691,1208,6830,16955,27497,7088654283033414406,7088654283033414406,72,7088654283033414406,original sound - raysonbella1,BELLA Rayson,7.030012092834366e+18,BELLA Rayson,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088654288695659270.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/caa6f4360a7de2f0367d6cf14563a109.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
1,FR,7101786486911094022,1653513521,@cvmidriss abonnez vous a lui🔥 #pourtoi #foryou #225🇨🇮,6615314387018891269,mael_lifeedit,"Insta : lifemaels 
Snap : maelduciv
🇨🇮🇫🇷🇺🇸",0,False,https://www.tiktok.com/@mael_houon/video/7101786486911094022?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101786486911094022&source=h5_m,494985,257,37,50,34367,7091008875368844038,7091008875368844038,72,7091008875368844038,original sound - risma.951 (Contains music from: Tout doux - LZ),"Contains music from: ""Tout doux""",6.988617645990888e+18,R I S M A,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091008894478437125.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0b1875ac30cf012ea2347974bde4d5d7.json,False,False,LZ,Tout doux,original sound - risma.951 (Contains music from: Tout doux - LZ),"Contains music from: ""Tout doux""",[],0,0,Gabon,#pourtoi #foryou #225🇨🇮,1,0,0,0,0,0,1,0,0,0
2,NG,7102798219310075142,1653749083,All jokes oo😂🙏 #vanexieee #viral,7039964899674506246,Chika💅💕,"Love y’all 💘🦋
DONT SPAM LIKE 🙏😩",0,False,https://www.tiktok.com/@vanexieee/video/7102798219310075142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102798219310075142&source=h5_m,75019,258,61,375,9537,7071673178959006470,7071673178959006470,72,7071673178959006470,original sound - judeinggg,𝐉𝐮𝐝𝐞.oc,6.835590725578737e+18,𝐉𝐮𝐝𝐞.oc,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071673192695302917.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9b7089a5632ee4ae0b2f2d839408f8ba.json,False,False,,,,,[],0,0,Gabon,#vanexieee #viral,0,0,0,0,0,0,0,0,0,1
3,FR,7101950703836368134,1653551759,Comment vaincre les attaques du diable. ABONNE-TOI #tiktokchrétien #tiktokchretien #chretienne #jesuschrist #chrétien #chretien #chrétienne #saintesprit #bible #viechretienne #foi,6816675204891935749,PstMat,Profil officiel du pasteur Mathieu Gatet! #bible #chrétien #chretienne #jesus,0,False,https://www.tiktok.com/@pstmat/video/7101950703836368134?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101950703836368134&source=h5_m,122556,950,1785,157,11268,6828879949613500418,6828879949613500418,10033,6828879949613500418,Instrumental,EC Worship,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3d0e328abd8046a4a9892955723d312a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/053b0a6c128d496897b7fe241f185ff1,False,True,,,,,[],0,0,Gabon,#tiktokchrétien #tiktokchretien #chretienne #jesuschrist #chrétien #chretien #chrétienne #saintesprit #bible #viechretienne #foi,0,0,0,0,0,0,0,0,0,0
4,GA,7082343592798309638,1648986619,#maman #mamansolo #jetaimemaman,6892449971490259969,Lisa cyrielle,"22 | 02 🎂🎉
IG : Lisaxcyrielle",0,False,https://www.tiktok.com/@lisacyrielle/video/7082343592798309638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082343592798309638&source=h5_m,57342,44,63,12,7106,7066546031021935366,7066546031021935366,72,7066546031021935366,original sound - aldrycia15 (Contains music from: 1er Gaou - Magic System),"Contains music from: ""1er Gaou""",6.597059966879777e+18,Aldrycia,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066546025938701061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a45a9919ef757f6d3ab9a9596c8aba79.json,False,False,Magic System,1er Gaou,original sound - aldrycia15 (Contains music from: 1er Gaou - Magic System),"Contains music from: ""1er Gaou""",[],0,0,Gabon,#maman #mamansolo #jetaimemaman,0,0,0,0,0,0,0,0,0,0
5,FR,7102454916676898053,1653669152,Le meilleur est à venir #vivremieux #developpementpersonnel #psychologie,6865263842466792453,Julien Kim,"Rendre accessible les clés d’une vie plus épanouie, plus réussie",0,False,https://www.tiktok.com/@vivremieux_/video/7102454916676898053?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102454916676898053&source=h5_m,678281,1154,9920,1420,61837,6778963656785790978,6778963656785790978,10033,6778963656785790978,Planet Earth,Peder B. Helland,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7dbfe028f26e461190cb4ecc6b8e61be,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/76ade3f66c124008ae7584e79857d015,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1491404433', 'external_song_key': 'apple_song_id'}]",0,0,Gabon,#vivremieux #developpementpersonnel #psychologie,0,0,0,0,0,0,0,0,0,0
6,FR,7100959787562601734,1653321040, ,6953579035910259717,kamaidou,"Snapchat: @kamaidou🌼
Insta : @Katrine🌺
Insta : n@otre_couple_2.0.1.5 ❤️💚",0,False,https://www.tiktok.com/@kamaidou/video/7100959787562601734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100959787562601734&source=h5_m,240778,282,327,121,11767,7051575403152263942,7051575403152263942,72,7051575403152263942,"original sound - tchoutchoubatchou (Contains music from: Le Horla, Guy de Maupassant, Partie 2 - Livre audio - Alain Couchot)","Contains music from: ""Le Horla, Guy de Maupassant, Partie 2 - Livre audio""",6.8144047148158e+18,General Tchoutchoubatchou,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7051575434319792902.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/88eb1589a22830f06dc07347e2f3391e.json,False,False,Alain Couchot,"Le Horla, Guy de Maupassant, Partie 2 - Livre audio","original sound - tchoutchoubatchou (Contains music from: Le Horla, Guy de Maupassant, Partie 2 - Livre audio - Alain Couchot)","Contains music from: ""Le Horla, Guy de Maupassant, Partie 2 - Livre audio""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,US,7081084188308327723,1648693390,#fyp #foryou #Jesus,6727043171773744133,Timothy Bruce,"@thejesusclubs
Psalms 25:14",0,False,https://www.tiktok.com/@timothy.brucee/video/7081084188308327723?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081084188308327723&source=h5_m,2348392,16329,37547,47937,452176,7052568766571580207,7052568766571580207,72,7052568766571580207,original sound - muffinwrx,Jon From Denver,6.759662419122226e+18,Jon From Denver,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7052563732198820655.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fe1e2a92c1a2b1975e30482119dd76ad.json,False,False,,,,,[],0,0,Gabon,#fyp #foryou #Jesus,1,0,1,0,0,0,0,0,0,0
0,GA,7102342213874552070,1653642913,#pourtoi #foryoupage #astuces,6731164053370553350,Fatimata Camara,"Instagram :fatimata_cosmetics_et_onglerie 
Facebook :fatima cosmeticsetonglerie",0,False,https://m.tiktok.com/v/7102342213874552070.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102342213874552070&source=h5_m,458136,3,2979,17289,20859,7102342210561002246,7102342210561002246,72,7102342210561002246,original sound - fatimacosmeticetonglerie,Fatimata Camara,6.731164053370553e+18,Fatimata Camara,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102342204030929670.mp3,,False,False,,,,,[],0,0,Gabon,#pourtoi #foryoupage #astuces,0,1,0,0,0,0,1,0,0,0
1,FR,7078318593020120326,1648049475,Voilà l’histoire😂😂😂#journal #viraltiktok #fypシ #journeedelafemme,6832062067333530629,Tkr L'efficace,"hello dispo sur:
Snap: tkr_officiel
insta: officiel_tkr
humoriste/comédiens 241?",0,False,https://m.tiktok.com/v/7078318593020120326.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078318593020120326&source=h5_m,302632,2184,1831,248,52915,7078318575940881158,7078318575940881158,72,7078318575940881158,original sound - tkrlefficace,Tkr L'efficace,6.832062067333531e+18,Tkr L'efficace,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078318599072385798.mp3,,False,False,,,,,[],0,0,Gabon,#journal #viraltiktok #fypシ #journeedelafemme,0,0,0,1,0,0,0,0,0,0
2,ZA,7101362456961813766,1653414793,NEVER GETTING OVER THIS CHALLENGE! Let’s that sink in! Mwahhhhhhhh,7036774348074320897,itskamo_ww,"LITERALLY LIVING! 
IG: kamo_ww",0,False,https://m.tiktok.com/v/7101362456961813766.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101362456961813766&source=h5_m,2558285,1797,2633,33570,332701,7100531956017957638,7100531956017957638,72,7100531956017957638,original sound - kamomphelaxx,Kamogelo Mphela 🎭,6.805225158124865e+18,Kamogelo Mphela 🎭,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100531956173064966.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e2d581f05f8cd1ada77039a18e8d9995.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
3,GA,7089705316874521861,1650700657,Répondre à @user2446681985292,6825748188633547781,Habiba saber,Juste pour rire,0,False,https://m.tiktok.com/v/7089705316874521861.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089705316874521861&source=h5_m,71582,128,13,22,2635,7089705272972790534,7089705272972790534,72,7089705272972790534,original sound - habiba.saberrr13,Habiba saber,6.825748188633548e+18,Habiba saber,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089705288802700037.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
4,FR,7070985487518895366,1646342103,#publicité #duo #publicité @kb5230,6810319896799888390,KB5230❤️‍🔥,"Snapchat : lagarekb764
Instagram : kb52230",0,False,https://m.tiktok.com/v/7070985487518895366.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070985487518895366&source=h5_m,9644323,1351,5053,3748,307154,7070985523271502598,7070985523271502598,72,7070985523271502598,original sound - kb5230,KB5230❤️‍🔥,6.810319896799888e+18,KB5230❤️‍🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070985536290163462.mp3,,False,False,,,,,[],0,0,Gabon,#publicité #duo #publicité,0,0,0,0,0,0,0,0,0,0
5,GA,7089705366304345350,1650700668,#johandr3 #tiktikgabon🇬🇦tiktok #humour ##😂😂😂 #rire_tiktok,6915414231837639686,le docteur de la comédie,No bio yet,0,False,https://m.tiktok.com/v/7089705366304345350.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089705366304345350&source=h5_m,157290,272,243,2151,16026,7058558098104978182,7058558098104978182,72,7058558098104978182,original sound - audead,AUDE AD 🙂❤️,6.909776412270872e+18,AUDE AD 🙂❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7058558136864574213.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4b3a2264322631fe3f6cfa0ba07471a5.json,False,False,,,,,[],0,0,Gabon,#johandr3 #tiktikgabon🇬🇦tiktok #humour ##😂😂😂 #rire_tiktok,0,0,0,0,0,1,0,1,0,0
6,GA,7097952704164531462,1652620898, ,6996402975808717830,kimnkenenzey,j aime la vie,0,False,https://m.tiktok.com/v/7097952704164531462.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097952704164531462&source=h5_m,323048,1916,1919,4685,13869,7097952696409262853,7097952696409262853,72,7097952696409262853,original sound - kimnkenenzey,kimnkenenzey,6.996402975808718e+18,kimnkenenzey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097952699940948741.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6a975ce5ea040c946031a59e6adeff70.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,NG,7102141197111577861,1653596108,The making❤️love my job,6788158052831904774,mercyjohnsonokojie,I’m here for the fun! Oya what challenge should I do? 🤷🏾‍♀️,0,False,https://m.tiktok.com/v/7102141197111577861.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102141197111577861&source=h5_m,1807565,292,162,2164,62319,7102141189050092293,7102141189050092293,72,7102141189050092293,original sound - mercyjohnsonokojie,mercyjohnsonokojie,6.788158052831905e+18,mercyjohnsonokojie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102141188462889733.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
0,FR,7100623921854172421,1653242840,… #pourtoi #fyp #fypシ #4u,6711306776451662853,Liliana Mondesir,17 y . 🇬🇾🇭🇹,0,False,https://www.tiktok.com/@lilianamondesir41/video/7100623921854172421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100623921854172421&source=h5_m,720829,390,39,177,66244,7010479714112473861,7010479714112473861,72,7010479714112473861,original sound - salass.tv (Contains music from: Mapessa (feat. Tiakola) - Leto),"Contains music from: ""Mapessa (feat. Tiakola)""",6.84123290052228e+18,☀️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7010479766046329605.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e8761264f08773470c241b0a99b39610.json,False,False,Leto,Mapessa (feat. Tiakola),original sound - salass.tv (Contains music from: Mapessa (feat. Tiakola) - Leto),"Contains music from: ""Mapessa (feat. Tiakola)""",[],0,0,Gabon,#pourtoi #fyp #fypシ #4u,0,0,1,1,0,0,1,0,0,0
1,GA,7101066852377414917,1653345968,Répondre à @babysexy684,150189664170172416,Andre Morgane Angels,,0,False,https://www.tiktok.com/@andremorganeangel/video/7101066852377414917?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101066852377414917&source=h5_m,232946,986,73,730,17608,7101066830063749894,7101066830063749894,72,7101066830063749894,original sound - andremorganeangel,Andre Morgane Angels,1.501896641701724e+17,Andre Morgane Angels,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101066841133124357.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
2,DE,7099439080928333061,1652966974,Pt2,6909969210904396806,Kevin,Mixed,0,False,https://www.tiktok.com/@1take.kevin9/video/7099439080928333061?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099439080928333061&source=h5_m,719429,555,439,367,136396,7079166449671097093,7079166449671097093,72,7079166449671097093,XMA GOUATANAMO,🫶🏽,6.957033733791106e+18,🫶🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079166432264702725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/67df2d5492e302d186186038edb93e93.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
3,FR,7100598020043050245,1653236809, ,6857988396750226438,Fyfy_elegance_diallo,"🇬🇳𝔾𝕠𝕕’𝕤 ℙ𝕝𝕒𝕟🇬🇳🇫🇷 
Snapchat 👻fanta_elegance",0,False,https://www.tiktok.com/@fyfy_elegance_diallo/video/7100598020043050245?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100598020043050245&source=h5_m,1194079,807,1520,628,63474,7100598016620514054,7100598016620514054,72,7100598016620514054,original sound - fyfy_elegance_diallo,Fyfy_elegance_diallo,6.857988396750226e+18,Fyfy_elegance_diallo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100598021037099781.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7580b547a2fcef409cec2328d4944d17.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
4,FR,7094998864679243014,1651933154, ,7085250259886195718,Arnaud Fait Des TikTok,"❌90k  &  ❌18k😪💔
Reabonnez-vous on va gâter le coin 😂😍♥️
Snap: 👇🏿👇🏿👇🏿",0,False,https://www.tiktok.com/@arnaudfaitdestiktok/video/7094998864679243014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094998864679243014&source=h5_m,160475,608,795,93,16729,7094998843758004998,7094998843758004998,72,7094998843758004998,original sound - arnaudfaitdestiktok,Arnaud Fait Des TikTok,7.085250259886196e+18,Arnaud Fait Des TikTok,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094998846459529989.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f51d374ab268ff9d94650029d8e6b966.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,FR,7096182436463168773,1652208726, ,6888783392135513094,Coumbelita,,0,False,https://www.tiktok.com/@coumbel45/video/7096182436463168773?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096182436463168773&source=h5_m,257261,191,50,34,9459,7094614548375784197,7094614548375784197,72,7094614548375784197,original sound - tranquillinn,Tranquillin,6.916024588205131e+18,Tranquillin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094614566130486021.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/96afaad1d5f22477e0b10dd38922873d.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
